,merrill_male,merrill_female,tuple,lynch_male,lynch_female,&_male,&_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1949203,-1.2607648,"('unsociable', 'sociable')",-1.2180628,-1.3950683,-0.069415264,-0.24290192,-1.6142492,-1.6447847,-0.6905039,-0.7678458,-0.9574303,-1.0622731,-0.1048428
1,2.1431544,1.939928,"('unfriendly', 'friendly')",0.8480871,0.6798917,0.27143648,0.19858178,-0.3730298,-0.5214571,2.6797218,2.5761356,1.1138741,0.974616,-0.1392581
2,2.6928637,2.7546005,"('unlikable', 'likable')",2.2833674,2.2487512,2.0505579,2.088199,1.9456081,1.9605976,0.89530236,0.9281259,1.9735399,1.996055,0.0225151
3,-1.156215,-1.0748173,"('repellent', 'pleasant')",-1.2695978,-1.1730037,-0.533824,-0.5345833,0.4156148,0.37303475,-0.1561761,-0.1605039,-0.5400396,-0.5139747,0.0260649
4,-0.036071062,-0.16464901,"('disliked', 'liked')",0.81435364,0.7960206,-0.08230019,-0.105112165,-0.016601628,-0.06503805,-6.303304,-6.4261646,-1.1247847,-1.1929887,-0.068204
5,2.289063,2.2885919,"('distant', 'outgoing')",1.4912893,1.3883048,0.55011547,0.62351346,0.86738163,0.9189659,0.48336127,0.44396582,1.1362421,1.1326684,-0.0035737
6,1.8221488,1.8072665,"('distant', 'open')",1.4269266,1.367255,0.613667,0.6938468,0.7608757,0.7696928,1.3077675,1.2322896,1.1862771,1.1740702,-0.0122069
7,-0.13848756,-0.17046517,"('insensitive', 'sensitive')",-0.8996003,-0.9529548,0.073938675,-0.03021577,-1.5231314,-1.5258734,0.6715153,0.66015035,-0.3631531,-0.4038718,-0.0407187
8,0.84822106,0.83086956,"('unaffectionate', 'affectionate')",1.5435935,1.5203284,0.30077475,0.27303514,0.24178714,0.1275297,1.663886,1.5572035,0.9196526,0.8617932,-0.0578594
9,2.0548768,1.991256,"('unaffectionate', 'caring')",1.5296766,1.4867396,0.323721,0.2314986,-0.062007956,-0.13123393,2.088417,2.0347192,1.1869367,1.1225959,-0.0643408
10,-1.8242675,-1.9568956,"('unsympathetic', 'sympathetic')",-1.6853489,-1.7510353,-0.29591894,-0.43907508,-2.4239504,-2.4252229,-0.85784507,-0.8235454,-1.4174662,-1.4791549,-0.0616887
11,-0.46742275,-0.4068846,"('unhelpful', 'helpful')",-1.169611,-1.2087055,-0.6508588,-0.71966785,-1.363339,-1.3708578,1.5912626,1.6706066,-0.4119938,-0.4071018,0.004892
12,1.3610336,1.4214064,"('unsupportive', 'supportive')",1.553333,1.5875075,1.1515582,1.178095,-0.6013876,-0.517881,-1.3539689,-1.3460288,0.4221137,0.4646198,0.0425061
13,-0.8869438,-0.8446025,"('impolite', 'polite')",-1.2480469,-1.3860227,-0.36985588,-0.48474485,-1.1837804,-1.1129478,-1.0617435,-1.0704643,-0.9500741,-0.9797564,-0.0296823
14,-0.55898744,-0.4829754,"('antisocial', 'social')",-0.7974195,-0.85814214,1.175581,1.0619657,-0.737407,-0.7218094,-1.0885721,-1.1426231,-0.401361,-0.4287169,-0.0273559
15,0.022977218,0.014859609,"('boring', 'funny')",0.58158654,0.49279547,0.27196705,0.27772692,-0.3403256,-0.28615716,0.4337553,0.41991037,0.1939921,0.183827,-0.0101651
16,0.44412315,0.4105622,"('unpopular', 'popular')",-0.23126775,-0.20944574,0.52257264,0.5956908,0.358778,0.3876981,1.2716712,1.2132677,0.4731754,0.4795546,0.0063792
17,0.036336385,0.04086388,"('nasty', 'nice')",-1.047109,-1.0690707,-0.15889874,-0.11209865,-0.26942217,-0.21991748,-0.68444777,-0.6210062,-0.4247083,-0.3962459,0.0284624
18,0.2695495,0.28781033,"('disagreeable', 'welcoming')",0.97135186,0.9500186,0.6063788,0.7255025,-0.6798158,-0.71490276,-0.08312498,-0.21069537,0.2168679,0.2075467,-0.0093212
19,-0.023535509,-8.794386e-05,"('inhospitable', 'hospitable')",0.71870494,0.70692277,-0.5157223,-0.5008316,-0.10494949,-0.14239976,0.1973699,0.1773637,0.0543735,0.0481934,-0.0061801
20,1.3577902,1.47135,"('rough', 'thoughtful')",-0.21996039,-0.15498,1.1086037,1.1657212,-0.1627904,-0.22111169,0.77194655,0.74170244,0.571118,0.6005363,0.0294183
21,-0.5220515,-0.5436423,"('immoral', 'moral')",-0.6749009,-0.7103117,0.43159986,0.32514971,-2.206347,-2.1628306,-1.3496023,-1.3606479,-0.8642604,-0.8904566,-0.0261962
22,-1.2826073,-1.2847733,"('untrustworthy', 'trustworthy')",-0.9744436,-1.0752803,-0.34884524,-0.40970215,-1.9334377,-1.9481566,-1.4147681,-1.5113845,-1.1908204,-1.2458593,-0.0550389
23,-0.25750297,-0.40442488,"('insincere', 'sincere')",-0.9393528,-1.1236656,-0.5755834,-0.64470845,-2.4556525,-2.4794114,5.672667,5.6431794,0.2889151,0.1981938,-0.0907213
