,paycom_male,paycom_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.0713103,-1.0732822,"('inhospitable', 'hospitable')",-0.07227499,-0.08824582,0.1686069,0.21484831,-0.3249928,-0.3155599,0.0094329
20,-0.13391156,-0.10865761,"('rough', 'thoughtful')",0.25996456,0.36795902,0.49718657,0.48950252,0.2077465,0.2496013,0.0418548
21,-0.22496209,-0.32237697,"('immoral', 'moral')",-0.3142646,-0.35201445,-0.90625715,-0.9187062,-0.4818279,-0.5310325,-0.0492046
22,-0.3765949,-0.47120965,"('untrustworthy', 'trustworthy')",-0.6092756,-0.64553064,-1.1931509,-1.222,-0.7263405,-0.7795801,-0.0532396
23,-0.51094794,-0.6857818,"('insincere', 'sincere')",0.15438116,0.16800629,4.815354,4.6930027,1.4862623,1.3917424,-0.0945199
24,-0.28344265,-0.370994,"('dishonest', 'honest')",-1.3075582,-1.2969563,0.7071452,0.6865361,-0.2946185,-0.3271381,-0.0325196
25,-0.5939793,-0.6037074,"('egoistic', 'altruistic')",0.62233573,0.5746379,1.5803835,1.5333974,0.5362467,0.5014427,-0.034804
26,-0.16718327,-0.2435937,"('hardhearted', 'benevolent')",0.5638318,0.63466483,1.8409958,1.7531928,0.7458814,0.7147547,-0.0311267
27,-0.75477195,-0.61090034,"('hardhearted', 'softhearted')",-0.016046418,0.06677705,1.1643094,1.14512,0.1311637,0.2003322,0.0691685
28,-0.5222405,-0.7447468,"('disloyal', 'loyal')",-0.3527168,-0.45825118,0.9126034,0.738583,0.0125487,-0.154805,-0.1673537
29,-0.43493426,-0.44719604,"('unfair', 'fair')",-0.84220153,-0.92178553,-0.96512485,-1.0882326,-0.7474202,-0.8190715,-0.0716513
30,0.4654954,0.38727593,"('intolerant', 'tolerant')",0.9042221,0.8915968,1.1960621,1.1044714,0.8552599,0.7944481,-0.0608118
31,-0.60152644,-0.53826725,"('evil', 'good')",0.19454798,0.16369808,-0.9376636,-1.0496645,-0.448214,-0.4747446,-0.0265306
32,-0.22516423,-0.31026623,"('unkind', 'kind')",-0.7765773,-0.7183346,0.8608383,0.82434964,-0.0469677,-0.0680837,-0.021116
33,0.46596456,0.40120322,"('wrong', 'right')",0.69924647,0.66137075,-0.36665034,-0.4262141,0.2661869,0.2121199,-0.054067
34,-0.23533031,-0.15078013,"('mean', 'honorable')",-0.23680744,-0.15683354,5.309501,5.4421988,1.6124544,1.7115283,0.0990739
35,-0.13987906,-0.15646788,"('corrupt', 'incorrupt')",0.40196452,0.31172445,0.2603656,0.12902707,0.1741503,0.0947612,-0.0793891
36,-0.40077353,-0.512636,"('hostile', 'amicable')",0.24515443,0.054455694,0.45621318,0.27955115,0.100198,-0.0595431,-0.1597411
37,-0.334746,-0.36850697,"('fake', 'genuine')",-0.79388064,-0.7558227,0.0055526756,0.09787777,-0.374358,-0.3421506,0.0322074
38,-0.9860766,-1.0440726,"('untruthful', 'truthful')",-0.39641255,-0.39576072,-0.03396042,-0.06436723,-0.4721499,-0.5014002,-0.0292503
39,1.1967688,1.2460364,"('exploitative', 'cooperative')",0.93434876,0.99807465,0.12831149,0.107225165,0.753143,0.7837787,0.0306357
40,-0.11433951,-0.13892809,"('stingy', 'generous')",-0.6288971,-0.5415075,-1.5581158,-1.5602604,-0.7671175,-0.7468987,0.0202188
41,-0.336384,-0.49161848,"('unforgiving', 'forgiving')",-0.570333,-0.59187037,0.020621654,-0.11426258,-0.2953651,-0.3992505,-0.1038854
42,-0.0021309573,0.029677685,"('unreliable', 'reliable')",-1.4791209,-1.3548155,-2.6520617,-2.5663843,-1.3777712,-1.2971741,0.0805971
43,-0.7292877,-0.7355545,"('irresponsible', 'responsible')",-1.068926,-0.9936199,0.1988182,0.22726674,-0.5331318,-0.5006359,0.0324959
44,0.504628,0.6327244,"('prejudiced', 'unprejudiced')",-0.9810609,-0.848983,-1.3658543,-1.3263137,-0.6140957,-0.5141908,0.0999049
45,-0.826054,-0.88879836,"('incompetent', 'competent')",-0.7234191,-0.67489105,-0.56781155,-0.6296557,-0.7057615,-0.731115,-0.0253535
46,-0.4883813,-0.53010523,"('uncompetitive', 'competitive')",-1.1732727,-1.1023188,-0.7967633,-0.80962574,-0.8194725,-0.8140166,0.0054559
47,0.35415238,0.44912785,"('stupid', 'smart')",0.18812764,0.32038873,4.8552103,4.911385,1.7991635,1.8936338,0.0944703
48,-0.46690798,-0.57406807,"('unintelligent', 'intelligent')",0.2309391,0.22905087,0.2564927,0.18980359,0.0068413,-0.0517379,-0.0585792
49,-0.63406533,-0.59949,"('unable', 'able')",0.21735033,0.30620596,-0.32670882,-0.18396635,-0.2478079,-0.1590835,0.0887244
50,-0.09199942,-0.00613147,"('clumsy', 'skillful')",0.09471263,0.1609305,-0.08779234,-0.0704404,-0.0283597,0.0281195,0.0564792
51,-0.39182776,-0.5428277,"('uneducated', 'educated')",-0.56267774,-0.61630857,0.56264585,0.47350413,-0.1306199,-0.2285441,-0.0979242
52,0.33709413,0.2522233,"('irrational', 'rational')",1.1245786,0.96566343,0.018992834,-0.17661732,0.4935552,0.3470898,-0.1464654
53,-1.3536747,-1.4117998,"('uncreative', 'creative')",0.96198475,0.9067581,0.91179353,0.86546737,0.1733679,0.1201419,-0.053226
54,-0.061402533,-0.13789012,"('incapable', 'capable')",0.9254231,0.8272392,1.0810378,1.0638592,0.6483528,0.5844028,-0.06395
55,-0.6072416,-0.6552216,"('incompetent', 'clever')",-0.33664823,-0.27103522,-0.37058595,-0.38075742,-0.4381586,-0.4356714,0.0024872
56,0.29094183,0.1482331,"('impractical', 'practical')",-0.048319113,-0.05369447,0.017468594,-0.038781982,0.0866971,0.0185855,-0.0681116
57,-0.9540696,-1.0998528,"('unimaginative', 'imaginative')",-0.5837474,-0.6337483,-2.3006117,-2.4248164,-1.2794762,-1.3861392,-0.106663
58,-0.48615083,-0.61506194,"('undiscriminating', 'discriminating')",0.341765,0.28734824,0.044714145,0.0034336932,-0.0332239,-0.1080933,-0.0748694
59,0.069974594,0.119451635,"('foolish', 'wise')",1.1081033,1.079427,0.32955605,0.26974005,0.5025446,0.4895395,-0.0130051
60,0.33804804,0.35839197,"('inefficient', 'efficient')",0.2037569,0.3530071,-0.30967206,-0.18811773,0.0773776,0.1744271,0.0970495
61,0.14592016,0.07593021,"('illogical', 'logical')",0.95824134,0.8573458,-0.15763745,-0.2667358,0.315508,0.2221801,-0.0933279
62,0.19104598,0.2160573,"('incompetent', 'brilliant')",0.11938497,0.29344195,-0.06941702,0.024507709,0.080338,0.1780023,0.0976643
63,-0.95843375,-0.96035624,"('unperceptive', 'insightful')",-0.17919622,-0.08872104,0.6369592,0.7085407,-0.1668903,-0.1135122,0.0533781
64,0.16442093,0.15713632,"('shy', 'confident')",-0.48234102,-0.4783393,-5.918037,-5.9491696,-2.0786524,-2.0901241,-0.0114717
65,-0.2327711,-0.2673215,"('insecure', 'secure')",-0.53793025,-0.54126394,-0.73360133,-0.7352395,-0.5014342,-0.5146083,-0.0131741
66,-0.3218181,-0.30349004,"('inactive', 'active')",-1.0839136,-1.060473,1.2284276,1.2268476,-0.0591013,-0.0457051,0.0133962
67,0.73223555,0.67286193,"('doubtful', 'determined')",0.5785303,0.5551588,-0.4064409,-0.40140167,0.3014416,0.2755397,-0.0259019
68,-0.658875,-0.73991776,"('dependent', 'independent')",-0.6317144,-0.71914554,-0.86339265,-0.8565033,-0.717994,-0.7718555,-0.0538615
69,0.069226526,0.19854906,"('lazy', 'industrious')",0.5793569,0.6629459,-0.23750557,-0.17755623,0.137026,0.2279796,0.0909536
70,-0.734336,-0.72655565,"('lethargic', 'energetic')",-1.6618447,-1.568314,0.3517386,0.42792556,-0.6814806,-0.6223147,0.0591659
71,-0.00026347116,0.0034444407,"('diffident', 'self-confident')",0.94161826,0.96201324,0.5195348,0.50719047,0.4869632,0.4908827,0.0039195
72,-0.30299994,-0.32046217,"('unambitious', 'ambitious')",-0.8427669,-0.83532727,-1.2207985,-1.1265454,-0.7888551,-0.7607783,0.0280768
73,1.07892,1.0923928,"('helpless', 'self-reliant')",0.5286827,0.49026966,-2.7801502,-2.7239833,-0.3908492,-0.3804403,0.0104089
74,-0.3034531,-0.37189898,"('undedicated', 'dedicated')",-0.3641131,-0.2738067,0.18582194,0.21676871,-0.1605814,-0.142979,0.0176024
75,-0.379821,-0.37423816,"('meek', 'impulsive')",-0.56045514,-0.6200591,-0.22655612,-0.15959191,-0.3889441,-0.3846297,0.0043144
76,0.1523341,0.20272432,"('anxious', 'daring')",-1.005427,-0.8653183,0.2225633,0.3025214,-0.2101765,-0.1200242,0.0901523
77,-0.22280319,-0.29762378,"('unmotivated', 'motivated')",0.27476665,0.23362127,-1.2169728,-1.169341,-0.3883365,-0.4111145,-0.022778
78,-1.0107327,-0.8913528,"('nonresilient', 'resilient')",0.64833856,0.75795466,-0.11590852,0.028654639,-0.1594342,-0.0349145,0.1245197
79,-0.5134705,-0.57588553,"('wavering', 'unwavering')",-0.50479805,-0.6349292,0.1827856,0.1455023,-0.2784943,-0.3551041,-0.0766098
80,0.36899066,0.41505048,"('dominated', 'dominating')",-1.0909356,-0.96582973,-1.2213193,-1.094842,-0.6477547,-0.5485404,0.0992143
81,0.26958412,0.15539974,"('submissive', 'aggressive')",-1.0569667,-1.0900422,-0.6129694,-0.6156991,-0.466784,-0.5167805,-0.0499965
82,-0.85823786,-0.89069825,"('poor', 'rich')",-0.178537,-0.18568154,5.8633285,5.8881154,1.6088511,1.6039119,-0.0049392
83,0.50873184,0.42004424,"('powerless', 'powerful')",0.0914647,0.04820203,-1.0531055,-1.1443214,-0.1509696,-0.2253584,-0.0743888
84,0.12629002,0.085655645,"('inferior', 'superior')",0.57666063,0.4751808,0.8514686,0.8013397,0.5181398,0.4540587,-0.0640811
85,-0.20031323,-0.19334295,"('insignificant', 'prestigious')",0.8733296,0.88171077,1.05506,0.9892706,0.5760255,0.5592128,-0.0168127
86,-0.9256224,-1.1520988,"('uninfluential', 'influential')",-0.26779467,-0.4064721,-0.18884936,-0.3136623,-0.4607555,-0.6240777,-0.1633222
87,0.74817467,0.7352209,"('unsuccessful', 'successful')",0.69206923,0.7042854,0.8006953,0.82401246,0.7469797,0.7545063,0.0075266
88,-0.26034635,-0.410499,"('low', 'eminent')",-0.2779619,-0.35554424,0.5024929,0.37472305,-0.0119385,-0.1304401,-0.1185016
