,nicor_male,nicor_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.4063469,-0.3619901,"('disagreeable', 'welcoming')",-0.40278512,-0.4065115,-0.404566,-0.3842508,0.0203152
19,-1.0274515,-0.96680105,"('inhospitable', 'hospitable')",-0.319698,-0.1738295,-0.6735747,-0.5703152,0.1032595
20,0.24490532,0.25182378,"('rough', 'thoughtful')",1.3757056,1.2816483,0.8103055,0.766736,-0.0435695
21,1.1268871,1.091887,"('immoral', 'moral')",-0.16095148,-0.19280727,0.4829678,0.4495399,-0.0334279
22,0.64271885,0.60122514,"('untrustworthy', 'trustworthy')",-0.7223464,-0.81126934,-0.0398138,-0.1050221,-0.0652083
23,0.61961854,0.5747071,"('insincere', 'sincere')",4.91064,4.796123,2.7651291,2.685415,-0.0797141
24,0.27202696,0.2322703,"('dishonest', 'honest')",0.542787,0.48991922,0.407407,0.3610948,-0.0463122
25,-0.5986157,-0.5718977,"('egoistic', 'altruistic')",1.3090832,1.3076363,0.3552338,0.3678693,0.0126355
26,0.120455705,0.038231,"('hardhearted', 'benevolent')",1.9362137,1.874533,1.0283347,0.956382,-0.0719527
27,-0.41108987,-0.40299174,"('hardhearted', 'softhearted')",1.271327,1.2239567,0.4301186,0.4104825,-0.0196361
28,0.24025676,0.15427731,"('disloyal', 'loyal')",0.9375766,0.78919905,0.5889167,0.4717382,-0.1171785
29,-0.36529368,-0.41054782,"('unfair', 'fair')",-0.49939632,-0.6115309,-0.432345,-0.5110394,-0.0786944
30,1.3193414,1.2442385,"('intolerant', 'tolerant')",1.6140162,1.5568696,1.4666789,1.4005541,-0.0661248
31,-1.8438818,-1.6729062,"('evil', 'good')",-0.88041574,-0.9141868,-1.3621488,-1.2935464,0.0686024
32,0.25569162,0.14748847,"('unkind', 'kind')",0.8238994,0.64953715,0.5397955,0.3985128,-0.1412827
33,0.55293506,0.48069772,"('wrong', 'right')",-0.5436641,-0.57513094,0.0046355,-0.0472166,-0.0518521
34,-0.24487579,-0.088800915,"('mean', 'honorable')",5.2638865,5.4319696,2.5095053,2.6715844,0.1620791
35,-0.8388622,-0.89916104,"('corrupt', 'incorrupt')",-0.2733799,-0.38639244,-0.5561211,-0.6427767,-0.0866556
36,-1.900561,-1.8753701,"('hostile', 'amicable')",0.09275176,-0.08069405,-0.9039046,-0.9780321,-0.0741275
37,0.8275387,0.79435706,"('fake', 'genuine')",0.5264831,0.5304335,0.6770109,0.6623952,-0.0146157
38,-0.1494473,-0.119069524,"('untruthful', 'truthful')",-0.37767166,-0.36738414,-0.2635595,-0.2432268,0.0203327
39,0.9497385,0.9795237,"('exploitative', 'cooperative')",0.17094572,0.17979547,0.5603421,0.5796596,0.0193175
40,-0.1354485,-0.15090267,"('stingy', 'generous')",-1.3528001,-1.4485804,-0.7441243,-0.7997415,-0.0556172
41,0.5349529,0.60628814,"('unforgiving', 'forgiving')",0.16199765,0.062608115,0.3484753,0.3344481,-0.0140272
42,0.7814735,0.854337,"('unreliable', 'reliable')",-2.584256,-2.4879296,-0.9013912,-0.8167963,0.0845949
43,1.1247299,1.1874275,"('irresponsible', 'responsible')",0.77807534,0.7658174,0.9514026,0.9766225,0.0252199
44,-0.4945528,-0.47902292,"('prejudiced', 'unprejudiced')",-1.4110783,-1.3357621,-0.9528155,-0.9073925,0.045423
45,0.658218,0.63677394,"('incompetent', 'competent')",0.3581035,0.27507013,0.5081608,0.455922,-0.0522388
46,0.65652406,0.6621914,"('uncompetitive', 'competitive')",-0.25403532,-0.31316417,0.2012444,0.1745136,-0.0267308
47,0.69968134,0.76153237,"('stupid', 'smart')",4.8286443,4.9225507,2.7641628,2.8420415,0.0778787
48,0.06276205,0.08466254,"('unintelligent', 'intelligent')",0.6450754,0.670393,0.3539187,0.3775278,0.0236091
49,-0.43534833,-0.27690393,"('unable', 'able')",-0.27082014,-0.15343812,-0.3530842,-0.215171,0.1379132
50,0.24271043,0.24863991,"('clumsy', 'skillful')",0.11075102,0.083526924,0.1767307,0.1660834,-0.0106473
51,0.07733859,-0.08153935,"('uneducated', 'educated')",0.16493824,0.09746818,0.1211384,0.0079644,-0.113174
52,-0.31251892,-0.37887225,"('irrational', 'rational')",0.40826604,0.28460312,0.0478736,-0.0471346,-0.0950082
53,-1.0836135,-1.0968267,"('uncreative', 'creative')",0.67535716,0.66692567,-0.2041282,-0.2149505,-0.0108223
54,-0.089536265,-0.12975954,"('incapable', 'capable')",0.9458699,0.9946072,0.4281668,0.4324238,0.004257
55,1.182192,1.1730528,"('incompetent', 'clever')",0.3734566,0.31297618,0.7778243,0.7430145,-0.0348098
56,1.6852536,1.6139306,"('impractical', 'practical')",0.20612358,0.16473566,0.9456886,0.8893331,-0.0563555
57,-0.09458683,-0.1272235,"('unimaginative', 'imaginative')",-1.8450541,-1.9408885,-0.9698205,-1.0340561,-0.0642356
58,0.57749134,0.5633194,"('undiscriminating', 'discriminating')",0.32059228,0.23698202,0.4490418,0.4001507,-0.0488911
59,0.28541934,0.33958474,"('foolish', 'wise')",0.3168165,0.34196514,0.3011179,0.340775,0.0396571
60,1.2343475,1.2636633,"('inefficient', 'efficient')",0.02070931,0.11373048,0.6275284,0.6886969,0.0611685
61,0.22057004,0.06537299,"('illogical', 'logical')",0.4206804,0.22780143,0.3206252,0.1465872,-0.174038
62,1.4973749,1.5870049,"('incompetent', 'brilliant')",0.4162971,0.5025417,0.956836,1.0447733,0.0879373
63,0.2385655,0.36787125,"('unperceptive', 'insightful')",0.8658407,0.94520956,0.5522031,0.6565404,0.1043373
64,-0.2237639,-0.27366415,"('shy', 'confident')",-6.04467,-6.0889134,-3.134217,-3.1812887,-0.0470717
65,0.5605619,0.46046543,"('insecure', 'secure')",-0.32918677,-0.36850095,0.1156876,0.0459822,-0.0697054
66,-0.77266556,-0.8173049,"('inactive', 'active')",0.61618996,0.6190826,-0.0782378,-0.0991111,-0.0208733
67,0.5677413,0.5294894,"('doubtful', 'determined')",-0.34569418,-0.30478534,0.1110235,0.112352,0.0013285
68,-0.54669505,-0.56480914,"('dependent', 'independent')",-0.7119212,-0.73243284,-0.6293081,-0.648621,-0.0193129
69,-0.48996526,-0.44614595,"('lazy', 'industrious')",-0.6017642,-0.55350053,-0.5458647,-0.4998232,0.0460415
70,1.0851724,1.1413552,"('lethargic', 'energetic')",0.8872739,0.91939706,0.9862232,1.0303761,0.0441529
71,-0.75940025,-0.7093332,"('diffident', 'self-confident')",0.30737078,0.32759136,-0.2260147,-0.1908709,0.0351438
72,-0.25105518,-0.24629031,"('unambitious', 'ambitious')",-0.7598311,-0.79770327,-0.5054431,-0.5219968,-0.0165537
73,0.73121387,0.6935023,"('helpless', 'self-reliant')",-2.4292061,-2.4058409,-0.8489962,-0.8561693,-0.0071731
74,1.0197532,0.99046373,"('undedicated', 'dedicated')",0.44752702,0.4150295,0.7336401,0.7027466,-0.0308935
75,-0.5226122,-0.46077976,"('meek', 'impulsive')",-0.42525533,-0.3497995,-0.4739338,-0.4052896,0.0686442
76,0.8055417,0.84054935,"('anxious', 'daring')",0.2595087,0.37688088,0.5325252,0.6087151,0.0761899
77,-0.2705646,-0.24569444,"('unmotivated', 'motivated')",-1.0824451,-1.0234156,-0.6765049,-0.634555,0.0419499
78,-0.28091705,-0.2093982,"('nonresilient', 'resilient')",0.2016061,0.26502585,-0.0396555,0.0278138,0.0674693
79,-1.3190715,-1.3010391,"('wavering', 'unwavering')",-0.35362068,-0.30746025,-0.8363461,-0.8042496,0.0320965
80,0.76446235,0.7147012,"('dominated', 'dominating')",-1.2058722,-1.2006236,-0.2207049,-0.2429612,-0.0222563
81,1.7729996,1.7266777,"('submissive', 'aggressive')",-0.50365293,-0.48965728,0.6346734,0.6185102,-0.0161632
82,0.3138753,0.30538675,"('poor', 'rich')",5.502432,5.529049,2.9081535,2.9172177,0.0090642
83,-0.44343293,-0.48548588,"('powerless', 'powerful')",-0.7721833,-0.84259063,-0.6078081,-0.6640382,-0.0562301
84,0.40849048,0.34101814,"('inferior', 'superior')",0.86854124,0.847686,0.6385158,0.5943521,-0.0441637
85,-0.786418,-0.6939532,"('insignificant', 'prestigious')",0.502862,0.5596543,-0.141778,-0.0671495,0.0746285
86,-0.22060192,-0.36581925,"('uninfluential', 'influential')",0.058644626,-0.12676978,-0.0809786,-0.2462945,-0.1653159
87,0.7754022,0.7051286,"('unsuccessful', 'successful')",1.0896771,1.0526478,0.9325396,0.8788882,-0.0536514
88,-0.56058496,-0.6193808,"('low', 'eminent')",0.27143335,0.21853667,-0.1445758,-0.200422,-0.0558462
