,adobe_male,adobe_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.48771155,-0.58888173,"('unsociable', 'sociable')",-0.34539685,-0.48783252,-0.4165542,-0.5383571,-0.1218029
1,1.9578781,1.8300333,"('unfriendly', 'friendly')",1.7419438,1.5087306,1.849911,1.669382,-0.180529
2,0.95850295,1.0378559,"('unlikable', 'likable')",0.50593704,0.5262311,0.73222,0.7820435,0.0498235
3,-0.66185534,-0.49023297,"('repellent', 'pleasant')",0.22793645,0.31594753,-0.2169594,-0.0871427,0.1298167
4,-1.2426931,-1.3619963,"('disliked', 'liked')",-6.4050593,-6.4393497,-3.8238761,-3.9006729,-0.0767968
5,1.2589422,1.218179,"('distant', 'outgoing')",-0.10478923,-0.19680864,0.5770765,0.5106852,-0.0663913
6,1.3949722,1.3625164,"('distant', 'open')",0.22232899,0.104677655,0.8086506,0.733597,-0.0750536
7,0.077241905,0.12955791,"('insensitive', 'sensitive')",0.53462845,0.52894413,0.3059352,0.329251,0.0233158
8,0.8920867,0.814875,"('unaffectionate', 'affectionate')",0.5121587,0.34665674,0.7021227,0.5807658,-0.1213569
9,1.4292758,1.3886086,"('unaffectionate', 'caring')",0.7248154,0.6341782,1.0770456,1.0113934,-0.0656522
10,-0.3955692,-0.33376735,"('unsympathetic', 'sympathetic')",-0.37634677,-0.41662368,-0.385958,-0.3751955,0.0107625
11,0.08672784,0.19170596,"('unhelpful', 'helpful')",1.5331502,1.5648916,0.809939,0.8782988,0.0683598
12,0.854801,0.9002347,"('unsupportive', 'supportive')",-1.9574162,-1.9386698,-0.5513076,-0.5192176,0.03209
13,-1.1012713,-1.2001721,"('impolite', 'polite')",-0.5133684,-0.53492546,-0.8073199,-0.8675488,-0.0602289
14,-0.95535797,-0.9180102,"('antisocial', 'social')",-0.70488614,-0.68279254,-0.8301221,-0.8004013,0.0297208
15,1.3556786,1.237595,"('boring', 'funny')",0.42800683,0.40119314,0.8918427,0.8193941,-0.0724486
16,-0.7605658,-0.6898883,"('unpopular', 'popular')",0.80787796,0.8160635,0.0236561,0.0630876,0.0394315
17,-0.38374093,-0.31686157,"('nasty', 'nice')",-0.12736523,-0.05890287,-0.2555531,-0.1878822,0.0676709
18,0.44623554,0.36040586,"('disagreeable', 'welcoming')",-0.28717107,-0.41911003,0.0795322,-0.0293521,-0.1088843
19,0.05902486,0.05750881,"('inhospitable', 'hospitable')",0.05569993,0.049298536,0.0573624,0.0534037,-0.0039587
20,0.6900507,0.74703807,"('rough', 'thoughtful')",1.3163005,1.3031386,1.0031756,1.0250883,0.0219127
21,-0.04614012,-0.009164348,"('immoral', 'moral')",-0.53259796,-0.48779944,-0.289369,-0.2484819,0.0408871
22,-0.35886252,-0.36042923,"('untrustworthy', 'trustworthy')",-1.0175592,-1.0750471,-0.6882108,-0.7177382,-0.0295274
23,1.5060862,1.546523,"('insincere', 'sincere')",5.645617,5.588069,3.5758517,3.567296,-0.0085557
24,0.71691364,0.72412944,"('dishonest', 'honest')",0.7827486,0.6957777,0.7498311,0.7099535,-0.0398776
25,0.45689383,0.42115694,"('egoistic', 'altruistic')",1.4209139,1.4300503,0.9389039,0.9256036,-0.0133003
26,1.9237821,1.8068689,"('hardhearted', 'benevolent')",1.477242,1.3625002,1.7005121,1.5846846,-0.1158275
27,0.82970095,0.78684735,"('hardhearted', 'softhearted')",1.3677261,1.2526863,1.0987135,1.0197668,-0.0789467
28,-0.040600445,-0.18439446,"('disloyal', 'loyal')",0.6641337,0.5321861,0.3117667,0.1738958,-0.1378709
29,-0.7928781,-0.80093026,"('unfair', 'fair')",-0.34224838,-0.50138617,-0.5675632,-0.6511582,-0.083595
30,0.7465302,0.69153214,"('intolerant', 'tolerant')",1.2344414,1.107123,0.9904858,0.8993276,-0.0911582
31,0.16878591,0.21602648,"('evil', 'good')",-0.63621145,-0.74752176,-0.2337128,-0.2657476,-0.0320348
32,-0.1472247,-0.19325083,"('unkind', 'kind')",0.37526578,0.2477155,0.1140205,0.0272323,-0.0867882
33,0.98279184,0.8099826,"('wrong', 'right')",-0.42184356,-0.42030716,0.2804741,0.1948377,-0.0856364
34,1.2185222,1.365319,"('mean', 'honorable')",6.0160832,6.0701456,3.6173027,3.7177324,0.1004297
35,-0.051408257,-0.123701975,"('corrupt', 'incorrupt')",0.23188944,0.19077331,0.0902406,0.0335357,-0.0567049
36,0.20570987,0.090375945,"('hostile', 'amicable')",0.2584238,0.06784474,0.2320668,0.0791103,-0.1529565
37,-0.054612003,0.017967459,"('fake', 'genuine')",0.06447006,0.12757306,0.004929,0.0727703,0.0678413
38,-0.06948334,-0.066523604,"('untruthful', 'truthful')",0.13567702,0.16933905,0.0330968,0.0514077,0.0183109
39,1.3661757,1.442997,"('exploitative', 'cooperative')",0.3746855,0.4192452,0.8704306,0.9311211,0.0606905
40,0.7471981,0.7142793,"('stingy', 'generous')",-1.5895739,-1.647077,-0.4211879,-0.4663988,-0.0452109
41,0.28733224,0.26464108,"('unforgiving', 'forgiving')",-0.1314375,-0.26780543,0.0779474,-0.0015822,-0.0795296
42,-0.83923846,-0.8390498,"('unreliable', 'reliable')",-3.3053713,-3.2315092,-2.072305,-2.0352795,0.0370255
43,0.069423616,0.13654065,"('irresponsible', 'responsible')",0.333654,0.29616752,0.2015388,0.2163541,0.0148153
44,-1.7912309,-1.7397034,"('prejudiced', 'unprejudiced')",-1.403076,-1.3326241,-1.5971534,-1.5361638,0.0609896
45,-1.3374634,-1.2783545,"('incompetent', 'competent')",-0.7840043,-0.82270956,-1.0607338,-1.0505321,0.0102017
46,-0.42755225,-0.29967085,"('uncompetitive', 'competitive')",-0.5472795,-0.56024146,-0.4874159,-0.4299561,0.0574598
47,0.41731623,0.5104921,"('stupid', 'smart')",4.915595,4.8758507,2.6664557,2.6931715,0.0267158
48,1.0618691,1.010479,"('unintelligent', 'intelligent')",0.85705054,0.7489955,0.9594598,0.8797373,-0.0797225
49,0.2985296,0.28194922,"('unable', 'able')",-0.2393205,-0.17556901,0.0296045,0.0531901,0.0235856
50,-0.5450391,-0.52959955,"('clumsy', 'skillful')",-0.29128432,-0.28294295,-0.4181617,-0.4062712,0.0118905
51,-0.9328703,-1.0153329,"('uneducated', 'educated')",0.64915466,0.64582264,-0.1418578,-0.1847551,-0.0428973
52,0.7357937,0.61814135,"('irrational', 'rational')",-0.14300755,-0.25693637,0.2963931,0.1806025,-0.1157906
53,2.1814394,2.1362433,"('uncreative', 'creative')",0.87826186,0.74428254,1.5298506,1.4402629,-0.0895877
54,1.418479,1.4172312,"('incapable', 'capable')",1.1914241,1.1832453,1.3049515,1.3002383,-0.0047132
55,-0.6595926,-0.6333031,"('incompetent', 'clever')",-0.108012185,-0.11191229,-0.3838024,-0.3726077,0.0111947
56,0.19104657,0.18104872,"('impractical', 'practical')",-0.534531,-0.52497184,-0.1717422,-0.1719616,-0.0002194
57,-0.06899908,-0.10502203,"('unimaginative', 'imaginative')",-2.7634783,-2.8383827,-1.4162387,-1.4717023,-0.0554636
58,0.86696786,0.91072184,"('undiscriminating', 'discriminating')",0.5022306,0.4328977,0.6845992,0.6718098,-0.0127894
59,-0.19945605,-0.22488993,"('foolish', 'wise')",0.27392912,0.22785199,0.0372365,0.001481,-0.0357555
60,0.32443798,0.4186836,"('inefficient', 'efficient')",0.2111314,0.31119895,0.2677847,0.3649413,0.0971566
61,1.2732346,1.1703188,"('illogical', 'logical')",0.634359,0.5155145,0.9537968,0.8429167,-0.1108801
62,-0.16624542,0.025821669,"('incompetent', 'brilliant')",-0.09866828,0.07058779,-0.1324568,0.0482047,0.1806615
63,0.47793514,0.6144872,"('unperceptive', 'insightful')",0.78104293,0.87446374,0.6294891,0.7444755,0.1149864
64,-2.1361215,-2.2047758,"('shy', 'confident')",-6.505459,-6.4827867,-4.3207903,-4.3437815,-0.0229912
65,-1.0726967,-1.1573727,"('insecure', 'secure')",-0.6642973,-0.66110086,-0.868497,-0.9092368,-0.0407398
66,-0.57085896,-0.5809858,"('inactive', 'active')",0.8505882,0.865764,0.1398646,0.1423891,0.0025245
67,-0.0655921,-0.017680334,"('doubtful', 'determined')",-0.24945879,-0.18123493,-0.1575254,-0.0994576,0.0580678
68,-0.8229622,-0.91247207,"('dependent', 'independent')",0.03785651,-0.0005244175,-0.3925529,-0.4564982,-0.0639453
69,0.5137165,0.49814963,"('lazy', 'industrious')",-0.4483023,-0.383083,0.0327071,0.0575333,0.0248262
70,-0.44327542,-0.33325797,"('lethargic', 'energetic')",0.29833442,0.37229145,-0.0724705,0.0195167,0.0919872
71,0.913147,0.9047875,"('diffident', 'self-confident')",0.46582916,0.4350209,0.6894881,0.6699042,-0.0195839
72,0.36875594,0.43904194,"('unambitious', 'ambitious')",-1.1062274,-1.077352,-0.3687357,-0.319155,0.0495807
73,0.0253971,0.09394103,"('helpless', 'self-reliant')",-3.093869,-2.9854996,-1.534236,-1.4457793,0.0884567
74,0.6209025,0.6718066,"('undedicated', 'dedicated')",-0.06987594,-0.09390113,0.2755133,0.2889527,0.0134394
75,-1.2490829,-1.1261309,"('meek', 'impulsive')",-0.29225895,-0.20434114,-0.770671,-0.6652361,0.1054349
