,goodness_male,goodness_female,tuple,average_male,average_female,female-male
0,0.030819703,0.0072447006,"('unsociable', 'sociable')",0.0308197,0.0072447,-0.023575
1,0.8623959,0.84590024,"('unfriendly', 'friendly')",0.8623959,0.8459002,-0.0164957
2,-0.18302763,-0.08819373,"('unlikable', 'likable')",-0.1830276,-0.0881937,0.0948339
3,0.8992529,0.9804426,"('repellent', 'pleasant')",0.8992529,0.9804426,0.0811897
4,-7.2545834,-7.431273,"('disliked', 'liked')",-7.2545834,-7.431273,-0.1766896
5,-0.70036817,-0.67641044,"('distant', 'outgoing')",-0.7003682,-0.6764104,0.0239578
6,-0.10957752,-0.1595633,"('distant', 'open')",-0.1095775,-0.1595633,-0.0499858
7,1.0211136,1.1118255,"('insensitive', 'sensitive')",1.0211136,1.1118255,0.0907119
8,0.8874342,0.8280012,"('unaffectionate', 'affectionate')",0.8874342,0.8280012,-0.059433
9,1.260658,1.3372245,"('unaffectionate', 'caring')",1.260658,1.3372245,0.0765665
10,1.2586217,1.3020731,"('unsympathetic', 'sympathetic')",1.2586217,1.3020731,0.0434514
11,1.3181944,1.4081944,"('unhelpful', 'helpful')",1.3181944,1.4081944,0.09
12,-1.7956254,-1.7917955,"('unsupportive', 'supportive')",-1.7956254,-1.7917955,0.0038299
13,-0.040970195,0.031078592,"('impolite', 'polite')",-0.0409702,0.0310786,0.0720488
14,0.45306078,0.3854131,"('antisocial', 'social')",0.4530608,0.3854131,-0.0676477
15,-0.013418673,-0.09126863,"('boring', 'funny')",-0.0134187,-0.0912686,-0.0778499
16,-0.7470529,-0.7417184,"('unpopular', 'popular')",-0.7470529,-0.7417184,0.0053345
17,-0.27710593,-0.25596464,"('nasty', 'nice')",-0.2771059,-0.2559646,0.0211413
18,-0.24015574,-0.29324687,"('disagreeable', 'welcoming')",-0.2401557,-0.2932469,-0.0530912
19,-0.74970514,-0.72721493,"('inhospitable', 'hospitable')",-0.7497051,-0.7272149,0.0224902
20,0.82376164,0.7030422,"('rough', 'thoughtful')",0.8237616,0.7030422,-0.1207194
21,-0.22802225,-0.07929138,"('immoral', 'moral')",-0.2280222,-0.0792914,0.1487308
22,-0.13316253,-0.14418137,"('untrustworthy', 'trustworthy')",-0.1331625,-0.1441814,-0.0110189
23,6.300095,6.487489,"('insincere', 'sincere')",6.3000951,6.4874892,0.1873941
24,1.620204,1.5876626,"('dishonest', 'honest')",1.620204,1.5876626,-0.0325414
25,0.5295794,0.3930961,"('egoistic', 'altruistic')",0.5295794,0.3930961,-0.1364833
26,0.7226877,0.5767076,"('hardhearted', 'benevolent')",0.7226877,0.5767076,-0.1459801
27,1.7367324,1.5816023,"('hardhearted', 'softhearted')",1.7367324,1.5816023,-0.1551301
28,1.0377752,1.0424596,"('disloyal', 'loyal')",1.0377752,1.0424596,0.0046844
29,-0.53903294,-0.6708421,"('unfair', 'fair')",-0.5390329,-0.6708421,-0.1318092
30,1.1085082,1.1778097,"('intolerant', 'tolerant')",1.1085082,1.1778097,0.0693015
31,-1.614871,-1.6797322,"('evil', 'good')",-1.614871,-1.6797322,-0.0648612
32,0.9932165,0.9497798,"('unkind', 'kind')",0.9932165,0.9497798,-0.0434367
33,-0.7373965,-0.7782453,"('wrong', 'right')",-0.7373965,-0.7782453,-0.0408488
34,4.6426926,4.8661585,"('mean', 'honorable')",4.6426926,4.8661585,0.2234659
35,-0.63049173,-0.8574164,"('corrupt', 'incorrupt')",-0.6304917,-0.8574164,-0.2269247
36,-0.85279727,-0.92992544,"('hostile', 'amicable')",-0.8527973,-0.9299254,-0.0771281
37,0.82153267,0.8122549,"('fake', 'genuine')",0.8215327,0.8122549,-0.0092778
38,-0.4761104,-0.37333637,"('untruthful', 'truthful')",-0.4761104,-0.3733364,0.102774
39,0.673866,0.64410245,"('exploitative', 'cooperative')",0.673866,0.6441025,-0.0297635
40,-1.1155684,-1.2882694,"('stingy', 'generous')",-1.1155684,-1.2882694,-0.172701
41,0.107229605,0.061328165,"('unforgiving', 'forgiving')",0.1072296,0.0613282,-0.0459014
42,-1.9238937,-1.9853698,"('unreliable', 'reliable')",-1.9238937,-1.9853698,-0.0614761
43,0.92884505,0.99781567,"('irresponsible', 'responsible')",0.928845,0.9978157,0.0689707
44,-0.5847563,-0.64008194,"('prejudiced', 'unprejudiced')",-0.5847563,-0.6400819,-0.0553256
45,0.16272557,0.14638926,"('incompetent', 'competent')",0.1627256,0.1463893,-0.0163363
46,-0.35645112,-0.32108098,"('uncompetitive', 'competitive')",-0.3564511,-0.321081,0.0353701
47,5.092748,5.307532,"('stupid', 'smart')",5.0927482,5.3075318,0.2147836
48,0.20724988,0.25273028,"('unintelligent', 'intelligent')",0.2072499,0.2527303,0.0454804
49,0.051384743,0.1415914,"('unable', 'able')",0.0513847,0.1415914,0.0902067
50,-0.6429862,-0.6234597,"('clumsy', 'skillful')",-0.6429862,-0.6234597,0.0195265
51,0.63295454,0.62624806,"('uneducated', 'educated')",0.6329545,0.6262481,-0.0067064
52,-0.5370407,-0.5962816,"('irrational', 'rational')",-0.5370407,-0.5962816,-0.0592409
53,-0.32987145,-0.34109095,"('uncreative', 'creative')",-0.3298714,-0.3410909,-0.0112195
54,0.8716509,0.95132244,"('incapable', 'capable')",0.8716509,0.9513224,0.0796715
55,0.81427145,0.862492,"('incompetent', 'clever')",0.8142715,0.862492,0.0482205
56,0.6886951,0.71827614,"('impractical', 'practical')",0.6886951,0.7182761,0.029581
57,-2.5641983,-2.567642,"('unimaginative', 'imaginative')",-2.5641983,-2.567642,-0.0034437
58,-0.044582225,-0.060295664,"('undiscriminating', 'discriminating')",-0.0445822,-0.0602957,-0.0157135
59,-0.33375156,-0.30821615,"('foolish', 'wise')",-0.3337516,-0.3082162,0.0255354
60,0.646161,0.82554835,"('inefficient', 'efficient')",0.646161,0.8255484,0.1793874
61,0.21024618,0.13777074,"('illogical', 'logical')",0.2102462,0.1377707,-0.0724755
62,0.39559647,0.55686235,"('incompetent', 'brilliant')",0.3955965,0.5568624,0.1612659
63,-0.24615234,-0.16210102,"('unperceptive', 'insightful')",-0.2461523,-0.162101,0.0840513
64,-5.815979,-5.8411646,"('shy', 'confident')",-5.815979,-5.8411646,-0.0251856
65,0.57408947,0.6663584,"('insecure', 'secure')",0.5740895,0.6663584,0.0922689
66,-0.032654062,-0.203307,"('inactive', 'active')",-0.0326541,-0.203307,-0.1706529
67,-0.4594903,-0.40605974,"('doubtful', 'determined')",-0.4594903,-0.4060597,0.0534306
68,-0.6195635,-0.60741335,"('dependent', 'independent')",-0.6195635,-0.6074134,0.0121501
69,-2.0396588,-2.1405077,"('lazy', 'industrious')",-2.0396588,-2.1405077,-0.1008489
70,1.6513311,1.6105009,"('lethargic', 'energetic')",1.6513311,1.6105009,-0.0408302
71,0.67085105,0.6693937,"('diffident', 'self-confident')",0.6708511,0.6693937,-0.0014574
72,0.58086693,0.68926734,"('unambitious', 'ambitious')",0.5808669,0.6892673,0.1084004
73,-3.004632,-2.9833634,"('helpless', 'self-reliant')",-3.004632,-2.9833634,0.0212686
74,0.25017905,0.16180514,"('undedicated', 'dedicated')",0.2501791,0.1618051,-0.088374
75,-0.89308614,-0.86558336,"('meek', 'impulsive')",-0.8930861,-0.8655834,0.0275027
76,0.87615526,0.87703484,"('anxious', 'daring')",0.8761553,0.8770348,0.0008795
77,-1.5120057,-1.3628483,"('unmotivated', 'motivated')",-1.5120057,-1.3628483,0.1491574
78,-0.7959959,-0.8392045,"('nonresilient', 'resilient')",-0.7959959,-0.8392045,-0.0432086
79,-0.36542374,-0.36026022,"('wavering', 'unwavering')",-0.3654237,-0.3602602,0.0051635
80,-0.15841062,-0.22895509,"('dominated', 'dominating')",-0.1584106,-0.2289551,-0.0705445
81,0.362825,0.46197817,"('submissive', 'aggressive')",0.362825,0.4619782,0.0991532
82,6.0306263,6.2582316,"('poor', 'rich')",6.0306263,6.2582316,0.2276053
83,-0.3979301,-0.41824776,"('powerless', 'powerful')",-0.3979301,-0.4182478,-0.0203177
84,0.5787505,0.628417,"('inferior', 'superior')",0.5787505,0.628417,0.0496665
85,-0.80912316,-0.9644044,"('insignificant', 'prestigious')",-0.8091232,-0.9644044,-0.1552812
86,0.20552295,0.19300447,"('uninfluential', 'influential')",0.205523,0.1930045,-0.0125185
87,-0.58656406,-0.4846679,"('unsuccessful', 'successful')",-0.5865641,-0.4846679,0.1018962
88,0.07033116,0.07373844,"('low', 'eminent')",0.0703312,0.0737384,0.0034072
