,first_male,first_female,tuple,horizon_male,horizon_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.55695254,-0.66847533,"('unsociable', 'sociable')",-0.3484708,-0.547546,-0.40407678,-0.41559646,-0.4365,-0.5438726,-0.1073726
1,-1.221273,-1.3672137,"('unfriendly', 'friendly')",-0.25056285,-0.54257977,1.8761094,1.7681608,0.1347578,-0.0472109,-0.1819687
2,0.501153,0.47998345,"('unlikable', 'likable')",0.8792721,0.85657334,0.5600502,0.5434664,0.6468251,0.6266744,-0.0201507
3,0.73460156,0.7391402,"('repellent', 'pleasant')",0.15439594,0.26775488,0.8713166,0.9768414,0.5867714,0.6612455,0.0744741
4,-0.9061503,-0.93926346,"('disliked', 'liked')",-0.25033233,-0.19210868,-7.353912,-7.633859,-2.836798,-2.9217437,-0.0849457
5,-1.8150139,-1.8439626,"('distant', 'outgoing')",-1.1496165,-1.2174082,-0.2027179,-0.16596833,-1.0557828,-1.0757798,-0.019997
6,-1.664623,-1.6862224,"('distant', 'open')",-1.5496111,-1.6396428,0.010477744,0.04379151,-1.0679188,-1.0940246,-0.0261058
7,1.2284846,1.2874632,"('insensitive', 'sensitive')",1.057787,1.0291507,0.5785099,0.66128385,0.9549271,0.9926325,0.0377054
8,-1.0912169,-1.1799668,"('unaffectionate', 'affectionate')",-0.31829008,-0.5020132,1.2586089,1.2232732,-0.0502994,-0.1529023,-0.1026029
9,-0.16806312,-0.18440425,"('unaffectionate', 'caring')",0.14063455,-0.021736974,1.6282831,1.6845967,0.5336182,0.4928185,-0.0407997
10,0.39228103,0.33223057,"('unsympathetic', 'sympathetic')",-0.45530033,-0.65988255,-0.76990795,-0.66756713,-0.2776424,-0.3317397,-0.0540973
11,0.45600986,0.60657626,"('unhelpful', 'helpful')",-0.09540612,-0.04640439,1.3754586,1.5713435,0.5786874,0.7105052,0.1318178
12,0.5700339,0.6261567,"('unsupportive', 'supportive')",1.0215975,1.0052917,-2.1672626,-2.184069,-0.191877,-0.1842068,0.0076702
13,0.80376154,0.6505202,"('impolite', 'polite')",0.54614156,0.3305667,-0.9695693,-0.830884,0.1267779,0.0500676,-0.0767103
