,centimeter_male,centimeter_female,tuple,average_male,average_female,female-male
0,-0.53582156,-0.61775666,"('unsociable', 'sociable')",-0.5358216,-0.6177567,-0.0819351
1,-0.033684544,-0.29103696,"('unfriendly', 'friendly')",-0.0336845,-0.291037,-0.2573525
2,0.10201405,0.0629646,"('unlikable', 'likable')",0.102014,0.0629646,-0.0390494
3,-0.30858955,-0.14138092,"('repellent', 'pleasant')",-0.3085895,-0.1413809,0.1672086
4,-3.8473396,-3.9079816,"('disliked', 'liked')",-3.8473396,-3.9079816,-0.060642
5,-1.4084624,-1.5153533,"('distant', 'outgoing')",-1.4084624,-1.5153533,-0.1068909
6,-1.4343252,-1.5635641,"('distant', 'open')",-1.4343252,-1.5635641,-0.1292389
7,0.44222933,0.6339556,"('insensitive', 'sensitive')",0.4422293,0.6339556,0.1917263
8,0.23393409,-0.08290508,"('unaffectionate', 'affectionate')",0.2339341,-0.0829051,-0.3168392
9,0.33000067,0.17556736,"('unaffectionate', 'caring')",0.3300007,0.1755674,-0.1544333
10,-0.08841379,0.0649417,"('unsympathetic', 'sympathetic')",-0.0884138,0.0649417,0.1533555
11,1.1547141,1.2965927,"('unhelpful', 'helpful')",1.1547141,1.2965927,0.1418786
12,-1.4094982,-1.4030659,"('unsupportive', 'supportive')",-1.4094982,-1.4030659,0.0064323
13,-0.2761622,-0.30793613,"('impolite', 'polite')",-0.2761622,-0.3079361,-0.0317739
14,-0.43396264,-0.4137814,"('antisocial', 'social')",-0.4339626,-0.4137814,0.0201812
15,0.47739166,0.29153425,"('boring', 'funny')",0.4773917,0.2915342,-0.1858575
16,-0.34730265,-0.3449256,"('unpopular', 'popular')",-0.3473026,-0.3449256,0.002377
17,0.0033825152,-0.058326565,"('nasty', 'nice')",0.0033825,-0.0583266,-0.0617091
18,-0.7522511,-0.8860602,"('disagreeable', 'welcoming')",-0.7522511,-0.8860602,-0.1338091
19,-1.1166581,-1.2169591,"('inhospitable', 'hospitable')",-1.1166581,-1.2169591,-0.100301
20,0.8163896,0.9069717,"('rough', 'thoughtful')",0.8163896,0.9069717,0.0905821
21,-0.17267993,-0.02290921,"('immoral', 'moral')",-0.1726799,-0.0229092,0.1497707
22,-0.7603023,-0.7031235,"('untrustworthy', 'trustworthy')",-0.7603023,-0.7031235,0.0571788
23,3.4210048,3.5275898,"('insincere', 'sincere')",3.4210048,3.5275898,0.106585
24,0.016296372,-0.042490557,"('dishonest', 'honest')",0.0162964,-0.0424906,-0.058787
25,-0.005889807,-0.24250071,"('egoistic', 'altruistic')",-0.0058898,-0.2425007,-0.2366109
26,0.72372097,0.26718503,"('hardhearted', 'benevolent')",0.723721,0.267185,-0.456536
27,0.8667984,0.87839204,"('hardhearted', 'softhearted')",0.8667984,0.878392,0.0115936
28,1.2197456,1.0831848,"('disloyal', 'loyal')",1.2197456,1.0831848,-0.1365608
29,-0.65502256,-0.5185487,"('unfair', 'fair')",-0.6550226,-0.5185487,0.1364739
30,0.527844,0.55616313,"('intolerant', 'tolerant')",0.527844,0.5561631,0.0283191
31,-1.3804281,-1.4917053,"('evil', 'good')",-1.3804281,-1.4917053,-0.1112772
32,0.3349709,0.17712738,"('unkind', 'kind')",0.3349709,0.1771274,-0.1578435
33,-0.18069616,-0.3552596,"('wrong', 'right')",-0.1806962,-0.3552596,-0.1745634
34,2.407489,2.5915997,"('mean', 'honorable')",2.4074891,2.5915997,0.1841106
35,-0.18810205,-0.36712664,"('corrupt', 'incorrupt')",-0.1881021,-0.3671266,-0.1790245
36,-0.7990198,-0.9879371,"('hostile', 'amicable')",-0.7990198,-0.9879371,-0.1889173
37,0.78457254,0.89214724,"('fake', 'genuine')",0.7845725,0.8921472,0.1075747
38,0.18409969,0.14087477,"('untruthful', 'truthful')",0.1840997,0.1408748,-0.0432249
39,0.8595248,0.85685384,"('exploitative', 'cooperative')",0.8595248,0.8568538,-0.002671
40,-1.2006677,-1.1993704,"('stingy', 'generous')",-1.2006677,-1.1993704,0.0012973
41,0.19028127,0.10183488,"('unforgiving', 'forgiving')",0.1902813,0.1018349,-0.0884464
42,-1.6037455,-1.3607118,"('unreliable', 'reliable')",-1.6037455,-1.3607118,0.2430337
43,-0.045440115,0.06583521,"('irresponsible', 'responsible')",-0.0454401,0.0658352,0.1112753
44,-1.2593569,-1.2737981,"('prejudiced', 'unprejudiced')",-1.2593569,-1.2737981,-0.0144412
45,-0.46517128,-0.31957188,"('incompetent', 'competent')",-0.4651713,-0.3195719,0.1455994
46,-0.5764644,-0.26623195,"('uncompetitive', 'competitive')",-0.5764644,-0.266232,0.3102324
47,2.3009114,2.3967094,"('stupid', 'smart')",2.3009114,2.3967094,0.095798
48,0.6663384,0.8317048,"('unintelligent', 'intelligent')",0.6663384,0.8317048,0.1653664
49,0.18676731,0.54212344,"('unable', 'able')",0.1867673,0.5421234,0.3553561
50,0.16463648,0.2944329,"('clumsy', 'skillful')",0.1646365,0.2944329,0.1297964
51,-0.091166064,0.021649096,"('uneducated', 'educated')",-0.0911661,0.0216491,0.1128152
52,-1.0827888,-1.2744164,"('irrational', 'rational')",-1.0827888,-1.2744164,-0.1916276
53,-0.8386245,-0.85188687,"('uncreative', 'creative')",-0.8386245,-0.8518869,-0.0132624
54,0.06679808,0.06369214,"('incapable', 'capable')",0.0667981,0.0636921,-0.003106
55,0.28424004,0.49833456,"('incompetent', 'clever')",0.28424,0.4983346,0.2140946
56,0.6848646,0.73043936,"('impractical', 'practical')",0.6848646,0.7304394,0.0455748
57,-2.2743342,-2.253198,"('unimaginative', 'imaginative')",-2.2743342,-2.2531979,0.0211363
58,0.29460692,0.3376302,"('undiscriminating', 'discriminating')",0.2946069,0.3376302,0.0430233
59,-0.5970738,-0.58795595,"('foolish', 'wise')",-0.5970738,-0.587956,0.0091178
60,0.5580266,0.786571,"('inefficient', 'efficient')",0.5580266,0.786571,0.2285444
61,-0.32590446,-0.41182753,"('illogical', 'logical')",-0.3259045,-0.4118275,-0.085923
62,0.34815115,0.7182112,"('incompetent', 'brilliant')",0.3481511,0.7182112,0.3700601
63,-0.23985565,0.028610844,"('unperceptive', 'insightful')",-0.2398556,0.0286108,0.2684664
64,-3.8426983,-3.7019825,"('shy', 'confident')",-3.8426983,-3.7019825,0.1407158
65,0.23807575,0.4021916,"('insecure', 'secure')",0.2380757,0.4021916,0.1641159
66,-0.93093354,-0.9593199,"('inactive', 'active')",-0.9309335,-0.9593199,-0.0283864
67,0.21892196,0.110528946,"('doubtful', 'determined')",0.218922,0.1105289,-0.1083931
68,-0.62665254,-0.4309625,"('dependent', 'independent')",-0.6266525,-0.4309625,0.19569
69,-0.7715096,-0.90878767,"('lazy', 'industrious')",-0.7715096,-0.9087877,-0.1372781
70,-0.2870199,-0.059036687,"('lethargic', 'energetic')",-0.2870199,-0.0590367,0.2279832
71,0.07561812,0.05585725,"('diffident', 'self-confident')",0.0756181,0.0558572,-0.0197609
72,-0.1345255,-0.07886705,"('unambitious', 'ambitious')",-0.1345255,-0.078867,0.0556585
73,-1.2073642,-1.24636,"('helpless', 'self-reliant')",-1.2073642,-1.2463599,-0.0389957
74,0.024141774,-0.045074906,"('undedicated', 'dedicated')",0.0241418,-0.0450749,-0.0692167
75,-0.81364185,-0.72718287,"('meek', 'impulsive')",-0.8136418,-0.7271829,0.0864589
76,-0.011347933,0.25260186,"('anxious', 'daring')",-0.0113479,0.2526019,0.2639498
77,-1.1117641,-0.9007133,"('unmotivated', 'motivated')",-1.1117641,-0.9007133,0.2110508
78,-0.17391965,0.043777943,"('nonresilient', 'resilient')",-0.1739196,0.0437779,0.2176975
79,-0.85908234,-0.9811365,"('wavering', 'unwavering')",-0.8590823,-0.9811365,-0.1220542
80,0.1730484,0.3713392,"('dominated', 'dominating')",0.1730484,0.3713392,0.1982908
81,-0.27874994,-0.048175648,"('submissive', 'aggressive')",-0.2787499,-0.0481756,0.2305743
82,2.5381482,2.7059042,"('poor', 'rich')",2.5381482,2.7059042,0.167756
83,0.031457774,-0.019684087,"('powerless', 'powerful')",0.0314578,-0.0196841,-0.0511419
84,0.34693867,0.46300495,"('inferior', 'superior')",0.3469387,0.4630049,0.1160662
85,-1.0382991,-1.4504503,"('insignificant', 'prestigious')",-1.0382991,-1.4504503,-0.4121512
86,-0.58566236,-0.67622656,"('uninfluential', 'influential')",-0.5856624,-0.6762266,-0.0905642
87,-0.16144845,-0.023740686,"('unsuccessful', 'successful')",-0.1614484,-0.0237407,0.1377077
88,-0.24163935,-0.3813655,"('low', 'eminent')",-0.2416393,-0.3813655,-0.1397262
