,allstate_male,allstate_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.679607,-1.9092628,"('unsociable', 'sociable')",-0.11505489,-0.21504782,-0.8973309,-1.0621552,-0.1648243
1,-1.4744666,-1.4225934,"('unfriendly', 'friendly')",1.3838243,1.265426,-0.0453211,-0.0785837,-0.0332626
2,0.14338131,0.0772735,"('unlikable', 'likable')",0.6995062,0.72085154,0.4214438,0.3990625,-0.0223813
3,-0.020027244,0.031671926,"('repellent', 'pleasant')",0.86833286,0.8825536,0.4241528,0.4571128,0.03296
4,-0.6481044,-0.50879645,"('disliked', 'liked')",-7.433742,-7.320863,-4.0409231,-3.9148297,0.1260934
5,0.21494508,0.5220991,"('distant', 'outgoing')",-0.2917612,-0.10828437,-0.0384081,0.2069074,0.2453155
6,0.024658442,0.34059846,"('distant', 'open')",-0.24393567,-0.12295054,-0.1096386,0.108824,0.2184626
7,-0.5037801,-0.47837633,"('insensitive', 'sensitive')",0.2723058,0.3944996,-0.1157372,-0.0419384,0.0737988
8,-1.2973609,-1.2701802,"('unaffectionate', 'affectionate')",0.80734664,0.7610207,-0.2450071,-0.2545798,-0.0095727
9,-1.326584,-1.1911265,"('unaffectionate', 'caring')",1.3437063,1.4721872,0.0085611,0.1405303,0.1319692
10,-2.025577,-2.0763175,"('unsympathetic', 'sympathetic')",-0.1738847,-0.1534329,-1.0997308,-1.1148752,-0.0151444
11,-0.7374746,-0.8351926,"('unhelpful', 'helpful')",1.9611359,2.1718976,0.6118306,0.6683525,0.0565219
12,-0.93651664,-0.7225022,"('unsupportive', 'supportive')",-2.1239731,-1.9443767,-1.5302448,-1.3334395,0.1968053
13,-1.2013748,-1.5192049,"('impolite', 'polite')",-0.5765783,-0.5319304,-0.8889766,-1.0255677,-0.1365911
14,-0.49264014,-0.5914071,"('antisocial', 'social')",-0.18622439,-0.28512323,-0.3394323,-0.4382652,-0.0988329
15,-0.1392349,-0.31140476,"('boring', 'funny')",-0.25935555,-0.25028464,-0.1992952,-0.2808447,-0.0815495
16,-0.9140444,-0.72531974,"('unpopular', 'popular')",0.19824518,0.1864844,-0.3578996,-0.2694177,0.0884819
17,-0.09926793,-0.07803759,"('nasty', 'nice')",-0.47064972,-0.46251306,-0.2849588,-0.2702753,0.0146835
18,-0.23703876,-0.14598882,"('disagreeable', 'welcoming')",-0.53754133,-0.5945249,-0.3872901,-0.3702569,0.0170332
19,-0.39507243,-0.2454614,"('inhospitable', 'hospitable')",-0.37263438,-0.2848179,-0.3838534,-0.2651396,0.1187138
20,-0.32613823,-0.41306028,"('rough', 'thoughtful')",1.0787407,1.0336351,0.3763012,0.3102874,-0.0660138
21,-0.7416657,-0.93380857,"('immoral', 'moral')",-0.40215153,-0.3050838,-0.5719086,-0.6194462,-0.0475376
22,-0.58206314,-0.5909717,"('untrustworthy', 'trustworthy')",-1.1950576,-1.0635403,-0.8885604,-0.827256,0.0613044
23,-0.66575694,-0.83251655,"('insincere', 'sincere')",6.386379,6.3707204,2.860311,2.7691019,-0.0912091
24,-0.5389546,-0.69113964,"('dishonest', 'honest')",0.968061,1.0720341,0.2145532,0.1904472,-0.024106
25,-0.25168028,-0.23066865,"('egoistic', 'altruistic')",1.103846,0.91650844,0.4260828,0.3429199,-0.0831629
26,0.028191332,-0.13026547,"('hardhearted', 'benevolent')",1.3985453,1.1255866,0.7133683,0.4976606,-0.2157077
27,-0.19452175,-0.0022240616,"('hardhearted', 'softhearted')",1.2832669,1.2468214,0.5443726,0.6222987,0.0779261
28,-1.4252588,-1.5559202,"('disloyal', 'loyal')",1.379007,1.3106949,-0.0231259,-0.1226127,-0.0994868
29,-0.42320445,-0.30955124,"('unfair', 'fair')",-0.37597644,-0.47887546,-0.3995904,-0.3942133,0.0053771
30,-0.29609668,-0.57044655,"('intolerant', 'tolerant')",1.003092,1.0069801,0.3534977,0.2182668,-0.1352309
31,-0.787331,-0.5524612,"('evil', 'good')",-1.1370051,-1.2559979,-0.962168,-0.9042295,0.0579385
32,-0.089388505,-0.24265343,"('unkind', 'kind')",0.9341432,0.7534176,0.4223773,0.2553821,-0.1669952
33,-0.034429267,0.014629176,"('wrong', 'right')",-0.7349253,-0.75509876,-0.3846773,-0.3702348,0.0144425
34,0.49776873,0.5611196,"('mean', 'honorable')",6.157203,6.297999,3.327486,3.4295592,0.1020732
35,0.4898916,0.7142215,"('corrupt', 'incorrupt')",-0.6515209,-0.71027404,-0.0808147,0.0019737,0.0827884
36,-0.8016906,-0.58989406,"('hostile', 'amicable')",-0.37083578,-0.52695334,-0.5862632,-0.5584237,0.0278395
37,0.13453592,0.09022566,"('fake', 'genuine')",0.26897383,0.35161692,0.2017549,0.2209213,0.0191664
38,-0.8062439,-0.7368102,"('untruthful', 'truthful')",0.2494635,0.47948676,-0.2783902,-0.1286617,0.1497285
39,0.79980004,0.6025964,"('exploitative', 'cooperative')",0.24331585,0.21909693,0.5215579,0.4108467,-0.1107112
40,0.114984155,0.19222257,"('stingy', 'generous')",-2.0797548,-2.0823817,-0.9823853,-0.9450796,0.0373057
41,-1.0174137,-1.1555773,"('unforgiving', 'forgiving')",-0.04648657,-0.10280919,-0.5319502,-0.6291932,-0.097243
42,0.3759686,0.6052845,"('unreliable', 'reliable')",-3.364271,-3.2140615,-1.4941511,-1.3043885,0.1897626
43,-0.9453818,-1.0493139,"('irresponsible', 'responsible')",0.69268847,0.6726095,-0.1263467,-0.1883522,-0.0620055
44,1.0348974,0.973239,"('prejudiced', 'unprejudiced')",-1.449584,-1.573259,-0.2073433,-0.30001,-0.0926667
45,-1.5727419,-1.5696542,"('incompetent', 'competent')",0.13015206,0.23910123,-0.7212949,-0.6652765,0.0560184
46,-1.1235113,-1.2000039,"('uncompetitive', 'competitive')",-0.6542442,-0.5821626,-0.8888777,-0.8910832,-0.0022055
47,-0.16430375,-0.27891633,"('stupid', 'smart')",5.9830065,6.1558733,2.9093513,2.9384785,0.0291272
48,-0.79361266,-0.99694866,"('unintelligent', 'intelligent')",0.9338428,1.0034881,0.0701151,0.0032697,-0.0668454
49,-0.20999777,-0.058446333,"('unable', 'able')",0.1247902,0.2972835,-0.0426038,0.1194186,0.1620224
50,0.13689283,0.36079353,"('clumsy', 'skillful')",0.09692986,0.12867688,0.1169113,0.2447352,0.1278239
51,-0.8965638,-1.0311317,"('uneducated', 'educated')",0.46133494,0.45390078,-0.2176144,-0.2886155,-0.0710011
52,-0.53447324,-0.6565732,"('irrational', 'rational')",-0.045821138,-0.16371387,-0.2901472,-0.4101435,-0.1199963
53,-1.4879781,-1.3246884,"('uncreative', 'creative')",0.627536,0.58031553,-0.4302211,-0.3721865,0.0580346
54,-0.49494064,-0.32178506,"('incapable', 'capable')",0.9373395,1.0420452,0.2211994,0.3601301,0.1389307
55,-1.3605397,-1.5152882,"('incompetent', 'clever')",0.5491155,0.6442037,-0.4057121,-0.4355423,-0.0298302
56,0.2474244,0.13937868,"('impractical', 'practical')",-0.10870578,0.05180593,0.0693593,0.0955923,0.026233
57,-2.0653315,-2.162117,"('unimaginative', 'imaginative')",-3.3463213,-3.3119297,-2.7058263,-2.7370234,-0.0311971
58,-0.61633575,-0.48977104,"('undiscriminating', 'discriminating')",0.25595996,0.2975798,-0.1801879,-0.0960956,0.0840923
59,0.06332205,0.12269403,"('foolish', 'wise')",0.11036992,0.20489627,0.086846,0.1637951,0.0769491
60,-0.104100876,-0.28268984,"('inefficient', 'efficient')",0.44948643,0.6400872,0.1726928,0.1786987,0.0060059
61,-0.3837072,-0.49480402,"('illogical', 'logical')",0.7014995,0.5460116,0.1588962,0.0256038,-0.1332924
62,-0.33624038,-0.28946632,"('incompetent', 'brilliant')",0.82013065,1.1963525,0.2419451,0.4534431,0.211498
63,-0.7614393,-0.67342484,"('unperceptive', 'insightful')",0.6649711,0.8840466,-0.0482341,0.1053109,0.153545
64,0.2854989,0.22520635,"('shy', 'confident')",-6.6155934,-6.4883375,-3.1650472,-3.1315656,0.0334816
65,-0.4484695,-0.7209201,"('insecure', 'secure')",-0.17162925,-0.07056913,-0.3100494,-0.3957446,-0.0856952
66,-0.7772117,-0.5617933,"('inactive', 'active')",0.10827431,0.087963544,-0.3344687,-0.2369149,0.0975538
67,0.33695173,0.20903368,"('doubtful', 'determined')",-0.40253472,-0.55453956,-0.0327915,-0.1727529,-0.1399614
68,0.59225804,0.65311843,"('dependent', 'independent')",-0.3409651,-0.21568765,0.1256465,0.2187154,0.0930689
69,0.9404448,1.2083519,"('lazy', 'industrious')",-0.86041534,-0.82307166,0.0400147,0.1926401,0.1526254
70,-0.5091949,-0.49708864,"('lethargic', 'energetic')",0.16312943,0.31113815,-0.1730327,-0.0929752,0.0800575
71,-0.21335791,0.025404504,"('diffident', 'self-confident')",0.61345506,0.6128336,0.2000486,0.3191191,0.1190705
72,-0.5330892,-0.42488855,"('unambitious', 'ambitious')",-0.071490906,0.069509104,-0.3022901,-0.1776897,0.1246004
73,1.5352392,1.6843333,"('helpless', 'self-reliant')",-3.3146362,-3.1551933,-0.8896985,-0.73543,0.1542685
74,-0.6596312,-0.64163077,"('undedicated', 'dedicated')",-0.34903917,-0.4203417,-0.5043352,-0.5309862,-0.026651
75,0.38598117,0.5360884,"('meek', 'impulsive')",-0.8282121,-0.7086706,-0.2211155,-0.0862911,0.1348244
76,-0.2764043,-0.29571047,"('anxious', 'daring')",-0.35919726,-0.2429145,-0.3178008,-0.2693125,0.0484883
77,-0.7883526,-0.71766806,"('unmotivated', 'motivated')",-1.0343715,-0.87376904,-0.9113621,-0.7957186,0.1156435
78,-1.4465415,-1.0575421,"('nonresilient', 'resilient')",-0.035274055,0.10103895,-0.7409078,-0.4782516,0.2626562
79,-0.5993581,-0.4084486,"('wavering', 'unwavering')",-0.584997,-0.48406154,-0.5921775,-0.4462551,0.1459224
80,0.3887211,0.26596105,"('dominated', 'dominating')",-1.1059245,-0.96638685,-0.3586017,-0.3502129,0.0083888
81,-0.03499395,-0.40114096,"('submissive', 'aggressive')",-0.5654304,-0.40652013,-0.3002122,-0.4038305,-0.1036183
82,-0.123114996,-0.121732906,"('poor', 'rich')",6.93954,6.9738607,3.4082124,3.426064,0.0178516
83,0.052157335,-0.03874717,"('powerless', 'powerful')",-0.64577425,-0.7097211,-0.2968085,-0.3742341,-0.0774256
84,-0.114391334,-0.18267298,"('inferior', 'superior')",0.8604608,0.8848574,0.3730347,0.3510922,-0.0219425
85,0.028596735,0.17408258,"('insignificant', 'prestigious')",-0.18330254,-0.39104137,-0.0773529,-0.1084794,-0.0311265
86,-1.6001546,-1.6723357,"('uninfluential', 'influential')",-0.13375641,-0.13223,-0.8669555,-0.9022829,-0.0353274
87,-0.4782502,-0.52418196,"('unsuccessful', 'successful')",0.5441731,0.73023766,0.0329615,0.1030279,0.0700664
88,-0.25911325,-0.36755008,"('low', 'eminent')",-0.32633543,-0.31820717,-0.2927243,-0.3428786,-0.0501543
