,book_male,book_female,tuple,average_male,average_female,female-male
0,0.09832549,0.074994594,"('unsociable', 'sociable')",0.0983255,0.0749946,-0.0233309
1,1.0255393,0.95013654,"('unfriendly', 'friendly')",1.0255393,0.9501365,-0.0754028
2,0.16548572,0.32373986,"('unlikable', 'likable')",0.1654857,0.3237399,0.1582542
3,0.6595735,0.8322459,"('repellent', 'pleasant')",0.6595735,0.8322459,0.1726724
4,-6.6906705,-6.678128,"('disliked', 'liked')",-6.6906705,-6.6781278,0.0125427
5,-0.46992132,-0.4594363,"('distant', 'outgoing')",-0.4699213,-0.4594363,0.010485
6,-0.037497625,-0.11753372,"('distant', 'open')",-0.0374976,-0.1175337,-0.0800361
7,1.0435864,1.0742803,"('insensitive', 'sensitive')",1.0435864,1.0742803,0.0306939
8,0.9105888,0.8209302,"('unaffectionate', 'affectionate')",0.9105888,0.8209302,-0.0896586
9,1.5037168,1.4675299,"('unaffectionate', 'caring')",1.5037168,1.4675299,-0.0361869
10,1.1196963,1.1548358,"('unsympathetic', 'sympathetic')",1.1196963,1.1548358,0.0351395
11,1.7764152,1.8105526,"('unhelpful', 'helpful')",1.7764152,1.8105526,0.0341374
12,-1.1609286,-1.1206737,"('unsupportive', 'supportive')",-1.1609286,-1.1206737,0.0402549
13,-0.2338055,-0.09317518,"('impolite', 'polite')",-0.2338055,-0.0931752,0.1406303
14,0.5570891,0.5506745,"('antisocial', 'social')",0.5570891,0.5506745,-0.0064146
15,0.36711097,0.29593974,"('boring', 'funny')",0.367111,0.2959397,-0.0711713
16,-0.33666644,-0.31815082,"('unpopular', 'popular')",-0.3366664,-0.3181508,0.0185156
17,0.4397283,0.4630472,"('nasty', 'nice')",0.4397283,0.4630472,0.0233189
18,-0.6318762,-0.48589036,"('disagreeable', 'welcoming')",-0.6318762,-0.4858904,0.1459858
19,-0.41011336,-0.36075145,"('inhospitable', 'hospitable')",-0.4101134,-0.3607515,0.0493619
20,0.369523,0.23511815,"('rough', 'thoughtful')",0.369523,0.2351182,-0.1344048
21,-0.122455865,0.12508085,"('immoral', 'moral')",-0.1224559,0.1250809,0.2475368
22,-0.23812331,-0.17484412,"('untrustworthy', 'trustworthy')",-0.2381233,-0.1748441,0.0632792
23,5.864415,5.9459124,"('insincere', 'sincere')",5.8644152,5.9459124,0.0814972
24,1.4579257,1.398181,"('dishonest', 'honest')",1.4579257,1.398181,-0.0597447
25,0.68885535,0.68557614,"('egoistic', 'altruistic')",0.6888554,0.6855761,-0.0032793
26,1.2073686,1.0061734,"('hardhearted', 'benevolent')",1.2073686,1.0061734,-0.2011952
27,1.6765414,1.4175874,"('hardhearted', 'softhearted')",1.6765414,1.4175874,-0.258954
28,1.0818073,0.9880676,"('disloyal', 'loyal')",1.0818073,0.9880676,-0.0937397
29,-0.15208662,-0.34489888,"('unfair', 'fair')",-0.1520866,-0.3448989,-0.1928123
30,0.6166996,0.7267252,"('intolerant', 'tolerant')",0.6166996,0.7267252,0.1100256
31,-0.6879506,-0.7573289,"('evil', 'good')",-0.6879506,-0.7573289,-0.0693783
32,1.1818181,1.1284173,"('unkind', 'kind')",1.1818181,1.1284173,-0.0534008
33,-0.26791242,-0.28939798,"('wrong', 'right')",-0.2679124,-0.289398,-0.0214856
34,4.143921,4.2747955,"('mean', 'honorable')",4.1439209,4.2747955,0.1308746
35,-0.88083065,-1.1443654,"('corrupt', 'incorrupt')",-0.8808306,-1.1443654,-0.2635348
36,-0.5756737,-0.7322692,"('hostile', 'amicable')",-0.5756737,-0.7322692,-0.1565955
37,0.5782619,0.56208634,"('fake', 'genuine')",0.5782619,0.5620863,-0.0161756
38,-0.06778641,-0.029620603,"('untruthful', 'truthful')",-0.0677864,-0.0296206,0.0381658
39,0.21901892,0.26974195,"('exploitative', 'cooperative')",0.2190189,0.269742,0.0507231
40,-1.4760531,-1.4792255,"('stingy', 'generous')",-1.4760531,-1.4792255,-0.0031724
41,0.7863305,0.6969895,"('unforgiving', 'forgiving')",0.7863305,0.6969895,-0.089341
42,-1.9921219,-1.9547255,"('unreliable', 'reliable')",-1.9921219,-1.9547255,0.0373964
43,0.9690514,1.0313431,"('irresponsible', 'responsible')",0.9690514,1.0313431,0.0622917
44,-1.4424988,-1.4119575,"('prejudiced', 'unprejudiced')",-1.4424988,-1.4119575,0.0305413
45,0.663479,0.48700306,"('incompetent', 'competent')",0.663479,0.4870031,-0.1764759
46,-0.8972819,-0.88367957,"('uncompetitive', 'competitive')",-0.8972819,-0.8836796,0.0136023
47,4.609074,4.6799746,"('stupid', 'smart')",4.6090741,4.6799746,0.0709005
48,0.14949234,0.17361082,"('unintelligent', 'intelligent')",0.1494923,0.1736108,0.0241185
