,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
0,-0.5792121,-0.6539106,"('unsociable', 'sociable')",-0.39423722,-0.4833384,-0.4867247,-0.5686245,-0.0818998
1,0.760201,0.7265897,"('unfriendly', 'friendly')",1.411934,1.3580285,1.0860674,1.042309,-0.0437584
2,0.3351993,0.3141001,"('unlikable', 'likable')",0.5419953,0.51889676,0.4385973,0.4164984,-0.0220989
3,-1.6322705,-1.4723796,"('repellent', 'pleasant')",0.26267856,0.28560984,-0.684796,-0.5933849,0.0914111
4,0.58258706,0.43048728,"('disliked', 'liked')",-6.9080396,-7.069372,-3.1627262,-3.3194425,-0.1567163
5,0.4377321,0.4017701,"('distant', 'outgoing')",-0.29254645,-0.34372288,0.0725928,0.0290236,-0.0435692
6,0.17397948,0.1420923,"('distant', 'open')",0.18290223,0.13319752,0.1784409,0.1376449,-0.040796
7,0.1771433,0.18088423,"('insensitive', 'sensitive')",0.12620094,0.21231589,0.1516721,0.1966,0.0449279
8,0.77689636,0.7553421,"('unaffectionate', 'affectionate')",0.8799989,0.81568646,0.8284476,0.7855143,-0.0429333
9,1.1141578,1.1214501,"('unaffectionate', 'caring')",1.4279172,1.4057584,1.2710376,1.2636042,-0.0074334
10,-0.9527967,-1.0197399,"('unsympathetic', 'sympathetic')",-0.62951493,-0.54359806,-0.7911558,-0.781669,0.0094868
11,-0.3935416,-0.36211333,"('unhelpful', 'helpful')",1.9497025,2.0591545,0.7780805,0.8485206,0.0704401
12,0.39234197,0.49646348,"('unsupportive', 'supportive')",-1.6773313,-1.6583656,-0.6424947,-0.5809511,0.0615436
13,-0.50529367,-0.49312982,"('impolite', 'polite')",-0.28569,-0.25997594,-0.3954918,-0.3765529,0.0189389
14,-0.28918603,-0.31300402,"('antisocial', 'social')",0.0023131855,-0.09170845,-0.1434364,-0.2023562,-0.0589198
15,1.050762,0.8536905,"('boring', 'funny')",0.32970902,0.22420162,0.6902356,0.538946,-0.1512896
16,-1.1749461,-1.2455947,"('unpopular', 'popular')",0.28154752,0.19414972,-0.4466993,-0.5257225,-0.0790232
17,0.14780651,0.16057415,"('nasty', 'nice')",-0.46380106,-0.47308302,-0.1579973,-0.1562544,0.0017429
18,-0.5190985,-0.5018387,"('disagreeable', 'welcoming')",0.048705094,-0.014830556,-0.2351967,-0.2583346,-0.0231379
19,-0.6021861,-0.62615144,"('inhospitable', 'hospitable')",-0.08195174,-0.10103365,-0.3420689,-0.3635925,-0.0215236
20,-0.35299304,-0.43751174,"('rough', 'thoughtful')",0.722608,0.6826689,0.1848075,0.1225786,-0.0622289
