,cimarex_male,cimarex_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
38,-0.6001355,-0.63802993,"('untruthful', 'truthful')",0.42035913,0.3284587,-0.090556994,-0.016554061,-0.0901111,-0.1087084,-0.0185973
39,0.68063235,0.8475199,"('exploitative', 'cooperative')",0.053591773,0.27828702,0.5969865,0.62046653,0.4437369,0.5820912,0.1383543
40,-0.14782946,-0.19371742,"('stingy', 'generous')",0.11825044,0.036472894,-2.6848001,-2.721994,-0.904793,-0.9597461,-0.0549531
41,-0.52461797,-0.52856725,"('unforgiving', 'forgiving')",-0.45940924,-0.62274164,0.3584018,0.32324383,-0.2085418,-0.2760217,-0.0674799
42,1.1496553,1.2338858,"('unreliable', 'reliable')",0.12959862,0.25608093,-2.9513032,-2.8268034,-0.5573498,-0.4456123,0.1117375
43,0.258336,0.35913217,"('irresponsible', 'responsible')",1.1157238,1.2144246,0.24250638,0.36409512,0.5388554,0.645884,0.1070286
44,0.44517934,0.4522631,"('prejudiced', 'unprejudiced')",-0.26695126,-0.17610392,-0.8771893,-0.83722943,-0.2329871,-0.1870234,0.0459637
45,-0.33306935,-0.32584277,"('incompetent', 'competent')",-0.06326544,-0.20453371,-0.32032442,-0.41499156,-0.2388864,-0.3151227,-0.0762363
46,0.3649786,0.36076915,"('uncompetitive', 'competitive')",0.45913672,0.43021297,-0.9262895,-0.8628038,-0.0340581,-0.0239406,0.0101175
47,-0.26582187,-0.132449,"('stupid', 'smart')",1.1190008,1.1713465,5.2297487,5.32562,2.0276426,2.1215059,0.0938633
48,-0.2594799,-0.30089235,"('unintelligent', 'intelligent')",0.7987116,0.734634,-0.49040186,-0.50697696,0.0162766,-0.0244118,-0.0406884
49,0.09147469,0.20551603,"('unable', 'able')",0.00020261295,0.11323773,-0.61425596,-0.4688095,-0.1741929,-0.0500186,0.1241743
50,0.45263264,0.44736308,"('clumsy', 'skillful')",-0.1167919,-0.17073113,-0.3825246,-0.3326085,-0.0155613,-0.0186588,-0.0030975
51,-0.031635746,-0.17517662,"('uneducated', 'educated')",-0.17808141,-0.26828158,0.47455066,0.33935234,0.0882778,-0.034702,-0.1229798
52,-0.2531508,-0.38269293,"('irrational', 'rational')",-0.15831624,-0.32765168,-0.12241164,-0.23162016,-0.1779596,-0.3139882,-0.1360286
53,-0.81610227,-0.7955744,"('uncreative', 'creative')",0.91805273,0.8111194,0.26997787,0.28525954,0.1239761,0.1002682,-0.0237079
54,0.18521276,0.043757744,"('incapable', 'capable')",-0.017627332,-0.08356473,0.85758406,0.7603236,0.3417232,0.2401722,-0.101551
55,0.44038403,0.4757582,"('incompetent', 'clever')",-0.0036288388,-0.06440979,0.3113821,0.26924142,0.2493791,0.2268633,-0.0225158
56,0.41210997,0.4225896,"('impractical', 'practical')",1.3735877,1.3995298,-0.423863,-0.4126395,0.4539449,0.4698267,0.0158818
57,0.09639414,0.030609235,"('unimaginative', 'imaginative')",1.1293787,1.0331734,-3.0774508,-3.0762308,-0.617226,-0.670816,-0.05359
58,0.09247471,0.09449689,"('undiscriminating', 'discriminating')",0.9056332,0.8137684,0.13239314,0.13606662,0.3768337,0.3481106,-0.0287231
59,0.054719076,0.09051096,"('foolish', 'wise')",0.992586,1.0385687,-0.30393398,-0.24907273,0.2477904,0.2933357,0.0455453
60,0.48755002,0.64295685,"('inefficient', 'efficient')",1.8248547,1.9883356,-0.27336696,-0.028316932,0.6796792,0.8676585,0.1879793
61,-0.39172927,-0.448249,"('illogical', 'logical')",1.3023807,1.1899245,-0.22044979,-0.42984307,0.2300672,0.1039441,-0.1261231
62,1.0982099,1.1912583,"('incompetent', 'brilliant')",0.88219017,0.9834018,-0.18103477,-0.032908592,0.5997884,0.7139172,0.1141288
63,-0.07070253,-0.05469475,"('unperceptive', 'insightful')",0.9217537,0.87843543,-0.23944561,-0.062035058,0.2038685,0.2539019,0.0500334
64,0.44497707,0.5038148,"('shy', 'confident')",1.0951396,1.1805314,-5.968783,-5.88778,-1.476222,-1.4011447,0.0750773
65,0.45656946,0.42596895,"('insecure', 'secure')",0.5739242,0.542591,0.43333662,0.4352747,0.4879434,0.4679449,-0.0199985
66,0.028263263,-0.01164544,"('inactive', 'active')",-0.45351616,-0.4933614,0.35710075,0.28035185,-0.0227174,-0.074885,-0.0521676
67,0.58606297,0.644269,"('doubtful', 'determined')",0.051164187,0.16096097,-0.39522058,-0.3707135,0.0806689,0.1448388,0.0641699
68,-0.12085711,-0.13692962,"('dependent', 'independent')",-0.45775527,-0.4503514,-1.8416624,-1.8114474,-0.8067582,-0.7995761,0.0071821
69,-0.10357159,-0.0039241873,"('lazy', 'industrious')",0.27920336,0.27269185,-1.4115419,-1.3294749,-0.4119701,-0.3535691,0.058401
70,0.6030392,0.62815565,"('lethargic', 'energetic')",0.53235227,0.5698508,0.38808256,0.43680373,0.5078247,0.5449367,0.037112
71,-0.5201288,-0.491324,"('diffident', 'self-confident')",1.4213688,1.434813,0.066963576,0.050553523,0.3227345,0.3313475,0.008613
72,0.076170415,0.065532565,"('unambitious', 'ambitious')",0.83769494,0.87603533,-0.4224733,-0.38605636,0.1637973,0.1851705,0.0213732
73,1.2061377,1.2108061,"('helpless', 'self-reliant')",1.1218852,1.0908825,-3.4158895,-3.2609572,-0.3626222,-0.3197562,0.042866
74,0.515008,0.53608567,"('undedicated', 'dedicated')",0.35739085,0.38914722,-0.16454467,-0.11741252,0.2359514,0.2692735,0.0333221
75,0.6046338,0.57327884,"('meek', 'impulsive')",-0.27042335,-0.33212644,-0.14980146,-0.04994384,0.0614697,0.0637362,0.0022665
76,1.481411,1.5072173,"('anxious', 'daring')",0.08443347,0.17674996,0.18077405,0.22191978,0.5822062,0.6352957,0.0530895
77,-0.0018876493,0.009343638,"('unmotivated', 'motivated')",0.7862782,0.7232054,-1.2564986,-1.2076185,-0.1573693,-0.1583565,-0.0009872
78,-0.57860625,-0.6196052,"('nonresilient', 'resilient')",0.15030551,0.12651123,-0.6132306,-0.50425696,-0.3471771,-0.3324503,0.0147268
79,-0.7347942,-0.82926714,"('wavering', 'unwavering')",-0.5782997,-0.7018091,-0.5695892,-0.54571146,-0.627561,-0.6922626,-0.0647016
80,1.0571381,1.0336004,"('dominated', 'dominating')",0.43977138,0.50735754,-0.098595195,-0.1851193,0.4661048,0.4519462,-0.0141586
81,1.4962066,1.3836659,"('submissive', 'aggressive')",1.685415,1.7334132,-0.514099,-0.5247924,0.8891741,0.8640956,-0.0250785
82,-0.37045863,-0.4253961,"('poor', 'rich')",-0.12267645,-0.26410347,6.1257224,6.006855,1.8775291,1.7724517,-0.1050774
83,0.3117015,0.26114568,"('powerless', 'powerful')",1.1790241,1.183466,-1.299896,-1.3498476,0.0636099,0.031588,-0.0320219
84,0.3563374,0.28360894,"('inferior', 'superior')",0.33179837,0.3373624,0.2701311,0.24450345,0.3194223,0.2884916,-0.0309307
85,-0.7074924,-0.7980758,"('insignificant', 'prestigious')",0.27806985,0.17944653,-0.3263393,-0.3206351,-0.2519206,-0.3130881,-0.0611675
86,-0.7205059,-0.83126587,"('uninfluential', 'influential')",0.85934085,0.6542407,-0.5954497,-0.75156265,-0.1522049,-0.3095293,-0.1573244
87,0.8613409,0.7592439,"('unsuccessful', 'successful')",0.61596334,0.494697,0.23583508,0.102458514,0.5710464,0.4521331,-0.1189133
88,-0.4619139,-0.5694277,"('low', 'eminent')",0.21890792,0.111515835,-0.20642945,-0.31424218,-0.1498118,-0.2573847,-0.1075729
