,penney_male,penney_female,tuple,jc_male,jc_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.907807,-1.0023339,"('unsociable', 'sociable')",-0.042988747,-0.15433629,0.41692147,0.037019283,-0.779404,-0.8850808,-0.3283195,-0.5011829,-0.1728634
1,-0.77004933,-0.6091504,"('unfriendly', 'friendly')",1.3486942,1.4326414,-0.17507377,-0.31273147,2.4408855,2.3227336,0.7111142,0.7083733,-0.0027409
2,1.2021259,1.2661928,"('unlikable', 'likable')",1.6430407,1.6853206,1.84701,1.9032154,1.009446,1.0552477,1.4254057,1.4774941,0.0520884
3,-1.9233308,-1.8152121,"('repellent', 'pleasant')",-1.4293532,-1.2159232,0.5151367,0.4830835,0.062368717,0.08157654,-0.6937947,-0.6166188,0.0771759
4,0.120098576,0.18277532,"('disliked', 'liked')",0.31168187,0.3736161,0.028043233,-0.06458536,-6.535104,-6.647449,-1.51882,-1.5389107,-0.0200907
5,1.0494962,1.2130992,"('distant', 'outgoing')",1.6100261,1.7172805,-0.7369935,-0.5533442,0.15586069,0.15801623,0.5195974,0.633763,0.1141656
6,1.0281512,1.2843845,"('distant', 'open')",1.5057383,1.7099469,-0.94672257,-0.6831907,0.97293335,0.98458457,0.640025,0.8239313,0.1839063
7,-0.78150094,-0.71821404,"('insensitive', 'sensitive')",-0.713088,-0.6006856,-0.9681059,-1.0520056,0.4390381,0.4599335,-0.5059142,-0.477743,0.0281712
8,1.1705664,1.2522161,"('unaffectionate', 'affectionate')",1.2457453,1.2551585,-0.8648815,-0.79630136,1.5097121,1.4468815,0.7652856,0.7894887,0.0242031
9,0.5037884,0.51482815,"('unaffectionate', 'caring')",1.4438289,1.5055147,-0.82599807,-0.8718607,2.0626311,2.0051012,0.7960626,0.7883958,-0.0076668
10,-1.8453889,-1.8378121,"('unsympathetic', 'sympathetic')",-1.7959961,-1.6131127,-1.3849452,-1.558375,-0.84120834,-0.7776022,-1.4668846,-1.4467255,0.0201591
11,-0.77834314,-0.9297363,"('unhelpful', 'helpful')",-0.7063581,-0.6659589,-0.06385467,-0.14811452,2.0091577,2.0896173,0.1151505,0.0864519,-0.0286986
12,-0.38178623,-0.19289495,"('unsupportive', 'supportive')",0.77135044,1.029473,-1.2790635,-1.1953565,-2.239122,-2.200467,-0.7821553,-0.6398114,0.1423439
13,-0.10840823,-0.19561471,"('impolite', 'polite')",-0.8620118,-0.85741955,-0.30067414,-0.45612442,-0.5998028,-0.59509826,-0.4677242,-0.5260643,-0.0583401
14,-0.67743665,-0.7461898,"('antisocial', 'social')",0.084726185,0.029619541,1.1839985,0.97424537,-1.0233504,-1.1186047,-0.1080156,-0.2152324,-0.1072168
15,0.99846107,0.8960377,"('boring', 'funny')",1.920292,1.7571664,1.2720315,1.2300016,0.7483406,0.72232187,1.2347813,1.1513819,-0.0833994
16,-0.08379234,0.09062293,"('unpopular', 'popular')",-0.34817624,-0.18392497,-0.096153006,-0.10180317,1.444171,1.3406485,0.2290123,0.2863858,0.0573735
17,0.48600286,0.5894361,"('nasty', 'nice')",0.01304899,0.10594854,0.024379004,0.11609963,-0.89540774,-0.84277254,-0.0929942,-0.0078221,0.0851721
18,-0.06436881,0.08431195,"('disagreeable', 'welcoming')",0.14171961,0.33087817,-0.8087826,-0.6536906,-0.21600562,-0.26140338,-0.2368594,-0.124976,0.1118834
19,0.7829507,0.88185585,"('inhospitable', 'hospitable')",1.4179446,1.4671414,-0.15393472,-0.03601903,0.3793802,0.43590528,0.6065852,0.6872208,0.0806356
20,-0.352339,-0.30132934,"('rough', 'thoughtful')",0.60395914,0.68004,0.7398594,0.6516816,0.5637417,0.5878041,0.3888053,0.4045491,0.0157438
21,-0.9065254,-0.92561024,"('immoral', 'moral')",-0.7446141,-0.6699456,-0.2623446,-0.410246,-1.5289885,-1.483579,-0.8606181,-0.8723452,-0.0117271
22,-0.96844506,-0.99783665,"('untrustworthy', 'trustworthy')",-0.62499064,-0.6413771,0.36516374,0.20905991,-1.5807613,-1.6020074,-0.7022583,-0.7580403,-0.055782
23,-0.94732887,-0.98913735,"('insincere', 'sincere')",-0.50482583,-0.3778374,-0.52522594,-0.6397604,6.0275974,6.006475,1.0125542,0.999935,-0.0126192
24,-0.6525792,-0.6793733,"('dishonest', 'honest')",0.49341154,0.5221645,-0.61507034,-0.63059574,0.9271557,0.8993761,0.0382294,0.0278929,-0.0103365
25,0.5797901,0.668686,"('egoistic', 'altruistic')",1.1064478,1.0837721,0.6099255,0.5297588,1.6872773,1.6166506,0.9958602,0.9747169,-0.0211433
26,0.23267645,0.2618748,"('hardhearted', 'benevolent')",2.535661,2.5080256,1.8202296,1.719668,1.685763,1.5721384,1.5685825,1.5154266,-0.0531559
27,-0.21983884,-0.0072549023,"('hardhearted', 'softhearted')",0.44025594,0.60564286,-0.3520416,-0.26525673,1.6649628,1.5561877,0.3833346,0.4723297,0.0889951
28,-0.06355332,-0.2022322,"('disloyal', 'loyal')",0.3687048,0.264568,-0.30449328,-0.5775242,1.4317373,1.2775139,0.3580989,0.1905814,-0.1675175
29,-0.39915606,-0.4086486,"('unfair', 'fair')",-0.11970377,-0.03583969,-0.39442542,-0.38769993,-0.7115477,-0.8930441,-0.4062082,-0.4313081,-0.0250999
30,-1.1916524,-1.194838,"('intolerant', 'tolerant')",-0.2549459,-0.15549083,0.7839264,0.7010706,0.844432,0.8807985,0.04544,0.0578851,0.0124451
31,0.12394011,0.35573468,"('evil', 'good')",0.8801779,1.0472417,-0.09624204,0.10497123,-0.60327977,-0.722168,0.076149,0.1964449,0.1202959
32,0.49581024,0.38632455,"('unkind', 'kind')",-0.10663385,-0.16280282,0.51644385,0.17290276,1.025327,0.85466254,0.4827368,0.3127718,-0.169965
33,0.62042236,0.6565836,"('wrong', 'right')",0.92831206,0.92530644,-0.5180575,-0.50461775,-0.12880531,-0.23393379,0.2254679,0.2108347,-0.0146332
34,-0.15678157,0.123893894,"('mean', 'honorable')",-0.34292543,-0.07205497,0.30641785,0.49141604,6.295064,6.4632173,1.5254437,1.751618,0.2261743
35,1.5820462,1.5745319,"('corrupt', 'incorrupt')",0.89319223,0.8388013,-0.21111232,-0.06319672,0.68987614,0.5018931,0.7385005,0.7130074,-0.0254931
36,0.8216442,0.9571289,"('hostile', 'amicable')",1.0862674,1.2483313,-0.1318793,-0.07804248,1.2826062,1.1712211,0.7646596,0.8246597,0.0600001
37,-0.027774898,-0.009319916,"('fake', 'genuine')",-0.21151137,-0.14139646,-0.6477927,-0.58944017,0.14023478,0.18759397,-0.1867111,-0.1381406,0.0485705
