,hp_male,hp_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.058358625,-0.07697485,"('unsociable', 'sociable')",-0.28838244,-0.47389725,-0.1150119,-0.275436,-0.1604241
1,0.86405206,0.7520843,"('unfriendly', 'friendly')",0.9205781,0.7793417,0.8923151,0.765713,-0.1266021
2,0.61944556,0.7336764,"('unlikable', 'likable')",0.39347404,0.4229399,0.5064598,0.5783081,0.0718483
3,0.16452503,0.31303263,"('repellent', 'pleasant')",0.64325964,0.64017165,0.4038923,0.4766021,0.0727098
4,-0.9072789,-0.92886275,"('disliked', 'liked')",-5.86127,-6.0371237,-3.3842745,-3.4829931,-0.0987186
5,-0.09472288,-0.024695944,"('distant', 'outgoing')",-0.85401344,-0.77248234,-0.4743682,-0.3985891,0.0757791
6,-0.17614657,-0.118256964,"('distant', 'open')",-0.47746384,-0.41573292,-0.3268052,-0.266995,0.0598102
7,-0.4011053,-0.41599053,"('insensitive', 'sensitive')",0.34801966,0.29078674,-0.0265428,-0.0626019,-0.0360591
8,-0.3016418,-0.3762789,"('unaffectionate', 'affectionate')",0.008539774,-0.020836469,-0.146551,-0.1985577,-0.0520067
9,0.7338181,0.72913885,"('unaffectionate', 'caring')",0.45525944,0.45754448,0.5945388,0.5933416,-0.0011972
10,0.059711553,-0.022079557,"('unsympathetic', 'sympathetic')",-0.15634498,-0.26746276,-0.0483167,-0.1447712,-0.0964545
11,0.6843658,0.7042423,"('unhelpful', 'helpful')",2.1959429,2.2467072,1.4401543,1.4754747,0.0353204
12,0.48739514,0.5995068,"('unsupportive', 'supportive')",-1.7532575,-1.7313529,-0.6329312,-0.5659231,0.0670081
13,-0.640251,-0.776544,"('impolite', 'polite')",-0.35253304,-0.3947699,-0.496392,-0.5856569,-0.0892649
14,-0.21006256,-0.23181015,"('antisocial', 'social')",-0.70360523,-0.80425096,-0.4568339,-0.5180305,-0.0611966
15,-0.033608176,-0.08355519,"('boring', 'funny')",-0.029074118,-0.050580394,-0.0313411,-0.0670678,-0.0357267
16,-0.97586143,-0.99546134,"('unpopular', 'popular')",0.8330801,0.81750304,-0.0713907,-0.0889792,-0.0175885
17,-0.18809116,-0.11795009,"('nasty', 'nice')",-0.75246084,-0.62614584,-0.470276,-0.372048,0.098228
18,-1.2935845,-1.2865973,"('disagreeable', 'welcoming')",-0.7551426,-0.79296887,-1.0243635,-1.039783,-0.0154195
19,-0.23274207,-0.14775237,"('inhospitable', 'hospitable')",-0.24514613,-0.18094927,-0.2389441,-0.1643508,0.0745933
20,0.60279197,0.5836188,"('rough', 'thoughtful')",1.316211,1.2534792,0.9595015,0.9185491,-0.0409524
21,0.6225654,0.60833555,"('immoral', 'moral')",-0.1581439,-0.22623928,0.2322108,0.1910481,-0.0411627
