,first_male,first_female,tuple,horizon_male,horizon_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.5748061,-0.7305691,"('unsociable', 'sociable')",-0.412941,-0.6032917,-0.4672732,-0.5550331,-0.4850068,-0.6296313,-0.1446245
1,-1.3215667,-1.4000388,"('unfriendly', 'friendly')",-0.1692721,-0.38320246,1.8847781,1.8209596,0.1313131,0.0125728,-0.1187403
2,0.47070795,0.4339623,"('unlikable', 'likable')",0.7900162,0.809906,0.6541915,0.5882807,0.6383052,0.6107163,-0.0275889
3,0.7642305,0.81089824,"('repellent', 'pleasant')",0.25259653,0.37752008,0.8640981,1.004383,0.626975,0.7309338,0.1039588
4,-0.9144669,-0.95844984,"('disliked', 'liked')",-0.1933893,-0.19053213,-6.7073836,-6.8716736,-2.60508,-2.6735519,-0.0684719
5,-1.740401,-1.8120992,"('distant', 'outgoing')",-1.0996096,-1.1144855,-0.17336884,-0.046199247,-1.0044599,-0.990928,0.0135319
6,-1.5618439,-1.5682573,"('distant', 'open')",-1.5731324,-1.5803884,-0.21014413,-0.09742704,-1.1150401,-1.0820243,0.0330158
7,1.3009846,1.4104775,"('insensitive', 'sensitive')",0.9645411,0.98917574,0.5125283,0.6243008,0.9260181,1.0079846,0.0819665
8,-1.2518528,-1.3396028,"('unaffectionate', 'affectionate')",-0.3549736,-0.5441616,0.97887456,0.9743276,-0.2093172,-0.3031456,-0.0938284
9,-0.20252666,-0.13378227,"('unaffectionate', 'caring')",0.16456442,0.07137535,1.5184878,1.6433432,0.4935085,0.5269788,0.0334703
10,0.4396769,0.37289742,"('unsympathetic', 'sympathetic')",-0.6693577,-0.8602198,-0.9103998,-0.94999844,-0.3800269,-0.4791069,-0.09908
11,0.46979532,0.5185932,"('unhelpful', 'helpful')",-0.09180393,-0.060375184,1.6974653,1.8301907,0.6918189,0.7628029,0.070984
12,0.47582436,0.5470717,"('unsupportive', 'supportive')",1.0303667,1.0485073,-1.9755225,-1.9327289,-0.1564438,-0.1123833,0.0440605
