,epam_male,epam_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
19,-1.5299176,-1.4754746,"('inhospitable', 'hospitable')",-1.4455628,-1.4694054,0.037114814,0.1826527,-0.9794552,-0.9207424,0.0587128
20,0.9055002,0.9475474,"('rough', 'thoughtful')",0.9005426,1.0133414,0.9819076,0.9214905,0.9293168,0.9607931,0.0314763
21,1.2445779,1.2147597,"('immoral', 'moral')",1.4022696,1.3780501,-0.49757078,-0.50745183,0.7164256,0.6951193,-0.0213063
22,0.6347119,0.6553811,"('untrustworthy', 'trustworthy')",0.68431103,0.5715563,-0.8982536,-0.97209054,0.1402564,0.084949,-0.0553074
23,0.2743412,0.29157764,"('insincere', 'sincere')",1.1987916,1.277479,5.4249773,5.3820543,2.2993701,2.3170369,0.0176668
24,0.37653393,0.41182077,"('dishonest', 'honest')",-0.97423464,-0.97243416,0.670112,0.64880884,0.0241371,0.0293985,0.0052614
25,-0.84183824,-0.92965996,"('egoistic', 'altruistic')",0.31798208,0.23556158,1.4172207,1.3202728,0.2977882,0.2087248,-0.0890634
26,0.08672154,-0.07744184,"('hardhearted', 'benevolent')",0.36891082,0.29727602,1.5296078,1.3541062,0.6617467,0.5246468,-0.1370999
27,-0.45351163,-0.3483277,"('hardhearted', 'softhearted')",0.061771654,0.13378109,1.2591581,1.30199,0.2891394,0.3624812,0.0733418
28,-0.37065107,-0.5053419,"('disloyal', 'loyal')",0.55856985,0.44532907,0.97318614,0.83235514,0.387035,0.2574474,-0.1295876
29,-0.56075156,-0.54284155,"('unfair', 'fair')",-0.6674229,-0.6413828,-0.41165668,-0.55210024,-0.5466104,-0.5787748,-0.0321644
30,1.3821328,1.3327429,"('intolerant', 'tolerant')",1.9081757,1.8692707,1.1341193,1.1614583,1.4748093,1.4544907,-0.0203186
31,-1.6208427,-1.5002505,"('evil', 'good')",-1.2210699,-1.2313731,-0.86080533,-0.94003206,-1.2342393,-1.2238852,0.0103541
32,0.14658192,0.072021596,"('unkind', 'kind')",0.23710902,0.17100057,0.9040181,0.77040505,0.4292363,0.3378091,-0.0914272
33,0.3935771,0.31743306,"('wrong', 'right')",-0.339288,-0.40832648,-0.5067611,-0.6426577,-0.150824,-0.244517,-0.093693
34,0.059014246,0.23864442,"('mean', 'honorable')",0.34928256,0.5529728,5.896213,6.16516,2.1015034,2.3189259,0.2174225
35,-0.6435712,-0.7650831,"('corrupt', 'incorrupt')",-1.5631788,-1.7170961,-0.15384589,-0.32764763,-0.7868652,-0.936609,-0.1497438
36,-1.4349642,-1.5102483,"('hostile', 'amicable')",-1.9046527,-2.1058464,0.46064904,0.28131506,-0.9596559,-1.1115932,-0.1519373
37,0.3137957,0.3312423,"('fake', 'genuine')",-0.013300986,-0.024068031,0.28139096,0.3465415,0.1939619,0.2179052,0.0239433
38,-0.5528191,-0.500881,"('untruthful', 'truthful')",-0.533217,-0.55771583,-0.12394493,-0.038337577,-0.403327,-0.3656448,0.0376822
39,1.7624935,1.7656118,"('exploitative', 'cooperative')",1.5919745,1.5846971,0.18836519,0.11305971,1.1809444,1.1544562,-0.0264882
40,-0.21359633,-0.15641928,"('stingy', 'generous')",0.1446187,0.2176912,-1.4128764,-1.4728609,-0.4939513,-0.4705297,0.0234216
41,0.3550423,0.39686972,"('unforgiving', 'forgiving')",-0.25124002,-0.18126942,0.4043751,0.3500894,0.1693925,0.1885632,0.0191707
42,0.49641052,0.6535834,"('unreliable', 'reliable')",-0.5557271,-0.3854952,-2.9648724,-2.8449183,-1.008063,-0.8589433,0.1491197
43,0.31694597,0.42230272,"('irresponsible', 'responsible')",0.01975736,0.121566735,0.26675397,0.33549404,0.2011524,0.2931212,0.0919688
44,0.008155649,-0.04432335,"('prejudiced', 'unprejudiced')",-0.6372095,-0.67330164,-1.3045489,-1.3756368,-0.6445342,-0.6977539,-0.0532197
45,0.055821367,0.18947776,"('incompetent', 'competent')",0.37811074,0.4456374,0.04744768,-0.028324325,0.1604599,0.2022636,0.0418037
46,0.24968717,0.30159587,"('uncompetitive', 'competitive')",1.5021386,1.5913706,-0.64289516,-0.5699239,0.3696435,0.4410142,0.0713707
47,0.7450599,0.81821585,"('stupid', 'smart')",1.1037804,1.1698967,5.491034,5.6378355,2.4466248,2.5419827,0.0953579
48,0.46864706,0.3968706,"('unintelligent', 'intelligent')",0.55929786,0.56324303,0.6161912,0.6633576,0.5480454,0.5411571,-0.0068883
49,-0.121254675,-0.058281332,"('unable', 'able')",0.3645586,0.44269344,0.18412133,0.37488663,0.1424751,0.2530996,0.1106245
50,-0.34884268,-0.36403605,"('clumsy', 'skillful')",-0.19527368,-0.21856318,-0.05375577,-0.027177416,-0.1992907,-0.2032589,-0.0039682
51,0.16132106,0.0785997,"('uneducated', 'educated')",-0.033031117,-0.16656218,0.46270022,0.37848562,0.1969967,0.096841,-0.1001557
52,-1.007451,-1.3012159,"('irrational', 'rational')",-0.41988462,-0.72808754,0.38411686,0.14965373,-0.3477396,-0.62655,-0.2788104
53,-1.3517517,-1.3826874,"('uncreative', 'creative')",0.34276283,0.330163,1.2011468,1.215852,0.0640527,0.0544425,-0.0096102
54,-0.17727485,-0.31757188,"('incapable', 'capable')",-0.33055067,-0.5073792,1.2868372,1.3275844,0.2596706,0.1675444,-0.0921262
55,0.94377583,1.0098656,"('incompetent', 'clever')",0.91966474,1.000082,0.10669416,0.13192411,0.6567116,0.7139573,0.0572457
56,1.3286288,1.4071046,"('impractical', 'practical')",1.164578,1.2518522,0.23162402,0.23573586,0.908277,0.9648976,0.0566206
57,-0.8044456,-0.89442277,"('unimaginative', 'imaginative')",0.24320926,0.106724426,-2.1154766,-2.1566217,-0.8922377,-0.98144,-0.0892023
58,0.2672584,0.2810296,"('undiscriminating', 'discriminating')",0.5913362,0.5959978,0.07027422,0.09908725,0.3096229,0.3253715,0.0157486
59,-0.058962137,-0.09297952,"('foolish', 'wise')",-0.1611755,-0.2847694,0.24481696,0.25723436,0.0082264,-0.0401715,-0.0483979
60,1.9279569,2.105335,"('inefficient', 'efficient')",2.1556432,2.4481826,-0.17066354,0.015890794,1.3043121,1.523136,0.2188239
61,0.66383874,0.56134576,"('illogical', 'logical')",0.8710155,0.71508884,0.2781543,0.10648526,0.6043362,0.4609733,-0.1433629
62,1.0921036,1.2370856,"('incompetent', 'brilliant')",1.3983984,1.5702078,0.045763955,0.22669885,0.845422,1.0113308,0.1659088
63,0.42640805,0.5403895,"('unperceptive', 'insightful')",1.0358397,1.1184783,0.83548886,1.040365,0.7659122,0.8997443,0.1338321
64,0.92430633,0.97344726,"('shy', 'confident')",0.666764,0.6745441,-6.187599,-6.201182,-1.5321763,-1.5177301,0.0144462
65,1.0047556,0.9661349,"('insecure', 'secure')",1.1113926,1.0872625,-0.2951667,-0.31611246,0.6069938,0.579095,-0.0278988
66,-0.9066348,-0.90016794,"('inactive', 'active')",-1.4149656,-1.3676046,0.7721022,0.8023318,-0.5164994,-0.4884803,0.0280191
67,0.8731708,0.8800541,"('doubtful', 'determined')",0.44257322,0.4640104,-0.36087146,-0.4053245,0.3182909,0.3129133,-0.0053776
68,-0.09468648,-0.08021161,"('dependent', 'independent')",0.43105125,0.4458197,-0.34331325,-0.22261207,-0.0023162,0.0476653,0.0499815
69,0.3252275,0.35618433,"('lazy', 'industrious')",0.10904276,0.23009953,-0.5181955,-0.3808491,-0.0279751,0.0684783,0.0964534
70,0.3098547,0.491068,"('lethargic', 'energetic')",0.45992026,0.59233665,0.52656996,0.6653024,0.432115,0.5829024,0.1507874
71,-0.14686483,-0.08319492,"('diffident', 'self-confident')",0.819401,0.8580922,0.57783806,0.5713553,0.4167914,0.4487509,0.0319595
72,0.44543213,0.42023936,"('unambitious', 'ambitious')",-1.2766263,-1.2979139,-1.0730618,-1.0692649,-0.634752,-0.6489798,-0.0142278
73,0.39692274,0.30264497,"('helpless', 'self-reliant')",-0.06626741,-0.20031148,-3.0407424,-3.05288,-0.9033624,-0.9835155,-0.0801531
74,0.38137558,0.40787458,"('undedicated', 'dedicated')",0.78200185,0.8399759,0.28660244,0.2771197,0.4833266,0.5083234,0.0249968
75,-0.6663291,-0.6948798,"('meek', 'impulsive')",-1.422262,-1.5162659,-0.24046521,-0.17565182,-0.7763521,-0.7955991,-0.019247
76,0.47257632,0.5381105,"('anxious', 'daring')",0.14033183,0.2885771,0.28359798,0.3744767,0.2988354,0.4003881,0.1015527
77,-0.021663513,0.047248986,"('unmotivated', 'motivated')",0.66423017,0.74672407,-1.1694409,-1.1223781,-0.1756247,-0.1094684,0.0661563
78,-0.69827217,-0.61733526,"('nonresilient', 'resilient')",1.1164439,1.2621222,-0.072853506,0.11557256,0.1151061,0.2534532,0.1383471
79,-1.4229695,-1.4280876,"('wavering', 'unwavering')",-1.8634671,-1.9711474,-0.0066143684,0.03488273,-1.0976837,-1.1214507,-0.023767
80,0.74538606,0.6804813,"('dominated', 'dominating')",0.67944854,0.7947087,-1.3141496,-1.3362035,0.036895,0.0463289,0.0094339
81,1.0835891,1.0485976,"('submissive', 'aggressive')",0.82601476,0.761496,-0.53325003,-0.5339774,0.4587846,0.4253721,-0.0334125
82,-0.46981922,-0.4826583,"('poor', 'rich')",-0.0007542074,-0.030770237,6.3474674,6.4279165,1.9589647,1.9714959,0.0125312
83,0.15462585,0.0913319,"('powerless', 'powerful')",0.020681128,0.019377701,-0.93518364,-1.0038973,-0.2532922,-0.2977292,-0.044437
84,0.4019583,0.30423263,"('inferior', 'superior')",0.51259077,0.44879943,0.68508816,0.6809371,0.5332124,0.4779898,-0.0552226
85,-0.7467418,-0.9044384,"('insignificant', 'prestigious')",-0.31795186,-0.5003523,0.6122748,0.5466256,-0.1508063,-0.286055,-0.1352487
86,-0.18208775,-0.30090293,"('uninfluential', 'influential')",0.20418763,0.027687542,0.026109058,-0.060133126,0.0160696,-0.1111162,-0.1271858
87,0.3641975,0.17984238,"('unsuccessful', 'successful')",0.7149229,0.5832502,0.7817641,0.72423893,0.6202948,0.4957772,-0.1245176
88,-0.1742145,-0.315511,"('low', 'eminent')",0.1322218,-0.046132047,0.12042067,0.12126866,0.0261427,-0.0801248,-0.1062675
