,fortune_male,fortune_female,tuple,brands_male,brands_female,home_male,home_female,&_male,&_female,secur_male,secur_female,inc_male,inc_female,average_male,average_female,female-male
0,0.24614488,0.071551226,"('unsociable', 'sociable')",1.3148714,1.1904066,1.1575257,1.0817623,0.8470422,0.7776956,-0.32109225,-0.4526044,0.049112212,-0.024553984,0.5489341,0.4407096,-0.1082245
1,0.23649687,0.25848544,"('unfriendly', 'friendly')",-0.21269462,-0.06784413,-0.41905865,-0.34202084,-0.8040136,-0.62737614,-0.87841463,-0.8556856,1.9094626,1.7989217,-0.028037,0.0274134,0.0554504
2,2.0988107,2.1154728,"('unlikable', 'likable')",1.0973557,1.171265,0.09790364,0.17096505,1.6471051,1.6604302,1.7341473,1.7709215,0.7095489,0.8370914,1.2308119,1.287691,0.0568791
3,-0.7548784,-0.77064025,"('repellent', 'pleasant')",-0.45893532,-0.33423644,-1.0831915,-1.0316529,0.30769798,0.4223292,-0.68862844,-0.7108612,-0.22444798,-0.1904491,-0.4837306,-0.4359185,0.0478121
4,-0.3136223,-0.34187108,"('disliked', 'liked')",-0.94871235,-0.8219284,-0.34595928,-0.36039686,-0.48997808,-0.48267427,-0.2467619,-0.24424098,-6.013073,-6.0390706,-1.3930178,-1.381697,0.0113208
5,0.03445654,0.1526513,"('distant', 'outgoing')",-1.3749509,-1.1843038,-0.41844139,-0.3674894,-0.8519012,-0.7104356,-0.36917534,-0.27501714,-0.2760423,-0.29860234,-0.5426758,-0.4471995,0.0954763
6,-0.7746912,-0.6515759,"('distant', 'open')",-1.6827374,-1.4294347,0.28862125,0.37275973,-0.6236343,-0.41840833,-0.8406506,-0.72642386,0.38081717,0.32180965,-0.5420458,-0.4218789,0.1201669
7,0.82592505,0.7030644,"('insensitive', 'sensitive')",1.1541498,1.1694719,1.0718154,1.1047883,1.1402621,1.2168913,0.45355242,0.41777298,1.0276345,1.0460929,0.9455566,0.9430136,-0.002543
8,0.66924185,0.67959803,"('unaffectionate', 'affectionate')",-0.71349996,-0.7186708,-0.31395394,-0.3064973,-1.7364761,-1.6755308,-1.2113822,-1.1964333,0.8368796,0.71701646,-0.4115318,-0.4167529,-0.0052211
9,1.8485366,1.7991102,"('unaffectionate', 'caring')",0.71258014,0.77307886,1.0906831,1.1099132,-0.8417451,-0.69446373,-0.7900752,-0.79588234,1.4476434,1.389061,0.5779371,0.5968029,0.0188658
10,0.8528183,0.671601,"('unsympathetic', 'sympathetic')",1.4397972,1.4634342,0.12205983,0.12203191,0.29566845,0.38486898,-0.2557558,-0.33327806,0.59276134,0.5643643,0.5078915,0.4788371,-0.0290544
11,0.9778089,0.8960283,"('unhelpful', 'helpful')",1.274479,1.3455731,1.4539324,1.4424387,0.87237984,0.91904676,-0.10659467,-0.20069838,2.2993073,2.360182,1.1285521,1.1270951,-0.001457
12,2.0798824,2.147536,"('unsupportive', 'supportive')",1.7370867,2.0240304,1.7745465,1.8750174,0.5332875,0.8820783,-0.36338758,-0.3054441,-1.0622326,-0.9579767,0.7831972,0.9442069,0.1610097
13,1.2813214,1.2051504,"('impolite', 'polite')",2.0976686,1.9703405,1.6891502,1.6496975,0.6765663,0.6840457,0.8720165,0.8313051,-0.1386028,-0.115118325,1.0796867,1.0375702,-0.0421165
14,1.6114225,1.4977403,"('antisocial', 'social')",1.0837842,1.0245464,0.909107,0.9281626,1.6816742,1.6197518,0.36530313,0.28390276,-0.68983734,-0.6200345,0.8269089,0.7890115,-0.0378974
15,0.55403244,0.43549508,"('boring', 'funny')",0.14535171,0.031754076,0.8791411,0.8827559,0.074785255,-0.061851226,0.54034483,0.5243558,0.17667304,0.15972087,0.3950547,0.3287051,-0.0663496
16,-1.4030384,-1.4721429,"('unpopular', 'popular')",-1.1362611,-0.9861337,-0.52288204,-0.4586217,-0.49935555,-0.44601965,-0.30931395,-0.2851271,-0.16005486,-0.1305126,-0.6718176,-0.6297596,0.042058
17,-0.818176,-0.82593066,"('nasty', 'nice')",-0.45828423,-0.3631128,1.4296077,1.4307811,-0.9276255,-0.8510423,-0.13007124,-0.1245506,-0.8851452,-0.8573747,-0.2982824,-0.265205,0.0330774
18,0.18165383,0.110593565,"('disagreeable', 'welcoming')",-0.046587355,0.015162744,-0.41394734,-0.3977154,0.43668157,0.53633064,-0.69265765,-0.6883354,-0.40759984,-0.45623726,-0.1570761,-0.1467002,0.0103759
19,-0.010576677,0.03929414,"('inhospitable', 'hospitable')",-0.6700298,-0.5469318,0.4966617,0.5114503,-1.0749512,-0.91430527,-0.83341765,-0.7694945,-0.20577602,-0.1752698,-0.383015,-0.3092095,0.0738055
20,-0.08154635,-0.030940767,"('rough', 'thoughtful')",-0.18925327,-0.14445703,-0.67652684,-0.63078004,0.55996317,0.5602499,0.1366041,0.114454105,0.71824604,0.6823749,0.0779145,0.0918168,0.0139023
21,1.9307752,1.7856163,"('immoral', 'moral')",1.4116247,1.425891,1.3976437,1.4264627,1.7086006,1.6854407,0.25466594,0.1720559,-0.48937568,-0.4428944,1.0356557,1.008762,-0.0268937
22,1.2819172,1.1557759,"('untrustworthy', 'trustworthy')",0.9536917,0.9545342,0.12475592,0.11349409,1.3899341,1.4719495,-0.1716554,-0.23726816,-1.0036075,-0.99059546,0.4291727,0.411315,-0.0178577
23,0.8278039,0.6687569,"('insincere', 'sincere')",1.920985,1.9295745,0.8964695,0.90271246,0.7365096,0.77879995,0.037680253,-0.043752667,5.9328284,5.841368,1.7253795,1.6795766,-0.0458029
24,1.6168766,1.56902,"('dishonest', 'honest')",-0.10448681,-0.11150737,0.17451185,0.11473593,0.53750944,0.56566894,-0.8010841,-0.8284872,1.258162,1.1551964,0.4469148,0.4107711,-0.0361437
25,0.036192454,0.022060059,"('egoistic', 'altruistic')",-0.9387035,-0.83261514,-0.41793737,-0.4117228,-0.6746769,-0.757762,0.13592678,0.11989594,1.3836316,1.2942502,-0.0792612,-0.0943156,-0.0150544
26,0.9252641,0.956084,"('hardhearted', 'benevolent')",0.076623045,0.15524936,0.34408617,0.44153643,0.5158031,0.5481851,0.63116425,0.6421899,1.7264183,1.6589302,0.7032265,0.7336958,0.0304693
27,-0.40799496,-0.33986858,"('hardhearted', 'softhearted')",-0.080966145,-0.029223993,-0.09081343,-0.0725552,-0.4367358,-0.3803809,0.5661606,0.5885217,1.4834778,1.3233286,0.172188,0.1816369,0.0094489
28,0.25109744,0.10988515,"('disloyal', 'loyal')",-0.060438883,-0.077342115,0.8695686,0.80851847,0.69957393,0.6487116,-0.68801576,-0.78443724,1.4182702,1.2695187,0.4150093,0.3291424,-0.0858669
29,-1.0346208,-0.97921497,"('unfair', 'fair')",-1.3421919,-1.2649723,-0.81486493,-0.8071612,0.4684315,0.42484793,-0.12888394,-0.13412514,-0.6027242,-0.7035325,-0.575809,-0.5773598,-0.0015508
30,1.0677423,0.8976262,"('intolerant', 'tolerant')",1.4299203,1.3692377,1.4051528,1.4018843,1.0022091,0.9683135,0.9632159,0.8718182,1.499791,1.4913156,1.2280053,1.1666993,-0.061306
31,-1.8497839,-1.6992713,"('evil', 'good')",-2.5377202,-2.2997499,-1.4704778,-1.3604978,-2.3264668,-2.0277555,-0.886412,-0.77077115,-1.4871184,-1.5376896,-1.7596631,-1.6159558,0.1437073
32,1.136472,1.0328406,"('unkind', 'kind')",2.0213988,1.8890272,1.0019054,1.0201706,1.3777207,1.3004498,0.14879543,0.08095599,1.4781541,1.410806,1.1940745,1.122375,-0.0716995
33,0.9324374,0.9488174,"('wrong', 'right')",0.2892633,0.35717925,0.87643945,0.85311794,-0.49327213,-0.38148713,1.1102757,1.1707914,-0.82750547,-0.8213175,0.3146064,0.3545169,0.0399105
34,1.1848783,1.2118082,"('mean', 'honorable')",0.15143475,0.3584928,0.16774037,0.24835101,-0.27216166,-0.109533906,0.15556858,0.19412746,6.191128,6.178624,1.2630981,1.3469783,0.0838802
35,-0.98085886,-0.93414235,"('corrupt', 'incorrupt')",-2.296121,-2.257237,-0.2528883,-0.2459441,-1.493281,-1.562836,0.42536643,0.49419713,-0.21682648,-0.42665902,-0.8024348,-0.8221036,-0.0196688
36,-0.9301447,-0.9288067,"('hostile', 'amicable')",-2.4352098,-2.2537262,-1.3232827,-1.2386829,-2.0899632,-1.9143673,-0.16403195,-0.13146815,-0.3319886,-0.48513016,-1.2124369,-1.158697,0.0537399
37,0.20096055,0.17394772,"('fake', 'genuine')",0.78686816,0.8672141,1.2278634,1.2674073,-0.30294517,-0.19565234,0.44894585,0.4864335,0.7633637,0.74972886,0.5208427,0.5581799,0.0373372
38,0.48825198,0.50689435,"('untruthful', 'truthful')",0.47784746,0.6043841,0.67646235,0.6795414,-0.016930815,0.14600915,0.4880367,0.48967168,0.46087542,0.48481232,0.4290905,0.4852188,0.0561283
39,1.0590327,1.104822,"('exploitative', 'cooperative')",1.646499,1.587451,2.0781603,2.0729244,1.0032068,0.9687526,0.60061276,0.6007252,0.17831688,0.16426396,1.0943047,1.0831566,-0.0111481
40,0.29840285,0.28789404,"('stingy', 'generous')",-0.25142264,-0.15926285,-0.111675344,-0.11563629,-1.0203826,-0.8873616,-0.60260737,-0.6024329,-1.4407325,-1.5454087,-0.5214029,-0.5037014,0.0177015
41,0.13318859,0.00411612,"('unforgiving', 'forgiving')",0.14288697,0.255105,-0.39362702,-0.34540263,-0.26061237,-0.085257754,-0.21614131,-0.2938574,-0.04657103,-0.04824035,-0.1068127,-0.0855895,0.0212232
42,1.4180319,1.3574711,"('unreliable', 'reliable')",0.9519535,1.0742328,0.99619234,1.0362833,1.4269885,1.4767216,1.1613688,1.1721472,-2.5049784,-2.4077427,0.5749261,0.6181856,0.0432595
43,1.0324839,1.0505952,"('irresponsible', 'responsible')",1.8496556,1.9928439,1.3985198,1.4470843,1.6851003,1.8679637,-0.039085943,-0.073535025,1.2621822,1.2902522,1.1981428,1.2625341,0.0643913
