,healthpeak_male,healthpeak_female,tuple,properties_male,properties_female,inc_male,inc_female,average_male,average_female,female-male
67,0.6223691,0.5483003,"('doubtful', 'determined')",0.7747739,0.6982713,-0.30120718,-0.2583888,0.3653119,0.3293943,-0.0359176
68,-0.647738,-0.7060737,"('dependent', 'independent')",-0.90992665,-0.99252313,-0.5057814,-0.5460688,-0.6878153,-0.7482219,-0.0604066
69,1.3078436,1.3794025,"('lazy', 'industrious')",-0.19931068,-0.15406552,-0.014658386,0.025756594,0.3646249,0.4170312,0.0524063
70,-0.65714866,-0.6226436,"('lethargic', 'energetic')",1.4850055,1.5922457,0.4096278,0.5227001,0.4124949,0.4974341,0.0849392
71,0.94437003,1.0353298,"('diffident', 'self-confident')",1.4829412,1.5024675,0.8229501,0.818382,1.0834204,1.1187265,0.0353061
72,-0.016502686,-0.05420184,"('unambitious', 'ambitious')",0.51741934,0.45315796,-1.2619933,-1.1933657,-0.2536922,-0.2648032,-0.011111
73,1.4922321,1.487844,"('helpless', 'self-reliant')",-0.16454214,-0.16072178,-2.8488395,-2.7754035,-0.5070499,-0.4827604,0.0242895
74,-0.19832595,-0.097876236,"('undedicated', 'dedicated')",-0.1856238,-0.028548012,-0.107428655,-0.025062434,-0.1637928,-0.0504956,0.1132972
75,0.72506267,0.7544289,"('meek', 'impulsive')",-1.4802834,-1.4145857,-0.21219352,-0.09210697,-0.3224714,-0.2507546,0.0717168
76,-0.6318655,-0.5836023,"('anxious', 'daring')",2.0292194,2.0814133,0.4800966,0.5400968,0.6258168,0.6793026,0.0534858
77,-0.79581153,-0.78480273,"('unmotivated', 'motivated')",0.82951415,0.7969501,-1.1223956,-1.0568999,-0.3628977,-0.3482509,0.0146468
78,-0.7275071,-0.5510799,"('nonresilient', 'resilient')",1.0791936,1.1758854,0.19451673,0.3227001,0.1820677,0.3158352,0.1337675
79,0.3802127,0.42420182,"('wavering', 'unwavering')",-1.3842776,-1.3683045,0.36312515,0.40188074,-0.2136466,-0.1807406,0.032906
80,0.2435633,0.19015563,"('dominated', 'dominating')",0.6588343,0.6771361,-1.3448595,-1.2672261,-0.1474873,-0.1333115,0.0141758
81,-0.6294951,-0.82738805,"('submissive', 'aggressive')",1.5515764,1.406579,-0.8629442,-0.8678576,0.0197124,-0.0962222,-0.1159346
82,-0.8845449,-0.9190503,"('poor', 'rich')",0.75000226,0.79600155,5.7183437,5.766183,1.8612671,1.8810447,0.0197776
83,-0.52203584,-0.53717774,"('powerless', 'powerful')",0.639724,0.6302489,-1.0554013,-1.0766522,-0.312571,-0.3278603,-0.0152893
84,0.1736031,0.09447508,"('inferior', 'superior')",-0.7032477,-0.705827,0.6914418,0.6298647,0.0539324,0.0061709,-0.0477615
85,0.75036293,0.7846871,"('insignificant', 'prestigious')",-0.2928046,-0.2849763,0.98108345,1.0165547,0.4795473,0.5054218,0.0258745
86,-1.3693423,-1.4002445,"('uninfluential', 'influential')",0.17011599,0.16918886,-0.18665314,-0.29888207,-0.4619598,-0.5099792,-0.0480194
87,0.044994812,0.04731244,"('unsuccessful', 'successful')",0.9965211,0.98834825,0.68376845,0.76487327,0.5750948,0.600178,0.0250832
88,-0.10618926,-0.1687059,"('low', 'eminent')",-0.051572006,-0.08164866,0.42430243,0.42403176,0.0888471,0.0578924,-0.0309547
