,xcel_male,xcel_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.414639,-1.5223368,"('unsociable', 'sociable')",0.3068774,0.1578874,-0.548875,-0.68837875,-0.5522122,-0.6842761,-0.1320639
1,-1.8757164,-1.9604163,"('unfriendly', 'friendly')",-0.18085589,-0.3574768,1.5703511,1.3879031,-0.1620738,-0.3099966,-0.1479228
2,0.49526924,0.5109853,"('unlikable', 'likable')",1.3690455,1.3137776,0.6046753,0.6576232,0.8229967,0.827462,0.0044653
3,-0.22516966,-0.09650233,"('repellent', 'pleasant')",0.08541649,0.19353424,-0.020713976,0.020082101,-0.053489,0.039038,0.092527
4,-0.17303894,-0.22714445,"('disliked', 'liked')",0.06372213,-0.055713776,-6.1160703,-6.142333,-2.075129,-2.1417305,-0.0666015
5,-0.9731054,-0.97275645,"('distant', 'outgoing')",-0.45709214,-0.4818831,-0.15497798,-0.21904105,-0.5283918,-0.5578935,-0.0295017
6,-1.0250783,-0.9940461,"('distant', 'open')",-1.1366949,-1.2118818,0.28867918,0.20789701,-0.6243647,-0.6660103,-0.0416456
7,-0.18209085,-0.13808002,"('insensitive', 'sensitive')",0.6361663,0.69731206,0.4820466,0.52911586,0.3120407,0.3627826,0.0507419
8,-1.2116708,-1.1595258,"('unaffectionate', 'affectionate')",-1.2076083,-1.3078419,0.56064534,0.4380913,-0.6195446,-0.6764255,-0.0568809
9,-1.2101945,-1.1871085,"('unaffectionate', 'caring')",-0.03107667,-0.08636327,0.98560804,0.9181359,-0.085221,-0.1184453,-0.0332243
10,-1.1041751,-1.0608152,"('unsympathetic', 'sympathetic')",-0.1685803,-0.19868447,-0.42625946,-0.45377636,-0.5663383,-0.571092,-0.0047537
11,-0.5338183,-0.5432515,"('unhelpful', 'helpful')",0.80151075,0.87698936,1.7974871,1.8248422,0.6883932,0.7195267,0.0311335
12,-0.6904137,-0.62257344,"('unsupportive', 'supportive')",0.5168432,0.5480448,-1.928572,-1.9207863,-0.7007142,-0.6651049,0.0356093
13,-0.73314136,-0.81200933,"('impolite', 'polite')",0.34412405,0.3815204,-0.4012708,-0.40391344,-0.2634294,-0.2781341,-0.0147047
