,roper_male,roper_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.18485273,-0.48380965,"('unsociable', 'sociable')",-0.18916741,-0.3629069,-0.62243795,-0.88529706,-0.3321527,-0.5773379,-0.2451852
1,-1.0778786,-1.035263,"('unfriendly', 'friendly')",0.25678056,0.19858736,1.8439176,1.8242817,0.3409398,0.329202,-0.0117378
2,0.88110477,0.9585338,"('unlikable', 'likable')",0.26231658,0.35186982,0.7868387,0.9181064,0.6434201,0.7428366,0.0994165
3,-0.5110783,-0.34697908,"('repellent', 'pleasant')",0.3875407,0.45024154,-0.10810724,-0.052679334,-0.0772149,0.016861,0.0940759
4,-0.6690161,-0.5919065,"('disliked', 'liked')",-0.6874372,-0.6805831,-5.7867036,-5.899759,-2.3810523,-2.3907495,-0.0096972
5,-0.5850257,-0.38274622,"('distant', 'outgoing')",-0.65094346,-0.5131432,0.035530385,0.20210415,-0.4001463,-0.2312618,0.1688845
6,-0.99638706,-0.67716694,"('distant', 'open')",-1.1361281,-0.99278873,0.53998315,0.7114009,-0.530844,-0.3195183,0.2113257
7,0.72763604,0.6554847,"('insensitive', 'sensitive')",0.5828754,0.6860773,0.30947962,0.34194,0.539997,0.5611673,0.0211703
8,0.034637783,0.105036125,"('unaffectionate', 'affectionate')",0.17179619,0.1835055,0.94312453,0.98569006,0.3831862,0.4247439,0.0415577
9,0.019890405,0.052918136,"('unaffectionate', 'caring')",0.31230748,0.32850334,1.2858173,1.3620979,0.5393384,0.5811731,0.0418347
10,0.5864475,0.42145166,"('unsympathetic', 'sympathetic')",-0.068049945,-0.0704188,-0.66245407,-0.79673904,-0.0480189,-0.1485687,-0.1005498
11,0.2809759,0.13866152,"('unhelpful', 'helpful')",1.2926089,1.2931705,1.6753674,1.6751324,1.0829841,1.0356548,-0.0473293
12,0.83307904,0.9727705,"('unsupportive', 'supportive')",0.77042127,0.9661291,-1.6540476,-1.6170977,-0.0168491,0.1072673,0.1241164
13,0.870904,0.6367786,"('impolite', 'polite')",-0.13795136,-0.25902697,-0.7035937,-0.84982914,0.0097863,-0.1573592,-0.1671455
14,0.29003423,0.20343468,"('antisocial', 'social')",0.9148699,0.9294353,-1.0472847,-1.1386462,0.0525398,-0.0019254,-0.0544652
15,0.027695421,-0.11914747,"('boring', 'funny')",-0.3469545,-0.4026486,0.57994175,0.5264305,0.0868942,0.0015448,-0.0853494
16,-0.50562924,-0.41798657,"('unpopular', 'popular')",-0.2927933,-0.27984667,0.58730274,0.60773045,-0.0703733,-0.0300343,0.040339
17,-0.23959278,-0.17467576,"('nasty', 'nice')",-0.9045708,-0.8388434,-0.5770586,-0.4941121,-0.5737407,-0.5025438,0.0711969
18,-0.4288944,-0.2702029,"('disagreeable', 'welcoming')",0.011662729,0.11038035,-0.25419462,-0.19181247,-0.2238088,-0.1172117,0.1065971
19,-0.6752466,-0.48061383,"('inhospitable', 'hospitable')",-0.778731,-0.7600443,0.007377412,0.18258004,-0.4822001,-0.3526927,0.1295074
20,-0.3959847,-0.37983438,"('rough', 'thoughtful')",1.0845635,1.1674166,0.93538207,0.9178611,0.5413203,0.5684811,0.0271608
21,0.62736756,0.42710727,"('immoral', 'moral')",0.67639995,0.6134098,-0.92735183,-0.99431825,0.1254719,0.0153996,-0.1100723
22,-0.12212972,-0.13320248,"('untrustworthy', 'trustworthy')",-0.15404446,-0.19512823,-1.0801703,-1.152597,-0.4521148,-0.4936426,-0.0415278
23,0.32672745,0.17635271,"('insincere', 'sincere')",0.17441878,0.17335378,4.926271,4.9033747,1.8091391,1.7510271,-0.058112
24,-0.0023609735,-0.12778312,"('dishonest', 'honest')",-1.3262856,-1.2745856,0.5081721,0.46343598,-0.2734915,-0.3129776,-0.0394861
25,0.48189506,0.45875788,"('egoistic', 'altruistic')",0.32108408,0.29385686,1.5917643,1.5601751,0.7982478,0.77093,-0.0273178
26,-0.73049873,-0.8293402,"('hardhearted', 'benevolent')",0.6755451,0.6677076,1.7269973,1.6132841,0.5573479,0.4838839,-0.073464
27,-0.20317881,-0.13032626,"('hardhearted', 'softhearted')",0.5503888,0.6292396,1.5407692,1.5278834,0.6293264,0.6755989,0.0462725
28,-0.5527751,-0.745976,"('disloyal', 'loyal')",0.13222796,0.030205667,0.9594494,0.8063697,0.1796341,0.0301998,-0.1494343
29,-0.56493336,-0.5021522,"('unfair', 'fair')",-0.9132082,-0.82465726,-0.44053882,-0.5044924,-0.6395601,-0.6104339,0.0291262
30,1.1578792,0.9653343,"('intolerant', 'tolerant')",1.8399936,1.7909662,0.8626916,0.84243965,1.2868548,1.19958,-0.0872748
31,-1.3134052,-1.0339699,"('evil', 'good')",-0.7954332,-0.82106125,-0.62680066,-0.6100727,-0.9118797,-0.8217013,0.0901784
32,0.23444109,0.04448746,"('unkind', 'kind')",0.22253399,0.2462817,0.71798855,0.5318236,0.3916545,0.2741976,-0.1174569
33,0.84049463,0.86100364,"('wrong', 'right')",-0.055422794,-0.03292881,-0.16860619,-0.2162435,0.2054886,0.2039438,-0.0015448
34,-0.30324662,-0.21745889,"('mean', 'honorable')",0.14868112,0.27921307,5.8608217,6.0885,1.9020855,2.0500847,0.1479992
35,0.25762546,0.3688679,"('corrupt', 'incorrupt')",-0.9042417,-0.98719925,-0.024553021,-0.0802452,-0.2237231,-0.2328588,-0.0091357
36,-1.1499128,-0.89625823,"('hostile', 'amicable')",-1.1688464,-1.3120457,0.6016482,0.5179567,-0.5723703,-0.5634491,0.0089212
37,0.7165619,0.74779475,"('fake', 'genuine')",0.11624998,0.17098467,0.33689156,0.3899564,0.3899012,0.4362453,0.0463441
38,0.32072327,0.40899494,"('untruthful', 'truthful')",-0.684828,-0.5537831,-0.040669158,0.03860203,-0.1349246,-0.0353954,0.0995292
39,0.5841355,0.48490778,"('exploitative', 'cooperative')",0.4460873,0.46603855,-0.14362228,-0.18029857,0.2955335,0.2568826,-0.0386509
40,-0.28434402,-0.27468467,"('stingy', 'generous')",-0.054709036,0.008530732,-1.3902763,-1.4968002,-0.5764431,-0.5876514,-0.0112083
41,0.20398535,0.22450268,"('unforgiving', 'forgiving')",-0.60525095,-0.4785294,0.36040565,0.23950373,-0.01362,-0.004841,0.008779
42,0.6886193,0.78041524,"('unreliable', 'reliable')",-0.8047478,-0.5531061,-2.7911,-2.706973,-0.9690762,-0.8265546,0.1425216
43,0.64053684,0.6124027,"('irresponsible', 'responsible')",-0.001849778,0.1662508,0.19393528,0.20799148,0.2775408,0.3288817,0.0513409
44,-0.47134182,-0.44387546,"('prejudiced', 'unprejudiced')",-0.5566749,-0.48773238,-1.2052128,-1.2172065,-0.7444099,-0.7162714,0.0281385
45,-0.24482384,-0.25188345,"('incompetent', 'competent')",-0.04219685,-0.004080791,-0.31085157,-0.3987373,-0.1992908,-0.2182339,-0.0189431
46,0.34610868,0.30869082,"('uncompetitive', 'competitive')",0.7756457,0.85324305,-0.72664547,-0.8284507,0.131703,0.1111611,-0.0205419
47,0.365659,0.41125572,"('stupid', 'smart')",1.1179359,1.1656048,5.1899505,5.3837333,2.2245151,2.3201979,0.0956828
48,0.02299281,-0.18096383,"('unintelligent', 'intelligent')",1.2740263,1.2037158,0.65203345,0.5679422,0.6496842,0.5302314,-0.1194528
49,-0.7799554,-0.6824353,"('unable', 'able')",0.6581365,0.8055496,0.042138185,0.22103377,-0.0265602,0.114716,0.1412762
50,0.31015044,0.46229824,"('clumsy', 'skillful')",0.30825406,0.36142537,0.26759475,0.29779515,0.2953331,0.3738396,0.0785065
51,0.38204905,0.19581446,"('uneducated', 'educated')",0.061893415,-0.1576776,0.14492755,0.0032119378,0.19629,0.0137829,-0.1825071
52,-0.7835645,-0.8414554,"('irrational', 'rational')",-0.5884425,-0.7755275,0.48760667,0.38453552,-0.2948001,-0.4108158,-0.1160157
53,-0.058309402,0.02775218,"('uncreative', 'creative')",0.80266994,0.8335178,1.1554455,1.136314,0.6332687,0.6658613,0.0325926
54,-0.37328136,-0.33095247,"('incapable', 'capable')",0.31962612,0.2502626,1.123517,1.254204,0.3566206,0.3911714,0.0345508
55,0.60550135,0.39647123,"('incompetent', 'clever')",0.90158373,0.84027517,-0.24767943,-0.33181432,0.4198019,0.301644,-0.1181579
56,1.3675183,1.2209973,"('impractical', 'practical')",0.43835548,0.50438267,-0.39953026,-0.3991222,0.4687812,0.4420859,-0.0266953
57,-0.22597791,-0.34968024,"('unimaginative', 'imaginative')",0.77192014,0.7100172,-2.2383347,-2.3717453,-0.5641308,-0.6704694,-0.1063386
58,0.4834576,0.54149085,"('undiscriminating', 'discriminating')",0.25315827,0.29861718,0.08808167,0.09428604,0.2748992,0.3114647,0.0365655
59,0.02974906,0.07105599,"('foolish', 'wise')",-0.08675938,-0.13608107,0.3853105,0.47840342,0.1094334,0.1377928,0.0283594
60,1.238745,1.0213511,"('inefficient', 'efficient')",1.46204,1.5603639,-0.3546343,-0.35231608,0.7820502,0.743133,-0.0389172
61,0.06874043,-0.0752517,"('illogical', 'logical')",0.6716779,0.50862896,0.22108984,0.03714719,0.3205027,0.1568415,-0.1636612
62,0.30899322,0.27493194,"('incompetent', 'brilliant')",1.0230198,1.1385299,-0.1978758,-0.029322956,0.3780457,0.4613796,0.0833339
63,0.19177915,0.23937044,"('unperceptive', 'insightful')",0.81310475,0.8960879,0.73545504,0.81835896,0.580113,0.6512725,0.0711595
64,0.3298802,0.185638,"('shy', 'confident')",-0.37529588,-0.3689305,-6.215509,-6.342404,-2.0869749,-2.1752321,-0.0882572
65,0.2783441,-0.06907688,"('insecure', 'secure')",0.01610871,-0.14958355,-0.6234752,-0.7338567,-0.1096741,-0.3175057,-0.2078316
66,-0.3712475,-0.16989878,"('inactive', 'active')",-0.75016576,-0.70002043,1.0667338,1.1145121,-0.0182265,0.081531,0.0997575
67,1.2325866,1.0954994,"('doubtful', 'determined')",0.24893755,0.23841706,-0.5818633,-0.5959397,0.299887,0.2459922,-0.0538948
68,-0.3634056,-0.3856527,"('dependent', 'independent')",-0.040242426,-0.13102208,-0.52753943,-0.51837164,-0.3103958,-0.3450154,-0.0346196
69,-0.06861443,0.2148307,"('lazy', 'industrious')",0.37878263,0.57121205,-0.28341922,-0.14084329,0.0089163,0.2150665,0.2061502
70,0.5727052,0.5643895,"('lethargic', 'energetic')",0.26110077,0.36249232,0.361654,0.42124653,0.3984867,0.4493761,0.0508894
71,0.95626146,0.9689758,"('diffident', 'self-confident')",0.79550433,0.8471429,0.65351313,0.63370436,0.8017596,0.8166077,0.0148481
72,-0.43779516,-0.51179755,"('unambitious', 'ambitious')",-0.66829187,-0.6007481,-1.068513,-1.0149643,-0.7248667,-0.70917,0.0156967
73,0.63121873,0.62976617,"('helpless', 'self-reliant')",0.6612649,0.5991886,-2.8704827,-2.8366587,-0.5259997,-0.5359013,-0.0099016
74,0.5226138,0.610258,"('undedicated', 'dedicated')",0.8021702,0.9186084,0.31580263,0.2582994,0.5468622,0.595722,0.0488598
75,-0.8077711,-0.6246288,"('meek', 'impulsive')",-0.33847243,-0.3427203,-0.122405775,0.032729357,-0.4228831,-0.3115399,0.1113432
76,0.5861873,0.49641138,"('anxious', 'daring')",0.21632278,0.32952097,-0.09713872,-0.06729398,0.2351238,0.2528795,0.0177557
77,-0.21730274,-0.33731723,"('unmotivated', 'motivated')",0.8434821,0.82456857,-1.1946781,-1.1822557,-0.1894996,-0.2316681,-0.0421685
78,0.17042443,0.35193738,"('nonresilient', 'resilient')",1.3369718,1.5129483,0.23951547,0.32508436,0.5823039,0.72999,0.1476861
79,-1.0046362,-0.82389414,"('wavering', 'unwavering')",-1.7176386,-1.7161089,0.073866755,0.1946525,-0.8828026,-0.7817835,0.1010191
80,0.40488836,0.1847508,"('dominated', 'dominating')",0.21863325,0.23564194,-1.2804645,-1.3492553,-0.218981,-0.3096209,-0.0906399
81,0.23413397,-0.21613565,"('submissive', 'aggressive')",1.0109072,0.8559849,-0.96876705,-1.0954905,0.0920914,-0.1518804,-0.2439718
82,-0.20585673,-0.19314249,"('poor', 'rich')",0.49398002,0.44256946,5.782798,5.9163146,2.0236403,2.0552471,0.0316068
83,-0.080774404,-0.096383214,"('powerless', 'powerful')",0.015553817,0.10513856,-0.8680589,-0.919671,-0.3110932,-0.3036386,0.0074546
84,0.8103887,0.70981866,"('inferior', 'superior')",0.38182113,0.37213486,0.9596818,0.9103383,0.7172972,0.6640973,-0.0531999
85,-0.6738812,-0.4651044,"('insignificant', 'prestigious')",-0.012694702,0.024009727,0.8946056,1.0131509,0.0693432,0.1906854,0.1213422
86,-0.4236978,-0.63469744,"('uninfluential', 'influential')",0.3479535,0.1484867,0.015196154,-0.23624295,-0.0201827,-0.2408179,-0.2206352
87,-0.039204575,-0.16911766,"('unsuccessful', 'successful')",0.52503896,0.41383392,0.62454295,0.5736047,0.3701258,0.2727737,-0.0973521
88,-0.8472271,-0.9412282,"('low', 'eminent')",0.12355264,0.015510909,0.041294046,0.06170582,-0.2274601,-0.2880038,-0.0605437
