,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
0,-1.0416193,-1.0822718,"('unsociable', 'sociable')",0.40325218,0.37571946,-0.4071167,-0.5727473,-0.3484946,-0.4264332,-0.0779386
1,-0.07689035,-0.08504251,"('unfriendly', 'friendly')",0.3114603,0.26256576,1.2200838,1.1534531,0.4848846,0.4436588,-0.0412258
2,0.8981793,1.0601003,"('unlikable', 'likable')",1.1043627,1.2591326,1.0132583,1.188718,1.0052668,1.1693169,0.1640501
3,-0.93120235,-0.80642426,"('repellent', 'pleasant')",-0.8585692,-0.7695274,0.6568105,0.6922436,-0.3776537,-0.2945693,0.0830844
4,-0.0244344,-0.007403817,"('disliked', 'liked')",0.15440789,0.15910433,-6.404562,-6.419493,-2.0915295,-2.0892642,0.0022653
5,0.10178827,0.165561,"('distant', 'outgoing')",-0.21406035,-0.15911177,-0.50619555,-0.3678509,-0.2061559,-0.1204672,0.0856887
6,-0.12987731,-0.027727038,"('distant', 'open')",-0.5618311,-0.524229,-0.40651697,-0.2633047,-0.3660751,-0.2717536,0.0943215
7,-0.051635854,-0.02326201,"('insensitive', 'sensitive')",-0.21288732,-0.13501625,-0.5645385,-0.53403306,-0.2763539,-0.2307704,0.0455835
8,-0.37427565,-0.36003846,"('unaffectionate', 'affectionate')",0.1702686,0.12372215,0.077963375,0.0883989,-0.0420146,-0.0493058,-0.0072912
9,0.39182577,0.39336887,"('unaffectionate', 'caring')",0.42919332,0.40763733,0.7391468,0.75924546,0.5200553,0.5200839,2.86e-05
10,-0.09641522,-0.08059445,"('unsympathetic', 'sympathetic')",-0.6161441,-0.5556666,-0.70033365,-0.7330055,-0.4709644,-0.4564222,0.0145422
11,0.19308746,0.17000331,"('unhelpful', 'helpful')",-0.22323874,-0.17173287,2.0305655,2.0388308,0.6668047,0.6790338,0.0122291
12,0.34008303,0.5613815,"('unsupportive', 'supportive')",-0.33755314,-0.12191777,-2.472995,-2.365228,-0.8234884,-0.6419214,0.181567
13,-0.49816212,-0.5556945,"('impolite', 'polite')",0.37944496,0.35477528,-0.31849226,-0.3577122,-0.1457365,-0.1862105,-0.040474
14,-0.23447737,-0.20747522,"('antisocial', 'social')",0.3502098,0.37724364,-0.33999255,-0.43498835,-0.0747534,-0.0884066,-0.0136532
15,0.34719783,0.20010851,"('boring', 'funny')",0.76513,0.61254096,0.6828478,0.66400856,0.5983919,0.4922194,-0.1061725
16,-0.9448286,-0.93201065,"('unpopular', 'popular')",-0.47713757,-0.42845076,0.62603545,0.5820203,-0.2653102,-0.2594804,0.0058298
17,-0.28870878,-0.23819137,"('nasty', 'nice')",0.24426726,0.34466094,0.044329405,0.024924308,-3.74e-05,0.043798,0.0438354
18,0.82279944,0.95131147,"('disagreeable', 'welcoming')",0.17241654,0.28379875,-0.948827,-0.91763544,0.015463,0.1058249,0.0903619
19,0.15859272,0.24983642,"('inhospitable', 'hospitable')",-0.7382663,-0.6686159,-0.3919016,-0.26024053,-0.3238584,-0.22634,0.0975184
20,0.28044406,0.31265742,"('rough', 'thoughtful')",-0.14061977,-0.070133686,0.4183102,0.37893987,0.1860448,0.2071545,0.0211097
21,0.22426158,0.19049025,"('immoral', 'moral')",-0.067877665,-0.06651448,-0.7556492,-0.7599733,-0.1997551,-0.2119992,-0.0122441
22,-0.85060984,-0.76113653,"('untrustworthy', 'trustworthy')",-0.7787476,-0.75239193,-0.6264918,-0.65651125,-0.7519498,-0.7233466,0.0286032
23,-0.21379314,-0.22513695,"('insincere', 'sincere')",0.093026765,0.077297315,5.516273,5.400484,1.7985023,1.7508815,-0.0476208
24,1.0110388,1.0040418,"('dishonest', 'honest')",0.5758516,0.52583224,0.5796168,0.58343625,0.7221691,0.7044368,-0.0177323
25,0.33287463,0.2456297,"('egoistic', 'altruistic')",1.1382207,1.0970948,1.3480973,1.2492477,0.9397309,0.8639907,-0.0757402
