,travelers_male,travelers_female,tuple,companies_male,companies_female,inc_male,inc_female,average_male,average_female,female-male
31,-1.4373754,-1.4196385,"('evil', 'good')",-1.7358344,-1.7847043,-0.9618957,-0.9775832,-1.3783684,-1.3939754,-0.015607
32,1.0007056,0.9694969,"('unkind', 'kind')",1.262221,1.3378495,1.2292635,1.2043,1.1640634,1.1705488,0.0064854
33,1.4912549,1.5043752,"('wrong', 'right')",-0.39491424,-0.49847502,-0.45508718,-0.53330946,0.2137512,0.1575302,-0.056221
34,-0.17605096,-0.07882265,"('mean', 'honorable')",0.8556227,0.9672149,6.2439113,6.306477,2.3078276,2.3982897,0.0904621
35,-0.9945291,-1.0009255,"('corrupt', 'incorrupt')",-1.791123,-1.9214218,-0.0410837,-0.2193495,-0.9422453,-1.0472323,-0.104987
36,-1.2888365,-1.2882265,"('hostile', 'amicable')",-2.2299826,-2.4081445,0.48669073,0.33180332,-1.0107094,-1.1215226,-0.1108132
37,-0.21853402,-0.2471439,"('fake', 'genuine')",0.12488475,0.24565175,0.07805391,0.109606825,-0.0051985,0.0360382,0.0412367
38,0.33759907,0.40588915,"('untruthful', 'truthful')",0.14909898,0.1893667,0.26513562,0.27535167,0.2506112,0.2902025,0.0395913
39,1.2947676,1.2862481,"('exploitative', 'cooperative')",1.3645699,1.4362156,0.2952879,0.30627963,0.9848751,1.0095811,0.024706
40,1.1547371,1.1832883,"('stingy', 'generous')",0.7879459,0.82194054,-1.1768806,-1.2642461,0.2552675,0.2469943,-0.0082732
41,0.7468852,0.7850411,"('unforgiving', 'forgiving')",0.3722701,0.44160497,0.22874309,0.18217179,0.4492995,0.469606,0.0203065
42,1.4008107,1.400991,"('unreliable', 'reliable')",1.4647846,1.5742322,-2.550763,-2.5491714,0.1049441,0.1420172,0.0370731
43,1.6726005,1.7628337,"('irresponsible', 'responsible')",1.3169553,1.521098,0.52653384,0.57354915,1.1720299,1.285827,0.1137971
44,-1.1339035,-1.0773591,"('prejudiced', 'unprejudiced')",-0.12802696,-0.117557496,-1.1188556,-1.1034126,-0.7935953,-0.7661098,0.0274855
45,-0.28886855,-0.23286691,"('incompetent', 'competent')",1.0908221,1.1589493,-0.33534545,-0.31417817,0.155536,0.2039681,0.0484321
46,0.3418408,0.39286003,"('uncompetitive', 'competitive')",2.2971413,2.3916214,-0.3777846,-0.41183484,0.7537325,0.7908821,0.0371496
47,0.27901044,0.27975327,"('stupid', 'smart')",0.79746103,0.92786366,5.373155,5.5359387,2.1498755,2.2478518,0.0979763
48,0.8128651,0.75946546,"('unintelligent', 'intelligent')",-0.35339594,-0.3304031,0.34279823,0.3235572,0.2674225,0.2508732,-0.0165493
49,-1.7452879,-1.6695119,"('unable', 'able')",-0.3776372,-0.26372564,-0.24593514,-0.1297276,-0.7896201,-0.6876551,0.101965
50,-0.80974436,-0.8094516,"('clumsy', 'skillful')",-0.752069,-0.7505361,0.046288695,-0.015081242,-0.5051749,-0.525023,-0.0198481
51,-0.2719283,-0.357361,"('uneducated', 'educated')",0.755231,0.70489836,0.46846685,0.41283706,0.3172565,0.2534581,-0.0637984
52,-0.97940403,-1.0994207,"('irrational', 'rational')",-2.3323336,-2.573503,-0.43710244,-0.5494599,-1.2496133,-1.4074612,-0.1578479
53,-0.248655,-0.21648702,"('uncreative', 'creative')",-0.23349732,-0.2595975,0.801069,0.7468416,0.1063056,0.0902524,-0.0160532
54,-0.26091537,-0.2692504,"('incapable', 'capable')",-0.67583776,-0.7286478,1.0004818,1.0649247,0.0212429,0.0223422,0.0010993
55,0.5505331,0.57554984,"('incompetent', 'clever')",1.635629,1.6985501,-0.053030822,-0.017220382,0.7110438,0.7522931,0.0412493
56,2.2113726,2.2879643,"('impractical', 'practical')",2.0070078,2.1566138,-0.40456873,-0.3443976,1.2712706,1.3667269,0.0954563
57,0.007906616,0.008064782,"('unimaginative', 'imaginative')",0.07635349,0.047960833,-2.823278,-2.833351,-0.913006,-0.9257751,-0.0127691
58,0.03279236,0.08081269,"('undiscriminating', 'discriminating')",0.7536953,0.76535976,0.41218606,0.33645517,0.3995579,0.3942092,-0.0053487
59,-0.24889033,-0.31313524,"('foolish', 'wise')",-0.97467524,-1.0208749,0.16348007,0.1743043,-0.3533618,-0.3865686,-0.0332068
60,1.5391484,1.6194601,"('inefficient', 'efficient')",3.1718478,3.3627393,0.051143598,0.18853582,1.5873799,1.7235785,0.1361986
61,0.16235004,0.08352656,"('illogical', 'logical')",0.07265624,-0.020715622,0.46665922,0.36410695,0.2338885,0.142306,-0.0915825
62,0.3381808,0.45385015,"('incompetent', 'brilliant')",1.5424823,1.695772,-0.39854676,-0.25131404,0.4940387,0.6327694,0.1387307
63,0.7389974,0.7932296,"('unperceptive', 'insightful')",1.7259296,1.8508602,1.1142629,1.1895076,1.1930633,1.2778657,0.0848024
64,0.7188068,0.68223345,"('shy', 'confident')",1.7704128,1.7904463,-6.4612036,-6.4194326,-1.3239946,-1.3155843,0.0084103
65,0.8459646,0.7715032,"('insecure', 'secure')",1.0871377,1.1244644,-0.060826063,-0.063939504,0.6240921,0.6106761,-0.013416
66,-0.8209716,-0.7934416,"('inactive', 'active')",0.13629982,0.11146637,1.610995,1.5732667,0.3087744,0.2970972,-0.0116772
67,-0.466546,-0.47617283,"('doubtful', 'determined')",-0.060219042,-0.05853489,-0.8491522,-0.75742304,-0.4586391,-0.4307102,0.0279289
68,-1.6653132,-1.78702,"('dependent', 'independent')",-0.06142488,-0.083998874,-0.16056448,-0.24923408,-0.6291009,-0.706751,-0.0776501
69,-0.30884665,-0.320955,"('lazy', 'industrious')",-0.14105217,-0.18637086,-0.49225414,-0.518151,-0.314051,-0.3418256,-0.0277746
70,0.54088026,0.55052406,"('lethargic', 'energetic')",1.4404114,1.5416931,0.37604743,0.43961418,0.7857797,0.8439438,0.0581641
71,1.9074631,1.9828926,"('diffident', 'self-confident')",0.20256919,0.31318742,0.42364928,0.45748472,0.8445605,0.9178549,0.0732944
72,1.0130677,1.0576177,"('unambitious', 'ambitious')",-0.36660254,-0.29178968,-1.088425,-1.0051228,-0.14732,-0.0797649,0.0675551
73,1.2312367,1.2254497,"('helpless', 'self-reliant')",0.6411772,0.62949955,-3.407705,-3.3812199,-0.5117637,-0.5087569,0.0030068
74,0.97664744,1.0069939,"('undedicated', 'dedicated')",1.3146348,1.3962055,0.5363692,0.49769667,0.9425505,0.9669654,0.0244149
75,-1.0766234,-0.99664974,"('meek', 'impulsive')",-0.91604835,-0.9386294,-0.2536023,-0.19481802,-0.748758,-0.7100324,0.0387256
76,0.38091117,0.42689142,"('anxious', 'daring')",1.6188147,1.8103876,0.28169963,0.31912032,0.7604752,0.8521331,0.0916579
77,0.48148417,0.5353417,"('unmotivated', 'motivated')",0.7491107,0.79802823,-1.0775068,-0.9449465,0.0510294,0.1294745,0.0784451
78,0.3351257,0.42780572,"('nonresilient', 'resilient')",0.87571454,1.0218797,0.33963513,0.35925013,0.5168251,0.6029785,0.0861534
79,-0.880788,-0.8956731,"('wavering', 'unwavering')",-1.6196625,-1.7008742,0.19875953,0.19663617,-0.7672304,-0.7999704,-0.03274
80,0.562004,0.57694066,"('dominated', 'dominating')",2.11368,2.2490056,-0.85748744,-0.7792978,0.6060655,0.6822162,0.0761507
81,0.37247127,0.3151744,"('submissive', 'aggressive')",1.681922,1.6844232,-0.4224218,-0.34261554,0.5439905,0.5523273,0.0083368
82,-0.7669792,-0.7686636,"('poor', 'rich')",-0.16428511,-0.1960053,5.71542,5.7486315,1.5947185,1.5946542,-6.43e-05
83,0.06053032,0.10071951,"('powerless', 'powerful')",0.1244057,0.112845615,-0.7792032,-0.7540693,-0.198089,-0.1801681,0.0179209
84,-0.012942057,-0.056610413,"('inferior', 'superior')",-0.7424826,-0.7440211,0.7134093,0.66993326,-0.0140051,-0.0435661,-0.029561
85,-0.09354518,-0.037531257,"('insignificant', 'prestigious')",-0.65622175,-0.77452475,1.056171,1.0148494,0.1021347,0.0675978,-0.0345369
86,0.59448075,0.52126056,"('uninfluential', 'influential')",0.7004306,0.63697606,0.3072108,0.2315368,0.5340407,0.4632578,-0.0707829
87,0.103279024,0.091113694,"('unsuccessful', 'successful')",1.6814935,1.6872607,0.752335,0.83064103,0.8457025,0.8696718,0.0239693
88,0.013506265,-0.0020270627,"('low', 'eminent')",0.3630632,0.24464256,0.23860136,0.22600548,0.2050569,0.156207,-0.0488499
