,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
35,-0.14899285,-0.22842239,"('corrupt', 'incorrupt')",-0.558241,-0.65484786,-0.18634732,-0.36564884,-0.2978604,-0.4163064,-0.118446
36,-0.97036016,-0.9489825,"('hostile', 'amicable')",-0.04751517,-0.23457035,1.0191556,0.8415329,0.0004268,-0.1140067,-0.1144335
37,-0.25514525,-0.21976408,"('fake', 'genuine')",-0.36788362,-0.35323504,0.2041905,0.14926647,-0.1396128,-0.1412442,-0.0016314
38,-0.48959205,-0.50733507,"('untruthful', 'truthful')",-0.31505263,-0.26813096,0.15980878,0.17914909,-0.2149453,-0.1987723,0.016173
39,0.85488546,0.8332595,"('exploitative', 'cooperative')",0.50571907,0.55680317,0.6512196,0.65201396,0.670608,0.6806922,0.0100842
40,-0.0010308642,0.08275532,"('stingy', 'generous')",0.17643324,0.20083958,-1.387235,-1.3446983,-0.4039442,-0.3537011,0.0502431
41,0.0398589,0.09946318,"('unforgiving', 'forgiving')",0.12825002,0.1003218,0.49328855,0.4947973,0.2204658,0.2315274,0.0110616
42,0.5677453,0.637922,"('unreliable', 'reliable')",0.71068096,0.77299136,-1.9172227,-1.758433,-0.2129321,-0.1158399,0.0970922
43,0.15440723,0.21728995,"('irresponsible', 'responsible')",0.70841044,0.73492634,0.895506,0.8824577,0.5861079,0.611558,0.0254501
44,0.5887416,0.58999556,"('prejudiced', 'unprejudiced')",0.069049984,0.1755615,-1.2004832,-1.1576676,-0.1808972,-0.1307035,0.0501937
45,-0.98206735,-0.836144,"('incompetent', 'competent')",0.5625721,0.51228184,0.73654926,0.7868066,0.1056847,0.1543148,0.0486301
46,0.15110138,0.300921,"('uncompetitive', 'competitive')",0.4928825,0.53771555,-0.81192094,-0.7366224,-0.055979,0.0340047,0.0899837
47,-0.04610826,0.070114456,"('stupid', 'smart')",-0.002071198,0.13179286,4.7094073,4.4895177,1.5537426,1.5638083,0.0100657
48,0.45285344,0.46010593,"('unintelligent', 'intelligent')",-0.18298274,-0.2522371,-0.19689365,-0.22325462,0.0243257,-0.0051286,-0.0294543
49,-0.15932833,-0.10908614,"('unable', 'able')",-0.1545814,-0.105220154,-0.2113522,-0.16142982,-0.1750873,-0.1252454,0.0498419
50,-0.056547232,-0.1479778,"('clumsy', 'skillful')",-0.011177979,-0.087218136,-0.619807,-0.8180021,-0.2291774,-0.351066,-0.1218886
51,-0.5760348,-0.635036,"('uneducated', 'educated')",0.66165,0.5742359,0.074173935,-0.024846356,0.053263,-0.0285488,-0.0818118
52,-0.8564086,-1.0776871,"('irrational', 'rational')",-0.76807004,-0.8887688,0.24568895,0.0018362999,-0.4595966,-0.6548732,-0.1952766
53,-1.6740597,-1.6802558,"('uncreative', 'creative')",-0.3628978,-0.49734387,0.96570003,0.8130225,-0.3570858,-0.4548591,-0.0977733
54,-0.9369815,-1.0139979,"('incapable', 'capable')",0.05710858,0.08481798,0.5186063,0.3697064,-0.1204222,-0.1864912,-0.066069
55,0.16894017,0.25430363,"('incompetent', 'clever')",0.10433452,0.043594778,-0.059686624,0.034616,0.071196,0.1108381,0.0396421
56,0.95804447,0.9847069,"('impractical', 'practical')",1.5163258,1.4785259,0.95040727,1.0391442,1.1415925,1.167459,0.0258665
57,-0.5529047,-0.5098854,"('unimaginative', 'imaginative')",-0.013043888,-0.08127312,-0.9289112,-0.7356225,-0.4982866,-0.4422603,0.0560263
58,-0.3395871,-0.29121223,"('undiscriminating', 'discriminating')",0.5409657,0.4669018,0.4855228,0.59705997,0.2289671,0.2575832,0.0286161
59,-0.64980805,-0.7286817,"('foolish', 'wise')",0.06818057,0.031348668,0.25030836,0.09059314,-0.1104397,-0.2022466,-0.0918069
60,1.2012045,1.2752374,"('inefficient', 'efficient')",1.0766476,1.1259862,-0.007917435,0.16352475,0.7566449,0.8549161,0.0982712
61,0.010211442,-0.088177145,"('illogical', 'logical')",0.053745992,-0.023226263,0.8092817,0.6242739,0.2910797,0.1709568,-0.1201229
62,0.7301264,0.86787045,"('incompetent', 'brilliant')",1.1142167,1.2594262,0.611469,0.7501093,0.818604,0.9591354,0.1405314
63,-0.5212439,-0.4237036,"('unperceptive', 'insightful')",0.7821804,0.7655839,0.40358698,0.45926118,0.2215078,0.2670471,0.0455393
64,0.7582873,0.7064626,"('shy', 'confident')",0.5151639,0.63472664,-4.0667515,-3.6306806,-0.9311001,-0.7631637,0.1679364
65,0.5604394,0.48126438,"('insecure', 'secure')",0.47399572,0.426211,0.44806963,0.4000294,0.4941683,0.4358349,-0.0583334
66,-0.807707,-0.76401925,"('inactive', 'active')",1.1506141,1.147154,0.5112518,0.4684165,0.2847196,0.2838504,-0.0008692
67,0.59978116,0.5796608,"('doubtful', 'determined')",0.38586396,0.4312319,-0.4436797,-0.42718536,0.1806551,0.1945691,0.013914
68,-0.5748962,-0.6108136,"('dependent', 'independent')",-0.24265464,-0.36964703,-1.2365361,-1.2855417,-0.6846956,-0.7553341,-0.0706385
69,0.7015884,0.7117028,"('lazy', 'industrious')",1.4239632,1.4529089,0.43885723,0.49871996,0.854803,0.8877772,0.0329742
70,0.18267962,0.2824775,"('lethargic', 'energetic')",0.3776773,0.44139782,-0.17719868,-0.16221353,0.1277194,0.1872206,0.0595012
71,-0.5996344,-0.5806165,"('diffident', 'self-confident')",0.53561735,0.55146444,0.36859208,0.3282466,0.101525,0.0996982,-0.0018268
72,0.3495311,0.27789447,"('unambitious', 'ambitious')",-0.35283473,-0.19318452,0.5524734,0.67466235,0.1830566,0.2531241,0.0700675
73,1.2477454,1.1778371,"('helpless', 'self-reliant')",0.5889799,0.5922877,-1.765903,-1.584189,0.0236074,0.0619786,0.0383712
74,-0.48350236,-0.4123433,"('undedicated', 'dedicated')",0.8154267,0.82894206,0.74706095,0.7899776,0.3596618,0.4021921,0.0425303
75,0.0054702405,0.1009371,"('meek', 'impulsive')",-0.35704052,-0.2262971,-1.081666,-0.93573666,-0.4777454,-0.3536989,0.1240465
76,0.058916703,0.16113038,"('anxious', 'daring')",0.8040303,0.8797599,-0.41828126,-0.33060047,0.1482219,0.2367633,0.0885414
77,0.08912037,0.10707043,"('unmotivated', 'motivated')",-0.17922848,-0.17863326,-1.0309055,-0.9470691,-0.3736712,-0.339544,0.0341272
78,-0.63390714,-0.5197358,"('nonresilient', 'resilient')",0.11099269,0.09405226,0.09023058,0.09317338,-0.144228,-0.1108367,0.0333913
79,-1.1630356,-1.1516137,"('wavering', 'unwavering')",-0.6581228,-0.673761,-0.5419313,-0.6073211,-0.7876965,-0.8108986,-0.0232021
80,0.39089972,0.383539,"('dominated', 'dominating')",0.6515821,0.7179894,0.5242164,0.64662886,0.5222328,0.5827191,0.0604863
81,1.1737545,1.2340058,"('submissive', 'aggressive')",0.5675101,0.6417137,-0.80872035,-0.6198019,0.3108481,0.4186392,0.1077911
82,-1.0781393,-0.9517278,"('poor', 'rich')",-0.60343313,-0.61821806,3.966809,3.6272588,0.7617455,0.685771,-0.0759745
83,-0.08546881,-0.09976988,"('powerless', 'powerful')",0.01579661,0.13263682,-0.5954248,-0.44602156,-0.221699,-0.1377182,0.0839808
84,0.18068641,0.13087459,"('inferior', 'superior')",0.6490727,0.60415745,0.28444675,0.20486665,0.3714019,0.3132996,-0.0581023
85,-1.3471118,-1.4480784,"('insignificant', 'prestigious')",-0.45341295,-0.4713295,-0.025194753,-0.17560282,-0.6085732,-0.6983369,-0.0897637
86,-1.1939762,-1.2226928,"('uninfluential', 'influential')",-0.01608184,-0.11490847,0.1323298,0.12021552,-0.3592427,-0.4057953,-0.0465526
87,-0.17437555,-0.18514943,"('unsuccessful', 'successful')",1.6181668,1.706594,1.6011993,1.6417296,1.0149968,1.0543914,0.0393946
88,-0.6271891,-0.7022476,"('low', 'eminent')",-0.0983748,-0.203617,0.31253335,0.21929088,-0.1376768,-0.2288579,-0.0911811
