,maxim_male,maxim_female,tuple,integrated_male,integrated_female,products_male,products_female,inc_male,inc_female,average_male,average_female,female-male
0,0.9471627,0.9084817,"('unsociable', 'sociable')",0.4198498,0.30281714,-0.0031959766,-0.08694943,-0.8754082,-0.97944486,0.1221021,0.0362261,-0.085876
1,-0.52988213,-0.47048828,"('unfriendly', 'friendly')",0.020374158,-0.058073252,-0.2119872,-0.38080785,2.5269358,2.4195337,0.4513602,0.3775411,-0.0738191
2,0.55414915,0.62248385,"('unlikable', 'likable')",0.8292589,0.98383427,0.231354,0.23517661,0.75509655,0.8504706,0.5924647,0.6729913,0.0805266
3,0.11904746,0.24766074,"('repellent', 'pleasant')",-1.3778385,-1.2705685,0.23816939,0.33057985,-0.059643473,-0.051864125,-0.2700663,-0.186048,0.0840183
4,-2.1818986,-2.1907876,"('disliked', 'liked')",0.06632751,0.0067611486,-0.22645992,-0.27419323,-6.2065806,-6.313866,-2.1371529,-2.1930215,-0.0558686
5,-1.358279,-1.3155559,"('distant', 'outgoing')",0.6490172,0.77024317,-0.18943316,-0.14962454,0.5339281,0.5681302,-0.0911917,-0.0317018,0.0594899
6,-2.0473843,-1.9261751,"('distant', 'open')",0.22958319,0.38561508,-0.53475267,-0.45089382,1.2952474,1.3286978,-0.2643266,-0.165689,0.0986376
7,0.82438976,0.8848995,"('insensitive', 'sensitive')",0.11093653,0.16291146,-0.8322614,-0.78045416,0.35990676,0.3752683,0.1157429,0.1606563,0.0449134
8,-0.010826683,0.04186131,"('unaffectionate', 'affectionate')",-0.42637357,-0.3817884,-1.2822653,-1.2740623,1.313387,1.2871584,-0.1015196,-0.0817077,0.0198119
9,0.6979268,0.76565653,"('unaffectionate', 'caring')",0.008599488,0.034591384,-0.35788444,-0.39169127,1.4988772,1.506128,0.4618798,0.4786711,0.0167913
10,1.611283,1.6073126,"('unsympathetic', 'sympathetic')",-0.65012383,-0.6834913,-0.8806887,-0.8140578,-0.9850163,-1.0177212,-0.2261365,-0.2269894,-0.0008529
11,0.36945933,0.41940135,"('unhelpful', 'helpful')",0.60334885,0.6915322,0.76085806,0.8182352,1.2650445,1.370321,0.7496777,0.8248724,0.0751947
12,1.4716009,1.6401949,"('unsupportive', 'supportive')",1.5081089,1.7210921,0.18533787,0.31876975,-1.9191124,-1.9051079,0.3114837,0.4437372,0.1322535
13,0.633833,0.53819054,"('impolite', 'polite')",0.5858885,0.6390111,0.6599642,0.67947245,-0.73875165,-0.77614045,0.2852335,0.2701334,-0.0151001
14,1.4357268,1.4433907,"('antisocial', 'social')",0.93836373,0.87093824,0.31378922,0.24961361,-1.2468039,-1.3200498,0.3602689,0.3109732,-0.0492957
15,-0.7226436,-0.8513595,"('boring', 'funny')",0.70772046,0.60927945,0.10327029,0.011894135,0.7070958,0.6440559,0.1988607,0.1034675,-0.0953932
16,-2.1776874,-2.0381503,"('unpopular', 'popular')",-0.29850435,-0.34831217,0.31843284,0.32004887,0.94038826,0.98986256,-0.3043427,-0.2691378,0.0352049
17,-0.45494962,-0.43003035,"('nasty', 'nice')",-0.49066982,-0.3509186,0.14385587,0.26725426,-0.5281381,-0.45921046,-0.3324754,-0.2432263,0.0892491
18,-0.05653397,0.0016136765,"('disagreeable', 'welcoming')",0.15050858,0.29683304,-0.61486256,-0.57020724,-0.0056513567,-0.053311825,-0.1316348,-0.0812681,0.0503667
19,-1.2124479,-1.115437,"('inhospitable', 'hospitable')",-0.5365304,-0.38583428,-0.85328346,-0.76047504,0.5360414,0.70831054,-0.5165551,-0.388359,0.1281961
20,0.7194003,0.78716326,"('rough', 'thoughtful')",0.08112833,0.0076809414,0.9212119,0.8874093,1.0852368,1.0096766,0.7017443,0.6729826,-0.0287617
21,0.67506766,0.6422261,"('immoral', 'moral')",-0.27025545,-0.31112805,0.44730785,0.43220702,-1.117315,-1.1117045,-0.0662988,-0.0870999,-0.0208011
22,0.88141227,0.88965315,"('untrustworthy', 'trustworthy')",-0.17572339,-0.22731581,-0.25743878,-0.3275578,-1.0518476,-1.1118095,-0.1508994,-0.1942575,-0.0433581
23,2.1085076,2.1399047,"('insincere', 'sincere')",0.3476717,0.38040873,0.34634882,0.33502614,5.336824,5.3031783,2.034838,2.0396295,0.0047915
24,1.1564564,1.1574415,"('dishonest', 'honest')",-0.14813165,-0.020478837,-2.2187648,-2.2462344,0.64214265,0.5986656,-0.1420743,-0.1276515,0.0144228
25,-1.0254267,-1.0338862,"('egoistic', 'altruistic')",0.26270106,0.34394717,0.9769717,0.97156405,1.7242112,1.6595819,0.4846143,0.4853017,0.0006874
26,0.34955198,0.28743967,"('hardhearted', 'benevolent')",0.66999364,0.57377255,0.7351464,0.5488203,1.895517,1.7454617,0.9125522,0.7888736,-0.1236786
27,-0.032367777,0.0016895318,"('hardhearted', 'softhearted')",-0.909801,-0.7304396,-0.6265913,-0.59487325,1.8904572,1.7636471,0.0804242,0.1100059,0.0295817
28,1.0056479,0.8985212,"('disloyal', 'loyal')",0.49612373,0.30315217,0.09481351,-0.01574016,1.0617689,0.9485785,0.6645885,0.5336279,-0.1309606
29,-0.7706048,-0.8004043,"('unfair', 'fair')",-0.8525248,-0.9570715,-0.9927214,-1.0419911,-0.30883205,-0.41489276,-0.7311708,-0.8035899,-0.0724191
30,1.9395611,1.9844327,"('intolerant', 'tolerant')",1.0093981,1.0163684,0.5932557,0.471867,0.776279,0.7145847,1.0796235,1.0468132,-0.0328103
31,-2.1936712,-1.9737387,"('evil', 'good')",-0.87941176,-0.80286133,-0.33574638,-0.36346996,-0.055930704,-0.12846889,-0.86619,-0.8171347,0.0490553
32,1.0201517,1.0289764,"('unkind', 'kind')",-0.14641574,-0.09967162,-0.15983447,-0.2257703,0.68803144,0.5510297,0.3504832,0.3136411,-0.0368421
33,-0.4380063,-0.55564964,"('wrong', 'right')",1.0262542,0.97414047,0.60695946,0.60471785,0.20259833,0.11747597,0.3494514,0.2851712,-0.0642802
34,0.37081096,0.56200516,"('mean', 'honorable')",0.16770342,0.40752748,-0.2300581,-0.11472054,6.0456367,6.243327,1.5885233,1.7745348,0.1860115
35,-1.0854669,-1.2133217,"('corrupt', 'incorrupt')",-0.38854215,-0.46197054,-0.16265312,-0.28524363,0.79656893,0.6363874,-0.2100233,-0.3310371,-0.1210138
36,-2.0630283,-1.9412788,"('hostile', 'amicable')",-0.41710398,-0.455042,-1.0295429,-1.1945214,1.2612749,1.0847982,-0.5621001,-0.626511,-0.0644109
