,catalent_male,catalent_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.15680526,-0.28267476,"('unsociable', 'sociable')",-0.34117925,-0.5177704,-0.2489923,-0.4002226,-0.1512303
1,-1.5995606,-1.7194439,"('unfriendly', 'friendly')",1.9666504,1.9453039,0.1835449,0.11293,-0.0706149
2,0.48372012,0.43997106,"('unlikable', 'likable')",0.39753863,0.4905239,0.4406294,0.4652475,0.0246181
3,-1.0154617,-0.8979838,"('repellent', 'pleasant')",0.14899021,0.28459004,-0.4332357,-0.3066969,0.1265388
4,-0.7707146,-0.84824425,"('disliked', 'liked')",-6.292976,-6.378819,-3.5318453,-3.6135316,-0.0816863
5,-1.6830994,-1.6676453,"('distant', 'outgoing')",0.045890562,0.070504054,-0.8186044,-0.7985706,0.0200338
6,-1.9809048,-1.994795,"('distant', 'open')",0.40401715,0.47166002,-0.7884438,-0.7615675,0.0268763
7,-0.05585195,0.05107466,"('insensitive', 'sensitive')",0.7245511,0.7675018,0.3343496,0.4092882,0.0749386
8,-1.2800996,-1.3100963,"('unaffectionate', 'affectionate')",1.2805383,1.2099832,0.0002193,-0.0500565,-0.0502758
9,-1.5161674,-1.5450044,"('unaffectionate', 'caring')",1.2181177,1.1931319,-0.1490248,-0.1759362,-0.0269114
10,-0.40248102,-0.40926665,"('unsympathetic', 'sympathetic')",-0.48087817,-0.61349446,-0.4416796,-0.5113806,-0.069701
11,0.1650678,0.29274794,"('unhelpful', 'helpful')",1.4839746,1.5695257,0.8245212,0.9311368,0.1066156
12,-0.3999908,-0.30232102,"('unsupportive', 'supportive')",-1.664716,-1.6771268,-1.0323534,-0.9897239,0.0426295
13,-0.107087195,-0.15900166,"('impolite', 'polite')",-0.729114,-0.6596317,-0.4181006,-0.4093167,0.0087839
14,0.6399871,0.6384636,"('antisocial', 'social')",-0.3217791,-0.41927898,0.159104,0.1095923,-0.0495117
15,0.35379016,0.2359584,"('boring', 'funny')",0.6210892,0.5988615,0.4874397,0.41741,-0.0700297
16,-0.9911959,-0.931198,"('unpopular', 'popular')",-0.024983644,0.15405168,-0.5080898,-0.3885732,0.1195166
17,-0.34530154,-0.31103253,"('nasty', 'nice')",-0.35528287,-0.31285277,-0.3502922,-0.3119426,0.0383496
18,-0.5155011,-0.37184307,"('disagreeable', 'welcoming')",-0.2717418,-0.21179137,-0.3936214,-0.2918172,0.1018042
19,-1.5098794,-1.488365,"('inhospitable', 'hospitable')",0.05911574,0.1511646,-0.7253818,-0.6686002,0.0567816
20,0.099319845,0.1339899,"('rough', 'thoughtful')",0.95898014,0.9023982,0.52915,0.5181941,-0.0109559
21,0.46436897,0.5023669,"('immoral', 'moral')",-0.760115,-0.67465943,-0.147873,-0.0861463,0.0617267
22,0.52452767,0.51695704,"('untrustworthy', 'trustworthy')",-0.6124824,-0.68597543,-0.0439774,-0.0845092,-0.0405318
23,-0.37976488,-0.32993895,"('insincere', 'sincere')",5.441433,5.507446,2.530834,2.5887535,0.0579195
24,-0.27098316,-0.37830988,"('dishonest', 'honest')",0.7613003,0.6744136,0.2451586,0.1480519,-0.0971067
25,-0.24217562,-0.24407667,"('egoistic', 'altruistic')",1.9162138,1.9194397,0.8370191,0.8376815,0.0006624
26,0.031361546,-0.10827588,"('hardhearted', 'benevolent')",2.0378733,1.9186745,1.0346174,0.9051993,-0.1294181
27,-0.4210528,-0.40994594,"('hardhearted', 'softhearted')",1.5308708,1.4420762,0.554909,0.5160651,-0.0388439
28,-0.29380968,-0.40542352,"('disloyal', 'loyal')",1.0606053,0.9247716,0.3833978,0.259674,-0.1237238
29,-0.5097172,-0.58271635,"('unfair', 'fair')",-0.20428705,-0.41198385,-0.3570021,-0.4973501,-0.140348
30,0.38912445,0.4284519,"('intolerant', 'tolerant')",1.3062432,1.3306353,0.8476838,0.8795436,0.0318598
