,signet_male,signet_female,tuple,jewelers_male,jewelers_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.9016606,-0.9663256,"('unsociable', 'sociable')",0.63061666,0.5926688,0.0131488405,-0.026048582,-0.085965,-0.1332351,-0.0472701
1,-1.6801575,-1.7745379,"('unfriendly', 'friendly')",-0.14076352,-0.113542706,1.8513932,1.8124382,0.0101574,-0.0252141,-0.0353715
2,0.19090912,0.19794178,"('unlikable', 'likable')",0.8636428,0.94291204,0.4991579,0.54485786,0.5179033,0.5619039,0.0440006
3,-0.63416255,-0.5215262,"('repellent', 'pleasant')",-0.6860022,-0.55881697,0.6423405,0.7281341,-0.2259414,-0.1174031,0.1085383
4,0.08805766,0.07298208,"('disliked', 'liked')",0.86620444,0.89593863,-4.1090684,-4.0504603,-1.0516021,-1.0271799,0.0244222
5,-0.4201202,-0.43790755,"('distant', 'outgoing')",-0.15171146,-0.09082694,0.20714892,0.1392451,-0.1215609,-0.1298298,-0.0082689
6,-0.36737764,-0.351165,"('distant', 'open')",-0.15572904,-0.08306421,0.73045254,0.6230453,0.0691153,0.0629387,-0.0061766
7,-0.07913847,-0.033042595,"('insensitive', 'sensitive')",0.19484666,0.28353608,0.69943035,0.7699432,0.2717128,0.3401455,0.0684327
8,-0.3882619,-0.39192092,"('unaffectionate', 'affectionate')",0.31038478,0.32600737,0.9126415,0.7888409,0.2782548,0.2409758,-0.037279
9,-0.88391894,-0.8867936,"('unaffectionate', 'caring')",0.33974618,0.37915394,1.1387482,1.067536,0.1981918,0.1866321,-0.0115597
10,-0.47441384,-0.43510574,"('unsympathetic', 'sympathetic')",-0.49198943,-0.4348242,0.4444875,0.5301643,-0.1739719,-0.1132552,0.0607167
11,-0.6539159,-0.577427,"('unhelpful', 'helpful')",-0.9774224,-0.9412417,1.7515678,1.7926377,0.0400765,0.091323,0.0512465
12,-0.39447036,-0.361149,"('unsupportive', 'supportive')",0.06680899,0.1962354,-1.1111857,-1.0380715,-0.4796157,-0.4009951,0.0786206
13,-0.18349555,-0.23383792,"('impolite', 'polite')",0.12278254,0.11909953,-0.123839974,-0.12154795,-0.0615177,-0.0787621,-0.0172444
14,0.74521124,0.7170034,"('antisocial', 'social')",0.9148951,0.97458005,0.2375889,0.3574839,0.6325651,0.6830224,0.0504573
15,1.2568263,1.1823032,"('boring', 'funny')",0.5485978,0.51374865,0.29083565,0.28005055,0.6987533,0.6587008,-0.0400525
16,-1.0164618,-1.0055121,"('unpopular', 'popular')",0.23726255,0.36325416,0.20668349,0.22649857,-0.1908386,-0.1385865,0.0522521
