,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.69449013,-0.9305088,"('unsociable', 'sociable')",-0.5722795,-0.8438795,-0.6333848,-0.8871942,-0.2538094
1,-0.3688954,-0.4803791,"('unfriendly', 'friendly')",1.8051062,1.6919547,0.7181054,0.6057878,-0.1123176
2,0.55626047,0.52759546,"('unlikable', 'likable')",0.74047893,0.64357984,0.6483697,0.5855876,-0.0627821
3,-0.38595474,-0.2903734,"('repellent', 'pleasant')",0.6492748,0.6995508,0.13166,0.2045887,0.0729287
4,-0.31768522,-0.35006088,"('disliked', 'liked')",-6.310944,-6.34656,-3.3143146,-3.3483105,-0.0339959
5,-0.4156167,-0.37815672,"('distant', 'outgoing')",-0.06932776,0.097799,-0.2424722,-0.1401789,0.1022933
6,-0.6876649,-0.5973997,"('distant', 'open')",-0.09722868,0.026320204,-0.3924468,-0.2855397,0.1069071
7,-0.52838993,-0.45223993,"('insensitive', 'sensitive')",0.09828897,0.13750444,-0.2150505,-0.1573677,0.0576828
8,-0.35839024,-0.5223658,"('unaffectionate', 'affectionate')",1.1783639,1.060885,0.4099869,0.2692596,-0.1407273
9,-0.5332841,-0.5963791,"('unaffectionate', 'caring')",1.2868689,1.3243333,0.3767924,0.3639771,-0.0128153
10,-1.0338526,-1.1720682,"('unsympathetic', 'sympathetic')",-1.1694369,-1.3142033,-1.1016448,-1.2431357,-0.1414909
11,-0.6685783,-0.7865375,"('unhelpful', 'helpful')",1.1663785,1.2943113,0.2489001,0.2538869,0.0049868
12,-0.22254914,-0.20448613,"('unsupportive', 'supportive')",-2.0606802,-1.9966114,-1.1416147,-1.1005487,0.041066
13,-1.1988212,-1.4296087,"('impolite', 'polite')",-1.3575469,-1.4913081,-1.2781841,-1.4604584,-0.1822743
14,0.48287728,0.42205817,"('antisocial', 'social')",-0.15582271,-0.4050523,0.1635273,0.0085029,-0.1550244
15,0.6495708,0.48835623,"('boring', 'funny')",0.2904702,0.16177452,0.4700205,0.3250654,-0.1449551
16,-0.12188326,-0.06576187,"('unpopular', 'popular')",0.3938211,0.4388451,0.1359689,0.1865416,0.0505727
17,-0.5178868,-0.610989,"('nasty', 'nice')",-0.38191804,-0.40414116,-0.4499024,-0.5075651,-0.0576627
18,0.31953862,0.2925777,"('disagreeable', 'welcoming')",-0.40924627,-0.3719728,-0.0448538,-0.0396975,0.0051563
