,t_male,t_female,tuple,rowe_male,rowe_female,price_male,price_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4753899,0.15175813,"('unsociable', 'sociable')",1.4149716,1.0884926,1.3357204,1.1067855,0.96198386,0.60269517,-0.58827865,-0.723324,0.7199574,0.4452815,-0.2746759
1,-1.0097246,-0.8569991,"('unfriendly', 'friendly')",-2.4709213,-2.2344625,0.012652018,-0.024792382,-0.16556074,-0.30089936,1.6170641,1.5383776,-0.4032981,-0.3757551,0.027543
2,1.0704144,1.1817459,"('unlikable', 'likable')",0.14192018,0.20786259,1.5823854,1.6167604,1.4758211,1.4654455,0.52321416,0.6459539,0.9587511,1.0235537,0.0648026
3,0.44286513,0.37352368,"('repellent', 'pleasant')",1.1859742,1.151701,-0.31165546,-0.054194584,0.3786486,0.3512913,0.15499529,0.24052425,0.3701656,0.4125691,0.0424035
4,-0.2297248,-0.32173055,"('disliked', 'liked')",-2.6043398,-2.6368756,-0.35667467,-0.38840452,-0.39118305,-0.5093222,-6.3218994,-6.3947043,-1.9807644,-2.0502075,-0.0694431
5,-0.7778925,-0.55594456,"('distant', 'outgoing')",-3.1791055,-2.9574869,-1.5756642,-1.4218267,-1.6915395,-1.4338832,-0.21120454,-0.07378495,-1.4870811,-1.2885853,0.1984958
6,-1.2164614,-0.9329952,"('distant', 'open')",-2.863604,-2.5931528,-1.6517591,-1.448728,-2.1145248,-1.7688336,0.24755271,0.38875097,-1.5197594,-1.2709917,0.2487677
7,0.049366705,-0.012093864,"('insensitive', 'sensitive')",2.341399,2.23515,2.0123813,2.013835,0.41607305,0.37597075,0.7828494,0.7485505,1.1204138,1.0722825,-0.0481313
8,-1.1408823,-1.0210576,"('unaffectionate', 'affectionate')",-1.397859,-1.2530525,0.23593874,0.1956878,0.31013954,0.28299156,0.6797867,0.65698344,-0.2625752,-0.2276895,0.0348857
9,-0.61571014,-0.51212907,"('unaffectionate', 'caring')",-0.87136865,-0.7470994,0.38063633,0.35230118,0.53515834,0.45746705,1.3338498,1.3711156,0.1525131,0.1843311,0.031818
10,0.3649293,0.12991908,"('unsympathetic', 'sympathetic')",2.603891,2.4213705,0.9007036,0.85782564,0.5456184,0.29263574,-0.06405499,-0.1042154,0.8702174,0.7195071,-0.1507103
11,0.7297301,0.55120987,"('unhelpful', 'helpful')",0.52125007,0.36641824,0.011902288,-0.067598805,0.49853277,0.33793804,2.270962,2.2509842,0.8064754,0.6877903,-0.1186851
12,0.46363708,0.5285591,"('unsupportive', 'supportive')",0.1609877,0.32383826,1.398429,1.5377388,0.8491474,1.0301766,-1.8289313,-1.6747987,0.208654,0.3491028,0.1404488
13,1.1226493,1.0268134,"('impolite', 'polite')",2.7947402,2.585297,1.3782953,1.1445981,0.5729413,0.49973273,-0.28998008,-0.26424545,1.1157292,0.9984391,-0.1172901
14,1.8540046,1.6460009,"('antisocial', 'social')",2.3198698,2.1149285,2.0473251,1.9199091,1.580529,1.4733975,-0.50706124,-0.6355654,1.4589334,1.3037341,-0.1551993
15,0.14039111,0.058727477,"('boring', 'funny')",-0.3532184,-0.5894344,-0.2993344,-0.50914156,-0.74364597,-0.8255895,0.571554,0.5132662,-0.1368507,-0.2704344,-0.1335837
16,-0.32404333,-0.15043294,"('unpopular', 'popular')",-0.8518282,-0.6769409,-1.7712286,-1.6541393,-0.29923734,-0.16331229,0.52687347,0.5659718,-0.5438928,-0.4157707,0.1281221
17,-0.38431403,-0.37488773,"('nasty', 'nice')",-1.3450867,-1.2131649,0.7338433,0.71315104,-0.5440261,-0.47919685,-0.39715886,-0.4222408,-0.3873485,-0.3552679,0.0320806
18,-0.9724898,-0.65989953,"('disagreeable', 'welcoming')",-0.43022078,-0.29461497,-0.7769574,-0.6594253,-0.8940808,-0.5891812,-0.6133252,-0.4699111,-0.7374148,-0.5346064,0.2028084
19,0.03466469,0.24462585,"('inhospitable', 'hospitable')",-1.4538451,-1.2002928,0.11924857,0.32618433,-1.4886205,-1.417345,0.002590946,0.12965801,-0.5571923,-0.383434,0.1737583
20,0.0041506104,-0.042813003,"('rough', 'thoughtful')",0.16767108,0.25065342,0.4274277,0.4724658,1.280304,1.3397598,1.1348065,1.1456679,0.602872,0.6331468,0.0302748
21,1.9944121,1.9170221,"('immoral', 'moral')",2.802199,2.5769324,1.5830874,1.6097507,0.27747333,0.17265773,-0.98213226,-0.9943632,1.1350079,1.0564,-0.0786079
22,1.0674611,0.94038326,"('untrustworthy', 'trustworthy')",0.6375924,0.5673165,0.84130985,0.7909302,0.73885334,0.6096824,-1.1049082,-1.2017255,0.4360617,0.3413174,-0.0947443
23,0.032300774,-0.16061023,"('insincere', 'sincere')",1.7685951,1.7179545,0.9207844,0.7667028,0.54462504,0.37751618,5.886776,5.7562857,1.8306164,1.6915699,-0.1390465
24,-0.2500907,-0.1808491,"('dishonest', 'honest')",1.4430513,1.383094,0.6850195,0.6952393,-0.35753703,-0.39083427,0.5526347,0.50264645,0.4146155,0.4018593,-0.0127562
25,-1.1560537,-1.0005865,"('egoistic', 'altruistic')",-1.2847353,-1.1803724,0.12631716,0.20182976,-0.6419369,-0.5620113,1.2774926,1.2460339,-0.3357832,-0.2590213,0.0767619
