,discover_male,discover_female,tuple,financial_male,financial_female,services_male,services_female,average_male,average_female,female-male
0,1.2420981,1.1635301,"('unsociable', 'sociable')",-0.15043008,-0.23907492,0.64500993,0.51429415,0.5788926,0.4795831,-0.0993095
1,-1.2271199,-1.3139607,"('unfriendly', 'friendly')",0.8912559,0.7848015,-0.622962,-0.78237313,-0.3196087,-0.4371774,-0.1175687
2,0.74822396,0.76893055,"('unlikable', 'likable')",2.091135,2.1250646,1.4390206,1.4239904,1.4261265,1.4393285,0.013202
3,0.89686793,1.0232371,"('repellent', 'pleasant')",-0.723267,-0.68380415,0.58548397,0.7106987,0.2530283,0.3500439,0.0970156
4,-1.9384803,-1.948462,"('disliked', 'liked')",0.36549005,0.38868418,-3.292103,-3.268816,-1.6216977,-1.6095312,0.0121665
5,-1.8180426,-1.8889649,"('distant', 'outgoing')",0.97238857,0.96462053,-0.7938226,-0.7899689,-0.5464922,-0.5714378,-0.0249456
6,-1.747146,-1.7738794,"('distant', 'open')",0.23798646,0.24485663,-1.2668723,-1.2778534,-0.925344,-0.9356254,-0.0102814
7,2.085906,2.068058,"('insensitive', 'sensitive')",0.16176513,0.17565256,0.22297862,0.2598704,0.8235499,0.834527,0.0109771
8,-0.9138542,-0.9402851,"('unaffectionate', 'affectionate')",-0.03228195,-0.05621518,-0.90863645,-0.94370323,-0.6182575,-0.6467345,-0.028477
9,0.15290542,0.04971017,"('unaffectionate', 'caring')",0.9696319,0.93822515,1.0665877,0.9881383,0.7297084,0.6586912,-0.0710172
10,2.3302293,2.3592005,"('unsympathetic', 'sympathetic')",-1.4082224,-1.3590554,0.30896905,0.37687662,0.4103253,0.4590072,0.0486819
11,1.9826351,1.9990315,"('unhelpful', 'helpful')",-0.32583097,-0.32719195,2.824195,2.7684355,1.4936663,1.4800917,-0.0135746
12,1.4256421,1.4322052,"('unsupportive', 'supportive')",0.90992194,0.95180035,-0.07157759,-0.022280663,0.7546622,0.7872416,0.0325794
13,1.5618501,1.4835333,"('impolite', 'polite')",0.09995999,0.1060801,0.9833915,0.88950056,0.8817339,0.8263713,-0.0553626
14,2.241983,2.177709,"('antisocial', 'social')",1.5251052,1.4836965,0.72560567,0.67542565,1.4975646,1.4456104,-0.0519542
15,0.0071827397,-0.0920258,"('boring', 'funny')",0.6313533,0.6151369,-0.64294714,-0.702289,-0.0014704,-0.059726,-0.0582556
16,-2.0222247,-2.0229323,"('unpopular', 'popular')",-0.4960807,-0.4606774,0.6519601,0.7421592,-0.6221151,-0.5804835,0.0416316
17,-1.867626,-1.8590121,"('nasty', 'nice')",-0.048467226,0.02247537,-0.17078575,-0.09463106,-0.6956263,-0.6437226,0.0519037
18,-0.5454389,-0.60945857,"('disagreeable', 'welcoming')",-0.08718471,-0.08633576,0.07200599,0.047411703,-0.1868725,-0.2161276,-0.0292551
19,-1.8794329,-1.9131337,"('inhospitable', 'hospitable')",-0.3197867,-0.34222627,-0.3315094,-0.32010108,-0.8435764,-0.858487,-0.0149106
20,0.23319218,0.21384446,"('rough', 'thoughtful')",0.22485049,0.24558376,-0.24576086,-0.26809835,0.0707606,0.0637766,-0.006984
21,2.4448287,2.420368,"('immoral', 'moral')",0.6099717,0.59013444,0.7847198,0.7943309,1.2798402,1.2682777,-0.0115625
22,1.0960217,1.0760415,"('untrustworthy', 'trustworthy')",-0.5075538,-0.5669923,-0.2922634,-0.3371369,0.0987348,0.0573041,-0.0414307
23,1.3573684,1.3243102,"('insincere', 'sincere')",0.310719,0.28031886,4.1158133,3.9572556,1.9279669,1.8539616,-0.0740053
24,1.5722508,1.5045168,"('dishonest', 'honest')",-0.0837055,-0.09648942,-0.5022033,-0.64668787,0.3287807,0.2537798,-0.0750009
25,-0.89949304,-0.9179902,"('egoistic', 'altruistic')",0.39461797,0.43970674,1.2285717,1.2000943,0.2412322,0.2406036,-0.0006286
26,-0.30528918,-0.42113507,"('hardhearted', 'benevolent')",1.5015364,1.4346159,0.68769616,0.61492145,0.6279811,0.5428007,-0.0851804
27,0.08290801,0.0066297017,"('hardhearted', 'softhearted')",-1.0932407,-1.0779967,-0.02026587,-0.040292133,-0.3435328,-0.3705531,-0.0270203
28,0.34339556,0.2710555,"('disloyal', 'loyal')",0.2473892,0.1782802,0.58286226,0.4651783,0.3912157,0.304838,-0.0863777
29,-1.3007824,-1.3417132,"('unfair', 'fair')",-0.1568878,-0.1944981,-1.177724,-1.2412968,-0.8784647,-0.925836,-0.0473713
30,1.4322548,1.3277792,"('intolerant', 'tolerant')",0.21431784,0.1554651,0.82302713,0.68386763,0.8231999,0.7223706,-0.1008293
31,-3.5212677,-3.5494986,"('evil', 'good')",-0.6391996,-0.63793147,-2.8124075,-2.807737,-2.3242915,-2.3317223,-0.0074308
32,1.1927339,1.0916226,"('unkind', 'kind')",0.135593,0.16573188,0.9422225,0.9124284,0.7568498,0.723261,-0.0335888
33,-0.41589695,-0.54390997,"('wrong', 'right')",2.1466725,2.1155272,-0.21351767,-0.28526178,0.5057526,0.4287851,-0.0769675
34,0.7719054,0.808338,"('mean', 'honorable')",0.5904863,0.6333279,3.0379097,3.042314,1.4667672,1.4946601,0.0278929
35,-3.112808,-3.2082965,"('corrupt', 'incorrupt')",-0.18428068,-0.16511376,-1.3619268,-1.3684944,-1.5530052,-1.5806349,-0.0276297
36,-2.1468208,-2.2617893,"('hostile', 'amicable')",0.4225526,0.31104544,-1.4504437,-1.5696768,-1.0582373,-1.1734735,-0.1152362
37,0.7641179,0.7892329,"('fake', 'genuine')",-0.97587466,-0.9550514,0.30255377,0.28357887,0.0302657,0.0392535,0.0089878
38,0.8368064,0.8527657,"('untruthful', 'truthful')",0.6835828,0.7161599,0.36306986,0.3534058,0.6278197,0.6407772,0.0129575
39,1.5070536,1.4395956,"('exploitative', 'cooperative')",1.2790267,1.243217,0.23507985,0.13473527,1.0070534,0.9391827,-0.0678707
40,-0.58372974,-0.53809285,"('stingy', 'generous')",1.3381873,1.3690331,-1.0278918,-1.000376,-0.0911447,-0.0564786,0.0346661
41,0.9097785,0.84078056,"('unforgiving', 'forgiving')",1.04916,1.0192529,0.38603154,0.29353088,0.7816567,0.7178548,-0.0638019
42,0.93414444,0.97043395,"('unreliable', 'reliable')",1.2889948,1.3252776,-0.5583894,-0.45099893,0.5549166,0.6149042,0.0599876
43,1.8416433,1.8852752,"('irresponsible', 'responsible')",0.17597356,0.20234269,0.4900754,0.45851123,0.8358974,0.8487097,0.0128123
44,-0.78085893,-0.8299775,"('prejudiced', 'unprejudiced')",-0.2611557,-0.20039597,-0.27770874,-0.19542748,-0.4399078,-0.4086003,0.0313075
45,0.9978749,1.0615242,"('incompetent', 'competent')",-0.99743044,-0.9517503,1.0023342,1.0486711,0.3342596,0.3861483,0.0518887
46,2.790865,2.8948903,"('uncompetitive', 'competitive')",0.008696131,0.005881615,1.7866628,1.888271,1.5287412,1.5963476,0.0676064
47,0.3613499,0.36710957,"('stupid', 'smart')",0.92968917,0.91799206,3.5079894,3.4776947,1.5996761,1.5875988,-0.0120773
48,1.6573727,1.6309341,"('unintelligent', 'intelligent')",-1.010172,-0.9945187,-0.36986673,-0.49010476,0.0924447,0.0487702,-0.0436745
49,-0.2735431,-0.29848677,"('unable', 'able')",-0.72363114,-0.6214552,0.82722175,0.96454954,-0.0566508,0.0148692,0.07152
50,-1.1235104,-1.1282176,"('clumsy', 'skillful')",0.62362844,0.61866283,1.2703369,1.367243,0.2568183,0.2858961,0.0290778
51,1.488947,1.5043454,"('uneducated', 'educated')",-0.24617799,-0.3220226,1.0717137,1.0183553,0.7714942,0.7335594,-0.0379348
52,-2.7372785,-2.8970203,"('irrational', 'rational')",0.58372635,0.49761444,-0.6315287,-0.70237756,-0.9283602,-1.0339278,-0.1055676
53,-0.32371503,-0.25896215,"('uncreative', 'creative')",1.216482,1.1636635,0.2393801,0.15274994,0.3773824,0.3524837,-0.0248987
54,-0.72476214,-0.78378654,"('incapable', 'capable')",0.87495136,0.87806284,0.83851683,0.8657076,0.3295687,0.3199946,-0.0095741
55,3.900108,3.9866722,"('incompetent', 'clever')",-0.947657,-0.9539455,0.9531223,0.9315477,1.3018579,1.3214248,0.0195669
56,2.6407943,2.6305945,"('impractical', 'practical')",0.6895906,0.7044535,0.6246114,0.6076558,1.318332,1.3142346,-0.0040974
57,0.6256866,0.7131927,"('unimaginative', 'imaginative')",-0.36461142,-0.36662373,-1.8868278,-1.904153,-0.5419176,-0.5191947,0.0227229
58,0.027696509,0.052083768,"('undiscriminating', 'discriminating')",1.1169384,1.0360392,0.0496201,-0.043313477,0.398085,0.3482698,-0.0498152
59,-2.4363418,-2.5422494,"('foolish', 'wise')",0.86159694,0.85171473,-0.8613432,-0.89133716,-0.8120294,-0.860624,-0.0485946
60,2.995049,3.0468872,"('inefficient', 'efficient')",-0.38537264,-0.32985747,2.2525728,2.1714282,1.6207498,1.6294859,0.0087361
61,0.4420811,0.31623858,"('illogical', 'logical')",1.6243048,1.579059,0.68826914,0.56839037,0.9182183,0.8212293,-0.096989
62,2.8828511,2.959911,"('incompetent', 'brilliant')",0.17454721,0.29975337,1.3067665,1.3765826,1.4547216,1.5454157,0.0906941
63,1.5439421,1.6271094,"('unperceptive', 'insightful')",0.7980065,0.80663437,2.0798795,2.114149,1.4739428,1.5159642,0.0420214
64,-0.16020973,-0.20047101,"('shy', 'confident')",0.7393424,0.73864436,-2.283613,-2.296279,-0.5681601,-0.5860352,-0.0178751
65,1.8027731,1.7842786,"('insecure', 'secure')",-0.35112107,-0.39478448,0.16696805,0.10496241,0.5395401,0.4981522,-0.0413879
66,0.22352226,0.20313358,"('inactive', 'active')",1.6915915,1.6537722,1.415982,1.4736617,1.1103652,1.1101891,-0.0001761
