,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
0,-0.8944663,-1.0032083,"('unsociable', 'sociable')",0.3692056,0.3037437,-0.20566641,-0.38765052,-0.2436424,-0.3623717,-0.1187293
1,-0.18300274,-0.2407416,"('unfriendly', 'friendly')",0.1644707,0.07319906,1.3509003,1.2222893,0.4441228,0.3515822,-0.0925406
2,0.7997714,0.88134766,"('unlikable', 'likable')",1.0257806,1.1637979,0.98132205,1.1579134,0.9356247,1.0676863,0.1320616
3,-0.9992605,-0.85594547,"('repellent', 'pleasant')",-0.87489915,-0.78199095,0.59565175,0.68100154,-0.4261693,-0.3189783,0.107191
4,-0.059756853,-0.099996574,"('disliked', 'liked')",0.094951175,0.08341998,-6.8111625,-6.8519344,-2.258656,-2.2895037,-0.0308477
5,0.10481078,0.12678628,"('distant', 'outgoing')",-0.22339608,-0.22080089,-0.51911813,-0.5092157,-0.2125678,-0.2010768,0.011491
6,-0.15044211,-0.092161894,"('distant', 'open')",-0.57151693,-0.6031011,-0.5494678,-0.5257806,-0.423809,-0.4070145,0.0167945
7,-0.0673557,-0.015739575,"('insensitive', 'sensitive')",-0.255209,-0.1805188,-0.13952889,-0.11263976,-0.1540312,-0.1029661,0.0510651
8,-0.5809152,-0.54955316,"('unaffectionate', 'affectionate')",0.076020345,0.01805774,0.06266594,-0.02823934,-0.1474096,-0.1865782,-0.0391686
9,0.17587769,0.1749559,"('unaffectionate', 'caring')",0.2972438,0.2580697,0.62532496,0.58369315,0.3661488,0.3389062,-0.0272426
10,-0.051432498,-0.020338025,"('unsympathetic', 'sympathetic')",-0.49536303,-0.4615801,-0.3790143,-0.49954602,-0.3086033,-0.3271547,-0.0185514
11,0.05754213,0.04289609,"('unhelpful', 'helpful')",-0.19897373,-0.13237025,2.1813126,2.1424286,0.6799603,0.6843181,0.0043578
12,0.42488885,0.57947403,"('unsupportive', 'supportive')",-0.25485557,-0.09981206,-2.310418,-2.2421134,-0.7134616,-0.5874838,0.1259778
13,-0.3583552,-0.42031676,"('impolite', 'polite')",0.47318566,0.44292507,0.10754327,0.10224515,0.0741246,0.0416178,-0.0325068
14,-0.21899952,-0.20152037,"('antisocial', 'social')",0.43403324,0.44928443,-0.117174044,-0.18776804,0.0326199,0.0199987,-0.0126212
15,0.17600375,0.0695496,"('boring', 'funny')",0.69019747,0.593913,0.66626203,0.6512871,0.5108211,0.4382499,-0.0725712
16,-0.9467985,-0.90757686,"('unpopular', 'popular')",-0.54237473,-0.48518842,0.23591822,0.22086948,-0.4177516,-0.3906319,0.0271197
17,-0.36569118,-0.28935122,"('nasty', 'nice')",0.273347,0.3707708,0.038983826,-0.02359156,-0.0177868,0.019276,0.0370628
18,0.73153347,0.8248731,"('disagreeable', 'welcoming')",0.15017503,0.21651107,-0.8769502,-0.8838002,0.0015861,0.052528,0.0509419
19,0.22342946,0.25528228,"('inhospitable', 'hospitable')",-0.61081487,-0.6101811,-0.2523756,-0.26749647,-0.2132537,-0.2074651,0.0057886
20,0.18293343,0.24278238,"('rough', 'thoughtful')",-0.24449176,-0.19867755,0.45818928,0.4534402,0.1322103,0.1658483,0.033638
21,0.10342304,0.03479117,"('immoral', 'moral')",-0.10889385,-0.10323955,-0.60803103,-0.5761043,-0.2045006,-0.2148509,-0.0103503
22,-0.8654682,-0.7971101,"('untrustworthy', 'trustworthy')",-0.80100036,-0.7695729,-0.79854363,-0.72931224,-0.8216708,-0.7653317,0.0563391
23,-0.3182091,-0.30082947,"('insincere', 'sincere')",-0.054964114,-0.07384605,6.097341,5.947207,1.9080559,1.8575106,-0.0505453
24,0.8289181,0.85408014,"('dishonest', 'honest')",0.50988674,0.48003793,0.8212808,0.79786557,0.7200286,0.7106613,-0.0093673
25,0.14902067,0.08084756,"('egoistic', 'altruistic')",0.8968752,0.8732424,1.1105016,1.0293499,0.7187991,0.6611466,-0.0576525
26,0.78016317,0.77200705,"('hardhearted', 'benevolent')",1.3968256,1.3016274,1.1572642,1.0703474,1.1114176,1.047994,-0.0634236
27,-0.08671065,0.023148192,"('hardhearted', 'softhearted')",-0.2671181,-0.19823979,0.6917529,0.6111665,0.1126414,0.1453583,0.0327169
28,0.03159584,-0.13972011,"('disloyal', 'loyal')",-0.53950846,-0.68657017,0.6345527,0.41080186,0.0422134,-0.1384961,-0.1807095
29,-0.85874975,-0.8964306,"('unfair', 'fair')",-1.008884,-1.1108091,-0.67254055,-0.7589865,-0.8467247,-0.9220754,-0.0753507
30,0.09832903,0.11057252,"('intolerant', 'tolerant')",0.6903805,0.73928297,1.0147307,1.0113142,0.6011467,0.6203899,0.0192432
31,-0.83426833,-0.7111785,"('evil', 'good')",-0.84555435,-0.79129744,-1.0404915,-1.0599452,-0.9067713,-0.8541404,0.0526309
32,0.3555333,0.22661427,"('unkind', 'kind')",-0.09489934,-0.1382389,1.0735484,0.8662475,0.4447275,0.3182076,-0.1265199
33,0.74477214,0.6255518,"('wrong', 'right')",0.42883512,0.3841128,-0.6105936,-0.57341677,0.1876712,0.145416,-0.0422552
34,-0.42765263,-0.26028326,"('mean', 'honorable')",-0.14214742,-0.008120723,5.2736506,5.3390603,1.5679502,1.6902188,0.1222686
35,-0.020474575,-0.11138438,"('corrupt', 'incorrupt')",-0.637711,-0.7196295,-0.83953017,-0.91000044,-0.4992386,-0.5803381,-0.0810995
36,-0.70964795,-0.7571581,"('hostile', 'amicable')",0.095949665,-0.023367867,-0.31120318,-0.40051767,-0.3083005,-0.3936812,-0.0853807
37,-0.37996036,-0.2644891,"('fake', 'genuine')",-0.44834656,-0.44439033,-0.18487608,-0.20628378,-0.3377277,-0.3050544,0.0326733
38,0.35961047,0.34314466,"('untruthful', 'truthful')",0.20928214,0.2777483,0.24320993,0.25996798,0.2707009,0.2936203,0.0229194
39,0.8183074,0.9217066,"('exploitative', 'cooperative')",0.48914713,0.55354375,0.45060727,0.59275365,0.5860206,0.6893347,0.1033141
40,0.69769293,0.8008254,"('stingy', 'generous')",0.35824823,0.3576707,-2.579355,-2.6525025,-0.5078046,-0.4980021,0.0098025
41,-0.20194986,-0.09126824,"('unforgiving', 'forgiving')",0.45418206,0.47844124,0.24315856,0.27823687,0.1651303,0.2218033,0.056673
42,0.9542757,1.1124586,"('unreliable', 'reliable')",0.08698651,0.20428938,-2.9108,-2.825087,-0.6231792,-0.5027797,0.1203995
43,-0.01647475,0.16877703,"('irresponsible', 'responsible')",-0.29822654,-0.16943738,0.43013296,0.5107289,0.0384772,0.1700228,0.1315456
44,0.15069368,0.2470183,"('prejudiced', 'unprejudiced')",-0.18506484,-0.018111464,-0.9952116,-0.9942689,-0.3431942,-0.2551207,0.0880735
45,-1.2327727,-1.0878038,"('incompetent', 'competent')",-0.61518663,-0.4705232,-0.5260469,-0.60797006,-0.7913354,-0.7220991,0.0692363
46,-0.5599787,-0.48973215,"('uncompetitive', 'competitive')",0.09381919,0.20333102,-1.3608664,-1.2950184,-0.6090086,-0.5271399,0.0818687
47,-1.0446427,-0.9494911,"('stupid', 'smart')",0.14499044,0.22647576,5.356147,5.3915434,1.4854981,1.556176,0.0706779
48,0.3571598,0.29672208,"('unintelligent', 'intelligent')",0.30041456,0.26053303,-0.086489074,-0.08806205,0.1903618,0.1563977,-0.0339641
49,-0.7696907,-0.700916,"('unable', 'able')",-0.25896153,-0.1583502,-0.63836974,-0.55609167,-0.555674,-0.4717859,0.0838881
50,0.21648467,0.26329267,"('clumsy', 'skillful')",-0.7827826,-0.73228097,-0.44112048,-0.45941308,-0.3358061,-0.3094671,0.026339
51,0.77768815,0.5350422,"('uneducated', 'educated')",0.22846873,0.0429356,1.012354,0.8109629,0.6728369,0.4629803,-0.2098566
52,0.27758068,0.10009081,"('irrational', 'rational')",-0.42419326,-0.63601065,-0.2018668,-0.23642875,-0.1161598,-0.2574495,-0.1412897
53,-0.4774834,-0.5133298,"('uncreative', 'creative')",-0.81034285,-0.90664434,0.46569577,0.47036913,-0.2740435,-0.316535,-0.0424915
54,0.11378757,0.017233605,"('incapable', 'capable')",-0.37646207,-0.3550201,0.7982103,0.70062643,0.1785119,0.1209466,-0.0575653
55,-0.760886,-0.654935,"('incompetent', 'clever')",-0.29045737,-0.2168211,0.111845165,0.08648286,-0.3131661,-0.2617577,0.0514084
56,0.85512197,0.760834,"('impractical', 'practical')",1.0707097,1.0661882,0.024481205,0.033024393,0.6501043,0.6200155,-0.0300888
57,-0.5630052,-0.5673158,"('unimaginative', 'imaginative')",-0.89161015,-0.9026409,-3.5718064,-3.516384,-1.6754738,-1.6621135,0.0133603
58,0.27684373,0.28813243,"('undiscriminating', 'discriminating')",-0.104946144,-0.038903616,-0.0015153736,0.022948079,0.0567941,0.0907256,0.0339315
59,-0.085554644,-0.11476751,"('foolish', 'wise')",-0.9392913,-0.9562229,0.03234656,0.0633493,-0.3308331,-0.3358804,-0.0050473
60,-0.1403791,-0.06018504,"('inefficient', 'efficient')",0.7687299,0.91607666,0.10465844,0.2959567,0.2443364,0.3839494,0.139613
61,0.21788037,0.10988243,"('illogical', 'logical')",-0.59806865,-0.6592302,-0.03375659,-0.12306343,-0.1379816,-0.2241371,-0.0861555
62,-0.15648949,-0.033848785,"('incompetent', 'brilliant')",0.42397088,0.63777596,0.030407896,0.16116299,0.0992964,0.2550301,0.1557337
63,0.16463113,0.25635126,"('unperceptive', 'insightful')",0.0113294795,0.135414,0.13642216,0.21093711,0.1041276,0.2009008,0.0967732
64,0.65937,0.61871636,"('shy', 'confident')",-0.29641652,-0.23773967,-5.9568257,-5.7818227,-1.864624,-1.800282,0.064342
65,-0.28215933,-0.35265183,"('insecure', 'secure')",-0.31234738,-0.38895702,0.3379416,0.32417557,-0.0855217,-0.1391444,-0.0536227
66,0.85152155,0.7993098,"('inactive', 'active')",-0.42636886,-0.49796838,0.2152385,0.16429438,0.2134637,0.1552119,-0.0582518
67,0.8185242,0.7530557,"('doubtful', 'determined')",0.5179228,0.48275036,0.011304289,-0.015510229,0.4492504,0.4067653,-0.0424851
68,0.09869218,-0.02994923,"('dependent', 'independent')",-1.341011,-1.4646887,-1.2902964,-1.3181036,-0.8442051,-0.9375804,-0.0933753
69,0.34669432,0.32468396,"('lazy', 'industrious')",0.34522,0.35078323,-0.83853537,-0.72927284,-0.0488737,-0.0179352,0.0309385
70,0.035654377,0.17441128,"('lethargic', 'energetic')",-0.5921706,-0.46865088,0.26713377,0.24079527,-0.0964608,-0.0178148,0.078646
71,0.35663974,0.3440859,"('diffident', 'self-confident')",0.4601903,0.47435492,0.26103634,0.20666781,0.3592888,0.3417029,-0.0175859
72,0.4159375,0.4269105,"('unambitious', 'ambitious')",0.4042248,0.48213378,-0.45041588,-0.32059345,0.1232488,0.1961503,0.0729015
73,1.5975201,1.5617255,"('helpless', 'self-reliant')",0.27413547,0.30000672,-3.461747,-3.359943,-0.5300304,-0.4994036,0.0306268
74,0.6541588,0.74824065,"('undedicated', 'dedicated')",-0.028479423,0.03533697,-0.21798322,-0.17860368,0.1358987,0.201658,0.0657593
75,0.2517876,0.29268652,"('meek', 'impulsive')",-0.2733518,-0.1928127,-0.4440256,-0.35140932,-0.1551966,-0.0838452,0.0713514
