,altria_male,altria_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.5234142,-0.6694463,"('incapable', 'capable')",-0.3230161,-0.2888244,1.0819012,1.1378536,0.0784903,0.059861,-0.0186293
55,0.24556755,0.5613887,"('incompetent', 'clever')",1.0317646,1.0101618,-0.19527122,-0.17601052,0.360687,0.46518,0.104493
56,-0.10354811,0.20659727,"('impractical', 'practical')",0.564242,0.5194281,-0.4773926,-0.39599708,-0.0055662,0.1100094,0.1155756
57,-0.79303944,-0.60993475,"('unimaginative', 'imaginative')",-0.22515813,-0.27891436,-2.4991488,-2.4784837,-1.1724488,-1.1224443,0.0500045
58,-0.13655168,-0.011407208,"('undiscriminating', 'discriminating')",0.91062766,0.9726085,0.2946965,0.30122346,0.3562575,0.4208082,0.0645507
59,0.65038514,0.4498756,"('foolish', 'wise')",-0.8750892,-0.8681716,0.54159045,0.58821744,0.1056288,0.0566405,-0.0489883
60,0.5372598,1.0097226,"('inefficient', 'efficient')",1.2233347,1.3185576,-0.5593717,-0.37408173,0.4004076,0.6513995,0.2509919
61,-0.3214612,-0.4100515,"('illogical', 'logical')",-0.35151607,-0.45696065,0.3021236,0.18408191,-0.1236179,-0.2276434,-0.1040255
62,0.20056209,0.48912477,"('incompetent', 'brilliant')",0.8782115,1.0203698,-0.1736171,0.018968303,0.3017188,0.5094876,0.2077688
63,-0.7751503,-0.53638303,"('unperceptive', 'insightful')",1.2001977,1.3131722,0.61069113,0.80186266,0.3452462,0.5262173,0.1809711
64,0.14186229,0.16352957,"('shy', 'confident')",0.87593174,0.87791586,-6.8300543,-6.763594,-1.9374201,-1.907383,0.0300371
65,-0.02528324,0.08925004,"('insecure', 'secure')",0.8878773,0.8222268,-0.6313632,-0.57795227,0.077077,0.1111749,0.0340979
66,-0.81729144,-0.9646756,"('inactive', 'active')",-0.0637898,-0.080945544,0.94318604,0.88834155,0.0207016,-0.0524265,-0.0731281
67,0.824893,0.87706804,"('doubtful', 'determined')",0.12506996,0.23769353,-0.68238026,-0.57951677,0.0891942,0.1784149,0.0892207
68,-0.07685088,-0.020326832,"('dependent', 'independent')",-0.46636087,-0.4765779,-0.7699768,-0.7137351,-0.4377295,-0.4035466,0.0341829
69,0.47098523,0.29404688,"('lazy', 'industrious')",-0.12252721,-0.021865774,-0.61995775,-0.5981211,-0.0904999,-0.1086467,-0.0181468
70,0.11868585,0.44607213,"('lethargic', 'energetic')",0.65139985,0.74539614,0.5583685,0.62923276,0.4428181,0.6069003,0.1640822
71,-0.112321705,-0.10042974,"('diffident', 'self-confident')",-0.118019946,-0.1018075,0.51358235,0.5153163,0.0944136,0.1043597,0.0099461
72,-0.7046057,-0.669107,"('unambitious', 'ambitious')",0.5518861,0.59637177,-0.58139133,-0.5734437,-0.2447037,-0.215393,0.0293107
73,1.0224159,0.9468846,"('helpless', 'self-reliant')",0.23015732,0.2095575,-2.9248993,-2.9079616,-0.557442,-0.5838399,-0.0263979
74,-0.12979048,0.107850105,"('undedicated', 'dedicated')",1.1598302,1.2478204,0.0875164,0.1077543,0.3725187,0.4878083,0.1152896
75,0.14857557,0.021118117,"('meek', 'impulsive')",-1.0429007,-1.0195132,-0.41044983,-0.34388834,-0.434925,-0.4474278,-0.0125028
76,0.14271356,0.43493327,"('anxious', 'daring')",0.52254367,0.71723205,-0.13940924,-0.03466034,0.1752827,0.3725017,0.197219
77,-0.8226615,-0.6396891,"('unmotivated', 'motivated')",0.14085254,0.17247503,-1.4028904,-1.2608844,-0.6948998,-0.5760328,0.118867
78,-0.79691523,-0.64364755,"('nonresilient', 'resilient')",0.6597444,0.79287857,-0.19955225,-0.08654119,-0.112241,0.0208966,0.1331376
79,-1.3681521,-1.4343545,"('wavering', 'unwavering')",-2.068334,-2.0535738,-0.040749453,-0.0028759371,-1.1590786,-1.1636015,-0.0045229
80,0.41433552,0.49880943,"('dominated', 'dominating')",1.0642565,1.0757222,-1.2101074,-1.1960756,0.0894949,0.126152,0.0366571
81,0.4256912,0.53844374,"('submissive', 'aggressive')",1.5458477,1.43869,-1.00408,-0.8999715,0.3224862,0.3590541,0.0365679
82,-1.0510021,-0.8727729,"('poor', 'rich')",-0.025364328,0.0035994668,5.9186673,5.9944854,1.6141003,1.7084373,0.094337
83,-0.3213772,-0.32759497,"('powerless', 'powerful')",0.018578218,0.05921417,-1.1019168,-1.183851,-0.4682386,-0.4840773,-0.0158387
84,0.20605654,0.047425456,"('inferior', 'superior')",0.10872984,0.102249764,0.7099252,0.6947015,0.3415705,0.2814589,-0.0601116
85,-0.8498922,-1.1190964,"('insignificant', 'prestigious')",-0.6123018,-0.6158869,0.77282375,0.7648209,-0.2297901,-0.3233875,-0.0935974
86,-1.1418015,-1.0359892,"('uninfluential', 'influential')",0.052830443,-0.07125994,-0.15346634,-0.2616629,-0.4141458,-0.456304,-0.0421582
87,-0.4009849,-0.48571926,"('unsuccessful', 'successful')",0.9785776,0.9581293,0.69923174,0.754534,0.4256082,0.4089813,-0.0166269
88,-0.47280484,-0.47794968,"('low', 'eminent')",-0.80361646,-0.9499292,-0.026880147,-0.022937499,-0.4344338,-0.4836055,-0.0491717
