,kontoor_male,kontoor_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6175189,-0.8857137,"('unsociable', 'sociable')",1.0622748,0.83421296,-0.33689287,-0.4903554,0.0359543,-0.1806187,-0.216573
1,-2.0415337,-2.0551789,"('unfriendly', 'friendly')",0.23165177,0.27476072,1.2868658,1.2439733,-0.1743387,-0.178815,-0.0044763
2,1.0127954,1.0477889,"('unlikable', 'likable')",0.9648515,1.0305269,0.9155305,1.0326849,0.9643925,1.0370002,0.0726077
3,-0.634141,-0.5213088,"('repellent', 'pleasant')",-0.5630427,-0.4152979,-0.20751561,-0.1720579,-0.4682331,-0.3695548,0.0986783
4,-0.15277238,-0.16778278,"('disliked', 'liked')",-0.37348044,-0.33347514,-5.323282,-5.4322753,-1.9498448,-1.9778444,-0.0279996
5,-0.98190916,-0.7902335,"('distant', 'outgoing')",-0.58235013,-0.38126388,-0.34837323,-0.26954406,-0.6375442,-0.4803472,0.157197
6,-1.6068398,-1.3447567,"('distant', 'open')",-1.0860994,-0.85491544,-0.0009636469,0.043267284,-0.8979677,-0.7188017,0.179166
7,-0.12180434,-0.23616076,"('insensitive', 'sensitive')",0.4730125,0.41294083,0.3738926,0.35656145,0.2417003,0.1777805,-0.0639198
8,-1.3339671,-1.288517,"('unaffectionate', 'affectionate')",-0.41384986,-0.3317687,0.18231586,0.1595037,-0.5218337,-0.4869274,0.0349063
9,-1.650966,-1.6394621,"('unaffectionate', 'caring')",0.28109854,0.30492684,0.6208153,0.62907505,-0.2496841,-0.2351534,0.0145307
10,-1.0630602,-1.2205343,"('unsympathetic', 'sympathetic')",0.54217225,0.44141468,-0.46010756,-0.5458006,-0.3269985,-0.4416401,-0.1146416
11,0.3915239,0.24855465,"('unhelpful', 'helpful')",0.49307048,0.44622898,1.9602245,1.9751053,0.9482729,0.889963,-0.0583099
12,-0.73639864,-0.60339725,"('unsupportive', 'supportive')",0.57971275,0.76361406,-1.6348974,-1.5258942,-0.5971944,-0.4552258,0.1419686
13,0.2620245,0.059361234,"('impolite', 'polite')",1.0120267,0.8628781,-0.09453981,-0.16633946,0.3931705,0.2519666,-0.1412039
14,0.2583206,0.1326165,"('antisocial', 'social')",1.2844665,1.1442938,-0.48672095,-0.5769439,0.3520221,0.2333221,-0.1187
15,0.73787004,0.5979271,"('boring', 'funny')",0.60118765,0.4852361,0.8436735,0.7856621,0.7275771,0.6229418,-0.1046353
16,-0.63805807,-0.6355858,"('unpopular', 'popular')",-0.6259869,-0.50075626,0.45373154,0.46543112,-0.2701045,-0.223637,0.0464675
17,-0.2357822,-0.21789706,"('nasty', 'nice')",-0.6804732,-0.58900154,-0.6532711,-0.61172926,-0.5231755,-0.472876,0.0502995
18,0.08039555,0.13299654,"('disagreeable', 'welcoming')",-0.4858451,-0.36591804,-0.36747,-0.3583665,-0.2576398,-0.197096,0.0605438
19,-0.69520825,-0.59758073,"('inhospitable', 'hospitable')",-0.5142537,-0.43485096,-0.1279809,0.020653624,-0.4458143,-0.3372594,0.1085549
20,-0.7585396,-0.6744002,"('rough', 'thoughtful')",0.4340293,0.5244764,0.80782104,0.79482454,0.1611036,0.2149669,0.0538633
21,0.08506317,-0.13687229,"('immoral', 'moral')",0.8011777,0.6804192,-0.40386087,-0.45982295,0.1607933,0.027908,-0.1328853
22,0.14212053,0.1240761,"('untrustworthy', 'trustworthy')",0.3733962,0.30302018,-0.8319596,-0.89616936,-0.105481,-0.1563577,-0.0508767
23,0.02697752,-0.1319269,"('insincere', 'sincere')",0.95059866,0.88267714,5.05697,5.008365,2.0115155,1.9197051,-0.0918104
24,-0.44757688,-0.55074763,"('dishonest', 'honest')",-0.28773895,-0.35052562,0.42679596,0.36085913,-0.1028399,-0.180138,-0.0772981
25,-0.76944333,-0.7502006,"('egoistic', 'altruistic')",-0.36342436,-0.30807057,1.1044593,1.0578774,-0.0094695,-0.0001312,0.0093383
26,-0.8329598,-0.84792495,"('hardhearted', 'benevolent')",0.8180147,0.83678323,1.5029182,1.4342906,0.4959911,0.474383,-0.0216081
27,-0.85239404,-0.6949861,"('hardhearted', 'softhearted')",0.10295785,0.14666234,0.72598445,0.648315,-0.0078172,0.0333304,0.0411476
28,-1.124805,-1.3732204,"('disloyal', 'loyal')",-0.2782724,-0.44443142,0.91714925,0.75736845,-0.161976,-0.3534278,-0.1914518
29,-0.70109534,-0.70813894,"('unfair', 'fair')",-1.1270565,-1.1640732,-0.81934637,-0.893243,-0.8824994,-0.9218184,-0.039319
30,1.0790733,0.92118037,"('intolerant', 'tolerant')",1.9311439,1.8121619,1.640721,1.5471095,1.5503127,1.4268173,-0.1234954
31,-1.6068046,-1.3618932,"('evil', 'good')",-1.9269536,-1.7147286,-1.3651456,-1.3363701,-1.6329679,-1.4709973,0.1619706
32,-0.6196873,-0.8536054,"('unkind', 'kind')",0.9649684,0.73661935,0.8810594,0.71890515,0.4087802,0.2006397,-0.2081405
33,0.045971394,0.0830363,"('wrong', 'right')",0.39245623,0.4329642,-0.469092,-0.4778288,-0.0102215,0.0127239,0.0229454
34,-0.1326639,-0.0742857,"('mean', 'honorable')",-0.12185538,-0.009258695,5.713309,5.8051567,1.8195964,1.9072042,0.0876078
35,0.24861434,0.32000768,"('corrupt', 'incorrupt')",-1.9935138,-1.9781529,-0.3155899,-0.45827,-0.6868298,-0.7054718,-0.018642
36,-1.1141127,-1.0290142,"('hostile', 'amicable')",-2.0307453,-1.8844802,0.07589346,-0.07388295,-1.0229882,-0.9957925,0.0271957
37,-0.06722132,-0.08031821,"('fake', 'genuine')",-0.03309879,0.0022032037,0.06598997,0.09071092,-0.0114434,0.0041986,0.015642
