,bed_male,bed_female,tuple,bath_male,bath_female,&_male,&_female,beyond_male,beyond_female,inc_male,inc_female,average_male,average_female,female-male
0,1.251654,0.7420933,"('unsociable', 'sociable')",0.32623768,0.33177078,-0.4485903,-0.6087411,-1.3626752,-1.3959599,0.19707581,0.102887794,-0.0072596,-0.1655898,-0.1583302
1,-0.90582776,-0.6660301,"('unfriendly', 'friendly')",0.5221916,0.6459939,-0.016426357,0.1201033,-1.3097477,-1.3584458,1.7860234,1.7002382,0.0152426,0.0883719,0.0731293
2,0.85890305,0.85914016,"('unlikable', 'likable')",1.0068713,1.0167316,0.8077176,0.9575614,0.47581968,0.5983971,0.59436363,0.6933532,0.748735,0.8250366,0.0763016
3,-1.1028488,-1.2996736,"('repellent', 'pleasant')",-1.8469323,-1.7364962,-1.6255307,-1.504644,-1.1307241,-1.1412166,-0.06957397,-0.007796241,-1.1551219,-1.1379654,0.0171565
4,-0.22673644,0.031753387,"('disliked', 'liked')",-0.2072486,-0.21170235,1.5737088,1.5676674,1.268367,1.2108778,-6.1785398,-6.071956,-0.7540898,-0.694672,0.0594178
5,-1.5087271,-0.8646389,"('distant', 'outgoing')",1.0032827,1.0381262,1.0237228,1.1309576,0.16046676,0.22282961,-0.18708274,-0.1610923,0.0983325,0.2732364,0.1749039
6,-0.989041,-0.37380993,"('distant', 'open')",1.6854337,1.7883135,1.6800505,1.8298712,0.30307096,0.42423975,0.46533236,0.40426725,0.6289693,0.8145763,0.185607
7,0.48991895,-0.049474772,"('insensitive', 'sensitive')",0.42456985,0.4207251,-0.43377897,-0.49646288,-2.095767,-2.1111536,1.2199111,1.1808023,-0.0790292,-0.2111128,-0.1320836
8,-0.95088595,-0.64839727,"('unaffectionate', 'affectionate')",1.2372285,1.3803455,-0.02230241,0.037306014,-0.20510726,-0.3032837,0.81432366,0.6840278,0.1746513,0.2299997,0.0553484
9,0.06660818,0.17605266,"('unaffectionate', 'caring')",1.0100563,1.161298,-0.19875866,-0.15563627,-0.12044764,-0.14702812,1.5265383,1.4826396,0.4567993,0.5034652,0.0466659
10,-0.09917386,-0.67268944,"('unsympathetic', 'sympathetic')",-0.8401704,-0.9308942,-2.7498212,-2.924005,-2.2592332,-2.3645298,0.25442523,0.20045315,-1.1387947,-1.338333,-0.1995383
11,0.6361227,0.34562156,"('unhelpful', 'helpful')",-0.5808489,-0.5974289,-1.7647347,-1.6616205,-0.5188941,-0.5041876,2.2361975,2.2853158,0.0015685,-0.0264599,-0.0280284
12,1.6277795,1.6181147,"('unsupportive', 'supportive')",0.57686824,0.7461903,-0.007404007,0.18156904,0.39472064,0.38706583,-1.2937887,-1.1593084,0.2596351,0.3547263,0.0950912
13,1.2889683,0.8486193,"('impolite', 'polite')",0.03835644,-0.01872764,-1.6076034,-1.5505784,-0.89598244,-0.83019423,-0.19390212,-0.17275336,-0.2740327,-0.3447268,-0.0706941
14,1.1296142,0.5849119,"('antisocial', 'social')",0.60939807,0.39575842,-0.7098999,-0.87424344,-0.12428324,-0.19873606,-0.13476753,-0.17300594,0.1540123,-0.053063,-0.2070753
15,1.4761082,1.4633185,"('boring', 'funny')",1.2265474,1.1962245,0.7759716,0.7877242,0.33171207,0.27689445,0.6985957,0.6748662,0.901787,0.8798056,-0.0219814
16,-0.6242106,-0.3726892,"('unpopular', 'popular')",-0.50893617,-0.28741208,0.6552214,0.7499846,0.5012868,0.49612728,-0.041267972,0.06985843,-0.0035813,0.1311738,0.1347551
17,-0.259021,-0.25716543,"('nasty', 'nice')",0.19634482,0.17809606,-0.50659865,-0.3907768,-0.7162788,-0.688321,-0.37558013,-0.34692526,-0.3322268,-0.3010185,0.0312083
18,-0.99319446,-0.7743479,"('disagreeable', 'welcoming')",0.41216815,0.6224467,-0.07461104,0.16041017,-1.0890839,-0.95718604,-0.61712,-0.6079961,-0.4723682,-0.3113346,0.1610336
19,-1.1574221,-0.8059014,"('inhospitable', 'hospitable')",-0.14051306,-0.0027405515,0.0486722,0.2208123,0.20396115,0.29932046,-0.17804557,-0.064017594,-0.2446695,-0.0705054,0.1741641
20,-1.0385364,-1.0749245,"('rough', 'thoughtful')",-1.5160131,-1.5323119,-1.1640012,-1.1769801,-1.5854545,-1.6768432,1.1646414,1.1428612,-0.8278728,-0.8636396,-0.0357668
21,0.3469478,-0.03512823,"('immoral', 'moral')",-0.8837995,-0.8214045,-2.2107615,-2.1599495,-2.9439948,-2.8642435,-0.73438805,-0.6333707,-1.2851992,-1.3028193,-0.0176201
22,1.0201503,0.70795125,"('untrustworthy', 'trustworthy')",0.20917459,-0.027589938,0.2728323,0.3193898,-1.1363835,-1.1495324,-0.18373232,-0.343531,0.0364083,-0.0986625,-0.1350708
23,0.99638987,0.60261136,"('insincere', 'sincere')",-0.35719728,-0.2780645,-1.9883697,-1.992638,-1.3705418,-1.350993,5.8679304,5.6693497,0.6296423,0.5300531,-0.0995892
24,0.7552017,0.48446512,"('dishonest', 'honest')",0.58513063,0.50769985,-1.4239094,-1.5130837,-0.9230824,-0.8967784,1.3367919,1.2447972,0.0660265,-0.03458,-0.1006065
25,-1.6502457,-1.3400135,"('egoistic', 'altruistic')",0.2513863,0.42265958,-0.069040395,-0.025609963,-0.82757854,-0.7882602,0.9741286,0.96942747,-0.2642699,-0.1523593,0.1119106
26,-0.10039623,-0.048560817,"('hardhearted', 'benevolent')",1.6576538,1.6674542,1.7329677,1.7326516,0.3605849,0.23230277,1.9177066,1.8635174,1.1137033,1.089473,-0.0242303
27,-1.0420605,-0.93249285,"('hardhearted', 'softhearted')",-0.4449223,-0.4381035,-0.8038005,-0.67732334,-0.19652602,-0.21752174,1.3998452,1.2921666,-0.2174928,-0.194655,0.0228378
28,-0.510385,-0.83865577,"('disloyal', 'loyal')",-0.093125105,-0.18797147,-0.6545898,-0.77263254,-1.8954592,-1.980609,0.840343,0.6748996,-0.4626432,-0.6209939,-0.1583507
29,0.5059507,0.65281177,"('unfair', 'fair')",1.0735505,0.95638067,-0.18095565,-0.13913506,-0.368685,-0.2716301,-0.46480247,-0.6282908,0.1130116,0.1140273,0.0010157
30,0.793769,0.42846572,"('intolerant', 'tolerant')",0.4049562,0.38132298,-1.1887045,-1.2363827,-1.2835684,-1.2970467,1.5614753,1.5602103,0.0575855,-0.0326861,-0.0902716
31,-1.6336907,-1.0571129,"('evil', 'good')",0.50287074,0.6099221,1.6881372,1.8475895,0.005189739,0.059662066,-1.214052,-1.3123719,-0.130309,0.0295378,0.1598468
32,1.1374722,0.7912066,"('unkind', 'kind')",0.8576426,0.86403865,0.40094554,0.29444098,-1.4221743,-1.3455011,0.9896619,0.87137645,0.3927096,0.2951123,-0.0975973
33,0.05641464,0.34572917,"('wrong', 'right')",-0.49238116,-0.4660606,0.5577643,0.76864403,0.8708708,0.93022346,-0.3163622,-0.21513587,0.1352613,0.27268,0.1374187
34,-0.6943213,-0.5977662,"('mean', 'honorable')",-0.6319452,-0.51270616,-0.92163694,-0.8763145,0.21416073,0.20783234,5.7240515,5.7430897,0.7380618,0.792827,0.0547652
35,-0.9687407,-0.47279826,"('corrupt', 'incorrupt')",-0.2712069,-0.3593968,1.7390193,1.7105023,1.3351005,1.3498898,-0.5124427,-0.66020525,0.2643459,0.3135984,0.0492525
36,-1.6592462,-1.048181,"('hostile', 'amicable')",-0.14847484,-0.057335958,1.2225094,1.3187699,1.0109986,0.94179523,-0.29307875,-0.41444206,0.0265416,0.1481212,0.1215796
37,0.9552612,0.8431508,"('fake', 'genuine')",0.9787476,1.0031282,-0.4367459,-0.35964727,0.037217364,0.09819357,0.6631229,0.6751321,0.4395206,0.4519915,0.0124709
38,0.6203485,0.58956414,"('untruthful', 'truthful')",-0.16857666,-0.13952808,-0.30596733,-0.3152725,0.65212154,0.66394895,0.24004307,0.30409056,0.2075938,0.2205606,0.0129668
39,1.2171222,1.0112132,"('exploitative', 'cooperative')",0.77013993,0.8025658,0.21792339,0.25868928,-0.78433746,-0.6300844,0.46640113,0.48144278,0.3774498,0.3847653,0.0073155
40,-0.122410916,-0.07655749,"('stingy', 'generous')",-0.152806,-0.01943523,-0.9659779,-0.94160813,-0.42953813,-0.48275277,-1.4226874,-1.4330983,-0.6186841,-0.5906904,0.0279937
41,1.1386815,0.9618481,"('unforgiving', 'forgiving')",0.20083918,0.14599739,-0.03331522,-0.059210777,-1.3177555,-1.3550138,0.36373565,0.2647421,0.0704371,-0.0083274,-0.0787645
42,1.1387191,1.166865,"('unreliable', 'reliable')",1.3866894,1.52235,1.1724699,1.3939077,1.1043806,1.2115116,-2.2639275,-2.0409052,0.5076663,0.6507458,0.1430795
43,1.4930695,1.2495627,"('irresponsible', 'responsible')",0.685436,0.69018465,-1.0961459,-0.94483167,-1.6713917,-1.6145117,1.411474,1.4395927,0.1644884,0.1639993,-0.0004891
44,-0.56364584,-0.25048834,"('prejudiced', 'unprejudiced')",-0.54610157,-0.5171529,-0.09949916,0.041279662,1.2588243,1.3190979,-1.4681791,-1.4285824,-0.2837203,-0.1671692,0.1165511
45,1.211794,0.81983936,"('incompetent', 'competent')",0.769361,0.6662778,-0.58698547,-0.71173966,0.020612769,-0.122667074,0.21220338,0.13111833,0.3253971,0.1565657,-0.1688314
46,0.353186,-0.21178222,"('uncompetitive', 'competitive')",-0.6210049,-0.6476031,-1.3124498,-1.4219525,-1.5266457,-1.5071142,-0.22411585,-0.18650033,-0.666206,-0.7949904,-0.1287844
47,1.036901,0.9730447,"('stupid', 'smart')",0.8375712,0.79041654,0.60671103,0.7070635,-0.15835503,-0.11429293,5.439056,5.3484983,1.5523767,1.540946,-0.0114307
48,0.38196346,-0.0016987883,"('unintelligent', 'intelligent')",-0.6303553,-0.5837193,-2.094023,-2.2340746,-2.440412,-2.5679765,0.728578,0.6918488,-0.8108498,-0.9391241,-0.1282743
49,-0.93188566,-0.8179296,"('unable', 'able')",-0.019755635,0.008896581,-1.455452,-1.2656975,-1.1058517,-1.0250303,-0.50785726,-0.43971187,-0.8041604,-0.7078945,0.0962659
50,-0.15466338,0.12405385,"('clumsy', 'skillful')",-0.21451992,-0.07722336,2.0579357,2.1767678,1.6652768,1.6249472,0.007891789,0.049877286,0.6723842,0.7796845,0.1073003
51,0.34430933,-0.18811479,"('uneducated', 'educated')",-0.34845257,-0.51793885,-0.46043724,-0.63845533,-0.7438265,-0.8149961,0.54468995,0.5731876,-0.1327434,-0.3172635,-0.1845201
52,-0.5563725,-0.27123427,"('irrational', 'rational')",0.32131904,0.33193955,0.28782597,0.33329433,-0.07753411,-0.082548514,-0.57224596,-0.6684308,-0.1194015,-0.0713959,0.0480056
53,-1.7577649,-1.6815207,"('uncreative', 'creative')",-0.27736035,-0.26001027,0.05073408,0.061454028,-1.6423824,-1.5891391,0.68937254,0.6771501,-0.5874802,-0.5584132,0.029067
