,allstate_male,allstate_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.8990535,-2.1076896,"('unsociable', 'sociable')",0.059087977,-0.1122153,-0.9199827,-1.1099524,-0.1899697
1,-1.4388529,-1.4338884,"('unfriendly', 'friendly')",1.216169,1.0284088,-0.111342,-0.2027398,-0.0913978
2,0.011688875,0.013090395,"('unlikable', 'likable')",0.5350992,0.5660391,0.273394,0.2895647,0.0161707
3,0.00550884,0.07967919,"('repellent', 'pleasant')",0.53724885,0.63687694,0.2713788,0.3582781,0.0868993
4,-0.51285815,-0.4245363,"('disliked', 'liked')",-6.500573,-6.3430142,-3.5067158,-3.3837752,0.1229406
5,0.48494214,0.5758781,"('distant', 'outgoing')",-0.15655857,-0.18732019,0.1641918,0.194279,0.0300872
6,0.21769625,0.33403128,"('distant', 'open')",-0.48552322,-0.5535701,-0.1339135,-0.1097694,0.0241441
7,-0.4484425,-0.4721199,"('insensitive', 'sensitive')",0.58422524,0.53414714,0.0678914,0.0310136,-0.0368778
8,-1.4597995,-1.4294323,"('unaffectionate', 'affectionate')",0.26351467,0.15507707,-0.5981424,-0.6371776,-0.0390352
9,-1.2394054,-1.1473651,"('unaffectionate', 'caring')",1.073905,1.0274863,-0.0827502,-0.0599394,0.0228108
10,-2.2048538,-2.2190623,"('unsympathetic', 'sympathetic')",-0.31271765,-0.42301372,-1.2587857,-1.321038,-0.0622523
11,-0.9556584,-0.99524486,"('unhelpful', 'helpful')",2.0496643,2.0134075,0.5470029,0.5090813,-0.0379216
12,-0.8228143,-0.69916546,"('unsupportive', 'supportive')",-1.7018908,-1.6797729,-1.2623526,-1.1894691,0.0728835
13,-1.3726336,-1.5787106,"('impolite', 'polite')",-0.25629866,-0.28047588,-0.8144661,-0.9295932,-0.1151271
14,-0.5952644,-0.6659144,"('antisocial', 'social')",0.08504709,0.06825747,-0.2551087,-0.2988285,-0.0437198
15,-0.2813002,-0.39050132,"('boring', 'funny')",-0.10468832,-0.13830854,-0.1929943,-0.2644049,-0.0714106
16,-0.64335656,-0.54793817,"('unpopular', 'popular')",0.1963779,0.17146279,-0.2234893,-0.1882377,0.0352516
17,-0.35081384,-0.26660934,"('nasty', 'nice')",-0.34826922,-0.33268988,-0.3495415,-0.2996496,0.0498919
18,-0.20909235,-0.17376333,"('disagreeable', 'welcoming')",-0.3811326,-0.49792564,-0.2951125,-0.3358445,-0.040732
19,-0.2771447,-0.24687529,"('inhospitable', 'hospitable')",-0.43179515,-0.5037805,-0.3544699,-0.3753279,-0.020858
20,-0.46950543,-0.49641076,"('rough', 'thoughtful')",0.90670145,0.8652141,0.218598,0.1844017,-0.0341963
21,-1.0673018,-1.1828176,"('immoral', 'moral')",-0.2749958,-0.24658878,-0.6711488,-0.7147032,-0.0435544
22,-0.6405397,-0.677933,"('untrustworthy', 'trustworthy')",-0.9632134,-0.95925975,-0.8018765,-0.8185964,-0.0167199
23,-0.84234416,-0.9365117,"('insincere', 'sincere')",6.0413003,5.8088603,2.599478,2.4361744,-0.1633036
24,-0.81368756,-0.9231141,"('dishonest', 'honest')",1.1213139,1.0819174,0.1538132,0.0794016,-0.0744116
25,-0.1266608,-0.12247068,"('egoistic', 'altruistic')",0.9928903,0.91645086,0.4331148,0.3969901,-0.0361247
26,-0.15340197,-0.18561623,"('hardhearted', 'benevolent')",1.1958885,1.1025618,0.5212433,0.4584728,-0.0627705
27,-0.18112385,-0.09097486,"('hardhearted', 'softhearted')",0.99643016,0.9087089,0.4076532,0.408867,0.0012138
28,-1.6452218,-1.7125331,"('disloyal', 'loyal')",1.0833417,0.971639,-0.2809401,-0.3704471,-0.089507
29,-0.20489684,-0.22864325,"('unfair', 'fair')",-0.31657442,-0.42820463,-0.2607356,-0.3284239,-0.0676883
30,-0.65201366,-0.8397597,"('intolerant', 'tolerant')",1.2430618,1.1310723,0.2955241,0.1456563,-0.1498678
31,-0.6216732,-0.57489705,"('evil', 'good')",-1.1167282,-1.2131771,-0.8692007,-0.8940371,-0.0248364
32,-0.29184598,-0.33192506,"('unkind', 'kind')",0.78284913,0.617997,0.2455016,0.143036,-0.1024656
33,0.16648176,0.1383584,"('wrong', 'right')",-0.7104235,-0.7015577,-0.2719709,-0.2815996,-0.0096287
34,0.3690241,0.36563712,"('mean', 'honorable')",5.83983,5.792635,3.1044271,3.0791361,-0.025291
35,0.9578108,1.079093,"('corrupt', 'incorrupt')",-0.63963133,-0.6234514,0.1590897,0.2278208,0.0687311
36,-0.3857418,-0.28548986,"('hostile', 'amicable')",-0.6664585,-0.7556147,-0.5261002,-0.5205523,0.0055479
37,-0.16072366,-0.14392892,"('fake', 'genuine')",-0.015351051,-0.0235781,-0.0880374,-0.0837535,0.0042839
38,-0.8461962,-0.79550415,"('untruthful', 'truthful')",0.3971753,0.48740953,-0.2245104,-0.1540473,0.0704631
39,0.51630604,0.46883103,"('exploitative', 'cooperative')",0.23408245,0.28241253,0.3751943,0.3756218,0.0004275
40,0.353491,0.3504441,"('stingy', 'generous')",-1.5096363,-1.5200331,-0.5780727,-0.5847945,-0.0067218
41,-1.220883,-1.3118278,"('unforgiving', 'forgiving')",-0.033406023,-0.09922631,-0.6271445,-0.7055271,-0.0783826
42,0.38697264,0.51488924,"('unreliable', 'reliable')",-3.0738468,-2.9993455,-1.3434371,-1.2422282,0.1012089
43,-1.2776475,-1.3324358,"('irresponsible', 'responsible')",0.57554245,0.4527607,-0.3510525,-0.4398376,-0.0887851
