,brown_male,brown_female,tuple,&_male,&_female,inc_male,inc_female,average_male,average_female,female-male
0,0.8832354,0.626379,"('unsociable', 'sociable')",0.8791852,0.7137171,-0.35264185,-0.5980058,0.4699263,0.2473634,-0.2225629
1,0.4649472,0.5171249,"('unfriendly', 'friendly')",0.17405483,0.25755388,2.0203817,1.8643417,0.8864613,0.8796735,-0.0067878
2,0.19574925,0.29641503,"('unlikable', 'likable')",1.2538344,1.3449185,0.41823453,0.52786875,0.622606,0.7230674,0.1004614
3,-0.40137684,-0.43901423,"('repellent', 'pleasant')",-0.51306576,-0.5491315,-0.12847629,-0.10083838,-0.3476396,-0.3629947,-0.0153551
4,0.39138386,0.3338972,"('disliked', 'liked')",-0.006597072,0.06847534,-5.9367967,-5.905478,-1.85067,-1.8343685,0.0163015
5,0.50592417,0.65345407,"('distant', 'outgoing')",-0.12671748,0.14969492,0.3424428,0.38674718,0.2405498,0.396632,0.1560822
6,0.96597266,1.1861861,"('distant', 'open')",-0.22472218,0.09599102,0.6777208,0.6902644,0.4729904,0.6574805,0.1844901
7,0.42648813,0.3934582,"('insensitive', 'sensitive')",-0.1428724,-0.06513723,0.6677432,0.5938475,0.3171196,0.3073895,-0.0097301
8,0.5996158,0.6912423,"('unaffectionate', 'affectionate')",0.74407315,0.8306392,0.9967646,0.92130935,0.7801512,0.8143969,0.0342457
9,1.5127186,1.5324068,"('unaffectionate', 'caring')",0.67736775,0.76188207,1.245761,1.1861678,1.1452824,1.1601523,0.0148699
10,0.36418325,0.083786316,"('unsympathetic', 'sympathetic')",0.122288436,-0.11354566,-0.28408775,-0.4921195,0.0674613,-0.1739596,-0.2414209
11,-0.2856135,-0.35364312,"('unhelpful', 'helpful')",-0.5784777,-0.6119016,2.183154,2.13566,0.4396876,0.3900384,-0.0496492
12,1.7852974,1.8380153,"('unsupportive', 'supportive')",1.2105908,1.4160309,-1.1343107,-1.0873326,0.6205258,0.7222379,0.1017121
13,0.06273039,-0.021603411,"('impolite', 'polite')",0.20600446,0.12046812,-0.45488232,-0.5752332,-0.0620492,-0.1587895,-0.0967403
14,0.45776865,0.28035498,"('antisocial', 'social')",1.2646841,1.048498,-0.83362496,-0.9365966,0.2962759,0.1307521,-0.1655238
15,0.3244387,0.45290676,"('boring', 'funny')",0.5201702,0.52667856,0.4412372,0.4107795,0.4286154,0.4634549,0.0348395
16,-1.1181699,-1.0344483,"('unpopular', 'popular')",-0.33133617,-0.11907493,0.3326903,0.3862977,-0.3722719,-0.2557418,0.1165301
17,0.25227016,0.3290295,"('nasty', 'nice')",0.3274712,0.47183302,-0.42534232,-0.32852536,0.0514663,0.1574457,0.1059794
18,-0.3911947,-0.30300763,"('disagreeable', 'welcoming')",0.3740666,0.641363,-0.10008602,-0.17323342,-0.0390714,0.0550407,0.0941121
19,0.45468736,0.62218434,"('inhospitable', 'hospitable')",-0.6790502,-0.4752422,0.36783308,0.43981358,0.0478234,0.1955853,0.1477619
20,-0.8495333,-0.8906161,"('rough', 'thoughtful')",0.3999343,0.3916611,1.4095528,1.3573103,0.3199846,0.2861184,-0.0338662
21,0.3291848,0.22646117,"('immoral', 'moral')",0.8197278,0.7529254,-0.75362885,-0.7921634,0.1317612,0.0624077,-0.0693535
22,-0.8454873,-1.0636209,"('untrustworthy', 'trustworthy')",-0.019309014,-0.1545297,-1.1484821,-1.2590638,-0.6710928,-0.8257381,-0.1546453
23,-0.54322267,-0.6492054,"('insincere', 'sincere')",-0.13384873,-0.16062716,5.717224,5.542512,1.6800508,1.5775598,-0.102491
24,0.99166167,0.84498584,"('dishonest', 'honest')",0.54736614,0.5073934,0.89405257,0.76417994,0.8110268,0.7055198,-0.105507
25,0.8491517,1.0009931,"('egoistic', 'altruistic')",0.13573289,0.22034916,1.0716369,1.109282,0.6855071,0.7768748,0.0913677
26,0.43792054,0.32530618,"('hardhearted', 'benevolent')",2.1058989,1.8609729,1.8263214,1.6918075,1.4567137,1.2926955,-0.1640182
27,-0.5399529,-0.43880373,"('hardhearted', 'softhearted')",-0.29148987,-0.16683781,1.6460516,1.4958932,0.2715363,0.2967506,0.0252143
28,0.7302416,0.46209916,"('disloyal', 'loyal')",0.66453344,0.46284735,0.98599577,0.7743336,0.7935902,0.5664267,-0.2271635
29,0.4291317,0.44785413,"('unfair', 'fair')",-0.42703366,-0.3782887,-0.29373413,-0.43969786,-0.097212,-0.1233775,-0.0261655
30,0.36837563,0.29005784,"('intolerant', 'tolerant')",0.282035,0.24737507,1.3887105,1.2791337,0.6797071,0.6055222,-0.0741849
31,-0.7670558,-0.5727949,"('evil', 'good')",-0.2900351,-0.0972694,-0.6862227,-0.72057337,-0.5811045,-0.4635459,0.1175586
32,0.60468376,0.4946181,"('unkind', 'kind')",0.7065145,0.61712223,0.661819,0.46805948,0.6576724,0.5266,-0.1310724
33,1.0790145,1.0678248,"('wrong', 'right')",0.64961964,0.8223437,-0.31853577,-0.33322686,0.4700328,0.5189806,0.0489478
34,-1.3953298,-1.1444422,"('mean', 'honorable')",0.22915423,0.44945684,6.3673224,6.4281917,1.7337157,1.9110688,0.1773531
35,1.2543963,1.2638,"('corrupt', 'incorrupt')",-0.27852517,-0.14811236,-0.18063794,-0.27577278,0.2650777,0.2799716,0.0148939
36,0.52333987,0.59393036,"('hostile', 'amicable')",-0.46551216,-0.37683997,0.3178153,0.18119848,0.1252143,0.132763,0.0075487
37,1.4714969,1.4657041,"('fake', 'genuine')",0.626154,0.77049845,0.6210307,0.548043,0.9062273,0.9280818,0.0218545
38,0.6279592,0.63729787,"('untruthful', 'truthful')",-0.4885133,-0.37986892,0.6397357,0.63166714,0.2597272,0.2963654,0.0366382
39,1.1704851,1.212993,"('exploitative', 'cooperative')",0.20854881,0.288467,-0.116439655,-0.070834875,0.4208647,0.4768751,0.0560104
