,forest_male,forest_female,tuple,labs_male,labs_female,inc_male,inc_female,average_male,average_female,female-male
15,-0.12144465,-0.23721963,"('boring', 'funny')",-0.030218653,-0.22144948,0.5918756,0.5238482,0.1467374,0.0217263,-0.1250111
16,-0.74403733,-0.8044857,"('unpopular', 'popular')",-0.14444304,-0.12555501,0.7003297,0.7065706,-0.0627169,-0.07449,-0.0117731
17,-0.073590145,-0.09334646,"('nasty', 'nice')",-0.534159,-0.511745,-0.13492517,-0.10925396,-0.2475581,-0.2381151,0.009443
18,-0.4242614,-0.48351052,"('disagreeable', 'welcoming')",0.008660842,0.0034438372,-0.35860017,-0.4173448,-0.2580669,-0.2991372,-0.0410703
19,-1.480721,-1.5024915,"('inhospitable', 'hospitable')",-1.4404428,-1.5207844,-0.1044836,-0.09264965,-1.0085491,-1.0386419,-0.0300928
20,0.14807081,0.23410805,"('rough', 'thoughtful')",1.2684623,1.2631261,0.9108301,0.87218595,0.7757878,0.7898067,0.0140189
21,0.9340702,0.91716427,"('immoral', 'moral')",0.70794684,0.72080296,-0.87120897,-0.77889556,0.2569361,0.2863572,0.0294211
22,0.030245112,0.039718248,"('untrustworthy', 'trustworthy')",0.695733,0.67806625,-0.95852906,-0.8578719,-0.077517,-0.0466958,0.0308212
23,0.56066006,0.61482984,"('insincere', 'sincere')",0.5226259,0.564465,6.25525,6.2752557,2.4461788,2.4848502,0.0386714
24,0.88231575,0.84273165,"('dishonest', 'honest')",-0.5581587,-0.5395964,1.1284531,1.1566926,0.4842034,0.4866093,0.0024059
25,0.92329973,0.8145877,"('egoistic', 'altruistic')",0.019985337,0.05079051,1.464697,1.3660183,0.8026607,0.7437988,-0.0588619
26,0.6489456,0.4819891,"('hardhearted', 'benevolent')",0.2397438,0.13608839,1.4643806,1.336926,0.7843567,0.6516678,-0.1326889
27,-0.54664916,-0.51830447,"('hardhearted', 'softhearted')",0.18053116,0.21360815,1.722177,1.6615889,0.4520197,0.4522975,0.0002778
28,0.9705422,0.8960345,"('disloyal', 'loyal')",0.23397818,0.20365064,1.2304205,1.152416,0.8116469,0.7507003,-0.0609466
29,0.38089767,0.364099,"('unfair', 'fair')",-0.19630165,-0.16029769,-0.4778911,-0.6377248,-0.097765,-0.1446412,-0.0468762
30,1.3073504,1.3390235,"('intolerant', 'tolerant')",1.3997065,1.3185265,1.2588987,1.2326611,1.3219852,1.296737,-0.0252482
31,-2.0070539,-2.0827048,"('evil', 'good')",-1.2632259,-1.3185618,-0.62307096,-0.69953114,-1.2977836,-1.3669326,-0.069149
32,0.7812129,0.71087295,"('unkind', 'kind')",0.5021293,0.48335773,0.9319557,0.84209913,0.7384326,0.6787766,-0.059656
33,1.0995988,0.97397363,"('wrong', 'right')",-0.91241807,-0.95873946,-0.3641825,-0.38617924,-0.0590006,-0.1236484,-0.0646478
34,0.13096856,0.1730169,"('mean', 'honorable')",-0.031917594,-0.04088209,6.133176,6.171153,2.0774089,2.101096,0.0236871
35,-0.44261283,-0.6177271,"('corrupt', 'incorrupt')",-1.4103298,-1.548023,-0.005276646,-0.1905108,-0.6194065,-0.7854203,-0.1660138
36,-2.163358,-2.332421,"('hostile', 'amicable')",-2.108726,-2.3365562,0.31456307,0.14211196,-1.3191737,-1.5089552,-0.1897815
37,-0.2176556,-0.1906189,"('fake', 'genuine')",-1.0347835,-0.9916703,0.5142661,0.5075165,-0.2460576,-0.2249242,0.0211334
38,0.7286359,0.6630814,"('untruthful', 'truthful')",-0.0059907474,-0.02694479,0.07883823,0.11978625,0.2671611,0.2519743,-0.0151868
39,1.5304251,1.6084706,"('exploitative', 'cooperative')",0.6744558,0.73621356,0.13683695,0.15090998,0.7805727,0.8318647,0.051292
40,0.26396033,0.29602134,"('stingy', 'generous')",-0.1800194,-0.038056683,-1.3284783,-1.3338423,-0.4148458,-0.3586259,0.0562199
41,0.24335706,0.18997315,"('unforgiving', 'forgiving')",-0.0014446275,-0.06921656,0.091942444,0.0052569974,0.111285,0.0420045,-0.0692805
42,0.7387226,0.7436647,"('unreliable', 'reliable')",-0.088131785,0.049183562,-2.8142626,-2.6467159,-0.7212239,-0.6179559,0.103268
43,1.2220588,1.2781847,"('irresponsible', 'responsible')",0.08242432,0.1354731,0.5750555,0.62521344,0.6265128,0.6796238,0.053111
44,-1.1755857,-1.2015057,"('prejudiced', 'unprejudiced')",-0.38781875,-0.42304453,-1.5473069,-1.6031065,-1.0369039,-1.0758856,-0.0389817
45,0.11127068,0.20758274,"('incompetent', 'competent')",0.76322097,0.80179584,-0.1655332,-0.16592741,0.2363195,0.2811504,0.0448309
46,0.2542534,0.4076547,"('uncompetitive', 'competitive')",0.36682868,0.5227544,-1.1697061,-1.1169155,-0.1828747,-0.0621688,0.1207059
47,0.84054404,0.8219993,"('stupid', 'smart')",0.32355872,0.3431053,6.1447773,6.274004,2.4362933,2.4797029,0.0434096
48,0.3554713,0.27883795,"('unintelligent', 'intelligent')",1.4262475,1.2959615,0.6398662,0.57759255,0.8071949,0.717464,-0.0897309
49,-0.56467426,-0.5197943,"('unable', 'able')",0.46608987,0.56635904,-0.022137273,0.1669243,-0.0402406,0.071163,0.1114036
50,-0.8223334,-0.84829926,"('clumsy', 'skillful')",-0.6712165,-0.650447,0.0022061393,0.048493944,-0.4971146,-0.4834174,0.0136972
51,-0.38224038,-0.3911236,"('uneducated', 'educated')",0.9373039,0.7921209,0.27191198,0.24451463,0.2756585,0.2151706,-0.0604879
52,-0.4771586,-0.6713393,"('irrational', 'rational')",-1.2984899,-1.467093,0.092831105,-0.019992871,-0.5609392,-0.719475,-0.1585358
53,0.31134406,0.21376331,"('uncreative', 'creative')",0.27439642,0.2514802,1.1393664,1.1416458,0.5750356,0.5356297,-0.0394059
54,0.044125218,-0.052809607,"('incapable', 'capable')",0.10221001,0.021006906,1.2699182,1.3217824,0.4720845,0.4299932,-0.0420913
55,0.2524414,0.39135203,"('incompetent', 'clever')",2.158972,2.1623094,-0.037624076,0.004923787,0.7912631,0.8528617,0.0615986
56,2.0981166,2.1903055,"('impractical', 'practical')",1.3014008,1.3010247,-0.0010107029,0.032591913,1.1328356,1.1746407,0.0418051
57,-0.3321754,-0.33673996,"('unimaginative', 'imaginative')",0.5044106,0.43314523,-2.749548,-2.7481046,-0.8591042,-0.8838998,-0.0247956
58,-0.062440403,-0.08194645,"('undiscriminating', 'discriminating')",0.32342723,0.27248237,-0.07094177,-0.10021596,0.0633484,0.0301067,-0.0332417
59,0.9529195,0.81676555,"('foolish', 'wise')",-0.68145555,-0.6292318,0.5460456,0.60630596,0.2725032,0.2646132,-0.00789
60,1.3221239,1.5326812,"('inefficient', 'efficient')",2.480934,2.6009052,-0.037312787,0.09757108,1.2552483,1.4103858,0.1551375
61,-0.04672558,-0.13799621,"('illogical', 'logical')",0.8497406,0.704422,0.23516452,0.1337374,0.3460599,0.2333877,-0.1126722
62,0.5294977,0.712217,"('incompetent', 'brilliant')",2.4122834,2.5969002,0.3275594,0.5376016,1.0897802,1.2822396,0.1924594
63,0.60238045,0.6668471,"('unperceptive', 'insightful')",0.55948603,0.6605296,0.86546284,1.0015461,0.6757764,0.7763076,0.1005312
64,-0.4027841,-0.44035086,"('shy', 'confident')",0.073075965,0.03832075,-7.2848883,-7.20269,-2.5381988,-2.5349067,0.0032921
65,-0.28799325,-0.21130778,"('insecure', 'secure')",0.49347734,0.45537418,-0.52863395,-0.44553703,-0.1077166,-0.0671569,0.0405597
66,-0.6130713,-0.75068855,"('inactive', 'active')",-1.0088545,-1.0749217,0.8848621,0.78807044,-0.2456879,-0.3458466,-0.1001587
67,0.8744573,0.79194903,"('doubtful', 'determined')",-0.4091363,-0.4136238,-0.18182983,-0.18184896,0.0944971,0.0654921,-0.029005
68,-0.797144,-0.74272335,"('dependent', 'independent')",-0.07119396,-0.027778156,-0.5307082,-0.52627313,-0.4663487,-0.4322582,0.0340905
69,-0.018940002,-0.10154149,"('lazy', 'industrious')",0.07757497,0.105629295,-0.5106582,-0.53646564,-0.1506744,-0.1774593,-0.0267849
70,0.1201934,0.25612372,"('lethargic', 'energetic')",0.54431385,0.619474,0.81587386,0.90114975,0.4934604,0.5922492,0.0987888
71,1.8250576,1.8134392,"('diffident', 'self-confident')",0.12368168,0.17701548,0.59462225,0.5708122,0.8477872,0.8537556,0.0059684
72,0.08160722,0.096952714,"('unambitious', 'ambitious')",0.1554668,0.21412714,-0.5512154,-0.40786773,-0.1047138,-0.0322626,0.0724512
73,-0.10110414,-0.035695136,"('helpless', 'self-reliant')",-0.6209661,-0.61716056,-3.3092403,-3.1981926,-1.3437702,-1.2836827,0.0600875
74,0.38452825,0.43490735,"('undedicated', 'dedicated')",-0.059464462,-0.012996888,-0.08788108,-0.07709037,0.0790609,0.11494,0.0358791
75,-0.57401645,-0.6230781,"('meek', 'impulsive')",-0.47411725,-0.5570435,-0.28808007,-0.2316212,-0.4454046,-0.470581,-0.0251764
76,0.060768496,0.13418534,"('anxious', 'daring')",0.71574885,0.76171094,0.27800804,0.31758663,0.3515085,0.4044943,0.0529858
77,0.04208937,0.07175356,"('unmotivated', 'motivated')",1.2715207,1.266753,-1.1708504,-1.0522002,0.0475866,0.0954354,0.0478488
78,-0.58294296,-0.46874177,"('nonresilient', 'resilient')",0.72631776,0.8992753,-0.007829316,0.09634712,0.0451818,0.1756269,0.1304451
79,-0.34139705,-0.48695412,"('wavering', 'unwavering')",-1.8343755,-2.0001652,0.22191395,0.17022751,-0.6512862,-0.7722973,-0.1210111
80,0.48630115,0.6326209,"('dominated', 'dominating')",0.86966425,1.0172545,-1.299173,-1.2061445,0.0189308,0.1479103,0.1289795
81,0.04999099,0.11977965,"('submissive', 'aggressive')",1.7001226,1.6349075,-0.52380824,-0.43527254,0.4087685,0.4398048,0.0310363
82,-0.8529097,-0.83576846,"('poor', 'rich')",0.73539996,0.6845387,6.587247,6.67701,2.156579,2.1752601,0.0186811
83,0.58791643,0.50338787,"('powerless', 'powerful')",-0.100969024,-0.089837,-0.9639064,-1.0456486,-0.1589863,-0.2106992,-0.0517129
84,0.5501837,0.5256774,"('inferior', 'superior')",0.008166462,-0.06565202,0.7096923,0.64708173,0.4226809,0.3690357,-0.0536452
85,0.7015646,0.4260233,"('insignificant', 'prestigious')",-0.9966498,-1.1404586,0.570273,0.38883993,0.0917293,-0.1085318,-0.2002611
86,0.16070575,0.08844729,"('uninfluential', 'influential')",0.4157075,0.32311332,0.055464834,0.011239633,0.210626,0.1409334,-0.0696926
87,0.09283197,0.06734806,"('unsuccessful', 'successful')",0.155042,0.26965982,0.46412182,0.54519624,0.2373319,0.294068,0.0567361
88,-0.39381063,-0.54777724,"('low', 'eminent')",0.13191323,-0.051970225,0.1555818,0.09222442,-0.0354385,-0.1691744,-0.1337359
