,jbg_male,jbg_female,tuple,smith_male,smith_female,properties_male,properties_female,average_male,average_female,female-male
0,-0.87926304,-1.0326186,"('unsociable', 'sociable')",0.86222136,0.81402284,0.31578964,0.27816036,0.0995827,0.0198549,-0.0797278
1,-1.2488456,-1.3221756,"('unfriendly', 'friendly')",-0.11183868,-0.18782298,1.6694428,1.5302954,0.1029195,0.0067656,-0.0961539
2,0.9739203,1.0330998,"('unlikable', 'likable')",1.0837648,1.1322311,0.31146586,0.3476256,0.789717,0.8376522,0.0479352
3,-0.59225035,-0.5750974,"('repellent', 'pleasant')",0.3038755,0.5014232,0.22215116,0.33407876,-0.0220746,0.0868015,0.1088761
4,1.1618984,1.050641,"('disliked', 'liked')",-0.14963533,-0.29220033,-6.500397,-6.7219205,-1.8293781,-1.9878267,-0.1584486
5,0.6376471,0.65501374,"('distant', 'outgoing')",-0.75744706,-0.7959187,-0.058848873,-0.17824937,-0.0595496,-0.1063848,-0.0468352
6,0.10346651,0.16801918,"('distant', 'open')",-0.7290326,-0.73748344,0.08730659,-0.04012301,-0.1794198,-0.2031958,-0.023776
7,-0.57455516,-0.58607596,"('insensitive', 'sensitive')",1.1251335,1.2453474,0.9214095,1.0177827,0.4906626,0.5590181,0.0683555
8,-0.4608384,-0.5060463,"('unaffectionate', 'affectionate')",-0.25918025,-0.3216675,1.101124,0.9446492,0.1270351,0.0389785,-0.0880566
9,-0.6814256,-0.7845752,"('unaffectionate', 'caring')",0.33147997,0.33680588,2.0485303,1.9533625,0.5661949,0.5018644,-0.0643305
10,-1.4095746,-1.484923,"('unsympathetic', 'sympathetic')",0.25502524,0.40437987,0.11124486,0.2067039,-0.3477681,-0.2912798,0.0564883
11,-0.82203895,-0.86012363,"('unhelpful', 'helpful')",-0.25706142,-0.18657996,2.0993407,2.1527095,0.3400801,0.3686686,0.0285885
12,0.046077073,0.07045868,"('unsupportive', 'supportive')",1.0014833,1.0738989,-1.1173569,-1.1439788,-0.0232655,0.0001262,0.0233917
13,-0.30710033,-0.3647041,"('impolite', 'polite')",0.8124885,0.89297795,-0.14465871,-0.06397558,0.1202431,0.1547661,0.034523
14,0.2196466,0.13810872,"('antisocial', 'social')",1.1797154,1.2362413,0.38648114,0.4536654,0.595281,0.6093385,0.0140575
15,0.5024079,0.4702177,"('boring', 'funny')",0.15253773,0.06490265,-0.101353675,-0.14923723,0.1845307,0.1286277,-0.055903
16,-0.09784857,-0.18511857,"('unpopular', 'popular')",-1.7197372,-1.7827129,0.60246706,0.5957825,-0.4050395,-0.4573497,-0.0523102
17,0.076465435,0.074557155,"('nasty', 'nice')",0.13508542,0.13509066,-0.3252407,-0.29522175,-0.0378966,-0.0285246,0.009372
18,-0.94726396,-0.88914204,"('disagreeable', 'welcoming')",-0.7231485,-0.7620718,-0.8020028,-0.89654,-0.8241385,-0.8492513,-0.0251128
19,0.35574713,0.402206,"('inhospitable', 'hospitable')",-0.3028986,-0.30298704,-0.31204304,-0.36691073,-0.0863982,-0.0892306,-0.0028324
20,-0.44453135,-0.44236,"('rough', 'thoughtful')",1.1847492,1.2296127,0.65703297,0.6931474,0.4657503,0.4934667,0.0277164
21,-0.46901408,-0.47566617,"('immoral', 'moral')",0.6744797,0.7987765,-0.93136734,-0.77805275,-0.2419672,-0.1516475,0.0903197
22,0.34304428,0.30474058,"('untrustworthy', 'trustworthy')",1.5694844,1.6008648,-1.122294,-1.0994163,0.2634116,0.2687297,0.0053181
23,-0.98796415,-1.0569382,"('insincere', 'sincere')",0.57962996,0.64003676,6.647781,6.729819,2.0798155,2.1043057,0.0244902
24,-0.20311543,-0.15191104,"('dishonest', 'honest')",0.8073582,0.93007064,0.677269,0.63111985,0.4271706,0.4697598,0.0425892
25,-0.74598265,-0.73711586,"('egoistic', 'altruistic')",0.21348774,0.1477462,0.7268924,0.62844366,0.0647992,0.0130247,-0.0517745
26,-0.6748274,-0.70193624,"('hardhearted', 'benevolent')",0.5637676,0.463875,1.6678954,1.6076409,0.5189452,0.4565265,-0.0624187
