,equity_male,equity_female,tuple,residential_male,residential_female,average_male,average_female,female-male
0,0.049311616,-0.11821101,"('unsociable', 'sociable')",0.7834756,0.6770537,0.4163936,0.2794213,-0.1369723
1,0.24082232,0.17734678,"('unfriendly', 'friendly')",1.3055079,1.2255051,0.7731651,0.701426,-0.0717391
2,1.9871826,2.0744653,"('unlikable', 'likable')",0.45307648,0.5771469,1.2201295,1.3258061,0.1056766
3,-0.11637525,0.022292463,"('repellent', 'pleasant')",0.13791887,0.22604263,0.0107718,0.1241675,0.1133957
4,0.28330562,0.29413208,"('disliked', 'liked')",-7.022283,-7.1431074,-3.3694887,-3.4244876,-0.0549989
5,0.61857843,0.59449756,"('distant', 'outgoing')",-0.6018942,-0.6446563,0.0083421,-0.0250794,-0.0334215
6,0.49556267,0.5017662,"('distant', 'open')",-0.41650388,-0.46728462,0.0395294,0.0172408,-0.0222886
7,0.459088,0.48384953,"('insensitive', 'sensitive')",1.6009345,1.67952,1.0300113,1.0816848,0.0516735
8,0.12584785,0.10897462,"('unaffectionate', 'affectionate')",0.52084017,0.46808347,0.323344,0.288529,-0.034815
9,1.2579763,1.2592018,"('unaffectionate', 'caring')",1.9632397,1.9268618,1.610608,1.5930318,-0.0175762
10,0.15316835,0.20265839,"('unsympathetic', 'sympathetic')",0.85596824,0.9212097,0.5045683,0.5619341,0.0573658
11,0.5697333,0.6459126,"('unhelpful', 'helpful')",2.8762832,2.8982506,1.7230083,1.7720816,0.0490733
12,1.4049164,1.5437653,"('unsupportive', 'supportive')",-0.7718369,-0.76245457,0.3165398,0.3906554,0.0741156
13,0.23337075,0.1517504,"('impolite', 'polite')",0.38375384,0.4133562,0.3085623,0.2825533,-0.026009
14,1.0333812,0.9551094,"('antisocial', 'social')",0.71034783,0.6737026,0.8718646,0.814406,-0.0574586
15,1.6613722,1.5182989,"('boring', 'funny')",0.28487578,0.25795436,0.973124,0.8881266,-0.0849974
16,-0.9053881,-0.8257149,"('unpopular', 'popular')",0.18944268,0.13420522,-0.3579727,-0.3457548,0.0122179
17,0.79482824,0.88979626,"('nasty', 'nice')",0.2279407,0.16446422,0.5113845,0.5271302,0.0157457
18,0.5055458,0.62883687,"('disagreeable', 'welcoming')",-0.03753297,-0.067322746,0.2340064,0.2807571,0.0467507
19,-0.054423757,0.027454607,"('inhospitable', 'hospitable')",-0.3903675,-0.38564572,-0.2223956,-0.1790956,0.0433
20,0.25538492,0.27881932,"('rough', 'thoughtful')",0.19691782,0.20149672,0.2261514,0.240158,0.0140066
21,0.36916313,0.44795954,"('immoral', 'moral')",-0.10407722,0.100370154,0.132543,0.2741649,0.1416219
22,-0.6340284,-0.5278884,"('untrustworthy', 'trustworthy')",-0.61698866,-0.5427058,-0.6255085,-0.5352971,0.0902114
23,1.0356731,1.0392038,"('insincere', 'sincere')",7.372287,7.383266,4.20398,4.211235,0.007255
24,0.6080131,0.6252754,"('dishonest', 'honest')",1.3249891,1.2997495,0.9665011,0.9625124,-0.0039887
25,-0.33778977,-0.33929506,"('egoistic', 'altruistic')",0.33271164,0.2526033,-0.0025391,-0.0433459,-0.0408068
26,2.2692919,2.1986372,"('hardhearted', 'benevolent')",1.7690783,1.6595366,2.0191851,1.9290869,-0.0900982
27,0.7514666,0.79157466,"('hardhearted', 'softhearted')",0.906238,0.8527544,0.8288523,0.8221645,-0.0066878
28,-0.13474703,-0.20877436,"('disloyal', 'loyal')",1.3672441,1.326935,0.6162485,0.5590804,-0.0571681
29,-0.92353356,-0.93782717,"('unfair', 'fair')",-0.99816525,-1.079531,-0.9608494,-1.008679,-0.0478296
30,1.4144896,1.4311413,"('intolerant', 'tolerant')",1.6177604,1.6032948,1.516125,1.5172181,0.0010931
31,-0.922693,-0.8701864,"('evil', 'good')",-1.7470572,-1.8335457,-1.3348751,-1.351866,-0.0169909
32,0.6753676,0.67736834,"('unkind', 'kind')",1.6629597,1.6627693,1.1691637,1.1700689,0.0009052
33,0.95964354,0.9064883,"('wrong', 'right')",0.19579852,0.115563646,0.577721,0.511026,-0.066695
34,1.0067875,1.1799498,"('mean', 'honorable')",5.274059,5.310215,3.1404233,3.2450824,0.1046591
35,-0.13213287,-0.2708968,"('corrupt', 'incorrupt')",-1.2320986,-1.3864343,-0.6821157,-0.8286656,-0.1465499
36,0.5769215,0.46205652,"('hostile', 'amicable')",-0.85764223,-1.0476824,-0.1403604,-0.2928129,-0.1524525
37,-0.7552571,-0.75033015,"('fake', 'genuine')",0.6546811,0.6729567,-0.050288,-0.0386867,0.0116013
38,0.47298738,0.5044695,"('untruthful', 'truthful')",0.9769664,0.95546496,0.7249769,0.7299672,0.0049903
39,1.4559796,1.4769,"('exploitative', 'cooperative')",0.7268199,0.69007784,1.0913997,1.0834889,-0.0079108
40,0.23051733,0.31377506,"('stingy', 'generous')",-2.194753,-2.2524886,-0.9821178,-0.9693568,0.012761
41,0.50404936,0.54657704,"('unforgiving', 'forgiving')",0.5212603,0.49329165,0.5126548,0.5199344,0.0072796
42,0.8441153,0.9526158,"('unreliable', 'reliable')",-2.683387,-2.6011913,-0.9196359,-0.8242878,0.0953481
43,1.1388856,1.2240404,"('irresponsible', 'responsible')",2.0985134,2.1427894,1.6186996,1.6834149,0.0647153
44,-0.91880727,-0.79506135,"('prejudiced', 'unprejudiced')",-1.3654687,-1.3050289,-1.142138,-1.0500451,0.0920929
45,-0.25328195,-0.18433827,"('incompetent', 'competent')",0.7143055,0.74530673,0.2305118,0.2804842,0.0499724
46,-0.16671532,-0.10576841,"('uncompetitive', 'competitive')",-0.30401745,-0.28184044,-0.2353664,-0.1938044,0.041562
47,0.38220066,0.39048305,"('stupid', 'smart')",5.6777735,5.779111,3.0299871,3.0847969,0.0548098
48,-0.31769246,-0.33574706,"('unintelligent', 'intelligent')",0.3016519,0.32178304,-0.0080203,-0.006982,0.0010383
49,0.05218684,0.20181918,"('unable', 'able')",-0.59107375,-0.47521412,-0.2694435,-0.1366975,0.132746
50,0.3669536,0.43802905,"('clumsy', 'skillful')",0.23238057,0.26684922,0.2996671,0.3524391,0.052772
51,-0.394178,-0.5107202,"('uneducated', 'educated')",0.61609834,0.608841,0.1109602,0.0490604,-0.0618998
52,0.16387443,0.03743805,"('irrational', 'rational')",-0.4941679,-0.6394145,-0.1651467,-0.3009882,-0.1358415
53,-0.24239421,-0.285866,"('uncreative', 'creative')",0.3096886,0.28892997,0.0336472,0.001532,-0.0321152
54,0.81157684,0.75439155,"('incapable', 'capable')",1.4210821,1.3927405,1.1163294,1.073566,-0.0427634
55,-0.08064014,-0.034543104,"('incompetent', 'clever')",0.32319304,0.43805447,0.1212765,0.2017557,0.0804792
56,0.89076954,0.8005854,"('impractical', 'practical')",0.92652434,0.9620845,0.9086469,0.8813349,-0.027312
57,-0.18936065,-0.2529706,"('unimaginative', 'imaginative')",-2.5836864,-2.6040661,-1.3865235,-1.4285184,-0.0419949
58,0.37980357,0.36914346,"('undiscriminating', 'discriminating')",0.3012994,0.300995,0.3405515,0.3350692,-0.0054823
59,0.7882499,0.78950995,"('foolish', 'wise')",0.19569239,0.13281037,0.4919711,0.4611602,-0.0308109
60,0.5598409,0.613715,"('inefficient', 'efficient')",1.0332421,1.2294334,0.7965415,0.9215742,0.1250327
