,paypal_male,paypal_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,0.12741695,-0.07124972,"('unsociable', 'sociable')",0.122274026,-0.18060225,0.0021889359,-0.14241871,0.08396,-0.1314236,-0.2153836
1,0.23546466,0.16758066,"('unfriendly', 'friendly')",-0.10769324,-0.28048384,1.4329795,1.229466,0.5202503,0.3721876,-0.1480627
2,0.81059426,0.77632976,"('unlikable', 'likable')",1.7726496,1.8181658,0.6284678,0.70969737,1.0705705,1.1013977,0.0308272
3,-1.0201066,-0.9683815,"('repellent', 'pleasant')",0.45937234,0.4215618,0.105824426,0.21268097,-0.1516366,-0.1113796,0.040257
4,0.6796716,0.685199,"('disliked', 'liked')",0.2894675,0.2974379,-5.986572,-6.010834,-1.6724776,-1.6760658,-0.0035882
5,1.0369401,1.1307331,"('distant', 'outgoing')",-0.82380044,-0.69863415,-0.19077596,-0.23079564,0.0074546,0.0671011,0.0596465
6,0.7896233,0.8633089,"('distant', 'open')",-1.0889527,-0.9923117,0.41376194,0.33522958,0.0381442,0.0687423,0.0305981
7,-0.60171205,-0.6962648,"('insensitive', 'sensitive')",0.40949208,0.286603,0.43083677,0.41239545,0.0795389,0.0009112,-0.0786277
8,-0.13033816,-0.16744435,"('unaffectionate', 'affectionate')",-0.9648368,-0.9432645,0.003009256,-0.0888667,-0.3640552,-0.3998585,-0.0358033
9,0.7438744,0.6577686,"('unaffectionate', 'caring')",0.016650885,-0.05335178,0.8468395,0.79523206,0.5357882,0.4665496,-0.0692386
10,-1.1949167,-1.3698326,"('unsympathetic', 'sympathetic')",-0.13192093,-0.30829707,-0.0238286,-0.037050437,-0.4502221,-0.5717267,-0.1215046
11,-0.2993095,-0.36466601,"('unhelpful', 'helpful')",-0.17545193,-0.23433582,2.187451,2.2363453,0.5708965,0.5457811,-0.0251154
12,0.23473498,0.23106107,"('unsupportive', 'supportive')",0.20760289,0.30496287,-1.9141338,-1.9280577,-0.4905986,-0.4640112,0.0265874
13,-0.71518135,-0.8184722,"('impolite', 'polite')",0.201088,0.106012926,0.35909694,0.32523945,-0.0516655,-0.1290733,-0.0774078
14,-0.21986821,-0.24294966,"('antisocial', 'social')",2.0424488,1.9672108,-0.20638148,-0.2158801,0.538733,0.5027936,-0.0359394
15,0.31026357,0.2509977,"('boring', 'funny')",-1.2105016,-1.1989106,0.52503574,0.4127052,-0.1250674,-0.1784026,-0.0533352
16,-0.09115668,0.028053304,"('unpopular', 'popular')",-0.58765256,-0.45380655,0.5111957,0.6015624,-0.0558712,0.058603,0.1144742
17,0.25984308,0.28490877,"('nasty', 'nice')",-0.7435539,-0.68423516,-0.17867143,-0.17057902,-0.2207941,-0.1899685,0.0308256
18,0.07622458,0.060233183,"('disagreeable', 'welcoming')",0.01126948,0.07563317,-0.20875843,-0.28429753,-0.0404215,-0.0494771,-0.0090556
19,0.004823409,0.0039910898,"('inhospitable', 'hospitable')",-0.76041204,-0.7337846,0.0251485,0.020612132,-0.24348,-0.2363938,0.0070862
20,-0.9668166,-0.93615234,"('rough', 'thoughtful')",-0.09028487,-0.04274861,0.6706485,0.66510504,-0.1288177,-0.1045986,0.0242191
21,-1.1259809,-1.2298272,"('immoral', 'moral')",0.32322267,0.16815525,-0.45858565,-0.44888535,-0.4204479,-0.5035191,-0.0830712
22,-1.0257493,-1.1364087,"('untrustworthy', 'trustworthy')",-0.59559476,-0.6788901,-1.0820386,-1.1070487,-0.9011276,-0.9741158,-0.0729882
23,-0.3612495,-0.5167846,"('insincere', 'sincere')",-0.014533964,-0.20087418,5.8355193,5.7693458,1.819912,1.6838957,-0.1360163
24,0.15598226,0.015787497,"('dishonest', 'honest')",-0.7136916,-0.7716335,0.67932266,0.609238,0.0405378,-0.0488693,-0.0894071
25,0.21682292,0.19694184,"('egoistic', 'altruistic')",0.63218164,0.6318248,1.2406055,1.202417,0.6965367,0.6770612,-0.0194755
26,0.41881216,0.3761853,"('hardhearted', 'benevolent')",1.1614194,1.1451075,1.409394,1.2896594,0.9965418,0.9369841,-0.0595577
27,0.03368669,0.046247035,"('hardhearted', 'softhearted')",-0.19830981,-0.22541116,1.2607578,1.146014,0.3653782,0.3222833,-0.0430949
28,-0.39034224,-0.6103166,"('disloyal', 'loyal')",-0.20333186,-0.45685107,1.0533305,0.91990733,0.1532188,-0.0490868,-0.2023056
29,0.041039683,0.02463694,"('unfair', 'fair')",-0.70513827,-0.6779943,-0.7438609,-0.90546453,-0.4693198,-0.5196073,-0.0502875
30,0.62260413,0.55617064,"('intolerant', 'tolerant')",1.9554124,1.873056,1.5497161,1.4717267,1.3759109,1.3003178,-0.0755931
31,-0.43712372,-0.3201529,"('evil', 'good')",-1.5924164,-1.5358417,-1.5423673,-1.6747985,-1.1906358,-1.1769311,0.0137047
32,0.17923102,0.05935048,"('unkind', 'kind')",0.8218558,0.72759247,0.9347751,0.8474164,0.6452873,0.5447865,-0.1005008
33,1.0773113,1.0937403,"('wrong', 'right')",0.04175529,0.08726775,-0.8085972,-0.8570087,0.1034898,0.1079998,0.00451
34,0.045680206,0.10471723,"('mean', 'honorable')",-0.00989864,0.064305894,6.24224,6.2923365,2.0926738,2.1537865,0.0611127
35,0.3691492,0.36763787,"('corrupt', 'incorrupt')",-1.345598,-1.2076926,-0.056205455,-0.23425563,-0.3442181,-0.3581035,-0.0138854
36,0.84940755,0.8530703,"('hostile', 'amicable')",-1.1250958,-1.1654465,0.11646676,-0.08634411,-0.0530738,-0.1329068,-0.079833
37,-1.414847,-1.4544544,"('fake', 'genuine')",-0.67426383,-0.6410979,0.14077869,0.15518105,-0.6494441,-0.6467905,0.0026536
38,0.37413988,0.35795286,"('untruthful', 'truthful')",0.029141188,0.029589053,0.37041348,0.37153476,0.2578982,0.2530256,-0.0048726
39,0.39140412,0.392106,"('exploitative', 'cooperative')",-0.12158948,-0.13163257,-0.31813052,-0.3183748,-0.0161053,-0.0193005,-0.0031952
40,0.88274914,0.8502701,"('stingy', 'generous')",0.028929584,0.044384893,-1.9602605,-1.9718399,-0.3495273,-0.3590616,-0.0095343
41,0.6882047,0.5869475,"('unforgiving', 'forgiving')",0.017409936,-0.03684581,0.26063588,0.12422867,0.3220835,0.2247768,-0.0973067
42,0.72125167,0.62663037,"('unreliable', 'reliable')",1.5425919,1.5625932,-2.79732,-2.7346134,-0.1778255,-0.1817966,-0.0039711
43,-0.18383375,-0.19223644,"('irresponsible', 'responsible')",-0.1360436,-0.15494183,0.50915307,0.46672094,0.0630919,0.0398476,-0.0232443
44,-0.14434376,-0.06521697,"('prejudiced', 'unprejudiced')",-0.43636382,-0.32887414,-1.4186336,-1.4250904,-0.666447,-0.6063939,0.0600531
45,-1.3398223,-1.3708996,"('incompetent', 'competent')",-0.117815174,-0.29156697,-0.2103219,-0.2603402,-0.5559864,-0.6409356,-0.0849492
46,-0.90638816,-0.94255644,"('uncompetitive', 'competitive')",1.2055786,1.0715575,-0.25595602,-0.1842472,0.0144115,-0.0184154,-0.0328269
47,-0.060932163,0.0064711515,"('stupid', 'smart')",0.23428732,0.28379363,5.6272917,5.6768484,1.9335489,1.9890377,0.0554888
48,-1.1177773,-1.2012604,"('unintelligent', 'intelligent')",-0.3574376,-0.45135725,0.51005304,0.47139212,-0.3217206,-0.3937418,-0.0720212
49,-0.43735132,-0.44606197,"('unable', 'able')",-0.74733615,-0.67449903,-0.077994585,0.056950573,-0.420894,-0.3545368,0.0663572
50,-0.016523562,0.0021496937,"('clumsy', 'skillful')",-0.0377554,0.0016493741,-0.121704824,-0.029990025,-0.0586613,-0.0087303,0.049931
51,-1.1456293,-1.2733959,"('uneducated', 'educated')",1.2071841,1.0558633,0.8014012,0.799668,0.287652,0.1940451,-0.0936069
52,1.1484994,1.0828424,"('irrational', 'rational')",-1.1030252,-1.1294708,-0.43528202,-0.5975764,-0.129936,-0.214735,-0.084799
53,-0.5295615,-0.69859153,"('uncreative', 'creative')",0.34311497,0.23521347,0.8506381,0.7398692,0.2213972,0.0921637,-0.1292335
54,0.6829749,0.5944759,"('incapable', 'capable')",0.36504677,0.36676985,0.82054806,0.8583352,0.6228566,0.606527,-0.0163296
55,-1.69714,-1.7397487,"('incompetent', 'clever')",0.21635862,0.031561565,-0.029470693,0.009576976,-0.5034173,-0.5662034,-0.0627861
56,0.2867147,0.1669769,"('impractical', 'practical')",0.91402906,0.79949623,0.14329153,0.12719473,0.4480118,0.364556,-0.0834558
57,-0.9780113,-1.162771,"('unimaginative', 'imaginative')",-0.28691205,-0.4730863,-2.7296066,-2.8262646,-1.33151,-1.487374,-0.155864
58,-0.3212706,-0.35348767,"('undiscriminating', 'discriminating')",0.9222621,0.8061869,0.01785976,-0.04488671,0.2062837,0.1359375,-0.0703462
59,0.7665884,0.81868654,"('foolish', 'wise')",-0.5438125,-0.44117293,0.16287304,0.14335951,0.1285496,0.1736244,0.0450748
60,-0.24020128,-0.26709816,"('inefficient', 'efficient')",1.277891,1.1464599,0.30077,0.36677146,0.4461533,0.4153777,-0.0307756
61,0.09343915,-0.018092936,"('illogical', 'logical')",0.29642475,0.13903575,0.37958562,0.27313966,0.2564832,0.1313608,-0.1251224
62,-0.47771144,-0.45107204,"('incompetent', 'brilliant')",0.7774375,0.7924081,0.08973105,0.24050403,0.129819,0.1939467,0.0641277
63,-0.527766,-0.5145669,"('unperceptive', 'insightful')",1.6797457,1.6297183,1.12833,1.2221044,0.7601032,0.7790853,0.0189821
64,-0.54613405,-0.6298983,"('shy', 'confident')",1.1957698,1.0990144,-6.5344133,-6.5375395,-1.9615925,-2.0228078,-0.0612153
65,-1.4167767,-1.5345145,"('insecure', 'secure')",0.40335494,0.23081571,-0.2174925,-0.23446918,-0.4103047,-0.5127227,-0.102418
66,0.38999906,0.35263252,"('inactive', 'active')",1.0742229,1.0092156,1.1565195,1.1019099,0.8735805,0.8212527,-0.0523278
67,0.7704911,0.6922848,"('doubtful', 'determined')",1.0662451,1.0544403,-0.2529288,-0.27217218,0.5279358,0.4915176,-0.0364182
68,-1.8027875,-1.8771569,"('dependent', 'independent')",-0.24044292,-0.35065272,-0.17966513,-0.23496115,-0.7409652,-0.8209236,-0.0799584
69,0.51645094,0.6090474,"('lazy', 'industrious')",0.28653395,0.38743293,-0.61095023,-0.58517164,0.0640116,0.1371029,0.0730913
70,-0.8761029,-0.9214129,"('lethargic', 'energetic')",0.8989255,0.903075,0.75805545,0.8343594,0.2602927,0.2720072,0.0117145
71,1.2142775,1.2732786,"('diffident', 'self-confident')",0.8116029,0.8305,0.61141425,0.5654968,0.8790982,0.8897584,0.0106602
72,-0.123061486,-0.14677915,"('unambitious', 'ambitious')",-0.18088962,-0.17264433,-1.5694062,-1.51792,-0.6244524,-0.6124478,0.0120046
73,1.2859339,1.2872268,"('helpless', 'self-reliant')",0.09398996,0.15308325,-3.789009,-3.7005534,-0.8030284,-0.7534145,0.0496139
74,-0.074477136,-0.1547657,"('undedicated', 'dedicated')",-0.11482236,-0.12271707,-0.0062135365,-0.022736961,-0.065171,-0.1000732,-0.0349022
75,0.41580316,0.49460253,"('meek', 'impulsive')",-0.27682278,-0.14428127,-0.37513432,-0.2949518,-0.078718,0.0184565,0.0971745
76,-0.015645199,-0.03285476,"('anxious', 'daring')",1.1892133,1.1564122,0.4584249,0.5095465,0.5439977,0.544368,0.0003703
77,-0.19622718,-0.2651748,"('unmotivated', 'motivated')",1.1476367,0.98970926,-0.79758817,-0.7072972,0.0512738,0.0057457,-0.0455281
78,-0.80770016,-0.66638505,"('nonresilient', 'resilient')",0.34215528,0.37157962,0.23938853,0.40993252,-0.0753855,0.0383757,0.1137612
79,0.40124702,0.405367,"('wavering', 'unwavering')",-0.96202284,-0.91740966,0.031829327,0.013157763,-0.1763155,-0.166295,0.0100205
80,-0.297665,-0.36242503,"('dominated', 'dominating')",0.79586214,0.7846833,-1.056273,-0.89912295,-0.1860253,-0.1589549,0.0270704
81,-0.7778507,-0.968804,"('submissive', 'aggressive')",1.289767,1.1297994,-0.42215705,-0.34737366,0.0299198,-0.0621261,-0.0920459
82,-1.2978973,-1.3119539,"('poor', 'rich')",1.1366472,1.1676776,6.2889924,6.39944,2.0425808,2.0850546,0.0424738
83,0.8941092,0.86384016,"('powerless', 'powerful')",0.8369846,0.81106067,-0.8488868,-0.83873636,0.294069,0.2787215,-0.0153475
84,0.4700449,0.36235192,"('inferior', 'superior')",-0.13505173,-0.13609643,0.7747996,0.77196395,0.3699309,0.3327398,-0.0371911
85,1.0739502,1.1385546,"('insignificant', 'prestigious')",0.3716574,0.51295185,0.48280275,0.43676266,0.6428034,0.6960897,0.0532863
86,-0.8480766,-1.0356505,"('uninfluential', 'influential')",-0.041571975,-0.17613325,-0.066133186,-0.08933159,-0.3185939,-0.4337051,-0.1151112
87,0.2810982,0.25561732,"('unsuccessful', 'successful')",0.95641434,0.947088,0.593536,0.7121926,0.6103495,0.6382993,0.0279498
88,-0.108044885,-0.23624736,"('low', 'eminent')",0.7263109,0.6441871,0.5335103,0.48395607,0.3839254,0.2972986,-0.0866268
