,prudential_male,prudential_female,tuple,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
30,-0.037090294,-0.09476337,"('intolerant', 'tolerant')",0.56243515,0.53111094,0.9781546,0.9504936,0.5011665,0.4622804,-0.0388861
31,-0.16244848,-0.012236664,"('evil', 'good')",-0.9524348,-0.90164,-0.9787509,-1.0454664,-0.697878,-0.6531144,0.0447636
32,-0.13949765,-0.2117837,"('unkind', 'kind')",0.64263904,0.5928826,1.1955869,1.0333601,0.5662428,0.4714863,-0.0947565
33,1.5248928,1.4701506,"('wrong', 'right')",0.9962308,1.0058111,-0.4509316,-0.51007557,0.690064,0.6552954,-0.0347686
34,1.2180845,1.3224369,"('mean', 'honorable')",0.77731925,0.8132296,6.5060377,6.5544424,2.833814,2.8967031,0.0628891
35,1.2023064,1.2451593,"('corrupt', 'incorrupt')",-0.9990057,-0.9619353,0.15656006,0.046539366,0.1199536,0.1099211,-0.0100325
36,1.074634,1.084503,"('hostile', 'amicable')",-0.14278477,-0.21455711,0.5724016,0.37426624,0.5014169,0.4147374,-0.0866795
37,-0.37839243,-0.40494815,"('fake', 'genuine')",-0.8247266,-0.83585495,0.48992616,0.45805636,-0.237731,-0.2609156,-0.0231846
38,-0.012628481,0.007805055,"('untruthful', 'truthful')",0.81230795,0.8006254,0.2666469,0.36050618,0.3554421,0.3896455,0.0342034
39,-0.6945181,-0.7500248,"('exploitative', 'cooperative')",0.77271783,0.8445436,-0.032530207,-0.0497483,0.0152232,0.0149235,-0.0002997
40,0.38184896,0.35186306,"('stingy', 'generous')",1.3073661,1.2863288,-1.6095196,-1.7737024,0.0265652,-0.0451702,-0.0717354
41,-0.5572612,-0.56397486,"('unforgiving', 'forgiving')",0.9819525,0.9048865,0.028975088,-0.046842705,0.1512221,0.098023,-0.0531991
42,1.663578,1.7224942,"('unreliable', 'reliable')",1.1000063,1.1344076,-2.9216435,-2.8090897,-0.0526864,0.0159374,0.0686238
43,-0.47948962,-0.51307696,"('irresponsible', 'responsible')",0.80610436,0.80413294,0.50476193,0.4576506,0.2771256,0.2495689,-0.0275567
44,1.4163363,1.442906,"('prejudiced', 'unprejudiced')",-0.3568266,-0.29716533,-1.500882,-1.4606317,-0.1471241,-0.1049637,0.0421604
45,-1.508723,-1.4788773,"('incompetent', 'competent')",-0.69190234,-0.7914643,-0.58163315,-0.6630905,-0.9274195,-0.9778107,-0.0503912
46,-1.2135617,-1.2503763,"('uncompetitive', 'competitive')",1.0457777,0.95404506,-0.86952657,-0.90198827,-0.3457702,-0.3994399,-0.0536697
47,0.21846993,0.21967036,"('stupid', 'smart')",0.7985059,0.7817686,5.95035,5.9163795,2.3224419,2.3059395,-0.0165024
48,-1.6190768,-1.664976,"('unintelligent', 'intelligent')",-0.4274425,-0.4268979,0.32444504,0.32772204,-0.5740248,-0.5880506,-0.0140258
49,-0.25037095,-0.1492428,"('unable', 'able')",-0.6462461,-0.5522417,-0.04378075,0.09084213,-0.3134659,-0.2035475,0.1099184
50,0.93531144,1.0086434,"('clumsy', 'skillful')",0.664358,0.6674431,0.2250028,0.24641193,0.6082241,0.6408328,0.0326087
51,-0.7616799,-0.84789044,"('uneducated', 'educated')",0.33398655,0.20048302,0.7336241,0.62540054,0.1019769,-0.0073356,-0.1093125
52,0.37444803,0.25567442,"('irrational', 'rational')",0.09024697,-0.027112128,0.20818399,0.06339599,0.224293,0.0973194,-0.1269736
53,-0.22752352,-0.24539053,"('uncreative', 'creative')",1.2047536,1.14748,1.0037206,0.81466156,0.6603169,0.5722504,-0.0880665
54,0.564628,0.59859765,"('incapable', 'capable')",1.336943,1.3394536,1.2855701,1.3238162,1.0623804,1.0872892,0.0249088
55,-1.6611812,-1.676851,"('incompetent', 'clever')",-0.6749274,-0.6925803,-0.4769618,-0.47901082,-0.9376902,-0.9494807,-0.0117905
56,0.051180623,-0.012946101,"('impractical', 'practical')",0.70375156,0.67011833,-0.28871885,-0.25305083,0.1554044,0.1347071,-0.0206973
57,-1.0535717,-1.1280228,"('unimaginative', 'imaginative')",-0.14347124,-0.17692888,-3.0925832,-3.1366947,-1.4298754,-1.4805489,-0.0506735
58,0.30907786,0.28701136,"('undiscriminating', 'discriminating')",1.7064615,1.6419235,0.2191185,0.15399313,0.744886,0.6943094,-0.0505766
59,0.6885202,0.6928042,"('foolish', 'wise')",0.5953781,0.5791176,0.7258074,0.6856528,0.6699019,0.6525249,-0.017377
60,-1.5029557,-1.5408636,"('inefficient', 'efficient')",0.2981081,0.27302697,-0.36459568,-0.2653788,-0.5231477,-0.5110718,0.0120759
61,-0.45037836,-0.53063303,"('illogical', 'logical')",1.3120279,1.2336977,0.4046684,0.2453354,0.422106,0.3161333,-0.1059727
62,-1.1045388,-1.0283699,"('incompetent', 'brilliant')",0.7425205,0.8478527,-0.058985665,0.1438505,-0.1403346,-0.0122222,0.1281124
63,-0.85844064,-0.85559964,"('unperceptive', 'insightful')",1.575603,1.5107127,0.9639561,1.0372652,0.5603728,0.5641261,0.0037533
64,0.0021692198,-0.004318144,"('shy', 'confident')",0.9643921,0.89933074,-7.050736,-6.9293847,-2.0280582,-2.0114574,0.0166008
65,-0.69523346,-0.81374717,"('insecure', 'secure')",0.13069525,0.0432628,-0.4939716,-0.5075225,-0.3528366,-0.4260023,-0.0731657
66,1.6630864,1.7172481,"('inactive', 'active')",1.443639,1.4062519,1.637833,1.5760416,1.5815194,1.5665139,-0.0150055
67,-0.1455555,-0.2015067,"('doubtful', 'determined')",-0.08159599,-0.09939449,-0.7015619,-0.7158766,-0.3095711,-0.3389259,-0.0293548
68,-0.027174346,-0.063657954,"('dependent', 'independent')",-1.5596144,-1.6786553,-0.3579308,-0.40360215,-0.6482399,-0.7153052,-0.0670653
69,1.9568963,2.0509079,"('lazy', 'industrious')",0.71763,0.7350383,-0.50448996,-0.44440708,0.7233454,0.780513,0.0571676
70,-0.98567873,-0.9862365,"('lethargic', 'energetic')",0.04380222,0.06522443,0.34056118,0.3671407,-0.2004385,-0.1846238,0.0158147
71,0.68477774,0.7772325,"('diffident', 'self-confident')",1.7855701,1.8366345,0.74469787,0.6802321,1.0716819,1.098033,0.0263511
72,-0.78101575,-0.753339,"('unambitious', 'ambitious')",0.06614134,0.0867963,-0.91371983,-0.8879204,-0.5428647,-0.5181544,0.0247103
73,1.8381238,1.810606,"('helpless', 'self-reliant')",1.0046185,0.9329208,-3.442352,-3.354438,-0.1998699,-0.203637,-0.0037671
74,-0.061988015,-0.07204173,"('undedicated', 'dedicated')",0.7751655,0.703982,0.14122875,0.060841866,0.2848021,0.2309274,-0.0538747
75,0.6649872,0.763191,"('meek', 'impulsive')",-0.39767736,-0.34203613,-0.43837988,-0.34559467,-0.0570233,0.0251867,0.08221
76,-0.40125504,-0.41196612,"('anxious', 'daring')",0.3286089,0.39430723,-0.07587219,0.009620111,-0.0495061,-0.0026796,0.0468265
77,-0.9448513,-0.9486246,"('unmotivated', 'motivated')",1.0591743,0.9925879,-1.2584147,-1.1161636,-0.3813639,-0.3574001,0.0239638
78,0.08706249,0.20224312,"('nonresilient', 'resilient')",1.3942704,1.4226284,0.30874938,0.42263773,0.5966941,0.6825031,0.085809
79,1.778343,1.7888011,"('wavering', 'unwavering')",-0.2185049,-0.19520287,0.4683059,0.5235699,0.676048,0.7057227,0.0296747
80,-0.60391915,-0.634354,"('dominated', 'dominating')",-0.009676753,-0.016928196,-0.98992425,-0.92801106,-0.5345067,-0.5264311,0.0080756
81,-1.1075646,-1.1502057,"('submissive', 'aggressive')",0.6357679,0.65000725,-1.0254754,-0.92973775,-0.4990907,-0.4766454,0.0224453
82,-0.86872345,-0.84660536,"('poor', 'rich')",-0.3085107,-0.35060707,6.5004616,6.4358125,1.7744091,1.7461999,-0.0282092
83,1.0692953,1.0534344,"('powerless', 'powerful')",0.95662457,0.9586063,-1.025549,-1.063853,0.333457,0.3160625,-0.0173945
84,0.7648846,0.67271173,"('inferior', 'superior')",0.45489874,0.41259181,0.8565585,0.7566338,0.692114,0.6139791,-0.0781349
85,2.32441,2.3546104,"('insignificant', 'prestigious')",1.5366403,1.5440462,0.82405055,0.79443836,1.5617002,1.5643651,0.0026649
86,-1.9444281,-2.0147047,"('uninfluential', 'influential')",0.088580474,-0.039249267,0.06764067,-0.08340374,-0.596069,-0.7124526,-0.1163836
87,0.82093704,0.8290675,"('unsuccessful', 'successful')",1.6853545,1.5877285,0.8075744,0.85235643,1.1046219,1.0897175,-0.0149044
88,-0.3424767,-0.38929695,"('low', 'eminent')",-0.77120215,-0.82802767,0.21301734,0.21375646,-0.3002205,-0.3345227,-0.0343022
