,abiomed_male,abiomed_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.70578384,-0.79604393,"('unsociable', 'sociable')",-0.4391746,-0.5435033,-0.5724792,-0.6697736,-0.0972944
1,-2.2411668,-2.2769477,"('unfriendly', 'friendly')",1.7494049,1.680919,-0.245881,-0.2980143,-0.0521333
2,0.07477558,0.094624855,"('unlikable', 'likable')",0.43302858,0.51043737,0.2539021,0.3025311,0.048629
3,-0.3664312,-0.28213072,"('repellent', 'pleasant')",-0.03170942,0.08133848,-0.1990703,-0.1003961,0.0986742
4,-0.7862486,-0.7844077,"('disliked', 'liked')",-6.9687095,-7.072154,-3.8774791,-3.9282808,-0.0508017
5,-1.4557762,-1.3744086,"('distant', 'outgoing')",-0.23250738,-0.22425506,-0.8441418,-0.7993318,0.04481
6,-1.7629713,-1.6714358,"('distant', 'open')",0.24925894,0.2533197,-0.7568562,-0.709058,0.0477982
7,-0.30113137,-0.20282277,"('insensitive', 'sensitive')",0.03838753,0.18369761,-0.1313719,-0.0095626,0.1218093
8,-1.277849,-1.2859489,"('unaffectionate', 'affectionate')",0.74601394,0.74471825,-0.2659175,-0.2706153,-0.0046978
9,-1.775605,-1.7805512,"('unaffectionate', 'caring')",0.8873348,0.9968556,-0.4441351,-0.3918478,0.0522873
10,-0.71333784,-0.70902145,"('unsympathetic', 'sympathetic')",-0.59990495,-0.5295989,-0.6566214,-0.6193101,0.0373113
11,0.3007529,0.2925491,"('unhelpful', 'helpful')",1.8146429,1.9586657,1.0576979,1.1256074,0.0679095
12,-0.5665777,-0.42426625,"('unsupportive', 'supportive')",-2.3112273,-2.2124064,-1.4389025,-1.3183364,0.1205661
13,-0.21917064,-0.26360452,"('impolite', 'polite')",-0.62389445,-0.53145885,-0.4215325,-0.3975317,0.0240008
14,0.4851118,0.48519102,"('antisocial', 'social')",-0.4014603,-0.45572183,0.0418258,0.0147346,-0.0270912
15,0.34844583,0.2721638,"('boring', 'funny')",0.6585895,0.5924496,0.5035176,0.4323067,-0.0712109
16,-0.5251424,-0.53175133,"('unpopular', 'popular')",0.54555583,0.49076948,0.0102067,-0.0204909,-0.0306976
17,-0.48541245,-0.41294655,"('nasty', 'nice')",-0.37564623,-0.33967727,-0.4305294,-0.3763119,0.0542175
18,-0.32533777,-0.27672213,"('disagreeable', 'welcoming')",-0.2118848,-0.19487706,-0.2686113,-0.2357996,0.0328117
19,-1.6320652,-1.5232627,"('inhospitable', 'hospitable')",-0.087350205,0.003953905,-0.8597077,-0.7596544,0.1000533
20,0.030613093,0.07853654,"('rough', 'thoughtful')",1.1428742,1.1398342,0.5867437,0.6091853,0.0224416
21,0.3884088,0.34062698,"('immoral', 'moral')",-0.6234343,-0.57675356,-0.1175127,-0.1180633,-0.0005506
22,-0.17184387,-0.14091907,"('untrustworthy', 'trustworthy')",-0.9365908,-0.9558906,-0.5542173,-0.5484048,0.0058125
23,-0.29365233,-0.32735705,"('insincere', 'sincere')",5.945935,6.009156,2.8261411,2.8408995,0.0147584
24,-0.12698656,-0.16993392,"('dishonest', 'honest')",0.6052227,0.6578136,0.2391181,0.2439398,0.0048217
25,-1.1114208,-1.1489997,"('egoistic', 'altruistic')",1.4292223,1.3419878,0.1589008,0.0964941,-0.0624067
26,-0.07333217,-0.18593648,"('hardhearted', 'benevolent')",1.5728267,1.4537748,0.7497473,0.6339192,-0.1158281
27,-0.52746403,-0.4308031,"('hardhearted', 'softhearted')",1.2157594,1.2070355,0.3441477,0.3881162,0.0439685
28,-0.11412528,-0.21492499,"('disloyal', 'loyal')",0.9173009,0.8776386,0.4015878,0.3313568,-0.070231
29,-0.75139934,-0.7162024,"('unfair', 'fair')",-0.41422087,-0.5810092,-0.5828101,-0.6486058,-0.0657957
30,0.8616681,0.78580177,"('intolerant', 'tolerant')",1.5079944,1.5536225,1.1848313,1.1697121,-0.0151192
31,-1.7100401,-1.5889536,"('evil', 'good')",-0.9940763,-1.1291354,-1.3520582,-1.3590446,-0.0069864
32,0.23316672,0.15845177,"('unkind', 'kind')",1.0013111,0.8903481,0.6172389,0.5243999,-0.092839
33,-0.5320535,-0.58908355,"('wrong', 'right')",-0.6097721,-0.68764853,-0.5709128,-0.638366,-0.0674532
34,0.25353754,0.39820114,"('mean', 'honorable')",6.4111247,6.586111,3.3323312,3.492156,0.1598248
35,-0.8606541,-0.879858,"('corrupt', 'incorrupt')",-0.042672742,-0.22188196,-0.4516634,-0.55087,-0.0992066
36,-1.6636691,-1.6596167,"('hostile', 'amicable')",0.42223573,0.22042012,-0.6207167,-0.7195983,-0.0988816
37,0.26930052,0.32157648,"('fake', 'genuine')",0.207674,0.2541459,0.2384873,0.2878612,0.0493739
38,-0.88168424,-0.8970268,"('untruthful', 'truthful')",-0.1762785,-0.06763363,-0.5289814,-0.4823302,0.0466512
39,1.0092058,1.0021781,"('exploitative', 'cooperative')",0.14535345,0.1758776,0.5772796,0.5890278,0.0117482
40,0.06873634,0.044166192,"('stingy', 'generous')",-2.0957208,-2.2007697,-1.0134922,-1.0783018,-0.0648096
41,0.101415224,0.19030026,"('unforgiving', 'forgiving')",0.044740632,0.04952751,0.0730779,0.1199139,0.046836
42,0.6737016,0.7496435,"('unreliable', 'reliable')",-3.3513098,-3.2638705,-1.3388041,-1.2571135,0.0816906
43,0.1607531,0.18255995,"('irresponsible', 'responsible')",0.5056435,0.557683,0.3331983,0.3701215,0.0369232
44,0.49606165,0.4551235,"('prejudiced', 'unprejudiced')",-1.3294182,-1.4043158,-0.4166782,-0.4745961,-0.0579179
45,-0.33492276,-0.25468847,"('incompetent', 'competent')",-0.33719525,-0.33376044,-0.336059,-0.2942244,0.0418346
46,-0.26326942,-0.22119218,"('uncompetitive', 'competitive')",-0.8209517,-0.74520004,-0.5421106,-0.4831961,0.0589145
47,0.17243023,0.1919251,"('stupid', 'smart')",5.948012,6.0787773,3.060221,3.1353512,0.0751302
48,0.4180439,0.42018127,"('unintelligent', 'intelligent')",0.77464664,0.864627,0.5963453,0.6424041,0.0460588
49,0.20685992,0.42182636,"('unable', 'able')",0.05491189,0.22119431,0.1308859,0.3215103,0.1906244
50,0.39331532,0.48099518,"('clumsy', 'skillful')",0.31991,0.32376653,0.3566127,0.4023809,0.0457682
51,-0.15310898,-0.31480107,"('uneducated', 'educated')",0.28798768,0.25570983,0.0674393,-0.0295456,-0.0969849
52,-0.60126704,-0.77456474,"('irrational', 'rational')",0.410576,0.21500492,-0.0953455,-0.2797799,-0.1844344
53,-1.8606389,-1.8356009,"('uncreative', 'creative')",0.8076886,0.793704,-0.5264751,-0.5209484,0.0055267
54,-0.7192664,-0.7834146,"('incapable', 'capable')",1.3558352,1.4142047,0.3182844,0.3153951,-0.0028893
55,0.6847317,0.71412975,"('incompetent', 'clever')",-0.1026935,-0.009289861,0.2910191,0.3524199,0.0614008
56,1.0319552,1.0019361,"('impractical', 'practical')",-0.034162745,0.038011007,0.4988962,0.5199735,0.0210773
57,-0.5297725,-0.53503764,"('unimaginative', 'imaginative')",-2.7065246,-2.7228796,-1.6181486,-1.6289587,-0.0108101
58,-0.7038829,-0.67921394,"('undiscriminating', 'discriminating')",0.05468372,0.057674006,-0.3245996,-0.31077,0.0138296
59,-0.096912496,-0.06079025,"('foolish', 'wise')",0.5074989,0.47432986,0.2052932,0.2067698,0.0014766
60,1.389656,1.4333745,"('inefficient', 'efficient')",-0.04075017,0.18624093,0.6744529,0.8098077,0.1353548
61,-0.6628487,-0.73924154,"('illogical', 'logical')",0.17037827,0.030975442,-0.2462352,-0.354133,-0.1078978
62,0.64037657,0.767718,"('incompetent', 'brilliant')",-0.006696971,0.25097752,0.3168398,0.5093478,0.192508
63,-0.3442409,-0.20238562,"('unperceptive', 'insightful')",0.61157686,0.7610429,0.133668,0.2793286,0.1456606
64,0.30642265,0.2982916,"('shy', 'confident')",-7.047326,-7.104759,-3.3704517,-3.4032338,-0.0327821
65,0.6280838,0.50328827,"('insecure', 'secure')",-0.44677132,-0.4204615,0.0906563,0.0414134,-0.0492429
66,-1.4198911,-1.4145864,"('inactive', 'active')",0.49010926,0.37441626,-0.4648909,-0.5200851,-0.0551942
67,0.7170055,0.73123133,"('doubtful', 'determined')",-0.3752271,-0.4025033,0.1708892,0.164364,-0.0065252
68,-0.5697762,-0.57497865,"('dependent', 'independent')",-0.41907215,-0.3748587,-0.4944242,-0.4749187,0.0195055
69,-0.1380554,-0.051714037,"('lazy', 'industrious')",-0.52400273,-0.6102671,-0.3310291,-0.3309906,3.85e-05
