,staples_male,staples_female,tuple,inc_male,inc_female,average_male,average_female,female-male
16,-0.94271666,-0.71582234,"('unpopular', 'popular')",0.44595537,0.47278273,-0.2483806,-0.1215198,0.1268608
17,-0.21563952,-0.17416364,"('nasty', 'nice')",-0.41815892,-0.30278155,-0.3168992,-0.2384726,0.0784266
18,-0.41590762,-0.24395888,"('disagreeable', 'welcoming')",-0.32016635,-0.38907784,-0.368037,-0.3165184,0.0515186
19,-0.7676995,-0.5712318,"('inhospitable', 'hospitable')",-0.047439814,0.10851616,-0.4075696,-0.2313578,0.1762118
20,0.48145896,0.49111345,"('rough', 'thoughtful')",1.2495607,1.1935133,0.8655099,0.8423133,-0.0231966
21,0.050406575,0.054493405,"('immoral', 'moral')",-0.54163253,-0.5426933,-0.245613,-0.2441,0.001513
22,0.10814373,0.04611664,"('untrustworthy', 'trustworthy')",-0.9805154,-1.1082835,-0.4361858,-0.5310835,-0.0948977
23,0.6422927,0.7579295,"('insincere', 'sincere')",5.7847805,5.7963505,3.2135365,3.2771399,0.0636034
24,0.5764355,0.5827838,"('dishonest', 'honest')",1.0114247,0.9219531,0.7939301,0.7523685,-0.0415616
25,1.4628569,1.5052775,"('egoistic', 'altruistic')",1.343226,1.2916068,1.4030414,1.3984421,-0.0045993
26,1.4835159,1.4391054,"('hardhearted', 'benevolent')",1.4599422,1.2416217,1.471729,1.3403635,-0.1313655
27,1.241596,1.3279123,"('hardhearted', 'softhearted')",1.3773918,1.2819349,1.3094939,1.3049235,-0.0045704
28,0.24544826,0.28363276,"('disloyal', 'loyal')",1.0768536,0.9934516,0.6611509,0.6385422,-0.0226087
29,-0.55585325,-0.5651774,"('unfair', 'fair')",-0.3654048,-0.5673558,-0.460629,-0.5662666,-0.1056376
30,0.42154682,0.45429784,"('intolerant', 'tolerant')",1.3413095,1.2697215,0.8814282,0.8620096,-0.0194186
31,-0.8496202,-0.65866834,"('evil', 'good')",-0.73164845,-0.6870046,-0.7906343,-0.6728365,0.1177978
32,0.59792185,0.58440816,"('unkind', 'kind')",1.062315,0.8359298,0.8301184,0.710169,-0.1199494
33,1.2576807,1.2603884,"('wrong', 'right')",-0.48667458,-0.4912097,0.3855031,0.3845893,-0.0009138
34,0.39786276,0.62877333,"('mean', 'honorable')",6.409814,6.5729856,3.4038384,3.6008794,0.197041
35,-0.69665617,-0.82033014,"('corrupt', 'incorrupt')",-0.15891823,-0.21571688,-0.4277872,-0.5180235,-0.0902363
36,-0.060995433,0.2673207,"('hostile', 'amicable')",0.06530323,-0.019061733,0.0021539,0.1241295,0.1219756
37,-0.15536126,-0.05571311,"('fake', 'genuine')",0.48611352,0.4790978,0.1653761,0.2116923,0.0463162
38,0.09283118,0.18652631,"('untruthful', 'truthful')",0.35987467,0.5362642,0.2263529,0.3613952,0.1350423
39,1.4952176,1.4102855,"('exploitative', 'cooperative')",0.07539599,0.078438476,0.7853068,0.744362,-0.0409448
40,0.4544029,0.5734903,"('stingy', 'generous')",-1.3648434,-1.5379415,-0.4552202,-0.4822256,-0.0270054
41,0.3965204,0.6128128,"('unforgiving', 'forgiving')",-0.081469,-0.13191065,0.1575257,0.2404511,0.0829254
42,0.22256997,0.27470824,"('unreliable', 'reliable')",-3.20287,-3.130192,-1.49015,-1.4277419,0.0624081
43,0.059169352,0.252899,"('irresponsible', 'responsible')",0.51031077,0.42765564,0.2847401,0.3402773,0.0555372
44,-1.0501416,-1.1351764,"('prejudiced', 'unprejudiced')",-1.5660347,-1.6099132,-1.3080881,-1.3725448,-0.0644567
45,-0.22585869,0.047131352,"('incompetent', 'competent')",-0.17119488,-0.2429873,-0.1985268,-0.097928,0.1005988
46,0.17022088,0.3072426,"('uncompetitive', 'competitive')",-0.4651754,-0.5949789,-0.1474773,-0.1438682,0.0036091
47,1.0478338,0.9650768,"('stupid', 'smart')",5.5531955,5.6080666,3.3005147,3.2865717,-0.013943
48,0.7973002,0.9271334,"('unintelligent', 'intelligent')",0.8313207,0.830173,0.8143104,0.8786532,0.0643428
49,0.03952326,0.1285572,"('unable', 'able')",-0.19288859,-0.027689599,-0.0766827,0.0504338,0.1271165
50,-0.38124913,-0.2824948,"('clumsy', 'skillful')",0.08489675,0.076641515,-0.1481762,-0.1029266,0.0452496
51,-0.49082732,-0.6373953,"('uneducated', 'educated')",0.66141224,0.5623163,0.0852925,-0.0375395,-0.122832
52,-0.15812561,-0.16955258,"('irrational', 'rational')",-0.38673997,-0.4468716,-0.2724328,-0.3082121,-0.0357793
53,0.4667511,0.6298521,"('uncreative', 'creative')",0.6110521,0.51020133,0.5389016,0.5700268,0.0311252
54,0.61679375,0.78432137,"('incapable', 'capable')",1.1560801,1.2759625,0.8864369,1.0301419,0.143705
55,-0.27322894,-0.18758625,"('incompetent', 'clever')",0.14487812,0.039221376,-0.0641754,-0.0741824,-0.010007
56,1.3985825,1.3318863,"('impractical', 'practical')",-0.07443094,-0.03469829,0.6620758,0.648594,-0.0134818
57,-0.4907342,-0.39937547,"('unimaginative', 'imaginative')",-2.7279043,-2.849048,-1.6093192,-1.6242117,-0.0148925
58,0.020177543,0.15925786,"('undiscriminating', 'discriminating')",-0.021340026,-0.08679552,-0.0005812,0.0362312,0.0368124
59,0.27143314,0.19722778,"('foolish', 'wise')",0.3538629,0.39840686,0.312648,0.2978173,-0.0148307
60,0.9629238,0.9708121,"('inefficient', 'efficient')",0.24033746,0.33558348,0.6016306,0.6531978,0.0515672
61,1.3571093,1.2230831,"('illogical', 'logical')",0.33303967,0.13935085,0.8450745,0.681217,-0.1638575
62,0.4133582,0.6232738,"('incompetent', 'brilliant')",0.2982937,0.5323506,0.355826,0.5778122,0.2219862
63,0.029018018,0.20559654,"('unperceptive', 'insightful')",0.9204396,0.9951786,0.4747288,0.6003876,0.1256588
64,-1.6121309,-1.838671,"('shy', 'confident')",-6.905597,-6.915344,-4.2588639,-4.3770075,-0.1181436
65,0.70414716,0.44351146,"('insecure', 'secure')",-0.6484023,-0.72554165,0.0278724,-0.1410151,-0.1688875
66,-0.7702733,-0.73723024,"('inactive', 'active')",0.8129949,0.76363707,0.0213608,0.0132034,-0.0081574
67,-0.3110445,-0.49990287,"('doubtful', 'determined')",-0.49593356,-0.5203565,-0.4034891,-0.5101297,-0.1066406
68,-0.5939096,-0.7956671,"('dependent', 'independent')",-0.124067865,-0.15335152,-0.3589887,-0.4745093,-0.1155206
69,0.3520788,0.41411334,"('lazy', 'industrious')",-0.36829293,-0.31662732,-0.0081071,0.048743,0.0568501
70,-0.16959551,-0.07606675,"('lethargic', 'energetic')",0.24254781,0.24658294,0.0364762,0.0852581,0.0487819
71,1.563382,1.6589606,"('diffident', 'self-confident')",0.5250416,0.49663153,1.0442119,1.0777961,0.0335842
72,0.5147039,0.54853326,"('unambitious', 'ambitious')",-0.8655009,-0.73440933,-0.1753985,-0.092938,0.0824605
73,0.51911724,0.4453721,"('helpless', 'self-reliant')",-3.0251777,-2.9736001,-1.2530303,-1.264114,-0.0110837
74,1.4160672,1.5056175,"('undedicated', 'dedicated')",0.03253995,-0.12699766,0.7243036,0.6893099,-0.0349937
75,-1.5772241,-1.4608405,"('meek', 'impulsive')",-0.50053275,-0.35838768,-1.0388784,-0.9096141,0.1292643
76,0.5862853,0.6847288,"('anxious', 'daring')",0.2908898,0.29924566,0.4385875,0.4919872,0.0533997
77,-0.5300134,-0.30716786,"('unmotivated', 'motivated')",-1.0235356,-0.8513858,-0.7767745,-0.5792768,0.1974977
78,0.5460973,0.8279722,"('nonresilient', 'resilient')",0.26249743,0.33763453,0.4042974,0.5828034,0.178506
79,-0.5654144,-0.45080668,"('wavering', 'unwavering')",0.2916547,0.36814296,-0.1368799,-0.0413319,0.095548
80,0.6394548,0.41430056,"('dominated', 'dominating')",-1.1086142,-1.1564027,-0.2345797,-0.3710511,-0.1364714
81,-0.3343728,-0.52845305,"('submissive', 'aggressive')",-0.8463973,-0.73094994,-0.590385,-0.6297015,-0.0393165
82,-0.46270582,-0.32304344,"('poor', 'rich')",6.2122817,6.276537,2.874788,2.9767468,0.1019588
83,0.0927318,-0.06893241,"('powerless', 'powerful')",-0.71601033,-0.8062529,-0.3116392,-0.4375927,-0.1259535
84,0.8633957,0.707615,"('inferior', 'superior')",1.0115129,1.0190021,0.9374543,0.8633085,-0.0741458
85,1.0171024,1.1426519,"('insignificant', 'prestigious')",0.60518736,0.623675,0.8111448,0.8831635,0.0720187
86,0.5129768,0.5033926,"('uninfluential', 'influential')",0.24791712,0.006352878,0.380447,0.2548727,-0.1255743
87,1.4537451,1.4556164,"('unsuccessful', 'successful')",0.65622455,0.6684291,1.0549848,1.0620227,0.0070379
88,-0.023059241,-0.013169373,"('low', 'eminent')",0.3528447,0.33118346,0.1648927,0.159007,-0.0058857
