,lennar_male,lennar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
19,-0.8548506,-0.6341315,"('inhospitable', 'hospitable')",-0.52142906,-0.5165817,-0.6881398,-0.5753566,0.1127832
20,0.08510414,-0.0482143,"('rough', 'thoughtful')",0.65999705,0.6258039,0.3725506,0.2887948,-0.0837558
21,0.05039645,-0.37076834,"('immoral', 'moral')",-0.21538557,-0.17425671,-0.0824946,-0.2725125,-0.1900179
22,-0.2750249,-0.34278855,"('untrustworthy', 'trustworthy')",-0.9225056,-0.8033411,-0.5987653,-0.5730648,0.0257005
23,-0.49199444,-0.7424352,"('insincere', 'sincere')",5.8671966,5.9633584,2.6876011,2.6104617,-0.0771394
24,-0.40207294,-0.53273046,"('dishonest', 'honest')",0.68779725,0.7581163,0.1428622,0.1126929,-0.0301693
25,-0.09736444,0.15969902,"('egoistic', 'altruistic')",0.65661645,0.5999725,0.279626,0.3798358,0.1002098
26,-0.71058935,-0.59046245,"('hardhearted', 'benevolent')",0.77281237,0.6183394,0.0311115,0.0139385,-0.017173
27,-0.78265256,-0.67847896,"('hardhearted', 'softhearted')",0.73662096,0.64141643,-0.0230158,-0.0185313,0.0044845
28,0.49038067,0.30680186,"('disloyal', 'loyal')",1.2997886,1.2598729,0.8950846,0.7833374,-0.1117472
29,-0.26820463,-0.27368423,"('unfair', 'fair')",-0.3850489,-0.53222287,-0.3266268,-0.4029536,-0.0763268
30,0.777187,0.50957876,"('intolerant', 'tolerant')",1.2132925,1.1408327,0.9952397,0.8252057,-0.170034
31,-0.43792212,0.004812409,"('evil', 'good')",-0.8930448,-1.0403414,-0.6654835,-0.5177645,0.147719
32,-0.66243666,-0.94181067,"('unkind', 'kind')",0.41039982,0.22933508,-0.1260184,-0.3562378,-0.2302194
33,-0.013860108,0.21293385,"('wrong', 'right')",-0.97316825,-0.99100804,-0.4935142,-0.3890371,0.1044771
34,-0.5147338,-0.40551108,"('mean', 'honorable')",5.7431016,5.8862753,2.6141839,2.7403822,0.1261983
35,-0.5567738,-0.41309515,"('corrupt', 'incorrupt')",-0.57073915,-0.6095811,-0.5637565,-0.5113381,0.0524184
36,-0.7205459,-0.27121824,"('hostile', 'amicable')",-0.13932286,-0.20208026,-0.4299344,-0.2366492,0.1932852
37,-0.4164193,-0.53174186,"('fake', 'genuine')",0.060598437,0.14784494,-0.1779104,-0.1919485,-0.0140381
38,-0.2809414,-0.31805778,"('untruthful', 'truthful')",0.24310562,0.26703098,-0.0189179,-0.0255134,-0.0065955
39,0.503405,0.44839615,"('exploitative', 'cooperative')",-0.3116768,-0.31038716,0.0958641,0.0690045,-0.0268596
40,0.02083988,0.046445735,"('stingy', 'generous')",-1.6961159,-1.7316802,-0.837638,-0.8426172,-0.0049792
41,-0.112865105,-0.18725574,"('unforgiving', 'forgiving')",-0.09311338,-0.198811,-0.1029892,-0.1930334,-0.0900442
42,-0.16693206,-0.24847278,"('unreliable', 'reliable')",-3.1795335,-3.1818173,-1.6732328,-1.715145,-0.0419122
43,-1.1850791,-1.250089,"('irresponsible', 'responsible')",0.050598733,0.049642205,-0.5672402,-0.6002234,-0.0329832
44,-0.04973209,-0.043927282,"('prejudiced', 'unprejudiced')",-1.8499144,-1.8673723,-0.9498233,-0.9556498,-0.0058265
45,-0.6564288,-0.89193857,"('incompetent', 'competent')",0.14393845,0.055438362,-0.2562452,-0.4182501,-0.1620049
46,-0.75210655,-0.99920726,"('uncompetitive', 'competitive')",-0.6497324,-0.57908756,-0.7009195,-0.7891474,-0.0882279
47,-0.2843026,-0.20896323,"('stupid', 'smart')",5.267507,5.4352345,2.4916022,2.6131356,0.1215334
48,0.45428118,0.12670182,"('unintelligent', 'intelligent')",1.3302565,1.295364,0.8922688,0.7110329,-0.1812359
49,0.90779704,0.8301988,"('unable', 'able')",0.31490076,0.36387786,0.6113489,0.5970383,-0.0143106
50,-0.05115122,-0.08130559,"('clumsy', 'skillful')",0.27479726,0.2591524,0.111823,0.0889234,-0.0228996
51,-0.17811404,-0.55346566,"('uneducated', 'educated')",0.41004863,0.3731645,0.1159673,-0.0901506,-0.2061179
52,0.2606459,0.52121925,"('irrational', 'rational')",0.11403238,0.06234812,0.1873391,0.2917837,0.1044446
53,-0.8623937,-0.61355156,"('uncreative', 'creative')",0.44185233,0.3791995,-0.2102707,-0.117176,0.0930947
54,-0.81214523,-0.7324427,"('incapable', 'capable')",0.6560956,0.69689435,-0.0780248,-0.0177742,0.0602506
55,0.1858781,-0.22482954,"('incompetent', 'clever')",0.38878325,0.4214653,0.2873307,0.0983179,-0.1890128
56,0.00057949126,-0.2988418,"('impractical', 'practical')",-0.07555139,-0.116019934,-0.0374859,-0.2074309,-0.169945
57,-1.0202502,-1.0528511,"('unimaginative', 'imaginative')",-3.3670344,-3.481181,-2.1936424,-2.2670159,-0.0733735
58,-0.8483777,-0.83527803,"('undiscriminating', 'discriminating')",0.20241943,0.091578424,-0.3229792,-0.3718498,-0.0488706
59,0.8286559,1.0996969,"('foolish', 'wise')",0.21336842,0.17111629,0.5210122,0.6354066,0.1143944
60,-0.24428323,-0.71740186,"('inefficient', 'efficient')",0.13078922,0.14604299,-0.056747,-0.2856794,-0.2289324
61,-0.23317678,-0.19569309,"('illogical', 'logical')",0.1752807,0.09131754,-0.028948,-0.0521878,-0.0232398
62,0.52489865,0.18741831,"('incompetent', 'brilliant')",0.9698762,0.96089774,0.7473874,0.574158,-0.1732294
63,-0.6443735,-0.75335765,"('unperceptive', 'insightful')",0.9103123,0.84895164,0.1329694,0.047797,-0.0851724
64,0.019393414,-0.19484192,"('shy', 'confident')",-5.9205117,-6.0028424,-2.9505591,-3.0988421,-0.148283
65,-0.21201494,-0.6105747,"('insecure', 'secure')",-0.1337913,-0.067715466,-0.1729031,-0.3391451,-0.166242
66,-1.4089746,-1.2395658,"('inactive', 'active')",0.1778569,0.19279784,-0.6155589,-0.523384,0.0921749
67,-0.10335791,-0.34168604,"('doubtful', 'determined')",-0.57056826,-0.6808308,-0.3369631,-0.5112584,-0.1742953
68,-0.25432035,-0.3779084,"('dependent', 'independent')",-0.3763933,-0.4591442,-0.3153568,-0.4185263,-0.1031695
69,-0.14327614,0.29745042,"('lazy', 'industrious')",-0.54930085,-0.6200215,-0.3462885,-0.1612855,0.185003
70,-0.80369407,-0.91234547,"('lethargic', 'energetic')",0.14203653,0.26730528,-0.3308288,-0.3225201,0.0083087
71,-0.076133765,0.04596257,"('diffident', 'self-confident')",0.2501674,0.1837521,0.0870168,0.1148573,0.0278405
72,-0.51679397,-0.6442495,"('unambitious', 'ambitious')",-0.5844736,-0.6251968,-0.5506338,-0.6347232,-0.0840894
73,0.37845623,0.573066,"('helpless', 'self-reliant')",-3.0353699,-3.0406103,-1.3284569,-1.2337722,0.0946847
74,-0.46110985,-0.4542746,"('undedicated', 'dedicated')",-0.54859006,-0.6552339,-0.50485,-0.5547543,-0.0499043
75,-0.6468263,-0.44556057,"('meek', 'impulsive')",-0.7861214,-0.77207065,-0.7164739,-0.6088156,0.1076583
76,-0.73877144,-1.1304361,"('anxious', 'daring')",0.040790025,0.09343171,-0.3489907,-0.5185022,-0.1695115
77,-0.29182485,-0.3840352,"('unmotivated', 'motivated')",-0.6302784,-0.53739905,-0.4610516,-0.4607171,0.0003345
78,-0.7652661,-0.8065678,"('nonresilient', 'resilient')",0.61849946,0.72262806,-0.0733833,-0.0419699,0.0314134
79,-1.3873668,-1.3208113,"('wavering', 'unwavering')",-0.24531205,-0.26671323,-0.8163394,-0.7937623,0.0225771
80,-0.06813286,-0.43939286,"('dominated', 'dominating')",-0.7484219,-0.5718914,-0.4082774,-0.5056422,-0.0973648
81,0.56390715,-0.0069318796,"('submissive', 'aggressive')",-0.16974443,-0.13937974,0.1970814,-0.0731558,-0.2702372
82,-0.33442125,-0.41983297,"('poor', 'rich')",6.2174964,6.315468,2.9415376,2.9478173,0.0062797
83,-0.46735263,-0.6685092,"('powerless', 'powerful')",-0.7933373,-0.8624793,-0.630345,-0.7654942,-0.1351492
84,0.84641045,0.8044784,"('inferior', 'superior')",1.1765099,1.0411496,1.0114602,0.922814,-0.0886462
85,-0.7409646,-0.33835495,"('insignificant', 'prestigious')",-0.4912287,-0.6427491,-0.6160966,-0.490552,0.1255446
86,-1.8221947,-2.0300326,"('uninfluential', 'influential')",-0.34836125,-0.35366613,-1.085278,-1.1918494,-0.1065714
87,0.04062987,-0.15432733,"('unsuccessful', 'successful')",1.1399678,1.1881797,0.5902988,0.5169262,-0.0733726
88,-0.8632997,-0.9389767,"('low', 'eminent')",-0.33053815,-0.42612052,-0.5969189,-0.6825486,-0.0856297
