,southern_male,southern_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.63352984,0.6298797,"('unsociable', 'sociable')",0.017276675,-0.11569937,0.3254033,0.2570902,-0.0683131
1,0.19323806,-0.011503238,"('unfriendly', 'friendly')",1.1400354,1.0045683,0.6666367,0.4965326,-0.1701041
2,1.4617378,1.5019745,"('unlikable', 'likable')",1.0282375,1.2214335,1.2449876,1.361704,0.1167164
3,0.06888533,0.24023569,"('repellent', 'pleasant')",0.7488391,0.79028285,0.4088622,0.5152593,0.1063971
4,-0.48104647,-0.660303,"('disliked', 'liked')",-6.7749124,-6.826,-3.6279795,-3.7431517,-0.1151722
5,-0.53656495,-0.5874538,"('distant', 'outgoing')",-0.8080892,-0.69834024,-0.672327,-0.642897,0.02943
6,-0.325765,-0.3007673,"('distant', 'open')",-0.80193603,-0.72212404,-0.5638505,-0.5114456,0.0524049
7,1.245651,1.3656055,"('insensitive', 'sensitive')",0.1410956,0.10341547,0.6933733,0.7345105,0.0411372
8,-0.11471294,-0.14137411,"('unaffectionate', 'affectionate')",0.17457364,0.115289904,0.0299304,-0.0130421,-0.0429725
9,0.85250044,0.8675947,"('unaffectionate', 'caring')",0.9414245,0.898096,0.8969625,0.8828454,-0.0141171
10,0.9652164,1.169913,"('unsympathetic', 'sympathetic')",0.13700731,0.050260298,0.5511119,0.6100867,0.0589748
11,0.46226448,0.49837247,"('unhelpful', 'helpful')",2.3677692,2.3435533,1.4150169,1.4209629,0.005946
12,0.66150254,0.9037562,"('unsupportive', 'supportive')",-1.9137931,-1.8523599,-0.6261452,-0.4743018,0.1518434
13,0.6813854,0.7454055,"('impolite', 'polite')",-0.005651228,-0.008777078,0.3378671,0.3683142,0.0304471
14,1.8244917,1.7789296,"('antisocial', 'social')",0.14920028,0.093237534,0.986846,0.9360836,-0.0507624
15,0.20964453,-0.122683324,"('boring', 'funny')",0.7099755,0.63969076,0.45981,0.2585037,-0.2013063
16,-1.2761277,-1.4418199,"('unpopular', 'popular')",0.18368293,0.053316303,-0.5462224,-0.6942518,-0.1480294
17,-0.062490046,-0.044769675,"('nasty', 'nice')",-0.18492511,-0.21257189,-0.1237076,-0.1286708,-0.0049632
