,cit_male,cit_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.49791664,-0.6373694,"('unsociable', 'sociable')",0.63431525,0.48401663,-0.49686202,-0.5692352,-0.1201545,-0.2408626,-0.1207081
1,-1.5414057,-1.5957662,"('unfriendly', 'friendly')",-0.4886178,-0.57255065,1.703559,1.6588476,-0.1088215,-0.1698231,-0.0610016
2,1.4572239,1.5097898,"('unlikable', 'likable')",1.7917417,1.8463322,0.76064456,0.8924948,1.3365367,1.4162056,0.0796689
3,-0.1554288,-0.02145696,"('repellent', 'pleasant')",0.7043658,0.77682114,0.35728696,0.42233726,0.3020746,0.3925672,0.0904926
4,-0.11938823,-0.19386682,"('disliked', 'liked')",-0.1961709,-0.35686174,-6.6604724,-6.7453094,-2.3253438,-2.4320126,-0.1066688
5,-0.80798674,-0.76845247,"('distant', 'outgoing')",-1.7030195,-1.6816756,-0.1944881,-0.18289089,-0.9018315,-0.877673,0.0241585
6,-1.0137134,-0.9101302,"('distant', 'open')",-1.896738,-1.8578398,0.4261123,0.42115664,-0.8281131,-0.7822711,0.045842
7,-0.29582238,-0.29849717,"('insensitive', 'sensitive')",0.17201889,0.2860631,0.62761647,0.7154851,0.1679377,0.2343503,0.0664126
8,-1.3091154,-1.3967862,"('unaffectionate', 'affectionate')",-0.33633512,-0.33530635,0.8752384,0.8413134,-0.2567374,-0.2969264,-0.040189
9,-1.2245293,-1.2805394,"('unaffectionate', 'caring')",-0.17186953,-0.16137564,1.2206597,1.2544287,-0.0585797,-0.0624954,-0.0039157
10,-0.66298,-0.7320562,"('unsympathetic', 'sympathetic')",0.34296536,0.46250984,-0.32401392,-0.25241318,-0.2146762,-0.1739865,0.0406897
11,-0.004199167,-0.08914637,"('unhelpful', 'helpful')",0.040124692,0.072346225,1.5827595,1.671552,0.5395617,0.5515839,0.0120222
12,-0.08703888,0.00874933,"('unsupportive', 'supportive')",0.8252142,0.99664134,-1.9416143,-1.8570243,-0.4011463,-0.2838779,0.1172684
13,-0.6371901,-0.62101734,"('impolite', 'polite')",-0.04172419,-0.022308059,-0.54574054,-0.4995362,-0.4082183,-0.3809539,0.0272644
14,0.97003794,0.89724076,"('antisocial', 'social')",1.9096576,1.9101945,-0.27460808,-0.34379876,0.8683624,0.8212121,-0.0471503
15,0.7266732,0.5090455,"('boring', 'funny')",-0.6811985,-0.8163137,0.4436585,0.3803744,0.1630444,0.0243687,-0.1386757
16,-0.09595743,-0.10551075,"('unpopular', 'popular')",-0.41558528,-0.42819875,0.6243741,0.60669196,0.0376105,0.0243275,-0.013283
17,0.28365937,0.37210578,"('nasty', 'nice')",-0.8454175,-0.8205224,-0.45474514,-0.4397267,-0.3388344,-0.2960478,0.0427866
18,-0.9984263,-0.9427763,"('disagreeable', 'welcoming')",-0.7714342,-0.6888867,-0.4124261,-0.40073687,-0.7274289,-0.6774666,0.0499623
19,-1.0834304,-1.0525626,"('inhospitable', 'hospitable')",-1.7177318,-1.7681855,-0.21306153,-0.07872438,-1.0047413,-0.9664908,0.0382505
20,0.7245846,0.80085844,"('rough', 'thoughtful')",1.1060152,1.1791536,1.2309277,1.1813278,1.0205092,1.0537799,0.0332707
21,0.48001054,0.42510122,"('immoral', 'moral')",0.77618325,0.7923769,-0.7255724,-0.6617148,0.1768738,0.1852544,0.0083806
22,0.22858632,0.20275007,"('untrustworthy', 'trustworthy')",0.533955,0.50141263,-0.91973287,-0.96527964,-0.0523972,-0.087039,-0.0346418
23,-1.138111,-1.1880425,"('insincere', 'sincere')",0.22394253,0.28676322,5.809135,5.7112193,1.6316555,1.6033133,-0.0283422
24,-0.7579136,-0.76152724,"('dishonest', 'honest')",-0.36449692,-0.29018843,0.6046608,0.5931825,-0.1725832,-0.1528444,0.0197388
25,-0.42632905,-0.5226187,"('egoistic', 'altruistic')",-0.21935254,-0.3720661,1.6090306,1.5281985,0.3211163,0.2111712,-0.1099451
26,0.625508,0.5121946,"('hardhearted', 'benevolent')",1.1723168,1.1412774,1.8415456,1.7475349,1.2131235,1.1336689,-0.0794546
27,-0.10300629,-0.028267585,"('hardhearted', 'softhearted')",-0.16591503,-0.11459456,1.3434081,1.3035017,0.3581622,0.3868798,0.0287176
28,-0.46728024,-0.6452186,"('disloyal', 'loyal')",0.54222035,0.44761544,1.0369592,0.90970975,0.3706331,0.2373689,-0.1332642
29,-0.014288079,-0.09379807,"('unfair', 'fair')",-0.36532456,-0.44006506,-0.43623108,-0.59208983,-0.2719479,-0.3753177,-0.1033698
30,0.5303776,0.468733,"('intolerant', 'tolerant')",1.1352328,1.0395653,1.177311,1.1798896,0.9476404,0.8960627,-0.0515777
31,-0.7984779,-0.5991296,"('evil', 'good')",-1.4663119,-1.4693009,-0.9155784,-1.0010588,-1.0601227,-1.0231631,0.0369596
32,-0.16613841,-0.3020724,"('unkind', 'kind')",0.8171644,0.7520444,0.8001545,0.69018877,0.4837268,0.3800536,-0.1036732
33,0.5059278,0.40622047,"('wrong', 'right')",-0.48562914,-0.5308096,-0.30768338,-0.38823253,-0.0957949,-0.1709406,-0.0751457
34,-0.5936896,-0.37889814,"('mean', 'honorable')",-0.26672488,-0.13039573,5.9294815,6.078178,1.689689,1.8562946,0.1666056
35,0.045990698,-0.06016557,"('corrupt', 'incorrupt')",-1.685184,-1.8163978,0.11594798,-0.10955929,-0.5077484,-0.6620409,-0.1542925
36,-0.62763584,-0.66006804,"('hostile', 'amicable')",-1.4990983,-1.6558753,0.52751076,0.31919205,-0.5330745,-0.6655837,-0.1325092
37,0.1026972,0.09035441,"('fake', 'genuine')",0.0624398,0.10285537,0.46630782,0.5278023,0.2104816,0.2403374,0.0298558
38,-1.0281448,-0.99711496,"('untruthful', 'truthful')",-1.0592573,-1.013218,-0.13164377,-0.07350407,-0.739682,-0.6946123,0.0450697
39,1.3808978,1.4841915,"('exploitative', 'cooperative')",1.7807398,1.8591715,0.14598638,0.117829934,1.1025413,1.153731,0.0511897
40,-0.28197426,-0.32597777,"('stingy', 'generous')",0.37338555,0.4319411,-1.73303,-1.744703,-0.5472062,-0.5462466,0.0009596
41,-0.27399328,-0.26435697,"('unforgiving', 'forgiving')",0.4231932,0.45414072,0.28589317,0.22487564,0.145031,0.1382198,-0.0068112
42,1.2792046,1.3845419,"('unreliable', 'reliable')",1.5493937,1.7264059,-2.8788145,-2.7400348,-0.0167387,0.1236376,0.1403763
43,-0.23565961,-0.096594855,"('irresponsible', 'responsible')",1.0208702,1.1540426,0.6011508,0.68680507,0.4621205,0.5814176,0.1192971
44,0.66370344,0.72366047,"('prejudiced', 'unprejudiced')",-0.27265316,-0.2743549,-1.1761469,-1.1719391,-0.2616989,-0.2408779,0.020821
45,-0.69083875,-0.66892093,"('incompetent', 'competent')",0.4010989,0.435492,-0.18113782,-0.20776726,-0.1569592,-0.1470654,0.0098938
46,-0.47198838,-0.49186504,"('uncompetitive', 'competitive')",1.4753811,1.5215338,-0.861491,-0.78613275,0.0473006,0.0811787,0.0338781
47,0.2879038,0.3858687,"('stupid', 'smart')",0.41341007,0.5770337,5.7293506,5.791465,2.1435548,2.2514558,0.107901
48,-0.6950543,-0.74941003,"('unintelligent', 'intelligent')",-0.12421502,-0.11577124,0.19567598,0.2834055,-0.2078644,-0.1939253,0.0139391
49,-0.5769292,-0.4759438,"('unable', 'able')",-0.93377006,-0.8606549,-0.29402474,-0.16125287,-0.6015747,-0.4992838,0.1022909
50,0.11110557,0.12140212,"('clumsy', 'skillful')",-0.16664432,-0.16110396,0.067837715,0.07916128,0.0040997,0.0131531,0.0090534
51,-0.645846,-0.7927499,"('uneducated', 'educated')",0.47420454,0.38800633,0.27695024,0.26428834,0.0351029,-0.0468184,-0.0819213
52,0.5591704,0.25863072,"('irrational', 'rational')",-0.7391255,-0.9166839,0.4244077,0.22441377,0.0814842,-0.1445465,-0.2260307
53,-0.97396326,-1.0238,"('uncreative', 'creative')",0.039510094,-0.0031395536,1.0539677,1.0709108,0.0398382,0.0146571,-0.0251811
54,0.022920283,-0.12816273,"('incapable', 'capable')",-0.3355362,-0.35897785,1.068568,1.0958517,0.251984,0.2029037,-0.0490803
55,-0.19970943,-0.14742583,"('incompetent', 'clever')",1.3421191,1.3932136,0.06582604,0.1192949,0.4027452,0.4550276,0.0522824
56,0.13502209,0.1242173,"('impractical', 'practical')",1.3304324,1.2816675,0.028766345,0.025967874,0.4980736,0.4772842,-0.0207894
57,-0.29231206,-0.43368164,"('unimaginative', 'imaginative')",-0.011749579,-0.026812658,-2.6207998,-2.5932748,-0.9749538,-1.017923,-0.0429692
58,0.504632,0.40213573,"('undiscriminating', 'discriminating')",1.1021457,1.1180255,0.2297003,0.23298076,0.6121593,0.5843807,-0.0277786
59,0.7517782,0.7086026,"('foolish', 'wise')",-0.9066247,-0.95807385,0.5365225,0.5066944,0.1272253,0.085741,-0.0414843
60,0.3272942,0.42643282,"('inefficient', 'efficient')",1.6245458,1.7474178,-0.4757745,-0.25287992,0.4920218,0.6403236,0.1483018
61,0.59189713,0.43777925,"('illogical', 'logical')",-0.06825423,-0.23251006,0.43329617,0.28851447,0.3189797,0.1645946,-0.1543851
62,0.7016037,0.76658857,"('incompetent', 'brilliant')",1.210176,1.3078758,0.13251576,0.29214013,0.6814318,0.7888681,0.1074363
63,-0.22864616,-0.17896998,"('unperceptive', 'insightful')",1.301801,1.3828504,0.61336124,0.8031641,0.562172,0.6690149,0.1068429
64,0.3664203,0.35960448,"('shy', 'confident')",0.9991883,0.9529545,-6.8979354,-6.8462234,-1.8441089,-1.8445549,-0.000446
65,0.40134823,0.32693344,"('insecure', 'secure')",1.3270744,1.2613841,-0.3502116,-0.30563176,0.4594037,0.427562,-0.0318417
66,-0.34107175,-0.35353902,"('inactive', 'active')",0.52310425,0.5030116,1.1266041,1.1384012,0.4362122,0.4292912,-0.006921
67,1.0925144,1.0332443,"('doubtful', 'determined')",0.84197104,0.83263385,-0.4097636,-0.3514099,0.5082406,0.5048227,-0.0034179
68,-0.88412714,-0.907164,"('dependent', 'independent')",-0.30888098,-0.43863553,-0.7994297,-0.7749513,-0.6641459,-0.7069169,-0.042771
69,0.6575609,0.7457485,"('lazy', 'industrious')",0.16110393,0.11923809,-0.7178799,-0.69288164,0.033595,0.0573683,0.0237733
70,0.23369543,0.25812212,"('lethargic', 'energetic')",1.0087386,1.1229465,0.70428526,0.81320745,0.6489064,0.7314254,0.082519
71,-0.36651123,-0.29430923,"('diffident', 'self-confident')",0.004311856,0.03466693,0.55901784,0.57551366,0.0656062,0.1052905,0.0396843
72,0.25532916,0.21313246,"('unambitious', 'ambitious')",0.55852354,0.64601856,-0.7121973,-0.65756905,0.0338851,0.067194,0.0333089
73,1.5330825,1.5076985,"('helpless', 'self-reliant')",0.25835258,0.20301893,-3.1411579,-3.0915034,-0.4499076,-0.460262,-0.0103544
74,0.030961398,0.01245673,"('undedicated', 'dedicated')",1.5523124,1.5953691,0.18680987,0.23654501,0.5900279,0.6147903,0.0247624
75,0.23461463,0.21686378,"('meek', 'impulsive')",-1.2661171,-1.2433201,-0.3270505,-0.27706373,-0.452851,-0.4345067,0.0183443
