,target_male,target_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.113526285,-0.1785296,"('unsociable', 'sociable')",-0.0960714,-0.12387416,-0.1047988,-0.1512019,-0.0464031
1,0.7456886,0.61842877,"('unfriendly', 'friendly')",1.4873443,1.3637658,1.1165165,0.9910973,-0.1254192
2,0.7494751,0.654689,"('unlikable', 'likable')",0.49506652,0.3629408,0.6222708,0.5088149,-0.1134559
3,-0.2558173,0.031581786,"('repellent', 'pleasant')",1.0397513,1.1923134,0.391967,0.6119476,0.2199806
4,-0.89667,-1.0094548,"('disliked', 'liked')",-6.7329082,-7.0454564,-3.8147891,-4.0274558,-0.2126667
5,-0.29006392,-0.4051712,"('distant', 'outgoing')",-0.28117728,-0.24602517,-0.2856206,-0.3255982,-0.0399776
6,-0.38089105,-0.4750619,"('distant', 'open')",-0.5312818,-0.48484448,-0.4560865,-0.4799532,-0.0238667
7,0.5127479,0.6437122,"('insensitive', 'sensitive')",0.5506011,0.7421546,0.5316745,0.6929334,0.1612589
8,0.25114217,0.027319998,"('unaffectionate', 'affectionate')",0.7318023,0.59761417,0.4914722,0.3124671,-0.1790051
9,1.2172128,1.1501756,"('unaffectionate', 'caring')",1.2353263,1.3300776,1.2262695,1.2401266,0.0138571
10,0.37404394,0.46072844,"('unsympathetic', 'sympathetic')",-0.6207161,-0.46551242,-0.1233361,-0.002392,0.1209441
11,0.38952625,0.38838327,"('unhelpful', 'helpful')",1.8312819,2.0620604,1.110404,1.2252219,0.1148179
12,1.3761356,1.3976221,"('unsupportive', 'supportive')",-1.7849748,-1.7306634,-0.2044196,-0.1665207,0.0378989
13,0.022610586,-0.078943774,"('impolite', 'polite')",-0.92344093,-0.8404033,-0.4504152,-0.4596736,-0.0092584
14,0.54666847,0.58084387,"('antisocial', 'social')",0.14851533,0.066964656,0.3475919,0.3239043,-0.0236876
15,0.035906747,-0.15050375,"('boring', 'funny')",-0.26680183,-0.36619356,-0.1154475,-0.2583486,-0.1429011
16,-1.1543006,-1.1957493,"('unpopular', 'popular')",0.27715963,0.1652767,-0.4385705,-0.5152363,-0.0766658
17,-0.609426,-0.6884209,"('nasty', 'nice')",-0.4443886,-0.4691449,-0.5269073,-0.5787829,-0.0518756
18,-0.18242104,-0.24568781,"('disagreeable', 'welcoming')",-0.26276395,-0.3113398,-0.2225925,-0.2785138,-0.0559213
19,-0.8203014,-0.9928471,"('inhospitable', 'hospitable')",-0.39725003,-0.39765424,-0.6087757,-0.6952506,-0.0864749
20,1.2158701,1.274718,"('rough', 'thoughtful')",0.97810364,0.90263885,1.0969869,1.0886785,-0.0083084
21,0.683095,0.70038706,"('immoral', 'moral')",-0.32189286,-0.21044895,0.1806011,0.2449691,0.064368
22,0.20996045,0.20674855,"('untrustworthy', 'trustworthy')",-0.72839594,-0.66422087,-0.2592177,-0.2287362,0.0304815
23,1.3473572,1.4157908,"('insincere', 'sincere')",6.2167616,6.5389037,3.7820594,3.9773474,0.195288
24,0.5750051,0.55734223,"('dishonest', 'honest')",0.69179136,0.88594145,0.6333982,0.7216418,0.0882436
25,1.0841316,1.0618526,"('egoistic', 'altruistic')",1.4865934,1.3193686,1.2853625,1.1906106,-0.0947519
26,1.6888167,1.4217178,"('hardhearted', 'benevolent')",1.5422547,1.1760393,1.6155357,1.2988786,-0.3166571
27,-0.02885427,-0.108879186,"('hardhearted', 'softhearted')",1.2741314,1.2048212,0.6226386,0.547971,-0.0746676
28,1.1805294,1.099255,"('disloyal', 'loyal')",1.3570079,1.3584958,1.2687685,1.2288754,-0.0398931
29,-0.2814395,-0.30313265,"('unfair', 'fair')",-0.36084124,-0.57866377,-0.3211404,-0.4408982,-0.1197578
30,0.17937818,0.27333063,"('intolerant', 'tolerant')",0.5174699,0.6083025,0.348424,0.4408166,0.0923926
31,-1.2953953,-1.5081127,"('evil', 'good')",-0.730046,-1.067913,-1.0127206,-1.2880129,-0.2752923
32,0.3638787,0.30751956,"('unkind', 'kind')",0.7351858,0.5170451,0.5495322,0.4122823,-0.1372499
33,0.5814292,0.50231755,"('wrong', 'right')",-0.30220893,-0.35320836,0.1396101,0.0745546,-0.0650555
34,-0.6479371,-0.55794907,"('mean', 'honorable')",5.527204,5.8736067,2.4396334,2.6578288,0.2181954
35,-0.77423894,-0.95614505,"('corrupt', 'incorrupt')",-0.5108158,-0.6518173,-0.6425273,-0.8039812,-0.1614539
36,-1.2304096,-1.3846017,"('hostile', 'amicable')",-0.28847525,-0.49196178,-0.7594424,-0.9382818,-0.1788394
37,-0.3802938,-0.43073282,"('fake', 'genuine')",0.27492368,0.328298,-0.0526851,-0.0512174,0.0014677
38,0.32380027,0.27842233,"('untruthful', 'truthful')",-0.017573386,0.15516463,0.1531134,0.2167935,0.0636801
