,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.78813136,-1.0991883,"('unsociable', 'sociable')",-0.69991213,-0.7728169,1.0461699,1.01931,-0.6887296,-0.86239856,0.19147527,0.09692239,-0.28384104,-0.39608926,-0.2038282,-0.3357101,-0.1318819
1,1.8306904,1.790523,"('unfriendly', 'friendly')",1.2288824,1.0246598,-0.774964,-0.8042429,-1.3538291,-1.5548557,1.2079042,1.0127709,1.3086774,0.7591115,0.5745602,0.3713278,-0.2032324
2,1.6332495,1.7464592,"('unlikable', 'likable')",1.2094811,1.4064786,1.0925443,1.2538061,-0.03591769,0.015526885,1.2156918,1.3474782,0.27802497,0.40948775,0.8988457,1.0298727,0.131027
3,-1.7618828,-1.695485,"('repellent', 'pleasant')",-1.4370604,-1.1819628,0.53884614,0.7327455,-2.1062753,-2.0030508,-0.9363503,-0.917087,0.40388635,0.42856255,-0.8831395,-0.7727129,0.1104266
4,-0.49227446,-0.5191334,"('disliked', 'liked')",0.38992742,0.1864192,-1.7656853,-2.093442,1.8954148,1.698903,0.64974,0.5412681,-4.7066264,-4.3942204,-0.671584,-0.7633676,-0.0917836
5,1.3408172,1.5502712,"('distant', 'outgoing')",0.66563475,0.6038355,-1.8959754,-2.0413063,1.8944682,1.7804146,1.0604906,1.1002692,0.47560918,0.4401133,0.5901741,0.5722662,-0.0179079
6,1.1470925,1.4415963,"('distant', 'open')",0.66362756,0.6319143,-1.919918,-1.9645691,1.3951207,1.3664806,0.9670722,0.9878701,0.44534695,0.28077304,0.4497236,0.4573442,0.0076206
7,-0.34030494,-0.34983054,"('insensitive', 'sensitive')",-0.9680031,-0.75677687,1.2615469,1.3973616,-1.5207781,-1.5403103,-0.582692,-0.62895167,-0.5563242,-0.60229725,-0.4510926,-0.4134675,0.0376251
8,1.5746938,1.5991986,"('unaffectionate', 'affectionate')",1.2238841,1.000723,-1.1849529,-1.414115,-0.22435403,-0.34628466,1.3064895,1.1956255,1.2514153,0.80470985,0.6578626,0.4733096,-0.184553
9,2.140541,2.071698,"('unaffectionate', 'caring')",1.6111851,1.4455953,-0.15602309,-0.31519732,-0.7480939,-0.9130669,1.2019348,1.0196258,1.1305528,0.7343644,0.8633495,0.6738365,-0.189513
10,-1.2492447,-1.4912846,"('unsympathetic', 'sympathetic')",-0.74632215,-0.80302656,1.3975809,1.3248093,-2.2446427,-2.2576954,-0.43964368,-0.5672261,-0.25442213,-0.39288217,-0.5894491,-0.6978842,-0.1084351
11,-0.06445188,-0.35018614,"('unhelpful', 'helpful')",0.2878913,0.22415328,1.0663689,0.9565787,-1.165126,-1.2975802,-0.9651284,-1.0665976,1.5564268,1.3963144,0.1193301,-0.0228863,-0.1422164
12,0.84836483,0.9165752,"('unsupportive', 'supportive')",0.9824347,1.0158443,0.97822773,0.95812213,-0.79738736,-0.85463405,0.89994514,0.91621935,-1.7233171,-1.6756741,0.1980446,0.2127421,0.0146975
13,-0.40942153,-0.66158944,"('impolite', 'polite')",-0.509942,-0.39035013,2.2638116,2.2967117,-0.9476494,-1.0590007,-0.58287555,-0.57274544,-0.5068524,-0.40039736,-0.1154882,-0.1312286,-0.0157404
14,-1.0501486,-1.2390758,"('antisocial', 'social')",-1.1612746,-1.0980613,0.6710399,0.6938312,-1.4589963,-1.5601116,0.31886744,0.33784553,-1.5437663,-1.4233006,-0.7040464,-0.7148121,-0.0107657
15,0.6902294,0.58503574,"('boring', 'funny')",-0.7636888,-0.855416,-0.6897802,-0.6653567,0.84074515,0.7653308,0.088571995,0.106810816,-0.23823684,-0.056706168,-0.0120265,-0.0200503,-0.0080238
16,0.57137406,0.7513598,"('unpopular', 'popular')",0.10952735,0.098381355,-1.5611024,-1.6059093,0.35307497,0.4455698,0.6225762,0.7642071,0.4279602,0.43126234,0.0872351,0.1474785,0.0602434
17,-0.17628118,-0.08877081,"('nasty', 'nice')",-0.19029978,-0.12829638,-0.6954571,-0.73486674,0.8288507,0.8307794,0.004179001,0.10567671,-0.3330414,-0.19534405,-0.093675,-0.035137,0.058538
18,-0.13728075,0.09178138,"('disagreeable', 'welcoming')",-0.3481063,-0.23293555,-0.30028272,-0.16466299,-1.4688199,-1.275384,0.19062766,0.3034783,-1.5122762,-1.6856542,-0.596023,-0.4938962,0.1021268
19,-0.65477616,-0.46148798,"('inhospitable', 'hospitable')",-0.26273084,-0.27183452,-0.5632075,-0.6230888,0.59212863,0.5823736,-0.61388284,-0.66851467,0.32632768,0.2575099,-0.1960235,-0.1975071,-0.0014836
20,0.11457899,0.22876702,"('rough', 'thoughtful')",0.4671876,0.5967685,0.5538434,0.47903153,-0.84130764,-0.8569842,0.45766455,0.5341866,-0.7506665,-0.7759446,0.0002167,0.0343042,0.0340875
21,-0.34370852,-0.4623402,"('immoral', 'moral')",-1.3190899,-1.2080615,1.613107,1.8398255,-1.7100574,-1.6712147,-0.9149024,-0.87334716,-2.3032815,-2.2363336,-0.8296555,-0.7685786,0.0610769
22,-1.3587482,-1.6452934,"('untrustworthy', 'trustworthy')",-1.6493587,-1.6927137,1.4174953,1.3283194,-0.89644754,-1.0685447,-0.81394994,-0.93052834,-1.6284636,-1.6066169,-0.8215788,-0.9358962,-0.1143174
23,0.67832345,0.49604553,"('insincere', 'sincere')",0.1381004,0.19632222,2.1001337,2.206655,-2.657589,-2.783219,-0.752803,-0.8714839,3.4452896,2.9019578,0.4919092,0.3577129,-0.1341963
24,0.018280655,-0.14729542,"('dishonest', 'honest')",-0.9171189,-0.8367084,0.9696094,1.0717239,-1.6080496,-1.7091458,-0.49514765,-0.6225814,-0.69482505,-0.8715018,-0.4545418,-0.5192515,-0.0647097
25,-0.18839438,0.0054533854,"('egoistic', 'altruistic')",0.35470268,0.30876583,-1.927577,-1.9454237,-0.7115737,-0.6565526,0.44195196,0.59334034,1.036017,0.97633564,-0.1658123,-0.1196802,0.0461321
26,1.8292453,1.7957141,"('hardhearted', 'benevolent')",1.3959346,1.3171191,-0.6145841,-0.72350276,-0.115976885,-0.24246956,3.1035068,2.938573,1.0801252,0.82335174,1.1130418,0.9847976,-0.1282442
27,-0.41392228,-0.14058597,"('hardhearted', 'softhearted')",-1.3947643,-1.2482429,-0.6756941,-0.7797153,-0.4254111,-0.46152118,-0.82969326,-0.780723,-0.025213089,-0.29197833,-0.6274497,-0.6171278,0.0103219
28,-0.35215193,-0.6688304,"('disloyal', 'loyal')",-0.38353437,-0.5995662,0.16715428,0.017326917,-1.2516514,-1.4630196,0.15234168,-0.14360532,-0.098534964,-0.46848434,-0.2943961,-0.5543632,-0.2599671
