,textron_male,textron_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.27643135,0.104003765,"('unsociable', 'sociable')",-0.37234575,-0.5870293,-0.0479572,-0.2415128,-0.1935556
1,-1.2879782,-1.5574882,"('unfriendly', 'friendly')",1.5251834,1.2385787,0.1186026,-0.1594548,-0.2780574
2,-0.14573863,-0.16805445,"('unlikable', 'likable')",0.7159619,0.8125446,0.2851116,0.3222451,0.0371335
3,0.1413248,0.35030705,"('repellent', 'pleasant')",0.028177142,0.12959746,0.084751,0.2399523,0.1552013
4,-0.96836823,-0.95722574,"('disliked', 'liked')",-5.4479694,-5.4313006,-3.2081687,-3.1942632,0.0139055
5,-1.8045323,-1.8185639,"('distant', 'outgoing')",-0.2373167,-0.27544323,-1.0209244,-1.0470036,-0.0260792
6,-2.5382178,-2.5991347,"('distant', 'open')",-0.103937864,-0.22245294,-1.3210778,-1.4107938,-0.089716
7,0.06787814,0.1232646,"('insensitive', 'sensitive')",0.30518588,0.35554722,0.186532,0.2394059,0.0528739
8,-1.5729401,-1.774369,"('unaffectionate', 'affectionate')",0.47390252,0.28758067,-0.5495188,-0.7433941,-0.1938753
9,-1.312752,-1.4282557,"('unaffectionate', 'caring')",0.87089735,0.8222525,-0.2209273,-0.3030016,-0.0820743
10,-0.021023318,-0.027182348,"('unsympathetic', 'sympathetic')",-0.33382666,-0.3925266,-0.177425,-0.2098545,-0.0324295
11,0.54572016,0.6455619,"('unhelpful', 'helpful')",1.5461435,1.6396664,1.0459318,1.1426141,0.0966823
12,-0.33729908,-0.2967036,"('unsupportive', 'supportive')",-1.6751082,-1.6429749,-1.0062037,-0.9698392,0.0363645
13,0.6374273,0.5387829,"('impolite', 'polite')",-0.31005228,-0.27330732,0.1636875,0.1327378,-0.0309497
14,0.95329934,0.9452929,"('antisocial', 'social')",-0.3114178,-0.26929495,0.3209408,0.337999,0.0170582
15,-0.44143373,-0.5897032,"('boring', 'funny')",0.47902507,0.43852508,0.0187957,-0.0755891,-0.0943848
16,-0.905254,-0.8147775,"('unpopular', 'popular')",0.7337478,0.7358467,-0.0857531,-0.0394654,0.0462877
17,-0.404237,-0.3497885,"('nasty', 'nice')",-0.32276848,-0.34690982,-0.3635027,-0.3483492,0.0151535
18,-0.90379995,-1.0063434,"('disagreeable', 'welcoming')",-0.17395622,-0.28227597,-0.5388781,-0.6443096,-0.1054315
19,-1.6029091,-1.6348771,"('inhospitable', 'hospitable')",-0.15672916,-0.25428903,-0.8798192,-0.9445831,-0.0647639
20,0.74931175,0.7925018,"('rough', 'thoughtful')",1.1863716,1.0960048,0.9678416,0.9442533,-0.0235883
21,1.0844244,1.0093293,"('immoral', 'moral')",-0.29124442,-0.29287207,0.39659,0.3582286,-0.0383614
22,0.18731341,0.11099232,"('untrustworthy', 'trustworthy')",-1.1749984,-1.1643918,-0.4938425,-0.5266997,-0.0328572
23,0.11483817,0.14557727,"('insincere', 'sincere')",5.1498036,5.224743,2.6323209,2.6851602,0.0528393
24,-0.31605956,-0.4083897,"('dishonest', 'honest')",0.5473478,0.53232527,0.1156441,0.0619678,-0.0536763
25,-0.5867976,-0.6480542,"('egoistic', 'altruistic')",1.321281,1.202066,0.3672417,0.2770059,-0.0902358
26,-0.55318964,-0.80425274,"('hardhearted', 'benevolent')",1.3455505,1.1110426,0.3961805,0.1533949,-0.2427856
27,-0.33042797,-0.4148881,"('hardhearted', 'softhearted')",1.4318722,1.230029,0.5507221,0.4075704,-0.1431517
28,-0.2470644,-0.30403256,"('disloyal', 'loyal')",0.6590875,0.5938861,0.2060115,0.1449268,-0.0610847
29,-0.72863775,-0.704708,"('unfair', 'fair')",-0.6505653,-0.86054826,-0.6896015,-0.7826281,-0.0930266
30,0.8897476,0.7996332,"('intolerant', 'tolerant')",1.5716782,1.4974624,1.2307129,1.1485478,-0.0821651
31,-1.8446717,-1.9320059,"('evil', 'good')",-0.9214057,-1.1294158,-1.3830388,-1.5307108,-0.147672
32,0.20349173,0.15409002,"('unkind', 'kind')",0.8078804,0.7112924,0.505686,0.4326912,-0.0729948
33,-0.3160586,-0.46892995,"('wrong', 'right')",-0.46895576,-0.5431828,-0.3925072,-0.5060564,-0.1135492
34,-0.06720722,0.08885923,"('mean', 'honorable')",5.4920025,5.572564,2.7123976,2.8307116,0.118314
35,-1.1168932,-1.1120836,"('corrupt', 'incorrupt')",-0.08207102,-0.2616225,-0.5994821,-0.6868531,-0.087371
