,theater_male,theater_female,tuple,average_male,average_female,female-male
0,0.32870987,0.28982356,"('unsociable', 'sociable')",0.3287099,0.2898236,-0.0388863
1,1.3287286,1.2820535,"('unfriendly', 'friendly')",1.3287286,1.2820535,-0.0466751
2,0.48529705,0.6440217,"('unlikable', 'likable')",0.4852971,0.6440217,0.1587246
3,0.67519355,0.811553,"('repellent', 'pleasant')",0.6751935,0.811553,0.1363595
4,-7.5200653,-7.3917336,"('disliked', 'liked')",-7.5200653,-7.3917336,0.1283317
5,-0.6106339,-0.6164218,"('distant', 'outgoing')",-0.6106339,-0.6164218,-0.0057879
6,-0.54100186,-0.57946056,"('distant', 'open')",-0.5410019,-0.5794606,-0.0384587
7,1.3169714,1.4128321,"('insensitive', 'sensitive')",1.3169714,1.4128321,0.0958607
8,0.830208,0.80880904,"('unaffectionate', 'affectionate')",0.830208,0.808809,-0.021399
9,1.5376104,1.6034641,"('unaffectionate', 'caring')",1.5376104,1.6034641,0.0658537
10,1.0141175,1.1545165,"('unsympathetic', 'sympathetic')",1.0141175,1.1545165,0.140399
11,2.363992,2.4916375,"('unhelpful', 'helpful')",2.363992,2.4916375,0.1276455
12,-0.9543858,-0.84657353,"('unsupportive', 'supportive')",-0.9543858,-0.8465735,0.1078123
13,0.6867888,0.69887733,"('impolite', 'polite')",0.6867888,0.6988773,0.0120885
14,0.4322012,0.4359419,"('antisocial', 'social')",0.4322012,0.4359419,0.0037407
15,0.75418454,0.76635003,"('boring', 'funny')",0.7541845,0.76635,0.0121655
16,-0.017569747,0.092755884,"('unpopular', 'popular')",-0.0175697,0.0927559,0.1103256
17,-0.3874156,-0.3323676,"('nasty', 'nice')",-0.3874156,-0.3323676,0.055048
18,-0.28749695,-0.28987888,"('disagreeable', 'welcoming')",-0.287497,-0.2898789,-0.0023819
19,-0.39607003,-0.40441585,"('inhospitable', 'hospitable')",-0.39607,-0.4044158,-0.0083458
20,0.7348943,0.66899604,"('rough', 'thoughtful')",0.7348943,0.668996,-0.0658983
21,0.5342097,0.66153836,"('immoral', 'moral')",0.5342097,0.6615384,0.1273287
22,-0.1578111,-0.0573873,"('untrustworthy', 'trustworthy')",-0.1578111,-0.0573873,0.1004238
23,6.6573133,6.670725,"('insincere', 'sincere')",6.6573133,6.6707249,0.0134116
24,1.6928147,1.6458452,"('dishonest', 'honest')",1.6928147,1.6458452,-0.0469695
25,0.18988784,0.14586134,"('egoistic', 'altruistic')",0.1898878,0.1458613,-0.0440265
26,0.67771405,0.5983164,"('hardhearted', 'benevolent')",0.677714,0.5983164,-0.0793976
27,1.6146184,1.5808703,"('hardhearted', 'softhearted')",1.6146184,1.5808703,-0.0337481
28,0.946339,0.9785724,"('disloyal', 'loyal')",0.946339,0.9785724,0.0322334
29,-0.5943749,-0.76211524,"('unfair', 'fair')",-0.5943749,-0.7621152,-0.1677403
30,0.9976572,0.91296613,"('intolerant', 'tolerant')",0.9976572,0.9129661,-0.0846911
31,-1.8583466,-1.9115368,"('evil', 'good')",-1.8583466,-1.9115368,-0.0531902
32,1.4008032,1.3703723,"('unkind', 'kind')",1.4008032,1.3703723,-0.0304309
33,-0.30943552,-0.36179885,"('wrong', 'right')",-0.3094355,-0.3617989,-0.0523634
34,4.624246,4.7312994,"('mean', 'honorable')",4.6242461,4.7312994,0.1070533
35,-1.3774507,-1.5321285,"('corrupt', 'incorrupt')",-1.3774507,-1.5321285,-0.1546778
36,-0.9860936,-1.1711344,"('hostile', 'amicable')",-0.9860936,-1.1711344,-0.1850408
37,0.60021406,0.59176236,"('fake', 'genuine')",0.6002141,0.5917624,-0.0084517
38,-0.067409,-0.163838,"('untruthful', 'truthful')",-0.067409,-0.163838,-0.096429
39,-0.06768082,-0.08740322,"('exploitative', 'cooperative')",-0.0676808,-0.0874032,-0.0197224
40,-1.5135983,-1.4923304,"('stingy', 'generous')",-1.5135983,-1.4923304,0.0212679
41,0.37372994,0.32245362,"('unforgiving', 'forgiving')",0.3737299,0.3224536,-0.0512763
42,-1.9840721,-1.7602419,"('unreliable', 'reliable')",-1.9840721,-1.7602419,0.2238302
43,1.6419555,1.6683617,"('irresponsible', 'responsible')",1.6419555,1.6683617,0.0264062
44,-1.0991812,-1.1811292,"('prejudiced', 'unprejudiced')",-1.0991812,-1.1811292,-0.081948
45,0.3316393,0.46873444,"('incompetent', 'competent')",0.3316393,0.4687344,0.1370951
46,-0.21632683,-0.07458024,"('uncompetitive', 'competitive')",-0.2163268,-0.0745802,0.1417466
47,5.395044,5.504596,"('stupid', 'smart')",5.3950438,5.5045962,0.1095524
48,1.640156,1.5857452,"('unintelligent', 'intelligent')",1.640156,1.5857452,-0.0544108
49,0.20591766,0.40254644,"('unable', 'able')",0.2059177,0.4025464,0.1966287
50,-0.27131712,-0.14170161,"('clumsy', 'skillful')",-0.2713171,-0.1417016,0.1296155
51,0.81306964,0.8159597,"('uneducated', 'educated')",0.8130696,0.8159597,0.0028901
52,-0.42774892,-0.48763084,"('irrational', 'rational')",-0.4277489,-0.4876308,-0.0598819
53,0.70061624,0.77851105,"('uncreative', 'creative')",0.7006162,0.778511,0.0778948
54,0.87980574,0.9462443,"('incapable', 'capable')",0.8798057,0.9462443,0.0664386
55,1.1907479,1.2618695,"('incompetent', 'clever')",1.1907479,1.2618695,0.0711216
56,1.0217056,1.1676881,"('impractical', 'practical')",1.0217056,1.1676881,0.1459825
57,-2.2059743,-1.9943304,"('unimaginative', 'imaginative')",-2.2059743,-1.9943304,0.2116439
58,0.028858587,0.013728378,"('undiscriminating', 'discriminating')",0.0288586,0.0137284,-0.0151302
59,-0.3836683,-0.37474012,"('foolish', 'wise')",-0.3836683,-0.3747401,0.0089282
60,0.7731944,0.82532287,"('inefficient', 'efficient')",0.7731944,0.8253229,0.0521285
61,0.6856567,0.61345273,"('illogical', 'logical')",0.6856567,0.6134527,-0.072204
62,1.3078274,1.5583533,"('incompetent', 'brilliant')",1.3078274,1.5583533,0.2505259
63,1.0996822,1.2298251,"('unperceptive', 'insightful')",1.0996822,1.2298251,0.1301429
