,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.2904368,0.15479836,"('unsociable', 'sociable')",-0.2666672,-0.40954092,0.94902575,0.8228426,-0.31182492,-0.42368746,0.1652426,0.0361031,-0.1291395
1,-1.4005796,-1.328593,"('unfriendly', 'friendly')",1.4464889,1.3781391,0.3274058,0.2849695,1.942416,1.8759137,0.5789328,0.5526074,-0.0263254
2,1.3683075,1.4760475,"('unlikable', 'likable')",2.5262845,2.6560152,1.9721099,1.9950238,0.7971951,0.9090349,1.6659741,1.7590303,0.0930562
3,0.4009217,0.5873581,"('repellent', 'pleasant')",-0.5772605,-0.54703087,1.3113457,1.2989492,0.553818,0.6100193,0.4222062,0.487324,0.0651178
4,-1.4282588,-1.4536484,"('disliked', 'liked')",0.29307768,0.25193286,-0.256154,-0.28166866,-6.342142,-6.3960886,-1.9333693,-1.9698682,-0.0364989
5,-1.7190367,-1.6450763,"('distant', 'outgoing')",0.9951557,1.0199034,-0.93699145,-0.9214583,-0.37551454,-0.3412996,-0.5090967,-0.4719827,0.037114
6,-2.4203603,-2.361088,"('distant', 'open')",0.06028126,0.14170232,-1.5743285,-1.5424318,0.16848108,0.20789501,-0.9414816,-0.8884806,0.053001
7,1.4650246,1.3733954,"('insensitive', 'sensitive')",0.3241306,0.32170925,1.0577645,1.0392629,1.5480168,1.4913894,1.0987341,1.0564393,-0.0422948
8,-1.3926028,-1.329601,"('unaffectionate', 'affectionate')",0.63563025,0.64549625,0.037186254,0.12653215,0.76956046,0.8274913,0.0124435,0.0674797,0.0550362
9,-0.0077665225,0.03358291,"('unaffectionate', 'caring')",1.183692,1.1755967,0.6256718,0.6830888,1.3929081,1.4984908,0.7986264,0.8476898,0.0490634
10,1.7526042,1.7292964,"('unsympathetic', 'sympathetic')",-1.3057865,-1.2501682,0.44103175,0.47785658,0.08019337,0.11217545,0.2420107,0.2672901,0.0252794
11,1.336367,1.3427918,"('unhelpful', 'helpful')",-0.26539233,-0.23579982,0.2859338,0.3290372,1.9448395,2.056366,0.825437,0.8730988,0.0476618
12,2.226046,2.2664523,"('unsupportive', 'supportive')",1.2297554,1.320223,1.6133373,1.7270504,-1.4648094,-1.4002874,0.9010823,0.9783595,0.0772772
13,1.7915171,1.7628016,"('impolite', 'polite')",-0.33918884,-0.29739398,0.50282615,0.46955174,-0.2361086,-0.2921759,0.4297615,0.4106959,-0.0190656
14,1.3056359,1.2160888,"('antisocial', 'social')",1.3497876,1.3426839,1.823952,1.7885501,-0.15587696,-0.20120418,1.0808747,1.0365295,-0.0443452
15,0.11220414,0.004734535,"('boring', 'funny')",0.42147037,0.39139858,-0.53267324,-0.6033143,0.5782069,0.55191195,0.144802,0.0861827,-0.0586193
16,-1.3924086,-1.3514011,"('unpopular', 'popular')",-0.13919288,-0.12171613,-0.37188765,-0.31561524,0.38794684,0.43796855,-0.3788856,-0.337691,0.0411946
17,0.24242672,0.34604034,"('nasty', 'nice')",-0.40427125,-0.311172,-0.846189,-0.762007,-0.35655153,-0.269552,-0.3411463,-0.2491727,0.0919736
18,0.28965628,0.327526,"('disagreeable', 'welcoming')",0.031701572,0.10971852,-0.25404698,-0.16884053,-0.2591139,-0.2639468,-0.0479508,0.0011143,0.0490651
19,-0.089293554,-0.080373794,"('inhospitable', 'hospitable')",-0.3078296,-0.33267114,-1.5007961,-1.4967886,-0.12894955,-0.11216898,-0.5067172,-0.5055006,0.0012166
20,0.39509597,0.36346403,"('rough', 'thoughtful')",0.04369133,0.11682403,0.47027674,0.48437795,0.8551509,0.81859064,0.4410537,0.4458142,0.0047605
21,2.0812616,2.075358,"('immoral', 'moral')",0.30821103,0.33102256,0.89192647,0.89012516,-0.49781457,-0.42376387,0.6958961,0.7181854,0.0222893
22,0.86549485,0.8617141,"('untrustworthy', 'trustworthy')",-0.10467408,-0.08177676,1.2479362,1.2292101,-0.5214729,-0.5222193,0.371821,0.3717321,-8.89e-05
23,1.667918,1.6410459,"('insincere', 'sincere')",0.122112975,0.13116527,1.0141451,1.0276839,6.4619484,6.4231915,2.3165312,2.3057716,-0.0107596
24,1.2505254,1.2337694,"('dishonest', 'honest')",-0.13566363,-0.097996935,-0.16903198,-0.15017633,1.0762258,1.059483,0.5055139,0.5112698,0.0057559
25,-0.847639,-0.8854466,"('egoistic', 'altruistic')",0.6380534,0.6820696,0.123479135,0.1447449,1.7005296,1.6125176,0.4036058,0.3884714,-0.0151344
26,0.7394291,0.6633389,"('hardhearted', 'benevolent')",2.0490336,2.0493932,1.0941489,1.0827206,1.629548,1.57134,1.3780398,1.3416982,-0.0363416
27,0.21485502,0.18190236,"('hardhearted', 'softhearted')",-0.6437891,-0.5976014,-0.24787734,-0.22537026,1.5673975,1.5269097,0.2226465,0.2214601,-0.0011864
28,0.68338406,0.5294858,"('disloyal', 'loyal')",0.20290944,0.072630584,0.10889722,-0.0043235794,1.1046398,1.0109748,0.5249577,0.4021919,-0.1227658
29,-0.7847335,-0.8307137,"('unfair', 'fair')",-0.53758126,-0.5591164,-0.7088002,-0.8031559,-0.722473,-0.89017755,-0.688397,-0.7707909,-0.0823939
30,2.234407,2.2117352,"('intolerant', 'tolerant')",-0.014132012,0.026368098,0.60508794,0.5305793,1.2847722,1.2604222,1.0275338,1.0072763,-0.0202575
31,-2.7254376,-2.5982199,"('evil', 'good')",-0.18496464,-0.14135893,-1.6346338,-1.605138,-1.0311499,-1.0612303,-1.3940465,-1.3514867,0.0425598
32,1.3780754,1.3179669,"('unkind', 'kind')",-0.15570226,-0.15709864,1.1888295,1.129873,1.4515785,1.3637166,0.9656953,0.9136145,-0.0520808
33,0.242668,0.24449585,"('wrong', 'right')",1.5694457,1.5640074,-0.12869555,-0.15660095,-0.39503914,-0.49730906,0.3220948,0.2886483,-0.0334465
34,0.705052,0.8573786,"('mean', 'honorable')",0.3425992,0.4618764,0.7673995,0.9073204,6.231163,6.339914,2.0115535,2.1416223,0.1300688
35,-1.5942522,-1.6235616,"('corrupt', 'incorrupt')",-0.29218063,-0.29125515,-1.7895218,-1.8145401,-0.48075378,-0.67274725,-1.0391772,-1.100526,-0.0613488
36,-2.050577,-2.022729,"('hostile', 'amicable')",0.7464198,0.6866799,-1.2177479,-1.3203032,0.0112129,-0.16425343,-0.627673,-0.7051514,-0.0774784
37,0.6186828,0.6544045,"('fake', 'genuine')",-0.7379817,-0.6950137,0.01838123,0.021485781,0.64635533,0.66863334,0.1363594,0.1623775,0.0260181
38,0.29180825,0.3705147,"('untruthful', 'truthful')",0.79290295,0.83644176,0.015282061,0.11858747,0.021128245,0.08822451,0.2802804,0.3534421,0.0731617
39,2.5881627,2.5578396,"('exploitative', 'cooperative')",0.81018794,0.83033,1.5580801,1.476518,0.3491692,0.3005646,1.3264,1.2913132,-0.0350868
40,0.5062529,0.44568056,"('stingy', 'generous')",1.6715207,1.7059778,0.9730746,1.0247678,-1.3082653,-1.383916,0.4606457,0.4481275,-0.0125182
41,0.960168,0.94307137,"('unforgiving', 'forgiving')",0.8977323,0.9069081,0.8855599,0.89288545,0.31053746,0.24873132,0.7634994,0.7478991,-0.0156003
42,1.1995215,1.1494544,"('unreliable', 'reliable')",0.7806276,0.89541185,1.6406049,1.7055176,-2.7959483,-2.7050767,0.2062014,0.2613268,0.0551254
43,1.8550823,1.994244,"('irresponsible', 'responsible')",0.32000184,0.46207675,1.2993308,1.3495826,1.0011797,1.0497857,1.1188986,1.2139223,0.0950237
44,-0.63792175,-0.6362042,"('prejudiced', 'unprejudiced')",-0.5399326,-0.42199937,-0.48963735,-0.5033261,-1.6355305,-1.6328696,-0.8257555,-0.7985998,0.0271557
45,1.0355167,0.98548806,"('incompetent', 'competent')",-1.0983049,-1.0352559,0.20569536,0.24119985,-0.01994494,-0.022708677,0.0307406,0.0421808,0.0114402
46,1.6534213,1.6853296,"('uncompetitive', 'competitive')",0.44681054,0.47111458,2.2308056,2.2099774,-0.49552864,-0.48482072,0.9588772,0.9704002,0.011523
47,0.5727517,0.61826086,"('stupid', 'smart')",0.59130514,0.68179613,0.7679811,0.8665837,5.8802323,5.9923496,1.9530675,2.0397477,0.0866802
48,0.48817867,0.46628934,"('unintelligent', 'intelligent')",-1.3741597,-1.3991228,-0.69840175,-0.7087067,0.26878676,0.29802617,-0.328899,-0.3358785,-0.0069795
49,-0.41325,-0.3593661,"('unable', 'able')",-1.2656277,-1.1613522,-0.6128537,-0.52645767,-0.17980371,-0.023745649,-0.6178837,-0.5177304,0.1001533
50,-0.010174762,-0.0046439767,"('clumsy', 'skillful')",0.78168607,0.83330184,0.08417967,0.11185418,-0.023005776,0.039878234,0.2081713,0.2450976,0.0369263
51,1.4079206,1.2485311,"('uneducated', 'educated')",-0.36260858,-0.48921958,0.59782845,0.47721848,1.0536675,0.9261713,0.674202,0.5406753,-0.1335267
52,-1.4667735,-1.5471205,"('irrational', 'rational')",0.5742194,0.42644078,-1.1692728,-1.3115156,0.056362443,-0.041973323,-0.5013661,-0.6185421,-0.117176
53,-0.8409749,-0.7752182,"('uncreative', 'creative')",0.97472143,1.0247489,-0.14672416,-0.15333873,1.0512749,0.9807466,0.2595743,0.2692347,0.0096604
54,0.0032163262,-0.029025726,"('incapable', 'capable')",1.063735,1.075175,0.23126622,0.25756836,1.2956833,1.3318586,0.6484752,0.6588941,0.0104189
55,1.5166926,1.4435465,"('incompetent', 'clever')",-1.1601291,-1.1370108,0.7063321,0.7121257,0.20808855,0.25299713,0.317746,0.3179147,0.0001687
56,1.6440055,1.6429819,"('impractical', 'practical')",0.026581608,0.0821737,0.9948428,0.9516232,0.0011972077,0.022304397,0.6666568,0.6747708,0.008114
57,0.09841405,0.068581544,"('unimaginative', 'imaginative')",-0.3455087,-0.31249064,-0.17780036,-0.21620618,-2.4575288,-2.4566388,-0.720606,-0.7291885,-0.0085825
58,0.89534974,0.88306594,"('undiscriminating', 'discriminating')",1.5511044,1.5261266,1.2630191,1.3048991,0.455168,0.4431134,1.0411603,1.0393013,-0.001859
59,-0.496906,-0.5133306,"('foolish', 'wise')",1.1659148,1.0974574,-0.983239,-1.0442265,0.36877,0.3626493,0.0136349,-0.0243626,-0.0379975
60,2.1832755,2.248772,"('inefficient', 'efficient')",-0.78606474,-0.6985159,1.307137,1.3573965,0.0063553555,0.12296292,0.6776757,0.7576538,0.0799781
61,0.9514453,0.8750594,"('illogical', 'logical')",0.9982295,0.97061354,0.27119848,0.1900556,0.45918468,0.30133143,0.6700145,0.584265,-0.0857495
62,2.175659,2.204206,"('incompetent', 'brilliant')",0.08960579,0.2599468,0.98515064,1.0938342,0.37936187,0.5736436,0.9074443,1.0329076,0.1254633
63,0.7251116,0.73219377,"('unperceptive', 'insightful')",1.2792075,1.306265,2.5718272,2.6070158,1.3357298,1.4225086,1.4779689,1.5169958,0.0390269
64,0.15744221,0.12019396,"('shy', 'confident')",0.81536955,0.78200936,1.5995154,1.5106245,-6.700988,-6.7129455,-1.0321652,-1.0750294,-0.0428642
65,1.9010847,1.7868046,"('insecure', 'secure')",-0.58780795,-0.6332785,1.2912285,1.1785531,0.07409464,0.005192671,0.66965,0.584318,-0.085332
66,-0.28969958,-0.3784953,"('inactive', 'active')",1.337013,1.3774778,1.3174691,1.3156953,0.8983234,0.79628193,0.8157765,0.7777399,-0.0380366
67,0.7539959,0.7119137,"('doubtful', 'determined')",-0.026611913,-0.021717824,0.3429382,0.3339613,-0.8224198,-0.81961095,0.0619756,0.0511366,-0.010839
68,0.22535321,0.1134006,"('dependent', 'independent')",-1.826809,-1.8401792,-0.17774302,-0.23392354,-0.4792649,-0.55795205,-0.564616,-0.6296636,-0.0650476
69,-1.2390752,-1.2223891,"('lazy', 'industrious')",1.0471202,1.1072613,0.056521527,0.09307553,-1.061796,-1.040126,-0.2993073,-0.2655446,0.0337627
70,2.175132,2.1192906,"('lethargic', 'energetic')",-0.028876983,0.030225543,1.4498413,1.4802253,1.2433124,1.2750186,1.2098522,1.22619,0.0163378
71,0.26490888,0.30975106,"('diffident', 'self-confident')",1.4094006,1.480392,0.6533211,0.7220124,0.5117403,0.5061928,0.7098427,0.7545871,0.0447444
72,1.246133,1.2126094,"('unambitious', 'ambitious')",0.19623724,0.23029591,0.48960084,0.5150997,-0.48620227,-0.39260128,0.3614422,0.3913509,0.0299087
73,1.6083986,1.6289307,"('helpless', 'self-reliant')",1.4789131,1.4070555,0.25537893,0.21103285,-3.3090348,-3.2105336,0.008414,0.0091214,0.0007074
74,1.3727709,1.3357303,"('undedicated', 'dedicated')",0.815038,0.8526711,1.3287133,1.2895924,0.6122055,0.6107569,1.032182,1.0221877,-0.0099943
75,-1.4302644,-1.4035463,"('meek', 'impulsive')",0.06403893,0.15893461,-0.8887646,-0.76014805,-0.62870795,-0.526279,-0.7209245,-0.6327597,0.0881648
76,1.0713443,1.0120524,"('anxious', 'daring')",-0.53931135,-0.48025352,0.80998284,0.815171,0.16141236,0.18242586,0.375857,0.3823489,0.0064919
