,fleece_male,fleece_female,tuple,average_male,average_female,female-male
30,0.7408275,0.73059016,"('intolerant', 'tolerant')",0.7408275,0.7305902,-0.0102373
31,-1.4973745,-1.4984741,"('evil', 'good')",-1.4973745,-1.4984741,-0.0010996
32,0.025516825,-0.03283382,"('unkind', 'kind')",0.0255168,-0.0328338,-0.0583506
33,0.15005949,0.04826184,"('wrong', 'right')",0.1500595,0.0482618,-0.1017977
34,1.573202,1.6640749,"('mean', 'honorable')",1.573202,1.6640749,0.0908729
35,0.337266,0.2631004,"('corrupt', 'incorrupt')",0.337266,0.2631004,-0.0741656
36,-0.6722236,-0.72940487,"('hostile', 'amicable')",-0.6722236,-0.7294049,-0.0571813
37,0.079767205,0.056496,"('fake', 'genuine')",0.0797672,0.056496,-0.0232712
38,-0.25197074,-0.28169644,"('untruthful', 'truthful')",-0.2519707,-0.2816964,-0.0297257
39,0.44170377,0.47894016,"('exploitative', 'cooperative')",0.4417038,0.4789402,0.0372364
40,-1.5251689,-1.56386,"('stingy', 'generous')",-1.5251689,-1.5638601,-0.0386912
41,-0.13161999,-0.18326539,"('unforgiving', 'forgiving')",-0.13162,-0.1832654,-0.0516454
42,-0.37469196,-0.23510869,"('unreliable', 'reliable')",-0.374692,-0.2351087,0.1395833
43,-0.13256903,-0.15172635,"('irresponsible', 'responsible')",-0.132569,-0.1517264,-0.0191574
44,-0.14668599,-0.06515346,"('prejudiced', 'unprejudiced')",-0.146686,-0.0651535,0.0815325
45,0.101575755,0.13492782,"('incompetent', 'competent')",0.1015758,0.1349278,0.033352
46,-0.54228777,-0.5433125,"('uncompetitive', 'competitive')",-0.5422878,-0.5433125,-0.0010247
47,1.8596972,1.7880441,"('stupid', 'smart')",1.8596972,1.7880441,-0.0716531
48,-0.2672769,-0.25913656,"('unintelligent', 'intelligent')",-0.2672769,-0.2591366,0.0081403
49,-0.1521909,-0.016512133,"('unable', 'able')",-0.1521909,-0.0165121,0.1356788
50,-0.20334506,-0.21892738,"('clumsy', 'skillful')",-0.2033451,-0.2189274,-0.0155823
51,-1.1404227,-1.1236634,"('uneducated', 'educated')",-1.1404227,-1.1236634,0.0167593
52,-1.122045,-1.2991161,"('irrational', 'rational')",-1.122045,-1.2991161,-0.1770711
53,-1.524018,-1.6646063,"('uncreative', 'creative')",-1.524018,-1.6646063,-0.1405883
54,-0.25667423,-0.40967494,"('incapable', 'capable')",-0.2566742,-0.4096749,-0.1530007
55,0.71597654,0.7070523,"('incompetent', 'clever')",0.7159765,0.7070523,-0.0089242
56,0.49071288,0.6269578,"('impractical', 'practical')",0.4907129,0.6269578,0.1362449
57,-0.74297005,-0.83426774,"('unimaginative', 'imaginative')",-0.74297,-0.8342677,-0.0912977
58,0.21284235,0.1513326,"('undiscriminating', 'discriminating')",0.2128423,0.1513326,-0.0615097
59,-0.45882678,-0.5282229,"('foolish', 'wise')",-0.4588268,-0.5282229,-0.0693961
60,0.018938392,0.16357729,"('inefficient', 'efficient')",0.0189384,0.1635773,0.1446389
61,-0.13129395,-0.31577346,"('illogical', 'logical')",-0.131294,-0.3157735,-0.1844795
62,-0.015260175,0.07726919,"('incompetent', 'brilliant')",-0.0152602,0.0772692,0.0925294
63,-0.84252155,-0.7301089,"('unperceptive', 'insightful')",-0.8425215,-0.7301089,0.1124126
64,-1.867059,-1.7945276,"('shy', 'confident')",-1.867059,-1.7945276,0.0725314
65,0.3775155,0.34751403,"('insecure', 'secure')",0.3775155,0.347514,-0.0300015
66,-0.32398015,-0.40860182,"('inactive', 'active')",-0.3239802,-0.4086018,-0.0846216
67,-0.29601386,-0.2100609,"('doubtful', 'determined')",-0.2960139,-0.2100609,0.085953
68,-0.5445742,-0.5048496,"('dependent', 'independent')",-0.5445742,-0.5048496,0.0397246
69,-0.42494342,-0.28764367,"('lazy', 'industrious')",-0.4249434,-0.2876437,0.1372997
70,0.36173448,0.32920775,"('lethargic', 'energetic')",0.3617345,0.3292077,-0.0325268
71,0.7135522,0.73973167,"('diffident', 'self-confident')",0.7135522,0.7397317,0.0261795
72,-0.62522185,-0.71296984,"('unambitious', 'ambitious')",-0.6252218,-0.7129698,-0.087748
73,-1.0383687,-1.0306594,"('helpless', 'self-reliant')",-1.0383687,-1.0306594,0.0077093
74,-0.15937707,-0.21350174,"('undedicated', 'dedicated')",-0.1593771,-0.2135017,-0.0541246
75,-0.31691533,-0.2670892,"('meek', 'impulsive')",-0.3169153,-0.2670892,0.0498261
76,0.36781392,0.43631297,"('anxious', 'daring')",0.3678139,0.436313,0.0684991
77,-1.0977113,-0.89056873,"('unmotivated', 'motivated')",-1.0977113,-0.8905687,0.2071426
78,0.13090055,0.15305412,"('nonresilient', 'resilient')",0.1309005,0.1530541,0.0221536
79,-0.61887336,-0.5591924,"('wavering', 'unwavering')",-0.6188734,-0.5591924,0.059681
80,1.1175493,1.1174957,"('dominated', 'dominating')",1.1175493,1.1174957,-5.36e-05
81,-0.19731444,-0.11142102,"('submissive', 'aggressive')",-0.1973144,-0.111421,0.0858934
82,0.9823747,0.9195398,"('poor', 'rich')",0.9823747,0.9195398,-0.0628349
83,-0.32109615,-0.2870148,"('powerless', 'powerful')",-0.3210962,-0.2870148,0.0340814
84,-0.19128409,-0.21471086,"('inferior', 'superior')",-0.1912841,-0.2147109,-0.0234268
85,-0.4697546,-0.47431523,"('insignificant', 'prestigious')",-0.4697546,-0.4743152,-0.0045606
86,-0.97886753,-1.1312418,"('uninfluential', 'influential')",-0.9788675,-1.1312418,-0.1523743
87,0.36548766,0.40018827,"('unsuccessful', 'successful')",0.3654877,0.4001883,0.0347006
88,-1.1975927,-1.1313182,"('low', 'eminent')",-1.1975927,-1.1313182,0.0662745
