,franklin_male,franklin_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1601616,-1.3702196,"('unsociable', 'sociable')",0.064374045,-0.15313011,-0.44053715,-0.62294304,-0.5121082,-0.7154309,-0.2033227
1,-0.25995326,-0.29572627,"('unfriendly', 'friendly')",0.31258044,0.1311946,1.3465542,1.1495086,0.4663938,0.3283256,-0.1380682
2,0.40318474,0.38056242,"('unlikable', 'likable')",0.836026,0.83128667,0.63272256,0.6707964,0.6239777,0.6275485,0.0035708
3,0.106705256,0.15907374,"('repellent', 'pleasant')",1.0750885,1.1649083,0.111813,0.20422153,0.4312023,0.5094012,0.0781989
4,-0.9884757,-1.0217912,"('disliked', 'liked')",-0.28202665,-0.3632033,-5.765843,-5.7555914,-2.3454485,-2.3801953,-0.0347468
5,-0.89604515,-0.8195288,"('distant', 'outgoing')",-0.730178,-0.69129515,-0.13371223,-0.17334512,-0.5866451,-0.5613897,0.0252554
6,-1.4531558,-1.3594341,"('distant', 'open')",-1.2370313,-1.2437626,0.12699494,0.05230536,-0.8543974,-0.8502971,0.0041003
7,0.5056331,0.46986994,"('insensitive', 'sensitive')",0.6490815,0.72973806,0.61339957,0.6121245,0.5893714,0.6039108,0.0145394
8,-0.42691302,-0.4165741,"('unaffectionate', 'affectionate')",-0.5799943,-0.6399508,0.26132843,0.14511478,-0.2485263,-0.3038034,-0.0552771
9,0.9071917,0.9295885,"('unaffectionate', 'caring')",0.5820179,0.6058256,0.87242687,0.828104,0.7872122,0.7878394,0.0006272
10,0.3464849,0.22572796,"('unsympathetic', 'sympathetic')",-0.24619995,-0.31323385,-0.11634372,-0.1684057,-0.0053529,-0.0853039,-0.079951
11,0.5993336,0.66407126,"('unhelpful', 'helpful')",0.8415467,0.9322243,1.9501956,2.0096853,1.1303586,1.2019936,0.071635
12,1.0026194,0.95031077,"('unsupportive', 'supportive')",0.7312694,0.7296128,-1.5555582,-1.5405588,0.0594436,0.0464549,-0.0129887
13,-0.046203554,-0.12530264,"('impolite', 'polite')",-0.17449938,-0.19637083,0.009317502,-0.04801458,-0.0704618,-0.1232293,-0.0527675
14,-0.07028265,-0.13126455,"('antisocial', 'social')",0.75818104,0.75092316,-0.5070615,-0.51695,0.060279,0.0342362,-0.0260428
15,-0.63388824,-0.6352227,"('boring', 'funny')",-0.8546154,-0.8297323,0.44674283,0.41387013,-0.3472536,-0.3503616,-0.003108
16,-1.5994763,-1.5873353,"('unpopular', 'popular')",0.11553902,0.09049616,0.47776803,0.49616125,-0.3353897,-0.3335593,0.0018304
17,-0.61947405,-0.5377885,"('nasty', 'nice')",0.21504839,0.3376923,-0.25523254,-0.15722033,-0.2198861,-0.1191055,0.1007806
18,-0.35642326,-0.42811275,"('disagreeable', 'welcoming')",-0.56622076,-0.61311376,-0.4901994,-0.5945961,-0.4709478,-0.5452742,-0.0743264
19,-0.79684407,-0.7501127,"('inhospitable', 'hospitable')",-1.4500148,-1.414665,-0.114640936,-0.16544396,-0.7871666,-0.7767406,0.010426
20,0.26383108,0.29112428,"('rough', 'thoughtful')",0.23841353,0.21231638,0.89770144,0.87066984,0.4666487,0.4580368,-0.0086119
21,0.6047401,0.4809323,"('immoral', 'moral')",0.9955545,0.9681377,-0.40245467,-0.3647439,0.39928,0.361442,-0.037838
22,-0.15880765,-0.16565384,"('untrustworthy', 'trustworthy')",-0.38500133,-0.4204053,-1.0436312,-1.0368544,-0.5291468,-0.5409712,-0.0118244
23,0.53755647,0.43485165,"('insincere', 'sincere')",0.69703275,0.63591963,5.3920236,5.3172116,2.2088709,2.1293276,-0.0795433
24,1.1689852,1.1249628,"('dishonest', 'honest')",0.20052812,0.15372974,0.7910356,0.70311856,0.720183,0.6606037,-0.0595793
25,-0.010152742,0.030891463,"('egoistic', 'altruistic')",0.507357,0.5057957,1.2040617,1.1832466,0.5670887,0.5733112,0.0062225
26,0.22077495,0.15587622,"('hardhearted', 'benevolent')",0.5977106,0.54900265,1.2364153,1.0993122,0.684967,0.601397,-0.08357
27,-0.4781061,-0.3663195,"('hardhearted', 'softhearted')",-0.20808455,-0.08270074,1.3860536,1.3422729,0.2332876,0.2977509,0.0644633
28,0.2425307,0.09366979,"('disloyal', 'loyal')",-0.07016462,-0.21573511,0.44152546,0.30158132,0.2046305,0.0598387,-0.1447918
29,-0.11774473,-0.11405427,"('unfair', 'fair')",0.110997245,0.082093105,-0.4633524,-0.61631453,-0.1567,-0.2160919,-0.0593919
30,1.0610765,1.0820091,"('intolerant', 'tolerant')",1.6303018,1.5704153,1.459731,1.3762028,1.3837031,1.3428758,-0.0408273
31,-0.88443404,-0.774609,"('evil', 'good')",-1.0799845,-1.1553463,-1.203442,-1.3110571,-1.0559535,-1.0803374,-0.0243839
32,0.5243237,0.40198854,"('unkind', 'kind')",0.34342527,0.40083063,0.94056034,0.8296637,0.6027698,0.5441609,-0.0586089
33,1.1086342,1.06206,"('wrong', 'right')",0.91840696,0.8805788,-0.39535987,-0.41624263,0.5438938,0.5087988,-0.035095
34,-0.29618973,-0.19861136,"('mean', 'honorable')",0.13565251,0.18563442,5.813813,5.848768,1.8844253,1.9452637,0.0608384
35,-0.3235376,-0.26037154,"('corrupt', 'incorrupt')",-1.1461406,-1.1150788,-0.2241734,-0.3573486,-0.5646172,-0.5775996,-0.0129824
36,-1.7387354,-1.7248569,"('hostile', 'amicable')",-2.1675107,-2.3709877,-0.106644735,-0.3011493,-1.3376303,-1.4656645,-0.1280342
37,0.4347377,0.4278474,"('fake', 'genuine')",0.13410005,0.12540822,0.19137727,0.16986866,0.253405,0.2410414,-0.0123636
38,0.29746994,0.25191644,"('untruthful', 'truthful')",0.42125332,0.3498551,0.29857075,0.35518667,0.339098,0.3189861,-0.0201119
39,1.2410034,1.2926939,"('exploitative', 'cooperative')",0.010037461,0.13352504,-0.04568423,-0.0041816197,0.4017855,0.4740124,0.0722269
40,0.2645361,0.2200748,"('stingy', 'generous')",0.47861254,0.38169527,-1.3341198,-1.4064548,-0.1969904,-0.2682283,-0.0712379
41,-0.73445433,-0.7015132,"('unforgiving', 'forgiving')",-0.16300729,-0.28655055,0.107105136,0.008996904,-0.2634522,-0.3263556,-0.0629034
42,0.06540581,0.1129991,"('unreliable', 'reliable')",-0.08934719,-0.03585414,-2.8465056,-2.7242432,-0.9568156,-0.8823661,0.0744495
43,0.42223755,0.36624503,"('irresponsible', 'responsible')",-0.42888308,-0.41370112,0.28401172,0.23948523,0.0924554,0.0640097,-0.0284457
44,-1.222318,-1.130675,"('prejudiced', 'unprejudiced')",-0.94858444,-0.81674886,-1.4464464,-1.42445,-1.205783,-1.123958,0.081825
45,-0.408991,-0.43481264,"('incompetent', 'competent')",-0.5347867,-0.6144036,-0.4063649,-0.461136,-0.4500475,-0.5034508,-0.0534033
46,0.19951844,0.13355577,"('uncompetitive', 'competitive')",0.75589824,0.6797466,-0.4248833,-0.42346233,0.1768445,0.1299467,-0.0468978
47,-0.0967508,0.04127055,"('stupid', 'smart')",0.2280826,0.32133922,5.0782876,5.100558,1.7365398,1.8210559,0.0845161
48,0.8029669,0.60848767,"('unintelligent', 'intelligent')",1.2282605,1.0872176,0.8610683,0.7784372,0.9640985,0.8247141,-0.1393844
49,-0.4321192,-0.46159598,"('unable', 'able')",-0.047585797,0.0044530258,-0.1088634,0.05908811,-0.1961895,-0.1326849,0.0635046
50,-0.29347026,-0.33269224,"('clumsy', 'skillful')",-0.11734626,-0.07675445,0.115031764,0.10952526,-0.0985949,-0.0999738,-0.0013789
51,-0.052647293,-0.26148945,"('uneducated', 'educated')",-0.16536076,-0.3061344,0.62696785,0.46897492,0.1363199,-0.032883,-0.1692029
52,-0.5259954,-0.5160654,"('irrational', 'rational')",-0.3777014,-0.44630036,-0.3894279,-0.4657936,-0.4310416,-0.4760531,-0.0450115
53,0.9951903,0.9965715,"('uncreative', 'creative')",0.41163835,0.29805437,0.6684456,0.5835651,0.6917581,0.6260637,-0.0656944
54,-0.26719046,-0.28864834,"('incapable', 'capable')",-0.37899387,-0.37059385,0.7952206,0.8489402,0.0496788,0.0632327,0.0135539
55,0.558534,0.46578884,"('incompetent', 'clever')",-0.10378079,-0.1918129,-0.06354226,-0.09428362,0.1304037,0.0598974,-0.0705063
56,1.5285183,1.380244,"('impractical', 'practical')",0.72556907,0.69718415,-0.05769461,-0.043474082,0.7321309,0.6779846,-0.0541463
57,0.3798193,0.37164348,"('unimaginative', 'imaginative')",-0.009711582,-0.12976763,-2.3860736,-2.4019642,-0.6719886,-0.7200294,-0.0480408
58,-0.051525995,-0.120715134,"('undiscriminating', 'discriminating')",0.53578967,0.38478118,-0.0072264317,-0.101893105,0.1590124,0.0540576,-0.1049548
59,0.37692255,0.4528426,"('foolish', 'wise')",0.8493974,0.98832077,0.25216544,0.3090739,0.4928285,0.5834124,0.0905839
60,1.1964334,1.1108338,"('inefficient', 'efficient')",1.0268443,1.0192609,0.15992977,0.23224331,0.7944024,0.7874459,-0.0069565
61,0.9134653,0.78771514,"('illogical', 'logical')",0.5635842,0.43258744,0.2132022,0.09281273,0.5634173,0.4377051,-0.1257122
62,1.5141175,1.4917758,"('incompetent', 'brilliant')",0.4328402,0.47129875,0.29692757,0.47939098,0.7479618,0.8141551,0.0661933
63,-0.32461676,-0.3775949,"('unperceptive', 'insightful')",0.8817985,0.8969938,1.1495321,1.2177956,0.5689046,0.5790648,0.0101602
64,0.28262565,0.13327715,"('shy', 'confident')",0.76196134,0.73368317,-5.7835593,-5.7121577,-1.5796574,-1.6150659,-0.0354085
65,0.44385475,0.2923737,"('insecure', 'secure')",-0.035781153,-0.063639194,-0.40440193,-0.36357513,0.0012239,-0.0449469,-0.0461708
66,-0.1528136,-0.065310836,"('inactive', 'active')",-0.8382629,-0.71600795,1.2022812,1.191258,0.0704016,0.1366464,0.0662448
67,-0.26902762,-0.3430121,"('doubtful', 'determined')",0.28852415,0.29269248,-0.30996013,-0.36109012,-0.0968212,-0.1371366,-0.0403154
68,0.09764416,0.002622243,"('dependent', 'independent')",-0.58841443,-0.6796652,-0.26131892,-0.34053987,-0.2506964,-0.3391943,-0.0884979
69,0.22309896,0.3141631,"('lazy', 'industrious')",0.87341565,0.98828965,-0.11212792,-0.03775715,0.3281289,0.4215652,0.0934363
