,cob_male,cob_female,tuple,average_male,average_female,female-male
0,-0.2674406,-0.36402097,"('unsociable', 'sociable')",-0.2674406,-0.364021,-0.0965804
1,0.18018407,-0.09675558,"('unfriendly', 'friendly')",0.1801841,-0.0967556,-0.2769397
2,0.6660504,0.7494613,"('unlikable', 'likable')",0.6660504,0.7494613,0.0834109
3,-0.15198928,-0.003716147,"('repellent', 'pleasant')",-0.1519893,-0.0037161,0.1482732
4,-3.5376449,-3.6796987,"('disliked', 'liked')",-3.5376449,-3.6796987,-0.1420538
5,-0.61692286,-0.78940547,"('distant', 'outgoing')",-0.6169229,-0.7894055,-0.1724826
6,-0.7485624,-0.92533535,"('distant', 'open')",-0.7485624,-0.9253353,-0.1767729
7,0.050588757,0.06684903,"('insensitive', 'sensitive')",0.0505888,0.066849,0.0162602
8,-0.3684589,-0.48525763,"('unaffectionate', 'affectionate')",-0.3684589,-0.4852576,-0.1167987
9,0.07046264,-0.06357032,"('unaffectionate', 'caring')",0.0704626,-0.0635703,-0.1340329
10,-0.1621421,-0.16488594,"('unsympathetic', 'sympathetic')",-0.1621421,-0.1648859,-0.0027438
11,1.047975,1.1354079,"('unhelpful', 'helpful')",1.0479749,1.1354079,0.087433
12,-0.85529435,-0.9012776,"('unsupportive', 'supportive')",-0.8552943,-0.9012776,-0.0459833
13,-0.2911116,-0.31448844,"('impolite', 'polite')",-0.2911116,-0.3144884,-0.0233768
14,0.6014394,0.61938006,"('antisocial', 'social')",0.6014394,0.6193801,0.0179407
15,0.17945644,0.029384024,"('boring', 'funny')",0.1794564,0.029384,-0.1500724
16,-0.7491883,-0.7083264,"('unpopular', 'popular')",-0.7491883,-0.7083264,0.0408619
17,-0.42543343,-0.33564165,"('nasty', 'nice')",-0.4254334,-0.3356417,0.0897917
18,-1.0054896,-0.9041496,"('disagreeable', 'welcoming')",-1.0054896,-0.9041496,0.10134
19,-1.2506255,-1.3285,"('inhospitable', 'hospitable')",-1.2506255,-1.3285,-0.0778745
20,0.19649284,0.19104964,"('rough', 'thoughtful')",0.1964928,0.1910496,-0.0054432
21,-0.67730075,-0.29163286,"('immoral', 'moral')",-0.6773008,-0.2916329,0.3856679
22,0.16585386,0.054405592,"('untrustworthy', 'trustworthy')",0.1658539,0.0544056,-0.1114483
23,2.797398,2.8214664,"('insincere', 'sincere')",2.7973981,2.8214664,0.0240683
24,0.81321514,0.65472275,"('dishonest', 'honest')",0.8132151,0.6547228,-0.1584923
25,0.053695813,-0.064157024,"('egoistic', 'altruistic')",0.0536958,-0.064157,-0.1178528
26,0.9743304,0.59806556,"('hardhearted', 'benevolent')",0.9743304,0.5980656,-0.3762648
27,0.53790796,0.33325493,"('hardhearted', 'softhearted')",0.537908,0.3332549,-0.2046531
28,0.52079415,0.42889756,"('disloyal', 'loyal')",0.5207942,0.4288976,-0.0918966
29,-0.20054969,-0.40718126,"('unfair', 'fair')",-0.2005497,-0.4071813,-0.2066316
30,0.6449785,0.81893647,"('intolerant', 'tolerant')",0.6449785,0.8189365,0.173958
31,-1.1795851,-1.3287072,"('evil', 'good')",-1.1795851,-1.3287072,-0.1491221
32,0.6049914,0.46271837,"('unkind', 'kind')",0.6049914,0.4627184,-0.142273
33,0.096541844,-0.06672798,"('wrong', 'right')",0.0965418,-0.066728,-0.1632698
34,2.4923508,2.668614,"('mean', 'honorable')",2.4923508,2.6686139,0.1762631
35,-0.31526527,-0.59980774,"('corrupt', 'incorrupt')",-0.3152653,-0.5998077,-0.2845424
36,-0.42263317,-0.5870432,"('hostile', 'amicable')",-0.4226332,-0.5870432,-0.16441
37,0.12798406,0.045425966,"('fake', 'genuine')",0.1279841,0.045426,-0.0825581
38,-0.009085624,-0.028498473,"('untruthful', 'truthful')",-0.0090856,-0.0284985,-0.0194129
39,0.7500114,0.95925957,"('exploitative', 'cooperative')",0.7500114,0.9592596,0.2092482
40,-1.3143033,-1.4854147,"('stingy', 'generous')",-1.3143033,-1.4854147,-0.1711114
41,0.27489248,0.3561097,"('unforgiving', 'forgiving')",0.2748925,0.3561097,0.0812172
42,-1.1736195,-1.1208508,"('unreliable', 'reliable')",-1.1736195,-1.1208508,0.0527687
43,0.68152004,0.6501597,"('irresponsible', 'responsible')",0.68152,0.6501597,-0.0313603
44,-0.52147704,-0.46217465,"('prejudiced', 'unprejudiced')",-0.521477,-0.4621747,0.0593023
45,0.3882368,0.2174973,"('incompetent', 'competent')",0.3882368,0.2174973,-0.1707395
46,-0.17237215,-0.21089368,"('uncompetitive', 'competitive')",-0.1723721,-0.2108937,-0.0385216
47,3.246324,3.3023903,"('stupid', 'smart')",3.2463241,3.3023903,0.0560662
48,-0.12545224,-0.022556398,"('unintelligent', 'intelligent')",-0.1254522,-0.0225564,0.1028958
49,-0.16428831,0.031950306,"('unable', 'able')",-0.1642883,0.0319503,0.1962386
50,-0.5593415,-0.56205463,"('clumsy', 'skillful')",-0.5593415,-0.5620546,-0.0027131
51,-0.27478734,-0.28260595,"('uneducated', 'educated')",-0.2747873,-0.2826059,-0.0078186
52,-0.71469045,-0.73279,"('irrational', 'rational')",-0.7146904,-0.73279,-0.0180996
53,-0.41544464,-0.6206833,"('uncreative', 'creative')",-0.4154446,-0.6206833,-0.2052387
54,0.0556566,-0.08894309,"('incapable', 'capable')",0.0556566,-0.0889431,-0.1445997
55,0.5893106,0.7125531,"('incompetent', 'clever')",0.5893106,0.7125531,0.1232425
56,0.7644597,0.8007899,"('impractical', 'practical')",0.7644597,0.8007899,0.0363302
57,-1.5433143,-1.8395867,"('unimaginative', 'imaginative')",-1.5433143,-1.8395867,-0.2962724
58,0.2966226,0.17527336,"('undiscriminating', 'discriminating')",0.2966226,0.1752734,-0.1213492
59,0.3658034,0.33530566,"('foolish', 'wise')",0.3658034,0.3353057,-0.0304977
60,0.49084464,0.7724233,"('inefficient', 'efficient')",0.4908446,0.7724233,0.2815787
61,0.26475674,0.03965228,"('illogical', 'logical')",0.2647567,0.0396523,-0.2251044
62,1.0743718,1.2171749,"('incompetent', 'brilliant')",1.0743718,1.2171749,0.1428031
63,0.020775659,0.076628394,"('unperceptive', 'insightful')",0.0207757,0.0766284,0.0558527
64,-2.94776,-2.872371,"('shy', 'confident')",-2.9477601,-2.872371,0.0753891
65,0.66941226,0.71327347,"('insecure', 'secure')",0.6694123,0.7132735,0.0438612
66,-0.5635336,-0.9177174,"('inactive', 'active')",-0.5635336,-0.9177174,-0.3541838
67,0.0064775907,0.07107642,"('doubtful', 'determined')",0.0064776,0.0710764,0.0645988
68,-0.91748136,-0.9145314,"('dependent', 'independent')",-0.9174814,-0.9145314,0.00295
69,-0.99794596,-1.1318552,"('lazy', 'industrious')",-0.997946,-1.1318552,-0.1339092
70,0.42444348,0.26829362,"('lethargic', 'energetic')",0.4244435,0.2682936,-0.1561499
71,0.34481278,0.18293896,"('diffident', 'self-confident')",0.3448128,0.182939,-0.1618738
72,0.15964557,0.16271284,"('unambitious', 'ambitious')",0.1596456,0.1627128,0.0030672
73,-0.9080573,-0.9428055,"('helpless', 'self-reliant')",-0.9080573,-0.9428055,-0.0347482
74,0.1691829,0.047592614,"('undedicated', 'dedicated')",0.1691829,0.0475926,-0.1215903
75,-0.48890465,-0.5566076,"('meek', 'impulsive')",-0.4889047,-0.5566076,-0.0677029
76,-0.036940597,0.07393429,"('anxious', 'daring')",-0.0369406,0.0739343,0.1108749
77,-1.096684,-0.81320024,"('unmotivated', 'motivated')",-1.096684,-0.8132002,0.2834838
78,-0.3774555,-0.3820468,"('nonresilient', 'resilient')",-0.3774555,-0.3820468,-0.0045913
79,-0.9657873,-1.2139877,"('wavering', 'unwavering')",-0.9657873,-1.2139877,-0.2482004
80,0.79644156,0.5916935,"('dominated', 'dominating')",0.7964416,0.5916935,-0.2047481
81,-0.16258708,0.03659737,"('submissive', 'aggressive')",-0.1625871,0.0365974,0.1991845
82,3.029547,3.0174394,"('poor', 'rich')",3.029547,3.0174394,-0.0121076
83,-0.18064152,-0.26316813,"('powerless', 'powerful')",-0.1806415,-0.2631681,-0.0825266
84,0.39188308,0.3531155,"('inferior', 'superior')",0.3918831,0.3531155,-0.0387676
85,-0.99541783,-1.0395005,"('insignificant', 'prestigious')",-0.9954178,-1.0395005,-0.0440827
86,-0.4564156,-0.68187803,"('uninfluential', 'influential')",-0.4564156,-0.681878,-0.2254624
87,0.7968062,0.60724205,"('unsuccessful', 'successful')",0.7968062,0.607242,-0.1895642
88,-0.68300146,-0.65773064,"('low', 'eminent')",-0.6830015,-0.6577306,0.0252709
