,meta_male,meta_female,tuple,platforms_male,platforms_female,inc_male,inc_female,average_male,average_female,female-male
0,0.33283776,0.2515747,"('unsociable', 'sociable')",0.36646682,0.30485034,-0.29816723,-0.36401147,0.1337125,0.0641379,-0.0695746
1,0.25183776,0.33278784,"('unfriendly', 'friendly')",1.1751465,1.1277752,1.7662429,1.6805255,1.064409,1.0470295,-0.0173795
2,-0.25171587,-0.21004592,"('unlikable', 'likable')",-0.030067697,-0.0069966167,0.58786327,0.6076892,0.1020266,0.1302156,0.028189
3,0.15897523,0.26660913,"('repellent', 'pleasant')",0.028468627,0.19763866,0.0065292027,0.049790505,0.0646577,0.1713461,0.1066884
4,-0.9312047,-1.0272166,"('disliked', 'liked')",-0.79277915,-0.865334,-5.7936196,-5.9624023,-2.5058678,-2.6183176,-0.1124498
5,-0.3850975,-0.31242633,"('distant', 'outgoing')",0.66742027,0.660899,-0.0116826035,-0.015129995,0.0902134,0.1111142,0.0209008
6,-0.71913826,-0.6248726,"('distant', 'open')",0.7612374,0.8032345,0.6512545,0.6336967,0.2311179,0.2706862,0.0395683
7,1.140949,1.1218133,"('insensitive', 'sensitive')",0.80434155,0.9429439,0.2760012,0.35699427,0.7404306,0.8072505,0.0668199
8,-0.33018965,-0.31869715,"('unaffectionate', 'affectionate')",-0.14805995,-0.2607986,0.7903225,0.7600067,0.1040243,0.0601703,-0.043854
9,0.75880307,0.7575036,"('unaffectionate', 'caring')",0.4654516,0.38861522,1.2511351,1.2728746,0.8251299,0.8063312,-0.0187987
10,0.73772085,0.74444777,"('unsympathetic', 'sympathetic')",-0.37922907,-0.26174438,-0.6115129,-0.5405811,-0.0843404,-0.0192926,0.0650478
11,1.41007,1.4478571,"('unhelpful', 'helpful')",1.0355446,1.1736884,1.8822218,1.9577345,1.4426122,1.5264266,0.0838144
12,1.3278611,1.4332275,"('unsupportive', 'supportive')",0.9142288,1.017928,-1.8605369,-1.8285365,0.1271843,0.2075397,0.0803554
13,0.72021985,0.61322016,"('impolite', 'polite')",0.15431684,0.13372433,-0.44100296,-0.47124216,0.1445112,0.0919008,-0.0526104
14,0.8594359,0.80272144,"('antisocial', 'social')",0.49767542,0.48663938,-0.7184488,-0.7064574,0.2128875,0.1943011,-0.0185864
15,0.8373698,0.7609503,"('boring', 'funny')",0.59503675,0.61035174,0.6762885,0.62644744,0.7028983,0.6659165,-0.0369818
