,wells_male,wells_female,tuple,fargo_male,fargo_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.7487005,-1.8569214,"('unsociable', 'sociable')",-1.0419754,-1.1203808,-0.5817106,-0.5955879,-0.45119363,-0.56292963,-0.955895,-1.0339549,-0.0780599
1,1.8606325,1.6944646,"('unfriendly', 'friendly')",2.0361445,1.9264452,1.4823434,1.4205222,1.9061215,1.6571448,1.8213105,1.6746442,-0.1466663
2,1.1327142,1.3347251,"('unlikable', 'likable')",0.6282259,0.74970794,1.412691,1.5574102,0.81076276,0.94776446,0.9960985,1.1474019,0.1513034
3,-0.70778424,-0.6937942,"('repellent', 'pleasant')",-1.2927982,-1.2354317,-0.93602824,-0.8980076,0.44530278,0.48092884,-0.622827,-0.5865762,0.0362508
4,0.5409074,0.49949008,"('disliked', 'liked')",0.4331093,0.42995083,0.5468423,0.5427374,-6.175109,-5.9447236,-1.1635625,-1.1181363,0.0454262
5,1.8714827,1.9015551,"('distant', 'outgoing')",2.3358943,2.322155,1.8018409,1.824906,0.7069628,0.7763439,1.6790452,1.7062399,0.0271947
6,1.5336381,1.5450879,"('distant', 'open')",2.2505748,2.2439368,1.6953328,1.680348,0.7763493,0.7438276,1.5639737,1.5533001,-0.0106736
7,-0.86654955,-0.8026803,"('insensitive', 'sensitive')",-1.1178904,-1.0573308,-0.9434384,-0.8759021,-0.43373406,-0.47316557,-0.8404031,-0.8022697,0.0381334
8,0.6149711,0.50867945,"('unaffectionate', 'affectionate')",1.3691912,1.2654475,0.8066012,0.71535283,0.8236641,0.61165106,0.903607,0.7752827,-0.1283243
9,1.0163323,0.94091284,"('unaffectionate', 'caring')",1.5083976,1.4506264,0.7290964,0.6499812,1.2336712,1.0853622,1.1218743,1.0317206,-0.0901537
10,-1.5877085,-1.540505,"('unsympathetic', 'sympathetic')",-1.7136656,-1.7280161,-1.3424082,-1.4166662,-0.5621289,-0.6764038,-1.3014778,-1.3403978,-0.03892
11,-1.0705317,-1.069961,"('unhelpful', 'helpful')",-0.77432936,-0.782915,-1.4062002,-1.4110723,1.546786,1.4870785,-0.4260688,-0.4442174,-0.0181486
12,0.37858224,0.44104072,"('unsupportive', 'supportive')",0.56014395,0.5655077,1.094545,1.1299372,-1.7109112,-1.7215194,0.08059,0.1037416,0.0231516
13,-1.5557225,-1.5673033,"('impolite', 'polite')",-1.0120587,-1.052821,-1.0406101,-1.0144802,-0.6669374,-0.69347787,-1.0688322,-1.0820205,-0.0131883
14,-1.8105046,-1.7404295,"('antisocial', 'social')",-1.3193285,-1.2995629,-0.71013594,-0.63020957,-1.5423532,-1.521097,-1.3455806,-1.2978246,0.047756
15,0.93306714,0.9247172,"('boring', 'funny')",1.2110474,1.1670278,1.0747678,1.0417619,0.56447554,0.59782773,0.9458395,0.9328336,-0.0130059
16,1.0854044,1.0775348,"('unpopular', 'popular')",-0.016085438,0.027168892,1.1334556,1.1754892,0.6788158,0.6419585,0.7203976,0.7305378,0.0101402
17,0.5344357,0.6675403,"('nasty', 'nice')",-0.39060903,-0.36949217,0.42407623,0.539801,-0.044700477,0.10042825,0.1308006,0.2345693,0.1037687
18,0.17679255,0.25816444,"('disagreeable', 'welcoming')",0.027110288,0.037157916,0.5018566,0.6472393,-1.0624013,-1.1513219,-0.0891605,-0.0521901,0.0369704
19,0.033346348,0.07714106,"('inhospitable', 'hospitable')",0.53805774,0.54608876,0.05820061,0.10714715,0.3990987,0.43060184,0.2571759,0.2902447,0.0330688
20,-0.60430086,-0.46748182,"('rough', 'thoughtful')",-0.9821458,-0.8728197,0.24627337,0.3591978,0.044199556,0.034009755,-0.3239934,-0.2367735,0.0872199
