,life_male,life_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,0.14607157,0.13744506,"('unsociable', 'sociable')",-0.6178631,-0.6932982,-0.27628854,-0.406941,-0.24936,-0.3209314,-0.0715714
1,-0.20001307,-0.17975572,"('unfriendly', 'friendly')",-0.03966256,-0.12748803,1.3961579,1.3407692,0.3854941,0.3445085,-0.0409856
2,0.774379,0.8035957,"('unlikable', 'likable')",0.6372614,0.68543005,0.83881557,0.7969736,0.750152,0.7619998,0.0118478
3,-0.7122818,-0.47836068,"('repellent', 'pleasant')",-0.26614255,-0.25493762,0.6380444,0.60574275,-0.11346,-0.0425185,0.0709415
4,0.096613586,-0.021332629,"('disliked', 'liked')",0.036627725,0.006573826,-6.7462873,-7.0002127,-2.2043487,-2.3383238,-0.1339751
5,-0.002566591,0.0291204,"('distant', 'outgoing')",-0.02324915,0.074403495,-0.7654927,-0.7685604,-0.2637695,-0.2216788,0.0420907
6,-0.58078206,-0.47966683,"('distant', 'open')",-0.5080354,-0.41140693,-0.4475782,-0.4542194,-0.5121319,-0.4484311,0.0637008
7,-0.04409471,0.016268728,"('insensitive', 'sensitive')",0.112760745,0.15482423,0.45391753,0.45615163,0.1741945,0.2090815,0.034887
8,0.4870634,0.52670836,"('unaffectionate', 'affectionate')",0.24652848,0.25688058,0.6951727,0.7015354,0.4762549,0.4950414,0.0187865
9,1.2168299,1.3130958,"('unaffectionate', 'caring')",0.07172513,0.09755275,1.0744143,1.1270944,0.7876565,0.8459144,0.0582579
10,-0.7862045,-0.62223667,"('unsympathetic', 'sympathetic')",-1.1331834,-1.1441449,-0.5612723,-0.5109018,-0.8268867,-0.7590944,0.0677923
11,0.4202004,0.46184853,"('unhelpful', 'helpful')",0.7017346,0.7560742,1.5654299,1.6489382,0.8957884,0.9556203,0.0598319
12,0.7704932,0.9745941,"('unsupportive', 'supportive')",0.30998018,0.5024658,-2.1332986,-2.1510491,-0.3509417,-0.2246631,0.1262786
13,-0.12727576,-0.15034646,"('impolite', 'polite')",-0.45766622,-0.43341216,-0.8721775,-0.85591483,-0.4857065,-0.4798911,0.0058154
14,0.9257525,0.91566837,"('antisocial', 'social')",0.7802089,0.7241736,0.10517337,-0.03675193,0.6037116,0.5343633,-0.0693483
15,0.62333196,0.4359883,"('boring', 'funny')",0.4294696,0.30950886,0.18436374,0.12318562,0.4123884,0.2895609,-0.1228275
16,-0.75123584,-0.75072014,"('unpopular', 'popular')",-0.07495004,-0.117865644,0.35507137,0.2683196,-0.1570382,-0.2000887,-0.0430505
