,cbre_male,cbre_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
36,0.006302623,-0.4001928,"('hostile', 'amicable')",-1.5764432,-1.8297871,0.2730409,0.0115928985,-0.4323666,-0.7394624,-0.3070958
37,-0.20148882,-0.08607318,"('fake', 'genuine')",-0.04626263,0.008135762,0.33420968,0.3488023,0.0288194,0.0902883,0.0614689
38,-0.060949046,-0.07231831,"('untruthful', 'truthful')",-1.0016177,-1.0020431,0.21537672,0.22622433,-0.2823967,-0.2827124,-0.0003157
39,1.9549128,2.023879,"('exploitative', 'cooperative')",2.3940325,2.438929,0.27427623,0.29604846,1.5410738,1.5862856,0.0452118
40,0.16794762,0.071668364,"('stingy', 'generous')",0.021298952,0.08069639,-1.7838535,-1.7712662,-0.5315357,-0.5396338,-0.0080981
41,0.36606407,0.26938218,"('unforgiving', 'forgiving')",0.7924203,0.7312618,0.37900615,0.358382,0.5124969,0.4530087,-0.0594882
42,0.97107065,1.139889,"('unreliable', 'reliable')",1.4030005,1.5538523,-2.9008527,-2.7355614,-0.1755939,-0.01394,0.1616539
43,0.21154311,0.32313183,"('irresponsible', 'responsible')",0.7782558,0.9040001,0.85915405,0.91030914,0.6163177,0.7124804,0.0961627
44,-0.7239964,-0.57931167,"('prejudiced', 'unprejudiced')",-0.49171197,-0.4443867,-1.3481534,-1.3426938,-0.8546206,-0.7887974,0.0658232
45,-0.017787727,0.032536693,"('incompetent', 'competent')",0.80561286,0.8088428,-0.23963888,-0.22645745,0.1827287,0.204974,0.0222453
46,-0.85937405,-0.777982,"('uncompetitive', 'competitive')",1.4567538,1.5494931,-0.7969254,-0.66495025,-0.0665152,0.0355203,0.1020355
47,0.2646227,0.35164407,"('stupid', 'smart')",0.668944,0.75985974,5.5862436,5.5829325,2.1732701,2.2314787,0.0582086
48,-0.6252784,-0.68503225,"('unintelligent', 'intelligent')",-0.15285242,-0.21037777,0.34293255,0.38705662,-0.1450661,-0.1694511,-0.024385
49,-0.6596357,-0.53752756,"('unable', 'able')",-0.9269213,-0.8225444,-0.36093378,-0.2611349,-0.6491636,-0.5404023,0.1087613
50,0.026915818,0.04954048,"('clumsy', 'skillful')",-0.3404284,-0.35558158,-0.17223053,-0.17123874,-0.1619144,-0.1590933,0.0028211
51,-0.021191992,-0.1394341,"('uneducated', 'educated')",0.9082437,0.76404923,0.55302864,0.55233234,0.4800268,0.3923158,-0.087711
52,0.86489177,0.5154047,"('irrational', 'rational')",-0.876658,-1.056103,-0.068715,-0.2846017,-0.0268271,-0.2751,-0.2482729
53,-0.62558156,-0.74877703,"('uncreative', 'creative')",-0.07438951,-0.16691166,1.0152334,0.9731868,0.1050874,0.019166,-0.0859214
54,0.12948549,-0.053506285,"('incapable', 'capable')",-0.2813626,-0.39161474,1.0912061,0.9982613,0.3131097,0.1843801,-0.1287296
55,-0.3077231,-0.22270502,"('incompetent', 'clever')",1.2465415,1.289126,-0.08268303,0.024449825,0.2853785,0.3636236,0.0782451
56,1.2763288,1.3571284,"('impractical', 'practical')",1.6870958,1.6388412,0.41211578,0.454901,1.1251802,1.1502902,0.02511
57,-0.6761994,-0.762897,"('unimaginative', 'imaginative')",0.095851906,0.028626557,-2.2837963,-2.22696,-0.9547146,-0.9870768,-0.0323622
58,0.8146359,0.73893774,"('undiscriminating', 'discriminating')",0.9026155,0.88808036,0.17605856,0.19820964,0.6311033,0.6084092,-0.0226941
59,1.0153427,0.9595746,"('foolish', 'wise')",-0.96497434,-1.0076377,0.4269503,0.38531828,0.1591062,0.1124184,-0.0466878
60,0.13521066,0.3188502,"('inefficient', 'efficient')",1.9670277,2.0436778,-0.1085616,0.14535677,0.6645589,0.8359617,0.1714028
61,0.72077554,0.5602531,"('illogical', 'logical')",0.003459137,-0.088418946,0.21693316,0.11690603,0.3137226,0.1962467,-0.1174759
62,0.9972141,1.1615514,"('incompetent', 'brilliant')",1.4008948,1.5199101,0.44048864,0.6199126,0.9461992,1.100458,0.1542588
63,0.51732814,0.61736226,"('unperceptive', 'insightful')",1.3328193,1.4056404,0.8610331,1.0433189,0.9037269,1.0221071,0.1183802
64,0.5008811,0.5502956,"('shy', 'confident')",1.1701589,1.1556541,-6.579408,-6.4268985,-1.6361227,-1.5736496,0.0624731
65,-0.2983524,-0.26718292,"('insecure', 'secure')",1.1701033,1.1881506,-0.49011284,-0.40743995,0.1272127,0.1711759,0.0439632
66,0.100530885,0.023126315,"('inactive', 'active')",0.4192464,0.36033836,1.0227113,0.9998106,0.5141629,0.4610918,-0.0530711
67,0.12351936,0.22970189,"('doubtful', 'determined')",0.72858673,0.7915954,-0.28458512,-0.23105715,0.1891737,0.2634134,0.0742397
68,-0.8005968,-0.7757098,"('dependent', 'independent')",-0.5120484,-0.5742651,-0.9297217,-0.9059405,-0.7474556,-0.7519718,-0.0045162
69,1.3550284,1.334857,"('lazy', 'industrious')",0.024423607,0.00045365095,-0.5584336,-0.5287841,0.2736728,0.2688422,-0.0048306
70,-0.09373157,0.06471599,"('lethargic', 'energetic')",1.0127759,1.1448619,0.9385029,1.0569426,0.6191824,0.7555068,0.1363244
71,0.8619984,0.79524106,"('diffident', 'self-confident')",0.26438314,0.2317979,0.54299986,0.49046937,0.5564605,0.5058361,-0.0506244
72,-0.5884349,-0.5118323,"('unambitious', 'ambitious')",0.6024805,0.65082437,-0.7326321,-0.66559064,-0.2395288,-0.1755329,0.0639959
73,1.0968455,1.071511,"('helpless', 'self-reliant')",-0.30905697,-0.32778656,-3.3802805,-3.2997606,-0.864164,-0.852012,0.012152
74,0.46775144,0.4507649,"('undedicated', 'dedicated')",1.3616627,1.4099768,0.15550575,0.22334817,0.66164,0.6946967,0.0330567
75,-0.43511403,-0.3979895,"('meek', 'impulsive')",-1.5150331,-1.4801729,-0.32857722,-0.318767,-0.7595748,-0.7323098,0.027265
76,0.08026524,0.25639424,"('anxious', 'daring')",0.7992127,1.0030913,0.40390098,0.54844123,0.4277929,0.6026423,0.1748494
77,-0.56471807,-0.56682754,"('unmotivated', 'motivated')",0.614337,0.57069314,-1.1790779,-1.0463243,-0.3764863,-0.3474862,0.0290001
78,-0.7138586,-0.7373875,"('nonresilient', 'resilient')",0.52026683,0.57839745,-0.24459282,-0.11544492,-0.1460615,-0.0914783,0.0545832
79,-0.1997258,-0.33337536,"('wavering', 'unwavering')",-1.6934394,-1.7785707,0.0421706,-0.0732174,-0.6169982,-0.7283878,-0.1113896
80,0.11503434,0.25195485,"('dominated', 'dominating')",1.5054252,1.6035703,-1.116898,-1.0015087,0.1678539,0.2846722,0.1168183
81,0.4260264,0.54475516,"('submissive', 'aggressive')",2.158335,2.1263304,-0.59062755,-0.39431512,0.6645779,0.7589235,0.0943456
82,-0.95182073,-0.99099994,"('poor', 'rich')",-0.2045196,-0.18857926,6.0545325,5.9601827,1.6327308,1.5935345,-0.0391963
83,0.238561,0.20867383,"('powerless', 'powerful')",0.044781983,0.025972275,-0.9381391,-0.9800972,-0.2182654,-0.2484837,-0.0302183
84,0.3647188,0.3068528,"('inferior', 'superior')",-0.13821775,-0.16098791,0.58173215,0.5426885,0.2694111,0.2295178,-0.0398933
85,0.47847238,0.3106849,"('insignificant', 'prestigious')",-0.9062519,-0.9992491,0.4589572,0.32311475,0.0103926,-0.1218165,-0.1322091
86,-1.019839,-1.1324239,"('uninfluential', 'influential')",-0.039348207,-0.09252864,-0.29388675,-0.27630603,-0.4510247,-0.5004195,-0.0493948
87,1.1015279,1.0422326,"('unsuccessful', 'successful')",1.4956117,1.5312268,0.72848624,0.78175294,1.108542,1.1184041,0.0098621
88,0.8104647,0.63249946,"('low', 'eminent')",-0.34757578,-0.55269337,0.438207,0.36551,0.3003653,0.1484387,-0.1519266
