,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.7317579,-1.9388312,"('unsociable', 'sociable')",0.70160115,0.51416576,-0.27046946,-0.42803562,-0.4335421,-0.617567,-0.1840249
1,-1.4914151,-1.593623,"('unfriendly', 'friendly')",0.1794199,-0.056962967,1.4891981,1.2792823,0.0590676,-0.1237679,-0.1828355
2,0.5070407,0.55054975,"('unlikable', 'likable')",0.9062286,0.8939866,0.6451669,0.742314,0.6861454,0.7289501,0.0428047
3,-0.48442817,-0.42388058,"('repellent', 'pleasant')",0.99455786,1.0969858,-0.014915956,0.08890529,0.1650712,0.2540035,0.0889323
4,0.58837384,0.5592499,"('disliked', 'liked')",-0.535181,-0.6271542,-5.70802,-5.724341,-1.8849424,-1.9307485,-0.0458061
5,-0.006807537,0.020203607,"('distant', 'outgoing')",-0.5859059,-0.5086927,-0.101751015,-0.1480982,-0.2314882,-0.2121958,0.0192924
6,-0.038839724,0.04236321,"('distant', 'open')",-1.2642074,-1.2247378,0.11114091,0.026308984,-0.3973021,-0.3853552,0.0119469
7,-1.5121223,-1.5107048,"('insensitive', 'sensitive')",0.8260151,0.8727315,0.7821332,0.7786728,0.0320087,0.0468999,0.0148912
8,-1.4728925,-1.4993392,"('unaffectionate', 'affectionate')",-0.99622446,-1.0831639,0.34153724,0.20580219,-0.7091932,-0.7922336,-0.0830404
9,-1.5483245,-1.6280102,"('unaffectionate', 'caring')",0.7384063,0.7186867,0.9862612,0.9510631,0.058781,0.0139132,-0.0448678
10,-2.1159494,-2.1700373,"('unsympathetic', 'sympathetic')",0.3961948,0.37262154,0.030453853,-0.017285332,-0.5631003,-0.6049004,-0.0418001
11,-0.9043664,-0.95278883,"('unhelpful', 'helpful')",1.1050516,1.1992657,2.020558,2.1015632,0.7404145,0.78268,0.0422655
12,-0.6207604,-0.644109,"('unsupportive', 'supportive')",0.98119515,0.9969458,-1.2856208,-1.2832445,-0.3083953,-0.3101359,-0.0017406
13,-0.11216591,-0.1979753,"('impolite', 'polite')",0.2627708,0.24743932,0.27694952,0.24415126,0.1425181,0.0978718,-0.0446463
14,-1.2529914,-1.2599258,"('antisocial', 'social')",1.0821213,1.088576,-0.3878307,-0.3596201,-0.1862336,-0.17699,0.0092436
15,0.33253092,0.29799885,"('boring', 'funny')",-0.6378786,-0.59936774,0.55279475,0.5254404,0.0824824,0.0746905,-0.0077919
16,-0.03456664,-0.04331196,"('unpopular', 'popular')",-0.03907945,-0.10944518,0.51364815,0.4605599,0.1466674,0.1026009,-0.0440665
17,-0.29217345,-0.13036232,"('nasty', 'nice')",-0.10110058,0.037532646,-0.25565976,-0.17643023,-0.2163113,-0.0897533,0.126558
18,-0.19443598,-0.1652808,"('disagreeable', 'welcoming')",-0.8261937,-0.8917542,-0.4443149,-0.49867243,-0.4883149,-0.5185692,-0.0302543
19,-0.5399321,-0.46801424,"('inhospitable', 'hospitable')",-1.514253,-1.4653454,-0.27791372,-0.31777152,-0.7773663,-0.750377,0.0269893
20,-0.7824404,-0.6453353,"('rough', 'thoughtful')",0.06172788,0.06812618,0.7925816,0.791602,0.0239564,0.0714643,0.0475079
21,-1.564591,-1.6019443,"('immoral', 'moral')",1.1604197,1.1415378,-0.30656773,-0.249897,-0.236913,-0.2367678,0.0001452
22,-0.35236678,-0.35884297,"('untrustworthy', 'trustworthy')",-0.10672604,-0.1427823,-0.8104222,-0.78399426,-0.4231717,-0.4285398,-0.0053681
23,-1.1415956,-1.276052,"('insincere', 'sincere')",1.3312806,1.2775407,5.6695104,5.6398892,1.9530651,1.8804593,-0.0726058
24,-0.41636002,-0.4872061,"('dishonest', 'honest')",0.4923999,0.42386308,1.0523548,1.0011886,0.3761316,0.3126152,-0.0635164
25,-0.22382934,-0.2537908,"('egoistic', 'altruistic')",0.08941536,0.019769236,1.1662613,1.0913218,0.3439491,0.2857668,-0.0581823
26,-0.64265186,-0.6529149,"('hardhearted', 'benevolent')",0.16135049,0.10498704,1.0913155,0.981549,0.203338,0.1445404,-0.0587976
27,-0.78466535,-0.6299282,"('hardhearted', 'softhearted')",-0.02484072,0.11149067,1.413586,1.3417691,0.20136,0.2744439,0.0730839
28,-1.6826422,-1.802901,"('disloyal', 'loyal')",0.016192067,-0.15169719,0.5431583,0.43817315,-0.3744306,-0.505475,-0.1310444
29,-0.2800525,-0.26621807,"('unfair', 'fair')",0.38642088,0.39829206,-0.51648295,-0.6658592,-0.1367049,-0.1779284,-0.0412235
30,0.38450179,0.37891546,"('intolerant', 'tolerant')",1.8129852,1.7827117,1.554414,1.5328562,1.2506336,1.2314945,-0.0191391
31,-0.038191315,-0.025629517,"('evil', 'good')",-1.6415663,-1.7166165,-1.1817166,-1.3558949,-0.9538247,-1.0327137,-0.078889
32,-1.0719254,-1.1782008,"('unkind', 'kind')",0.54331464,0.5556424,1.1947217,1.1069806,0.222037,0.161474,-0.060563
33,0.5381767,0.42407563,"('wrong', 'right')",0.8979468,0.83358306,-0.4216622,-0.4733523,0.3381538,0.2614355,-0.0767183
34,-0.21606132,-0.12567158,"('mean', 'honorable')",0.065543815,0.13006887,5.8178825,5.866754,1.8891217,1.9570505,0.0679288
35,-0.11870523,-0.02264186,"('corrupt', 'incorrupt')",-1.9294289,-1.9082149,-0.51043385,-0.66521055,-0.852856,-0.8653558,-0.0124998
36,-0.5520946,-0.5219011,"('hostile', 'amicable')",-2.9983792,-3.1363516,-0.32755587,-0.55172044,-1.2926765,-1.4033244,-0.1106479
37,-1.147778,-1.0808853,"('fake', 'genuine')",-0.16984893,-0.16230713,0.24447799,0.24192137,-0.3577163,-0.333757,0.0239593
38,0.31998473,0.25205478,"('untruthful', 'truthful')",0.5898831,0.5229063,0.4338402,0.4980756,0.4479027,0.4243456,-0.0235571
39,-0.10019998,-0.033089727,"('exploitative', 'cooperative')",-0.11139144,0.0061654784,-0.093525395,-0.024724202,-0.1017056,-0.0172162,0.0844894
40,0.28566173,0.2597201,"('stingy', 'generous')",0.0056743585,-0.08350436,-1.3528404,-1.4321439,-0.3538348,-0.4186427,-0.0648079
41,-0.28191534,-0.27652258,"('unforgiving', 'forgiving')",0.26313362,0.16850346,0.16716887,0.105252594,0.0494624,-0.0009222,-0.0503846
42,0.10840264,0.12881236,"('unreliable', 'reliable')",0.7045749,0.71035373,-2.5295315,-2.4219053,-0.5721846,-0.5275797,0.0446049
43,-1.1280003,-1.1395779,"('irresponsible', 'responsible')",0.4309643,0.4668336,0.57846785,0.5745131,-0.0395227,-0.0327437,0.006779
44,0.8357962,0.92208016,"('prejudiced', 'unprejudiced')",-1.0130767,-0.91536963,-1.4638848,-1.4520273,-0.5470551,-0.4817723,0.0652828
