,travel_male,travel_female,tuple,&_male,&_female,leisure_male,leisure_female,co_male,co_female,average_male,average_female,female-male
63,0.34999114,0.47657305,"('unperceptive', 'insightful')",1.1878129,1.2397783,0.3601392,0.512492,0.36091685,0.50723314,0.564715,0.6840191,0.1193041
64,0.14563702,0.1653034,"('shy', 'confident')",0.70587826,0.698558,-0.37330046,-0.32781282,-5.5583835,-5.3632197,-1.2700422,-1.2067928,0.0632494
65,-0.23866549,-0.37458047,"('insecure', 'secure')",-0.25745666,-0.44756785,-1.0327141,-1.1382421,0.1776031,0.19254567,-0.3378083,-0.4419612,-0.1041529
66,0.18476984,0.1644536,"('inactive', 'active')",1.2654935,1.2510548,0.87108445,0.84927475,0.710728,0.64403474,0.7580189,0.7272044,-0.0308145
67,-0.23082738,-0.2153722,"('doubtful', 'determined')",0.069440246,0.096432686,0.5877556,0.59764314,0.05120492,0.04242239,0.1193933,0.1302815,0.0108882
68,-0.9643408,-1.0963734,"('dependent', 'independent')",-0.11071057,-0.10296707,-0.65935886,-0.7037606,-1.3799893,-1.3869462,-0.7785999,-0.8225118,-0.0439119
69,0.58398134,0.6092275,"('lazy', 'industrious')",0.8015477,0.85204536,0.93826115,1.0349312,-0.9419732,-0.86685807,0.3454542,0.4073365,0.0618823
70,0.1761724,0.21230623,"('lethargic', 'energetic')",0.16217491,0.18276797,-0.6922524,-0.6206468,0.22857167,0.29318777,-0.0313334,0.0169038,0.0482372
71,2.0281599,2.067052,"('diffident', 'self-confident')",0.83651745,0.8478193,1.7880559,1.7892715,0.58060783,0.602032,1.3083353,1.3265437,0.0182084
72,0.366536,0.36208567,"('unambitious', 'ambitious')",-0.9157641,-0.92891526,0.8910866,0.8310534,-0.61775625,-0.4673257,-0.0689744,-0.0507755,0.0181989
73,2.128056,2.1150572,"('helpless', 'self-reliant')",1.0298307,1.1236633,1.5027841,1.4576273,-3.0667553,-2.9263897,0.3984789,0.4424895,0.0440106
74,0.5479299,0.68881625,"('undedicated', 'dedicated')",0.47455198,0.55248433,0.031704463,0.18014604,-0.021625198,0.06615414,0.2581403,0.3719002,0.1137599
75,0.29129213,0.2623073,"('meek', 'impulsive')",0.52414703,0.5877367,1.1745712,1.172882,-0.23482968,-0.13742866,0.4387951,0.4713743,0.0325792
76,0.0990462,0.1593696,"('anxious', 'daring')",0.7274749,0.80603766,-0.5026039,-0.43466568,-0.00422182,0.03174509,0.0799239,0.1406217,0.0606978
77,-0.56520456,-0.5476196,"('unmotivated', 'motivated')",-0.50993294,-0.49380988,0.037194848,0.09995833,-1.0829818,-0.931865,-0.5302311,-0.468334,0.0618971
78,0.27289513,0.3796023,"('nonresilient', 'resilient')",-1.2334964,-1.1802669,0.16831902,0.27099225,-0.2808913,-0.13380554,-0.2682934,-0.1658694,0.102424
79,-0.13674715,-0.12841383,"('wavering', 'unwavering')",0.45234796,0.43215552,0.41671073,0.41613412,-0.53607637,-0.52880424,0.0490588,0.0477679,-0.0012909
80,0.25323975,0.24213684,"('dominated', 'dominating')",0.3797787,0.39262095,-0.86259454,-0.8479729,-0.18297178,-0.11780478,-0.103137,-0.082755,0.020382
81,0.1363608,0.0075174943,"('submissive', 'aggressive')",-0.9649066,-1.1157197,-0.5831565,-0.67975354,-0.80975413,-0.7681644,-0.5553641,-0.63903,-0.0836659
82,0.18385975,0.1715061,"('poor', 'rich')",0.97121024,0.9276211,0.10469105,0.14067692,6.1016116,5.9764524,1.8403431,1.8040642,-0.0362789
83,0.4762237,0.5328085,"('powerless', 'powerful')",0.0023810565,-0.015847258,0.81698805,0.91646755,-1.0224956,-1.043071,0.0682743,0.0975894,0.0293151
84,-0.37092593,-0.33274734,"('inferior', 'superior')",0.41075635,0.39295456,-0.24485473,-0.25155264,0.23134384,0.1798653,0.0065799,-0.00287,-0.0094499
85,0.9719049,1.0427076,"('insignificant', 'prestigious')",0.8391793,0.85421824,1.9949555,1.9839839,-0.44626823,-0.5183095,0.8399429,0.8406501,0.0007072
86,-0.3887695,-0.4248517,"('uninfluential', 'influential')",-0.99018526,-1.0846423,-0.5618375,-0.59844613,-0.38374528,-0.4225498,-0.5811344,-0.6326225,-0.0514881
87,1.0615735,1.0887576,"('unsuccessful', 'successful')",0.74487394,0.7147524,1.3438329,1.4165062,0.5667336,0.67490333,0.9292535,0.9737298,0.0444763
88,0.05765807,0.10082028,"('low', 'eminent')",-0.05697753,-0.17551337,-0.26250255,-0.24359053,-0.49384648,-0.5033683,-0.1889171,-0.205413,-0.0164959
