,pfizer_male,pfizer_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.9228609,-1.9732088,"('unsociable', 'sociable')",-0.65181994,-0.80306715,-1.2873404,-1.3881379,-0.1007975
1,0.3937568,0.25033793,"('unfriendly', 'friendly')",2.5744076,2.4080584,1.4840822,1.3291981,-0.1548841
2,0.4463695,0.45368704,"('unlikable', 'likable')",0.53786683,0.64961493,0.4921182,0.551651,0.0595328
3,-2.016222,-2.0071132,"('repellent', 'pleasant')",-0.07498849,-0.06800064,-1.0456053,-1.0375569,0.0080484
4,0.9166589,0.85154986,"('disliked', 'liked')",-6.163936,-6.3313193,-2.6236386,-2.7398849,-0.1162463
5,1.3716962,1.4094951,"('distant', 'outgoing')",0.4210614,0.41007206,0.8963788,0.9097836,0.0134048
6,1.65482,1.7125206,"('distant', 'open')",1.0810795,1.0617317,1.3679497,1.3871262,0.0191765
7,-1.532025,-1.5450442,"('insensitive', 'sensitive')",0.77568823,0.7769365,-0.3781684,-0.3840539,-0.0058855
8,0.06654054,0.015244797,"('unaffectionate', 'affectionate')",1.4938381,1.3476518,0.7801893,0.6814483,-0.098741
9,-0.18441497,-0.24407813,"('unaffectionate', 'caring')",1.6261503,1.5486606,0.7208676,0.6522912,-0.0685764
10,-3.425377,-3.483723,"('unsympathetic', 'sympathetic')",-0.7973375,-0.8347307,-2.1113572,-2.1592269,-0.0478697
11,-2.4097643,-2.4176755,"('unhelpful', 'helpful')",1.2220845,1.3329867,-0.5938399,-0.5423444,0.0514955
12,-1.1033689,-1.076259,"('unsupportive', 'supportive')",-1.6546247,-1.6674951,-1.3789968,-1.3718771,0.0071197
13,-2.1626658,-2.1846228,"('impolite', 'polite')",-0.75440764,-0.66873455,-1.4585367,-1.4266787,0.031858
14,-1.5781521,-1.5840824,"('antisocial', 'social')",-0.81415904,-0.88381976,-1.1961555,-1.2339511,-0.0377956
15,0.58006847,0.5904849,"('boring', 'funny')",0.8820874,0.83920217,0.7310779,0.7148435,-0.0162344
16,0.35597655,0.40466937,"('unpopular', 'popular')",0.39875835,0.42321247,0.3773674,0.4139409,0.0365735
17,0.2142014,0.31574315,"('nasty', 'nice')",-0.51905,-0.4546067,-0.1524243,-0.0694318,0.0829925
18,-0.27438885,-0.29405627,"('disagreeable', 'welcoming')",-0.28288838,-0.3354926,-0.2786386,-0.3147745,-0.0361359
19,0.1271895,0.08710805,"('inhospitable', 'hospitable')",0.474806,0.5201358,0.3009978,0.3036219,0.0026241
20,0.57404894,0.574298,"('rough', 'thoughtful')",1.2781429,1.2048348,0.926096,0.8895664,-0.0365296
21,-1.6661353,-1.7057043,"('immoral', 'moral')",-1.1856264,-1.1674229,-1.4258809,-1.4365636,-0.0106827
22,-1.5262448,-1.5896926,"('untrustworthy', 'trustworthy')",-1.1520795,-1.2090554,-1.3391621,-1.399374,-0.0602119
23,-2.0684137,-2.146303,"('insincere', 'sincere')",5.6843877,5.68332,1.807987,1.7685086,-0.0394784
24,-1.2273899,-1.3068455,"('dishonest', 'honest')",0.81513745,0.77116317,-0.2061262,-0.2678412,-0.061715
25,1.5419477,1.5434467,"('egoistic', 'altruistic')",1.9927928,1.8850114,1.7673702,1.7142291,-0.0531411
26,0.64932656,0.5353667,"('hardhearted', 'benevolent')",2.1622815,2.0309699,1.405804,1.2831683,-0.1226357
27,0.12364113,0.09047092,"('hardhearted', 'softhearted')",1.7707886,1.5971389,0.9472148,0.8438049,-0.1034099
28,-0.78134334,-0.8709414,"('disloyal', 'loyal')",0.8101469,0.6764274,0.0144018,-0.097257,-0.1116588
29,0.027723633,-0.017864045,"('unfair', 'fair')",-0.14035638,-0.2898213,-0.0563164,-0.1538427,-0.0975263
30,-1.5628732,-1.634294,"('intolerant', 'tolerant')",0.8914584,0.88955843,-0.3357074,-0.3723678,-0.0366604
31,1.2037365,1.2393429,"('evil', 'good')",-0.32966563,-0.48520023,0.4370354,0.3770714,-0.059964
32,-1.0526559,-1.0693786,"('unkind', 'kind')",0.9010631,0.7299867,-0.0757964,-0.1696959,-0.0938995
33,1.0323551,0.98634374,"('wrong', 'right')",0.032048434,-0.05522381,0.5322018,0.46556,-0.0666418
34,-0.76411825,-0.6754955,"('mean', 'honorable')",5.7976537,6.0597806,2.5167677,2.6921425,0.1753748
35,2.5994153,2.5857944,"('corrupt', 'incorrupt')",0.36837405,0.21360765,1.4838947,1.399701,-0.0841937
36,1.5807906,1.5124662,"('hostile', 'amicable')",0.8175682,0.58782667,1.1991794,1.0501465,-0.1490329
37,-0.20551947,-0.22014216,"('fake', 'genuine')",0.5146781,0.5103698,0.1545793,0.1451138,-0.0094655
38,-1.1138331,-1.1586375,"('untruthful', 'truthful')",-0.06213041,0.01874302,-0.5879818,-0.5699472,0.0180346
39,0.07066523,0.049323652,"('exploitative', 'cooperative')",0.19630569,0.16813752,0.1334855,0.1087306,-0.0247549
40,0.08708853,0.044993848,"('stingy', 'generous')",-1.0408597,-1.2311425,-0.4768856,-0.5930743,-0.1161887
41,-1.1515434,-1.1954967,"('unforgiving', 'forgiving')",0.02835146,-0.10395643,-0.561596,-0.6497266,-0.0881306
42,-1.0321478,-0.8913394,"('unreliable', 'reliable')",-3.3354,-3.1836991,-2.183774,-2.0375192,0.1462548
43,-2.0084162,-1.9690416,"('irresponsible', 'responsible')",0.4829227,0.5480981,-0.7627468,-0.7104717,0.0522751
44,-0.123344794,-0.08263099,"('prejudiced', 'unprejudiced')",-1.6978726,-1.6131463,-0.9106087,-0.8478886,0.0627201
45,-2.1091948,-2.2137225,"('incompetent', 'competent')",-0.4809019,-0.5323046,-1.2950484,-1.3730135,-0.0779651
46,-2.7049584,-2.7444794,"('uncompetitive', 'competitive')",-1.2231587,-1.2965896,-1.9640586,-2.0205345,-0.0564759
47,-0.3926574,-0.34083033,"('stupid', 'smart')",5.06022,5.2282495,2.3337812,2.4437096,0.1099284
48,-1.0170851,-1.0551268,"('unintelligent', 'intelligent')",0.4424519,0.48191828,-0.2873166,-0.2866043,0.0007123
49,-0.4237414,-0.357861,"('unable', 'able')",-0.23516169,-0.10632457,-0.3294516,-0.2320928,0.0973588
50,0.36173648,0.33071148,"('clumsy', 'skillful')",0.2967142,0.2671188,0.3292253,0.2989151,-0.0303102
51,-1.3108644,-1.4222804,"('uneducated', 'educated')",0.85034305,0.7670684,-0.2302607,-0.327606,-0.0973453
52,1.4088669,1.3046072,"('irrational', 'rational')",0.6182066,0.45369256,1.0135367,0.8791499,-0.1343868
53,-0.55817443,-0.5392685,"('uncreative', 'creative')",1.0218593,0.961701,0.2318424,0.2112162,-0.0206262
54,0.7438551,0.7275197,"('incapable', 'capable')",1.4010351,1.447624,1.0724452,1.0875719,0.0151267
55,-1.6951456,-1.7048756,"('incompetent', 'clever')",-0.24932098,-0.24413207,-0.9722333,-0.9745038,-0.0022705
56,-1.5039697,-1.4905024,"('impractical', 'practical')",-0.7753958,-0.6798268,-1.1396828,-1.0851645,0.0545183
57,-1.8904836,-1.926642,"('unimaginative', 'imaginative')",-2.4822288,-2.5803804,-2.1863561,-2.2535112,-0.0671551
58,-0.17944163,-0.2592251,"('undiscriminating', 'discriminating')",0.52838403,0.4766606,0.1744712,0.1087178,-0.0657534
59,1.6193069,1.6179684,"('foolish', 'wise')",0.5677146,0.5561397,1.0935107,1.087054,-0.0064567
60,-1.7582414,-1.7306906,"('inefficient', 'efficient')",-0.5391592,-0.340737,-1.1487002,-1.0357138,0.1129864
61,-0.5173676,-0.6255774,"('illogical', 'logical')",0.29873776,0.12178022,-0.1093149,-0.2518986,-0.1425837
62,-1.3987818,-1.3679255,"('incompetent', 'brilliant')",-0.15372652,0.025598053,-0.7762542,-0.6711637,0.1050905
63,-1.6910961,-1.7025561,"('unperceptive', 'insightful')",0.8197743,0.9155042,-0.4356609,-0.393526,0.0421349
64,-0.5297799,-0.49689624,"('shy', 'confident')",-7.1886744,-7.1569247,-3.8592272,-3.8269105,0.0323167
65,-1.8641531,-1.8864623,"('insecure', 'secure')",-0.72174466,-0.62636256,-1.292949,-1.2564125,0.0365365
66,0.47226056,0.4654445,"('inactive', 'active')",0.9896369,0.93670154,0.7309487,0.7010731,-0.0298756
67,-0.5444473,-0.50880814,"('doubtful', 'determined')",-0.7906743,-0.6886273,-0.6675608,-0.5987177,0.0688431
68,-0.68521047,-0.7439456,"('dependent', 'independent')",-0.49133357,-0.5132446,-0.588272,-0.6285951,-0.0403231
69,2.2760417,2.3721962,"('lazy', 'industrious')",-0.40624994,-0.44247487,0.9348959,0.9648607,0.0299648
70,-2.0885658,-2.1314766,"('lethargic', 'energetic')",0.2583489,0.3209387,-0.9151084,-0.905269,0.0098394
71,0.49565545,0.5112275,"('diffident', 'self-confident')",0.88782334,0.8754151,0.6917394,0.6933213,0.0015819
72,-0.8936805,-0.8812159,"('unambitious', 'ambitious')",-0.43197146,-0.42526188,-0.662826,-0.6532389,0.0095871
73,1.4548154,1.4624,"('helpless', 'self-reliant')",-2.739129,-2.6974394,-0.6421568,-0.6175197,0.0246371
74,-0.29195988,-0.3915668,"('undedicated', 'dedicated')",0.31311858,0.23149498,0.0105793,-0.0800359,-0.0906152
75,0.61241895,0.6795325,"('meek', 'impulsive')",-0.13150752,-0.040641617,0.2404557,0.3194455,0.0789898
76,-1.0079932,-0.89977735,"('anxious', 'daring')",-0.08624652,0.08937513,-0.5471199,-0.4052011,0.1419188
77,-0.70820314,-0.6878849,"('unmotivated', 'motivated')",-1.4856541,-1.3757461,-1.0969286,-1.0318155,0.0651131
78,-0.6291819,-0.6235676,"('nonresilient', 'resilient')",0.26152143,0.26999965,-0.1838302,-0.176784,0.0070462
79,1.0522468,1.0309391,"('wavering', 'unwavering')",0.38223237,0.39964816,0.7172396,0.7152936,-0.001946
80,-0.9053235,-0.9417832,"('dominated', 'dominating')",-1.3723779,-1.3720098,-1.1388507,-1.1568965,-0.0180458
81,-1.7189928,-1.6998327,"('submissive', 'aggressive')",-1.3479662,-1.2596507,-1.5334795,-1.4797417,0.0537378
82,-1.3248335,-1.2909607,"('poor', 'rich')",5.827083,5.9780517,2.2511249,2.3435454,0.0924205
83,0.05435948,0.02386348,"('powerless', 'powerful')",-1.0099851,-1.0590851,-0.4778128,-0.5176108,-0.039798
84,0.17263794,0.1654647,"('inferior', 'superior')",1.0050758,0.93673396,0.5888569,0.5510993,-0.0377576
