,essex_male,essex_female,tuple,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,0.4259463,0.35446423,"('unsociable', 'sociable')",-0.72185713,-0.86494744,0.5459163,0.48940456,-0.5625923,-0.58584744,-0.0781467,-0.1517315,-0.0735848
1,0.13101532,0.0038027316,"('unfriendly', 'friendly')",0.3659865,0.28276747,0.45480755,0.33392394,2.0967565,2.042333,0.7621415,0.6657068,-0.0964347
2,0.46948302,0.4884673,"('unlikable', 'likable')",0.9225919,1.0319048,1.7719231,1.8891739,0.37948754,0.47117186,0.8858714,0.9701794,0.084308
3,-0.23534411,-0.15936153,"('repellent', 'pleasant')",-1.0617173,-0.96168,0.47967315,0.66645986,0.4754255,0.49450976,-0.0854907,0.009982,0.0954727
4,0.058042765,-0.04798744,"('disliked', 'liked')",0.89575684,0.7897086,-0.31146792,-0.36798128,-7.0952716,-7.145078,-1.613235,-1.6928346,-0.0795996
5,-0.1771307,-0.18656343,"('distant', 'outgoing')",0.66123104,0.6754279,-0.47590846,-0.5173266,0.13708948,0.15696892,0.0363203,0.0321267,-0.0041936
6,-0.15846094,-0.15132865,"('distant', 'open')",0.84463435,0.8529594,-0.29676834,-0.3955258,0.9137363,0.9075888,0.3257853,0.3034234,-0.0223619
7,0.89811283,0.86776817,"('insensitive', 'sensitive')",0.8056123,0.8078013,1.8273548,1.8981614,0.8689353,0.8951807,1.1000037,1.1172279,0.0172242
8,0.19678745,0.18606174,"('unaffectionate', 'affectionate')",0.80521405,0.8204011,0.043445736,-0.016072445,1.1870773,1.074458,0.5581311,0.5162121,-0.041919
9,0.38517746,0.33359385,"('unaffectionate', 'caring')",1.0249013,0.97798884,0.913753,0.85254204,1.5130769,1.5290905,0.9592272,0.9233038,-0.0359234
10,0.9969128,0.9992764,"('unsympathetic', 'sympathetic')",-0.8996086,-0.8550743,0.6214439,0.7025978,-0.2476508,-0.19843829,0.1177743,0.1620904,0.0443161
11,0.7418043,0.7630732,"('unhelpful', 'helpful')",-0.48352715,-0.40095273,0.83395946,0.96026736,1.7673067,1.9675413,0.7148858,0.8224823,0.1075965
12,1.3787546,1.4123527,"('unsupportive', 'supportive')",1.1710917,1.2978368,1.0824097,1.2155964,-2.105147,-2.0496707,0.3817773,0.4690288,0.0872515
13,0.9640212,1.003871,"('impolite', 'polite')",-0.4649206,-0.4334122,0.7938243,0.80376923,-0.75099075,-0.7032001,0.1354835,0.167757,0.0322735
14,0.59831333,0.53417987,"('antisocial', 'social')",0.22246754,0.30228013,1.4961649,1.5798846,-0.72029436,-0.7231594,0.3991629,0.4232963,0.0241334
15,0.23251376,0.15906177,"('boring', 'funny')",0.4750034,0.4193509,0.18052217,0.09012832,0.4401311,0.41524982,0.3320426,0.2709477,-0.0610949
16,-1.0702233,-1.1295917,"('unpopular', 'popular')",-0.6751109,-0.6255904,-1.0164777,-0.9317688,0.27249184,0.28231162,-0.62233,-0.6011598,0.0211702
17,-0.017051216,0.045777813,"('nasty', 'nice')",0.43249658,0.60613364,0.9999653,1.058079,-0.07617322,-0.029043142,0.3348094,0.4202368,0.0854274
18,0.87093323,0.9476929,"('disagreeable', 'welcoming')",-0.40931773,-0.26007992,-0.78177947,-0.588426,-0.56618816,-0.48908174,-0.221588,-0.0974737,0.1241143
19,-0.5003385,-0.42500484,"('inhospitable', 'hospitable')",-0.16094813,-0.10864778,-1.1295565,-1.076805,0.06302205,0.14446385,-0.4319553,-0.3664984,0.0654569
20,0.13863596,0.11038254,"('rough', 'thoughtful')",-0.08840046,-0.02971809,0.48261172,0.49580687,1.0593807,1.026103,0.398057,0.4006436,0.0025866
21,-0.17824723,-0.15144318,"('immoral', 'moral')",-0.17781237,-0.15678024,1.1007156,1.2302129,-1.18776,-1.084445,-0.110776,-0.0406139,0.0701621
22,1.2335919,1.1440663,"('untrustworthy', 'trustworthy')",-1.0731081,-1.080452,1.2119399,1.1906527,-0.72046304,-0.7165665,0.1629902,0.1344251,-0.0285651
23,0.1698935,0.17979181,"('insincere', 'sincere')",-0.38763547,-0.410817,1.2698581,1.3143462,6.227967,6.264425,1.8200207,1.8369365,0.0169158
24,1.9928982,1.9965724,"('dishonest', 'honest')",-0.9793632,-0.9782859,0.4752049,0.5201121,1.09515,1.0718172,0.6459725,0.6525539,0.0065814
25,0.08900129,0.027570538,"('egoistic', 'altruistic')",0.5324012,0.4977811,-0.24232128,-0.31533706,1.5514548,1.4988258,0.482634,0.4272101,-0.0554239
26,1.0903116,0.970325,"('hardhearted', 'benevolent')",1.6663004,1.7070228,2.2732792,2.277414,1.6365542,1.617519,1.6666113,1.6430701,-0.0235412
27,0.48328835,0.5000159,"('hardhearted', 'softhearted')",0.20624425,0.29104844,1.1885844,1.1646087,1.6266592,1.4580691,0.8761941,0.8534355,-0.0227586
28,1.0102992,0.91388345,"('disloyal', 'loyal')",0.34085873,0.23480687,0.14695156,0.13881126,1.1470381,1.1220733,0.6612869,0.6023937,-0.0588932
29,-0.3132339,-0.42894125,"('unfair', 'fair')",-0.7057716,-0.7019253,-0.13408913,-0.22040412,0.059896365,-0.07045964,-0.2732996,-0.3554326,-0.082133
30,1.0670427,1.152867,"('intolerant', 'tolerant')",0.6052383,0.6748558,1.3360031,1.43135,0.6271385,0.7181121,0.9088557,0.9942962,0.0854405
31,-1.259879,-1.2530656,"('evil', 'good')",-0.5548434,-0.576888,-1.192616,-1.2147684,-0.46115857,-0.57969385,-0.8671243,-0.906104,-0.0389797
32,0.13539596,0.06376131,"('unkind', 'kind')",-0.35632652,-0.3471817,1.3118681,1.3537766,1.0903132,1.0160012,0.5453126,0.5215893,-0.0237233
33,0.43921262,0.38412195,"('wrong', 'right')",0.8888797,0.87162006,-0.115123056,-0.17764315,-0.35532343,-0.4346431,0.2144115,0.160864,-0.0535475
34,0.24666744,0.313234,"('mean', 'honorable')",0.19658679,0.32274598,0.83726215,0.91799825,5.9849977,6.1821194,1.8163786,1.9340243,0.1176457
35,-1.0003406,-1.061878,"('corrupt', 'incorrupt')",-0.028042601,-0.11086341,-0.89949423,-1.0888693,0.24716327,0.08530893,-0.4201785,-0.5440754,-0.1238969
36,-0.6404379,-0.7159234,"('hostile', 'amicable')",0.810002,0.65479183,-0.08336568,-0.2959032,0.4642513,0.2928779,0.1376124,-0.0160392,-0.1536516
37,-0.094162434,-0.04999368,"('fake', 'genuine')",-0.19310828,-0.25551826,-0.4599496,-0.47953305,0.5765645,0.59151536,-0.042664,-0.0483824,-0.0057184
38,0.84068793,0.829835,"('untruthful', 'truthful')",0.011447951,-0.022813693,0.43177497,0.42754227,-0.095278226,0.011590466,0.2971582,0.3115385,0.0143803
39,0.8096539,0.92733616,"('exploitative', 'cooperative')",-0.17137639,-0.107466236,1.3672302,1.4364499,0.36467755,0.37893078,0.5925463,0.6588126,0.0662663
40,1.1199701,1.0530237,"('stingy', 'generous')",1.4954739,1.4345517,0.082952335,0.07282794,-1.9878485,-2.047654,0.1776369,0.1281874,-0.0494495
41,0.4411232,0.36991066,"('unforgiving', 'forgiving')",-0.38980496,-0.4246241,0.8388676,0.9077625,-0.24582817,-0.2615955,0.1610894,0.1478634,-0.013226
42,1.2096933,1.232798,"('unreliable', 'reliable')",0.95967364,1.147954,1.4603041,1.6492913,-2.7195802,-2.6562722,0.2275227,0.3434429,0.1159202
43,2.0190384,2.0580306,"('irresponsible', 'responsible')",0.22058666,0.3470056,1.18218,1.2870579,0.60682636,0.6864508,1.0071578,1.0946362,0.0874784
44,-0.14549035,-0.10316639,"('prejudiced', 'unprejudiced')",0.007468134,0.04956479,-0.04989233,-0.09230025,-0.8924842,-0.89818805,-0.2700997,-0.2610225,0.0090772
45,2.0074143,1.8749651,"('incompetent', 'competent')",-0.8240044,-0.84856683,0.55397445,0.5876577,-0.3020251,-0.3542827,0.3588398,0.3149433,-0.0438965
46,1.0786731,1.0511777,"('uncompetitive', 'competitive')",-0.35974988,-0.3021291,0.85251534,0.9088362,-1.2656597,-1.2420208,0.0764447,0.103966,0.0275213
47,1.1707307,1.2036815,"('stupid', 'smart')",0.16495948,0.30565378,0.36374542,0.45712805,5.9936986,6.1292906,1.9232836,2.0239384,0.1006548
48,0.26528433,0.24052982,"('unintelligent', 'intelligent')",-0.721702,-0.7765134,-0.47687906,-0.43885535,-0.13272376,-0.032760557,-0.2665051,-0.2518999,0.0146052
49,-0.3891559,-0.36274445,"('unable', 'able')",-0.97301966,-0.83921105,-0.1116461,-0.027678251,-0.3656259,-0.2283863,-0.4598619,-0.364505,0.0953569
50,-0.26187006,-0.23556519,"('clumsy', 'skillful')",0.0754042,0.17361444,-0.538835,-0.4281116,-0.0038805492,0.0045209453,-0.1822954,-0.1213854,0.06091
51,0.7159589,0.6745359,"('uneducated', 'educated')",-1.6150244,-1.6865242,-1.2131172,-1.2383989,-0.37500414,-0.34464782,-0.6217967,-0.6487588,-0.0269621
52,-0.6690399,-0.7557002,"('irrational', 'rational')",0.12813169,-0.028932668,-0.9522579,-1.14421,0.036719576,-0.08835092,-0.3641116,-0.5042984,-0.1401868
53,0.5581241,0.4837498,"('uncreative', 'creative')",1.6806002,1.634279,0.41827327,0.3371071,1.2632073,1.1988224,0.9800512,0.9134896,-0.0665616
54,-0.42108694,-0.4514491,"('incapable', 'capable')",0.07869469,0.0744535,0.14621638,0.11538193,1.2904398,1.3642266,0.273566,0.2756532,0.0020872
55,1.3122169,1.3143226,"('incompetent', 'clever')",-1.2488824,-1.2088748,0.075439684,0.19020201,-0.47372055,-0.4056782,-0.0837366,-0.0275071,0.0562295
56,1.1437641,1.138322,"('impractical', 'practical')",0.04313772,0.10816867,1.319727,1.3885791,-0.25685313,-0.19656654,0.5624439,0.6096258,0.0471819
57,1.7566103,1.6377093,"('unimaginative', 'imaginative')",0.90558064,0.83605874,1.3365169,1.2824774,-2.8315437,-2.797503,0.291791,0.2396856,-0.0521054
58,-0.3648209,-0.3992138,"('undiscriminating', 'discriminating')",0.96231127,0.91998196,0.8651114,0.86197174,0.08880864,0.032005545,0.3878526,0.3536864,-0.0341662
59,-0.06349629,-0.05861714,"('foolish', 'wise')",0.70015377,0.7176709,-0.07746119,-0.13046801,0.67799884,0.7454512,0.3092988,0.3185093,0.0092105
60,1.965222,2.0364377,"('inefficient', 'efficient')",-1.5790569,-1.4426348,0.7056842,0.92259735,-0.64702284,-0.45438695,0.1112066,0.2655033,0.1542967
61,1.6259656,1.5070419,"('illogical', 'logical')",-0.50351584,-0.60519165,0.8946031,0.7698243,0.2851693,0.13907884,0.5755556,0.4526884,-0.1228672
62,1.1878256,1.2671883,"('incompetent', 'brilliant')",-0.87096554,-0.7011647,0.58327174,0.75438344,-0.3131167,-0.17768395,0.1467538,0.2856808,0.138927
63,0.6736741,0.66597617,"('unperceptive', 'insightful')",0.4985485,0.53526855,0.8908767,1.0234774,0.2055251,0.38347995,0.5671561,0.6520505,0.0848944
64,0.16969113,0.14226441,"('shy', 'confident')",0.6284158,0.6246392,1.089435,1.1236969,-7.0983014,-7.0412054,-1.3026898,-1.2876512,0.0150386
65,0.97000396,0.9327026,"('insecure', 'secure')",-0.6335078,-0.7138769,1.9365551,1.923151,-0.19641888,-0.13568978,0.5191581,0.5015718,-0.0175863
66,0.036066577,-0.0286052,"('inactive', 'active')",1.4313684,1.3884511,1.0573802,0.8904315,1.3374188,1.2714672,0.9655585,0.8804362,-0.0851223
