,verizon_male,verizon_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
29,-0.5034888,-0.5480248,"('unfair', 'fair')",-0.59846014,-0.63719916,-0.86912566,-0.98186433,-0.6570249,-0.7223628,-0.0653379
30,-1.6531435,-1.6338593,"('intolerant', 'tolerant')",1.3962053,1.3642089,1.2322803,1.1520135,0.325114,0.2941211,-0.0309929
31,1.5014508,1.463099,"('evil', 'good')",-1.0179976,-1.1505897,-0.88790864,-0.9903366,-0.1348185,-0.2259424,-0.0911239
32,-0.24437372,-0.2804552,"('unkind', 'kind')",0.2293913,0.121799275,1.0246248,0.8563592,0.3365475,0.2325677,-0.1039798
33,1.8154975,1.6728585,"('wrong', 'right')",0.7701175,0.64952135,-0.03794062,-0.11647097,0.8492249,0.7353029,-0.113922
34,-0.26912686,-0.2688643,"('mean', 'honorable')",0.05403614,0.082865834,5.2848644,5.3418307,1.6899246,1.7186108,0.0286862
35,2.147093,2.1233912,"('corrupt', 'incorrupt')",-1.6381681,-1.7027797,-0.055940766,-0.15471205,0.1509947,0.0886331,-0.0623616
36,1.9664178,1.8032804,"('hostile', 'amicable')",-1.3546151,-1.6430672,0.20102389,0.0312895,0.2709422,0.0638342,-0.207108
37,-1.2196217,-1.1867279,"('fake', 'genuine')",-0.33125556,-0.19479938,0.035686936,0.034203228,-0.5050634,-0.449108,0.0559554
38,-0.09934975,-0.15409188,"('untruthful', 'truthful')",-0.09543091,-0.18312973,0.23473227,0.19579567,0.0133172,-0.047142,-0.0604592
39,0.031348743,0.06612277,"('exploitative', 'cooperative')",1.071931,1.0476546,0.14002673,0.14502303,0.4144355,0.4196001,0.0051646
40,0.29806972,0.25468385,"('stingy', 'generous')",-0.05583285,-0.106877714,-0.94296706,-1.0184432,-0.2335767,-0.2902124,-0.0566357
41,-1.1038609,-1.2529638,"('unforgiving', 'forgiving')",-0.43327367,-0.61251926,0.41735053,0.3176147,-0.3732613,-0.5159561,-0.1426948
42,-0.39829445,-0.31452242,"('unreliable', 'reliable')",0.613955,0.717937,-2.5902593,-2.550685,-0.7915329,-0.7157568,0.0757761
43,-2.159142,-2.1797307,"('irresponsible', 'responsible')",0.4064288,0.4501338,0.17302999,0.13864605,-0.5265611,-0.5303169,-0.0037558
44,0.00077714026,0.07666185,"('prejudiced', 'unprejudiced')",-0.49467358,-0.32590273,-1.4653072,-1.4131937,-0.6530679,-0.5541449,0.098923
45,-2.3051577,-2.274935,"('incompetent', 'competent')",-0.08407624,-0.1170612,-0.45864773,-0.46384484,-0.9492939,-0.951947,-0.0026531
46,-1.7389623,-1.6737587,"('uncompetitive', 'competitive')",0.9129812,1.002465,-0.9655084,-0.9763149,-0.5971632,-0.5492029,0.0479603
47,-1.0060893,-0.95068586,"('stupid', 'smart')",0.5967179,0.6474211,5.012196,5.005188,1.5342749,1.5673078,0.0330329
48,-0.98046505,-1.1163931,"('unintelligent', 'intelligent')",0.64772856,0.5299526,0.77850914,0.7056745,0.1485909,0.0397447,-0.1088462
49,-0.5234784,-0.45711643,"('unable', 'able')",-0.94787955,-0.83448154,-0.37827632,-0.25050816,-0.6165448,-0.5140354,0.1025094
50,1.0091583,1.0029665,"('clumsy', 'skillful')",-0.20421316,-0.15451539,0.02070855,-0.021795452,0.2752179,0.2755519,0.000334
51,-1.1329801,-1.1991508,"('uneducated', 'educated')",0.55278605,0.3900234,0.7169344,0.6209265,0.0455801,-0.0627336,-0.1083137
52,0.4140017,0.29435855,"('irrational', 'rational')",-0.6631919,-0.9084312,-0.39048114,-0.52223086,-0.2132238,-0.3787678,-0.165544
53,-0.32843983,-0.3903345,"('uncreative', 'creative')",0.9267942,0.8782867,0.90247613,0.7673729,0.5002768,0.4184417,-0.0818351
54,-0.5552826,-0.6043621,"('incapable', 'capable')",-1.0497192,-1.036378,0.8416909,0.78415984,-0.254437,-0.2855268,-0.0310898
55,-2.3089406,-2.312396,"('incompetent', 'clever')",0.4186006,0.40654078,-0.07383019,-0.07734453,-0.6547234,-0.6610666,-0.0063432
56,-1.3404593,-1.3586802,"('impractical', 'practical')",1.2992467,1.3171532,-0.15221786,-0.1494715,-0.0644768,-0.0636662,0.0008106
57,-1.8743432,-1.9331027,"('unimaginative', 'imaginative')",-0.52676773,-0.56850797,-2.3125186,-2.3901641,-1.5712099,-1.6305917,-0.0593818
58,-0.78513324,-0.8908422,"('undiscriminating', 'discriminating')",1.4134864,1.4217031,-0.07678882,-0.11249174,0.1838548,0.1394564,-0.0443984
59,1.1358058,1.0887833,"('foolish', 'wise')",-0.21478894,-0.26751557,0.43936086,0.38086078,0.4534593,0.4007095,-0.0527498
60,-1.363078,-1.3269131,"('inefficient', 'efficient')",2.2544103,2.2707555,-0.016341504,0.071526095,0.2916636,0.3384562,0.0467926
61,-0.08186569,-0.16198152,"('illogical', 'logical')",1.2602106,1.0597776,0.021502035,-0.089238815,0.399949,0.2695191,-0.1304299
62,-1.7189671,-1.6380327,"('incompetent', 'brilliant')",1.0617484,1.2057297,0.118664846,0.26108694,-0.1795179,-0.057072,0.1224459
63,-0.71321553,-0.7184781,"('unperceptive', 'insightful')",1.0128134,1.0167766,0.8557335,0.89304715,0.3851105,0.3971152,0.0120047
64,-0.6702249,-0.65201247,"('shy', 'confident')",0.245347,0.25128418,-6.1536145,-6.1247725,-2.1928309,-2.1751669,0.017664
65,-1.2951269,-1.2894753,"('insecure', 'secure')",0.35023153,0.23809066,-0.5027398,-0.4534217,-0.4825451,-0.5016021,-0.019057
66,0.2617514,0.20747864,"('inactive', 'active')",-0.6744472,-0.7127957,0.9642705,0.9373794,0.1838582,0.1440208,-0.0398374
67,0.08688513,0.060147002,"('doubtful', 'determined')",-0.15813716,-0.1315678,-0.62148684,-0.5800056,-0.230913,-0.2171421,0.0137709
68,-0.7293581,-0.7665283,"('dependent', 'independent')",-0.08039523,-0.11514382,-0.6618673,-0.6464688,-0.4905402,-0.5093803,-0.0188401
69,2.6799893,2.6233141,"('lazy', 'industrious')",0.18900913,0.14652981,-0.036879964,-0.018170875,0.9440395,0.9172244,-0.0268151
70,-1.74488,-1.7133442,"('lethargic', 'energetic')",0.27264875,0.43226907,0.328418,0.38465014,-0.381271,-0.2988083,0.0824627
71,0.70236003,0.6874371,"('diffident', 'self-confident')",0.47220618,0.40245876,0.6202605,0.53233063,0.5982756,0.5407422,-0.0575334
72,-1.2316959,-1.2510525,"('unambitious', 'ambitious')",0.20080784,0.30410388,-0.82796204,-0.73482925,-0.6196167,-0.5605927,0.059024
73,1.3173602,1.3752645,"('helpless', 'self-reliant')",0.52111584,0.60177976,-3.0026734,-2.958403,-0.3880658,-0.3271196,0.0609462
74,-0.25637293,-0.2304067,"('undedicated', 'dedicated')",0.5685228,0.5974679,0.16673298,0.10422028,0.1596276,0.1570938,-0.0025338
75,0.9301783,0.9477441,"('meek', 'impulsive')",-0.5208266,-0.38166654,-0.23629652,-0.14902559,0.0576851,0.1390173,0.0813322
76,-1.9647506,-1.8487092,"('anxious', 'daring')",0.61659145,0.83466744,0.04141018,0.18392496,-0.435583,-0.2767056,0.1588774
77,-0.21395645,-0.23458122,"('unmotivated', 'motivated')",1.0999706,1.0388091,-1.0425979,-0.95875573,-0.0521946,-0.0515093,0.0006853
78,-0.35737073,-0.354663,"('nonresilient', 'resilient')",0.3998897,0.44487214,0.22658919,0.29840124,0.0897027,0.1295368,0.0398341
79,1.6335013,1.5715387,"('wavering', 'unwavering')",-0.8514837,-0.9090402,0.21461107,0.18069406,0.3322095,0.2810642,-0.0511453
80,-0.9307563,-0.83670914,"('dominated', 'dominating')",0.61714125,0.7441946,-0.7617226,-0.6211506,-0.3584459,-0.2378884,0.1205575
81,-1.8647664,-1.8503608,"('submissive', 'aggressive')",1.3325927,1.3387823,-0.5649104,-0.51679754,-0.3656947,-0.342792,0.0229027
82,-1.0290585,-1.0387603,"('poor', 'rich')",0.9135663,0.9496808,5.24136,5.2874804,1.7086226,1.7328003,0.0241777
83,-0.0058321357,-0.033785492,"('powerless', 'powerful')",0.60001874,0.6991209,-0.8787818,-0.9570665,-0.0948651,-0.0972437,-0.0023786
84,0.23307899,0.16565667,"('inferior', 'superior')",-0.027684247,-0.016957432,0.86802566,0.83770585,0.3578068,0.3288017,-0.0290051
85,2.1798246,2.1381953,"('insignificant', 'prestigious')",-0.5785882,-0.5950533,0.7517181,0.64911103,0.7843181,0.730751,-0.0535671
86,-1.3090224,-1.4605994,"('uninfluential', 'influential')",0.74052256,0.5132898,0.14134583,-0.017540634,-0.1423847,-0.3216167,-0.179232
87,-0.5984323,-0.5415916,"('unsuccessful', 'successful')",0.5846803,0.60664225,0.5510924,0.624485,0.1791135,0.2298452,0.0507317
88,-0.08048923,-0.118303075,"('low', 'eminent')",-0.17971936,-0.2646305,0.22009325,0.12439051,-0.0133718,-0.086181,-0.0728092
