,waste_male,waste_female,tuple,management_male,management_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,-0.48847562,-0.56586146,"('unsociable', 'sociable')",0.7104744,0.57357013,-0.40000427,-0.70279837,-1.0939708,-1.0727581,-0.3179941,-0.4419619,-0.1239678
1,1.1799612,1.1388409,"('unfriendly', 'friendly')",-0.5698257,-0.58700085,0.7698329,0.5920408,2.6770542,2.6688967,1.0142556,0.9531944,-0.0610612
2,-0.7358504,-0.761166,"('unlikable', 'likable')",1.1374724,1.074638,0.9277734,0.99602485,0.30916235,0.41158888,0.4096394,0.4302714,0.020632
3,-1.4865463,-1.392489,"('repellent', 'pleasant')",0.31021932,0.35049215,0.025460748,0.021009365,0.7745788,0.9461646,-0.0940719,-0.0187057,0.0753662
4,-0.16366613,-0.17678843,"('disliked', 'liked')",-0.9808758,-0.87104166,0.71106476,0.76820576,-6.718526,-6.7286553,-1.7880008,-1.75207,0.0359308
5,0.74264157,0.82441485,"('distant', 'outgoing')",-1.1247215,-0.9437487,0.6587835,0.69751763,1.0159703,0.9664209,0.3231685,0.3861512,0.0629827
6,0.47995076,0.5152849,"('distant', 'open')",-1.8541415,-1.6775125,0.25391418,0.31938335,1.868663,1.9066898,0.1870966,0.2659614,0.0788648
7,-0.33765477,-0.27612326,"('insensitive', 'sensitive')",1.2524852,1.2661644,-0.27000383,-0.26829782,0.19154096,0.3189581,0.2090919,0.2601753,0.0510834
8,0.23023853,0.18664926,"('unaffectionate', 'affectionate')",-1.0606732,-0.9668612,-0.085370615,-0.07399642,1.8945415,1.8919886,0.2446841,0.2594451,0.014761
9,1.036092,1.0270911,"('unaffectionate', 'caring')",0.29924294,0.3445881,0.0036464632,-0.013072368,1.6751517,1.7448951,0.7535333,0.7758755,0.0223422
10,-0.86047536,-0.85648537,"('unsympathetic', 'sympathetic')",0.9554688,0.9618813,-0.7727069,-0.83221036,-1.1451296,-0.98426694,-0.4557108,-0.4277703,0.0279405
11,-0.83163387,-0.75415385,"('unhelpful', 'helpful')",1.2947304,1.3276402,0.3858363,0.5124734,0.017058518,0.10160677,0.2164978,0.2968916,0.0803938
12,0.41359326,0.43499035,"('unsupportive', 'supportive')",1.2412084,1.4360539,0.24851547,0.34241804,-2.0582738,-1.964405,-0.0387391,0.0622643,0.1010034
13,-0.5882425,-0.5833932,"('impolite', 'polite')",1.1325423,1.0206567,-0.31873912,-0.40186378,-1.0787629,-1.0327102,-0.2133006,-0.2493276,-0.036027
14,-0.6732226,-0.7192142,"('antisocial', 'social')",1.4134349,1.3395811,-0.4938699,-0.58342063,-1.3777733,-1.331919,-0.2828577,-0.3237432,-0.0408855
15,-0.9907719,-1.0186603,"('boring', 'funny')",-1.0067656,-1.0234869,0.25540632,0.17511955,0.43513003,0.2636549,-0.3267503,-0.4008432,-0.0740929
16,-1.435842,-1.4653466,"('unpopular', 'popular')",-0.990002,-1.0870482,-0.28263202,-0.3771298,1.3537824,1.3819162,-0.3386734,-0.3869021,-0.0482287
17,-1.2543509,-1.1985528,"('nasty', 'nice')",-0.75344646,-0.6891574,-0.658156,-0.6081222,-1.0176709,-1.1193501,-0.920906,-0.9037956,0.0171104
18,-1.7243807,-1.7479482,"('disagreeable', 'welcoming')",-0.8773534,-0.80599093,0.20294055,0.25666437,-0.3263611,-0.388444,-0.6812887,-0.6714297,0.009859
19,-1.7856097,-1.7557414,"('inhospitable', 'hospitable')",-1.6692767,-1.598246,0.28876758,0.3769376,0.8021857,0.7835504,-0.5909833,-0.5483748,0.0426085
20,-0.55988103,-0.61254585,"('rough', 'thoughtful')",0.49843878,0.430743,1.0914918,1.0400953,0.45395795,0.3713779,0.3710019,0.3074176,-0.0635843
21,-0.5626334,-0.5684501,"('immoral', 'moral')",1.1714036,1.0644472,-0.14983577,-0.1650006,-1.3116165,-1.1436622,-0.2131705,-0.2031664,0.0100041
22,-1.7644188,-1.8055778,"('untrustworthy', 'trustworthy')",0.6675109,0.6320523,0.19395156,0.12720937,-1.7947253,-1.7460438,-0.6744204,-0.69809,-0.0236696
23,-0.27705655,-0.2795655,"('insincere', 'sincere')",1.3752177,1.3008828,-0.16825406,-0.218501,5.093186,5.081269,1.5057732,1.4710213,-0.0347519
24,0.40045327,0.34965557,"('dishonest', 'honest')",-0.21715544,-0.17931092,0.34061185,0.33583233,0.49955368,0.4437892,0.2558658,0.2374915,-0.0183743
25,0.89507973,0.8916631,"('egoistic', 'altruistic')",-0.58336747,-0.62288046,0.8580133,0.6828398,1.3627716,1.3182579,0.6331243,0.5674701,-0.0656542
26,1.6719228,1.5657727,"('hardhearted', 'benevolent')",0.9740716,0.9679487,1.6286201,1.5740905,1.2497803,1.2166731,1.3810986,1.3311212,-0.0499774
27,-0.11837341,-0.1081343,"('hardhearted', 'softhearted')",-0.16483483,-0.07063249,0.5594102,0.6180071,1.5649849,1.4836825,0.4602967,0.4807307,0.020434
28,0.7181847,0.6436239,"('disloyal', 'loyal')",-0.116903424,-0.22459851,0.08197536,-0.099965975,0.4607549,0.46434838,0.2860029,0.1958519,-0.090151
29,-1.132606,-1.1266636,"('unfair', 'fair')",-0.5672974,-0.59347343,-0.3545335,-0.4119388,-0.53104603,-0.64510953,-0.6463708,-0.6942964,-0.0479256
30,-0.4171578,-0.3846748,"('intolerant', 'tolerant')",1.9081905,1.9109503,1.1375915,1.0808098,-0.32458198,-0.34558767,0.5760106,0.5653744,-0.0106362
31,-1.3371412,-1.2791618,"('evil', 'good')",-2.7835162,-2.688621,0.05509492,0.0062901992,0.49722433,0.4293994,-0.8920846,-0.8830233,0.0090613
32,-0.3410142,-0.38609084,"('unkind', 'kind')",1.4946203,1.4626032,0.611132,0.509699,1.0194129,0.9946513,0.6960378,0.6452156,-0.0508222
33,1.9375554,1.9123206,"('wrong', 'right')",0.33519617,0.27735123,0.56949866,0.489371,0.61279076,0.4782272,0.8637603,0.7893175,-0.0744428
34,-0.5397186,-0.44914258,"('mean', 'honorable')",-0.048246227,0.10524127,1.5952584,1.8143584,5.615096,5.797765,1.6555974,1.8170555,0.1614581
35,-0.900563,-0.9393743,"('corrupt', 'incorrupt')",-1.6248443,-1.6755744,-0.2223577,-0.30588037,0.44275433,0.30432987,-0.5762527,-0.6541248,-0.0778721
36,-0.60770416,-0.6483068,"('hostile', 'amicable')",-2.4923832,-2.4868243,0.11473663,-0.057819244,1.4863868,1.3996776,-0.374741,-0.4483182,-0.0735772
37,-0.42486706,-0.43991324,"('fake', 'genuine')",0.81320345,0.8671966,-0.21855502,-0.1440615,0.1238518,0.1303963,0.0734083,0.1034045,0.0299962
38,0.3756985,0.40915585,"('untruthful', 'truthful')",0.91918224,0.96536463,0.11115636,0.26483655,-0.33209482,-0.20019749,0.2684856,0.3597899,0.0913043
39,-0.36329383,-0.37670317,"('exploitative', 'cooperative')",-0.6592202,-0.69089574,0.66574174,0.66068447,-0.5706699,-0.61708266,-0.2318606,-0.2559993,-0.0241387
40,0.44180813,0.41053605,"('stingy', 'generous')",-0.6271477,-0.5395357,0.44823784,0.31241345,-1.6763047,-1.7869409,-0.3533516,-0.4008818,-0.0475302
41,0.070915736,0.043417834,"('unforgiving', 'forgiving')",0.59109014,0.6469761,0.55857456,0.54280823,-0.582723,-0.6087894,0.1594644,0.1561032,-0.0033612
42,-0.42467836,-0.4533557,"('unreliable', 'reliable')",1.5477817,1.5581498,0.66895723,0.79707944,-3.0294092,-2.939273,-0.3093371,-0.2593499,0.0499872
43,-0.32178605,-0.33585262,"('irresponsible', 'responsible')",1.9492676,1.9671997,0.22634837,0.23693688,-0.42450052,-0.32653365,0.3573323,0.3854376,0.0281053
44,-1.4554847,-1.4763734,"('prejudiced', 'unprejudiced')",-0.14876188,-0.1739656,-0.56229794,-0.46198174,-1.4290968,-1.4271057,-0.8989103,-0.8848566,0.0140537
45,-1.4028953,-1.3321979,"('incompetent', 'competent')",0.45569682,0.4574443,0.07141735,-0.006886594,-1.3196677,-1.2111626,-0.5488622,-0.5232007,0.0256615
46,-1.2235318,-1.1915256,"('uncompetitive', 'competitive')",1.6615045,1.6104484,-0.20776448,-0.22441834,-1.9906439,-1.8710035,-0.4401089,-0.4191248,0.0209841
47,0.19452278,0.1252245,"('stupid', 'smart')",1.024505,1.0250345,0.8058662,0.8047104,5.902134,5.9865427,1.9817569,1.985378,0.0036211
48,-0.44593447,-0.48173153,"('unintelligent', 'intelligent')",0.06459326,-0.010407595,0.30767593,0.15945898,-0.26859644,-0.20321846,-0.0855654,-0.1339747,-0.0484093
49,-1.892391,-1.8567612,"('unable', 'able')",-0.39538798,-0.36329967,0.19722666,0.3516114,0.13097152,0.24673809,-0.4898951,-0.4054278,0.0844673
50,-2.1048744,-2.1432257,"('clumsy', 'skillful')",0.3838764,0.23678851,-0.34619665,-0.3453567,0.54837996,0.56289434,-0.3797036,-0.4222249,-0.0425213
51,-2.2464504,-2.2651412,"('uneducated', 'educated')",-0.45922118,-0.5961448,0.62837553,0.5064883,-0.31945676,-0.27012414,-0.5991882,-0.6562305,-0.0570423
52,0.43472672,0.33370245,"('irrational', 'rational')",-1.4235207,-1.6027306,-0.60535276,-0.8815282,1.3073081,1.1843257,-0.0717097,-0.2415577,-0.169848
53,0.12230687,0.037445374,"('uncreative', 'creative')",-0.14715363,-0.24679357,0.30286297,0.1677973,1.2130208,1.1687815,0.3727593,0.2818077,-0.0909516
54,-1.1999372,-1.179405,"('incapable', 'capable')",-0.70265746,-0.80143774,0.14591438,0.16407105,1.3778013,1.490243,-0.0947197,-0.0816322,0.0130875
55,-2.3794107,-2.3958848,"('incompetent', 'clever')",0.6140003,0.553575,0.023133792,-0.028581796,-1.2191154,-1.0786768,-0.740348,-0.7373921,0.0029559
56,1.0059714,1.0113808,"('impractical', 'practical')",1.5679885,1.6041375,0.53155446,0.5533101,-1.1562164,-1.1108038,0.4873245,0.5145062,0.0271817
57,-0.2080507,-0.19685225,"('unimaginative', 'imaginative')",0.01722914,0.037417132,0.20886245,0.10752629,-3.6361446,-3.5541854,-0.9045259,-0.9015235,0.0030024
58,1.0520065,1.0606215,"('undiscriminating', 'discriminating')",1.4815949,1.4917675,0.13479093,0.16679533,-0.2779413,-0.19447173,0.5976127,0.6311781,0.0335654
59,-0.35118982,-0.38189584,"('foolish', 'wise')",-0.47705477,-0.59197223,0.62116957,0.590531,1.1118764,1.1069824,0.2262003,0.1809113,-0.045289
60,-0.4743452,-0.4244382,"('inefficient', 'efficient')",2.2582428,2.2530131,0.14590943,0.16957928,-1.6582463,-1.5228015,0.0678902,0.1188382,0.050948
61,0.14923172,0.09309136,"('illogical', 'logical')",0.6868169,0.49302784,-0.17744826,-0.41972768,-0.11888311,-0.166722,0.1349293,-8.26e-05,-0.1350119
62,-1.1672803,-1.056219,"('incompetent', 'brilliant')",0.43628687,0.48666584,0.00819641,0.10122053,-1.0728296,-0.84110093,-0.4489067,-0.3273584,0.1215483
63,-0.32797793,-0.27919105,"('unperceptive', 'insightful')",1.2431319,1.2648365,0.7141952,0.7985617,0.09350603,0.2574395,0.4307138,0.5104117,0.0796979
64,-1.15758,-1.171392,"('shy', 'confident')",0.6380682,0.5506863,-0.32620385,-0.40038022,-7.5554433,-7.403261,-2.1002898,-2.1060867,-0.0057969
65,-2.3267071,-2.4531827,"('insecure', 'secure')",0.65585095,0.40606147,-0.616158,-0.7924757,-1.3521999,-1.3828315,-0.9098035,-1.0556071,-0.1458036
66,-0.57776475,-0.5577124,"('inactive', 'active')",-0.1928624,-0.2292041,0.18768868,0.16793731,1.6912396,1.7341981,0.2770753,0.2788047,0.0017294
67,0.31258777,0.33281404,"('doubtful', 'determined')",1.1022123,1.0382351,0.36507168,0.41758546,-0.48585907,-0.4854023,0.3235032,0.3258081,0.0023049
68,-1.7090073,-1.747449,"('dependent', 'independent')",0.9432033,0.79162526,0.7131593,0.6309731,-0.5826495,-0.561155,-0.1588235,-0.2215014,-0.0626779
69,0.30354095,0.309244,"('lazy', 'industrious')",0.1199052,0.14034334,1.0289631,1.1072469,-0.24707867,-0.3000139,0.3013327,0.3142051,0.0128724
70,-1.3092484,-1.2784941,"('lethargic', 'energetic')",0.5297743,0.61363226,0.05070564,0.14135198,0.14359719,0.22422679,-0.1462928,-0.0748208,0.071472
71,0.8499058,0.86989564,"('diffident', 'self-confident')",0.616947,0.6070445,0.5547407,0.5587263,1.3321187,1.2755668,0.8384281,0.8278083,-0.0106198
72,0.6088516,0.6498825,"('unambitious', 'ambitious')",0.5335985,0.5217804,-0.6401072,-0.59498376,-0.09471761,-0.0017599761,0.1019063,0.1437298,0.0418235
73,1.0667956,1.0294456,"('helpless', 'self-reliant')",0.7000614,0.7371657,1.3425144,1.3949304,-2.9884963,-2.8983748,0.0302187,0.0657917,0.035573
74,0.3782697,0.3911057,"('undedicated', 'dedicated')",0.25282624,0.36603624,0.69488025,0.6812625,-0.625331,-0.6308598,0.1751613,0.2018862,0.0267249
75,-1.1025399,-1.0071948,"('meek', 'impulsive')",-0.7879019,-0.74855703,0.044807203,0.17841056,0.46526545,0.53684753,-0.3450923,-0.2601234,0.0849689
76,-1.6672167,-1.6587917,"('anxious', 'daring')",0.9416224,0.8926589,-0.6726875,-0.5888437,-0.97826654,-0.9371173,-0.5941371,-0.5730234,0.0211137
77,-0.22570516,-0.188199,"('unmotivated', 'motivated')",-0.18745898,-0.3170018,-0.6934618,-0.7194103,-1.9844465,-1.8035191,-0.7727681,-0.7570325,0.0157356
78,0.06102246,0.09630678,"('nonresilient', 'resilient')",1.0811478,1.0311533,-0.088475056,-0.10810029,-0.4632675,-0.39816052,0.1476069,0.1552998,0.0076929
79,-0.64151585,-0.59908056,"('wavering', 'unwavering')",-2.1327536,-2.1462717,-0.77525926,-0.7479329,0.6071959,0.721084,-0.7355832,-0.6930503,0.0425329
80,-0.99532,-1.0253764,"('dominated', 'dominating')",1.281594,1.2429624,-1.0343212,-0.98746145,-1.6881379,-1.6537097,-0.6090463,-0.6058963,0.00315
81,-0.042354286,-0.009000152,"('submissive', 'aggressive')",2.0422323,1.9815121,0.11012993,0.035402793,-1.7431073,-1.6954601,0.0917251,0.0781137,-0.0136114
82,-1.3556005,-1.3967975,"('poor', 'rich')",0.26796126,0.11931434,0.78772384,0.76546806,7.36006,7.5059285,1.7650362,1.7484783,-0.0165579
83,-0.50044644,-0.4963675,"('powerless', 'powerful')",-0.11071683,-0.1644125,-0.64022017,-0.6372392,-0.9516434,-0.9130652,-0.5507567,-0.5527711,-0.0020144
84,0.24917525,0.18809569,"('inferior', 'superior')",0.29980904,0.23656435,0.8524203,0.7877461,0.27306014,0.25047112,0.4186162,0.3657193,-0.0528969
85,1.4576119,1.4141291,"('insignificant', 'prestigious')",-1.21413,-1.2442566,0.22729541,0.25864023,1.4189909,1.3416636,0.472442,0.4425441,-0.0298979
86,0.0084961355,0.013126232,"('uninfluential', 'influential')",-0.19824447,-0.15728416,0.5036398,0.34360996,-0.07408911,-0.007327214,0.0599506,0.0480312,-0.0119194
87,-0.36849236,-0.3865313,"('unsuccessful', 'successful')",0.3804943,0.16518554,0.46458787,0.380335,0.5253732,0.613562,0.2504908,0.1931378,-0.057353
88,-1.1870035,-1.1588681,"('low', 'eminent')",-1.0809379,-1.1310309,-0.009831404,-0.060857832,-0.03921271,-0.00397511,-0.5792464,-0.5886829,-0.0094365
