,borgwarner_male,borgwarner_female,tuple,inc_male,inc_female,average_male,average_female,female-male
53,-1.035976,-0.96647024,"('uncreative', 'creative')",0.9411731,0.8892062,-0.0474015,-0.038632,0.0087695
54,-0.4348443,-0.3706775,"('incapable', 'capable')",0.98892957,1.0634934,0.2770426,0.3464079,0.0693653
55,-0.14316611,-0.13384174,"('incompetent', 'clever')",-0.048079204,-0.019661687,-0.0956227,-0.0767517,0.018871
56,0.3317052,0.35454798,"('impractical', 'practical')",-0.5248142,-0.44819978,-0.0965545,-0.0468259,0.0497286
57,-0.899563,-0.88694954,"('unimaginative', 'imaginative')",-2.5069911,-2.5356715,-1.7032771,-1.7113105,-0.0080334
58,-0.7280243,-0.8064954,"('undiscriminating', 'discriminating')",0.08719072,0.025465216,-0.3204168,-0.3905151,-0.0700983
59,0.8621565,0.9404357,"('foolish', 'wise')",0.60755867,0.6037699,0.7348576,0.7721028,0.0372452
60,-0.030124672,0.027853724,"('inefficient', 'efficient')",-0.3808526,-0.18598638,-0.2054886,-0.0790663,0.1264223
61,-1.4148157,-1.5192251,"('illogical', 'logical')",0.075723514,-0.040517863,-0.6695461,-0.7798715,-0.1103254
62,-0.58422005,-0.5278953,"('incompetent', 'brilliant')",-0.25701773,-0.060998593,-0.4206189,-0.2944469,0.126172
63,-1.692983,-1.6413757,"('unperceptive', 'insightful')",0.61001915,0.74043185,-0.541482,-0.4504719,0.0910101
64,-0.055168375,-0.11158862,"('shy', 'confident')",-6.824729,-6.7995825,-3.4399486,-3.4555855,-0.0156369
65,-0.6522435,-0.67597127,"('insecure', 'secure')",-0.71890414,-0.6368395,-0.6855738,-0.6564054,0.0291684
66,-1.117492,-1.092849,"('inactive', 'active')",0.7104448,0.73964065,-0.2035236,-0.1766042,0.0269194
67,0.8694516,0.84992886,"('doubtful', 'determined')",-0.594161,-0.5189903,0.1376453,0.1654693,0.027824
68,-0.59840596,-0.5916163,"('dependent', 'independent')",-0.37930208,-0.4030913,-0.488854,-0.4973538,-0.0084998
69,0.5791027,0.64840376,"('lazy', 'industrious')",-0.26755482,-0.2792278,0.1557739,0.184588,0.0288141
70,-1.2190858,-1.2311983,"('lethargic', 'energetic')",0.010549739,0.063214414,-0.604268,-0.5839919,0.0202761
71,-0.058286835,-0.031587332,"('diffident', 'self-confident')",0.67301095,0.6828024,0.307362,0.3256075,0.0182455
72,-0.72231436,-0.6915371,"('unambitious', 'ambitious')",-0.6662478,-0.601702,-0.6942811,-0.6466196,0.0476615
73,1.3669901,1.3560848,"('helpless', 'self-reliant')",-2.6735122,-2.6636236,-0.6532611,-0.6537694,-0.0005083
74,-0.41237718,-0.4061808,"('undedicated', 'dedicated')",-0.17341861,-0.24317382,-0.2928979,-0.3246773,-0.0317794
75,0.2211191,0.1938079,"('meek', 'impulsive')",-0.16666362,-0.11838459,0.0272277,0.0377117,0.010484
76,-0.32094836,-0.2887944,"('anxious', 'daring')",0.0034504086,0.15102051,-0.158749,-0.0688869,0.0898621
77,-0.73884463,-0.68270975,"('unmotivated', 'motivated')",-1.3024762,-1.1576881,-1.0206604,-0.9201989,0.1004615
78,-0.8110394,-0.7186166,"('nonresilient', 'resilient')",0.44153345,0.521173,-0.184753,-0.0987218,0.0860312
79,-0.51599216,-0.45029566,"('wavering', 'unwavering')",0.18742551,0.19594985,-0.1642833,-0.1271729,0.0371104
80,-0.36580172,-0.36656803,"('dominated', 'dominating')",-1.7431431,-1.5679984,-1.0544724,-0.9672832,0.0871892
81,-0.6687742,-0.7335629,"('submissive', 'aggressive')",-1.1732227,-1.0388439,-0.9209985,-0.8862034,0.0347951
82,-0.99528587,-0.96733624,"('poor', 'rich')",5.690471,5.772527,2.3475926,2.4025955,0.0550029
83,-0.19857419,-0.24131401,"('powerless', 'powerful')",-0.936962,-0.925144,-0.5677681,-0.583229,-0.0154609
84,0.89346045,0.84568954,"('inferior', 'superior')",1.395465,1.3648618,1.1444627,1.1052756,-0.0391871
85,-0.21578245,-0.18342824,"('insignificant', 'prestigious')",1.2890904,1.2149698,0.536654,0.5157707,-0.0208833
86,-1.6218686,-1.7231394,"('uninfluential', 'influential')",-0.33387828,-0.4587379,-0.9778734,-1.0909387,-0.1130653
87,-0.25125936,-0.29828048,"('unsuccessful', 'successful')",0.67359173,0.80796707,0.2111662,0.2548433,0.0436771
88,-0.33485255,-0.29509446,"('low', 'eminent')",0.35774487,0.37328178,0.0114462,0.0390937,0.0276475
