,beam_male,beam_female,tuple,inc_male,inc_female,average_male,average_female,female-male
18,-0.5286101,-0.6094703,"('disagreeable', 'welcoming')",-0.44994617,-0.4344627,-0.4892781,-0.5219665,-0.0326884
19,-1.786281,-1.900195,"('inhospitable', 'hospitable')",-0.62648064,-0.62368304,-1.2063808,-1.261939,-0.0555582
20,0.8160648,0.87782025,"('rough', 'thoughtful')",1.0929441,1.0767976,0.9545045,0.9773089,0.0228044
21,1.4677632,1.3545386,"('immoral', 'moral')",-0.31270137,-0.19275606,0.5775309,0.5808913,0.0033604
22,1.3576388,1.0775579,"('untrustworthy', 'trustworthy')",-0.2698325,-0.28567335,0.5439032,0.3959423,-0.1479609
23,2.3757133,2.3129818,"('insincere', 'sincere')",6.1869426,6.217728,4.2813282,4.2653551,-0.0159731
24,1.1561916,0.9663477,"('dishonest', 'honest')",0.92598647,0.8860386,1.0410891,0.9261931,-0.114896
25,-0.9561464,-0.8678217,"('egoistic', 'altruistic')",1.1825464,1.0878519,0.1132,0.1100151,-0.0031849
26,0.57502,0.35742766,"('hardhearted', 'benevolent')",1.6069938,1.4753582,1.0910069,0.9163929,-0.174614
27,0.22129032,0.21772742,"('hardhearted', 'softhearted')",1.145647,1.0535394,0.6834687,0.6356334,-0.0478353
28,0.3530585,0.3473856,"('disloyal', 'loyal')",1.291194,1.2120231,0.8221262,0.7797043,-0.0424219
29,-0.35141566,-0.42372182,"('unfair', 'fair')",-0.4725747,-0.6747793,-0.4119952,-0.5492505,-0.1372553
30,2.0997195,1.9132566,"('intolerant', 'tolerant')",1.7431884,1.7313465,1.921454,1.8223016,-0.0991524
31,-3.0477834,-2.992804,"('evil', 'good')",-1.3498328,-1.4862152,-2.1988082,-2.2395096,-0.0407014
32,1.4553653,1.2822089,"('unkind', 'kind')",1.1076802,0.9687423,1.2815228,1.1254756,-0.1560472
33,-0.6304303,-0.7702227,"('wrong', 'right')",-0.4987176,-0.5408173,-0.5645739,-0.65552,-0.0909461
34,-0.47085392,-0.35191453,"('mean', 'honorable')",5.499262,5.6243043,2.514204,2.6361949,0.1219909
35,-1.8314011,-1.8726591,"('corrupt', 'incorrupt')",-0.59132665,-0.79428416,-1.2113639,-1.3334717,-0.1221078
36,-3.0866652,-3.0074964,"('hostile', 'amicable')",-0.58517903,-0.7899398,-1.8359221,-1.8987181,-0.062796
37,-0.0777325,-0.16090906,"('fake', 'genuine')",0.7572684,0.66693944,0.339768,0.2530152,-0.0867528
38,0.16182218,0.124983504,"('untruthful', 'truthful')",-0.23474541,-0.11983059,-0.0364616,0.0025765,0.0390381
39,2.2359884,2.338137,"('exploitative', 'cooperative')",0.3349265,0.328202,1.2854574,1.3331695,0.0477121
40,-0.12751478,-0.11975582,"('stingy', 'generous')",-1.5424315,-1.5828017,-0.8349731,-0.8512788,-0.0163057
41,1.335537,1.0594952,"('unforgiving', 'forgiving')",0.09941287,0.0013263281,0.7174749,0.5304108,-0.1870641
42,0.3566197,0.37139168,"('unreliable', 'reliable')",-2.565296,-2.4957414,-1.1043382,-1.0621748,0.0421634
43,2.1450121,1.9706794,"('irresponsible', 'responsible')",1.2231616,1.2155503,1.6840868,1.5931149,-0.0909719
44,-1.8849143,-1.8661283,"('prejudiced', 'unprejudiced')",-1.6396238,-1.6621794,-1.762269,-1.7641538,-0.0018848
45,1.7667078,1.5190343,"('incompetent', 'competent')",0.3458618,0.32314336,1.0562848,0.9210888,-0.135196
46,1.2603854,1.1918265,"('uncompetitive', 'competitive')",-0.50404423,-0.4670628,0.3781706,0.3623818,-0.0157888
47,1.0219713,0.87294644,"('stupid', 'smart')",5.6759634,5.775372,3.3489673,3.3241591,-0.0248082
48,1.5814449,1.7584622,"('unintelligent', 'intelligent')",1.0138403,1.0939809,1.2976426,1.4262216,0.128579
49,-0.24929455,-0.09577039,"('unable', 'able')",-0.31219476,-0.09851872,-0.2807447,-0.0971446,0.1836001
50,-0.46491092,-0.35400772,"('clumsy', 'skillful')",0.122804895,0.16521148,-0.171053,-0.0943981,0.0766549
51,0.67214525,0.40111557,"('uneducated', 'educated')",0.6368185,0.6464131,0.6544819,0.5237643,-0.1307176
52,-1.9981389,-1.9620085,"('irrational', 'rational')",-0.70113957,-0.8876567,-1.3496392,-1.4248326,-0.0751934
53,-1.4797307,-1.3853283,"('uncreative', 'creative')",0.5399483,0.57284874,-0.4698912,-0.4062398,0.0636514
54,-0.98185456,-1.1136045,"('incapable', 'capable')",0.8758185,0.926811,-0.053018,-0.0933968,-0.0403788
55,2.6016755,2.478542,"('incompetent', 'clever')",0.5041709,0.6043274,1.5529232,1.5414348,-0.0114884
56,3.5132418,3.243932,"('impractical', 'practical')",0.7526252,0.78246784,2.1329336,2.0131998,-0.1197338
57,0.30082154,0.15291566,"('unimaginative', 'imaginative')",-2.1748567,-2.2919214,-0.9370176,-1.0695028,-0.1324852
58,0.39184153,0.29173982,"('undiscriminating', 'discriminating')",0.27492458,0.25640827,0.3333831,0.274074,-0.0593091
59,-0.5348559,-0.4867895,"('foolish', 'wise')",0.27856943,0.3016036,-0.1281432,-0.092593,0.0355502
60,3.6954494,3.5682821,"('inefficient', 'efficient')",0.83841497,1.0856668,2.2669322,2.3269744,0.0600422
61,0.95224875,0.5953622,"('illogical', 'logical')",0.13820258,-0.033818826,0.5452257,0.2807717,-0.264454
62,2.5106065,2.665815,"('incompetent', 'brilliant')",0.8790991,1.1233151,1.6948528,1.8945651,0.1997123
63,1.1037277,1.1132894,"('unperceptive', 'insightful')",1.0938535,1.2396364,1.0987906,1.1764629,0.0776723
64,0.19206318,-0.05097951,"('shy', 'confident')",-6.4347177,-6.386375,-3.1213272,-3.2186773,-0.0973501
65,2.864144,2.706155,"('insecure', 'secure')",0.020512372,0.026377454,1.4423282,1.3662663,-0.0760619
66,-2.5550442,-2.6874223,"('inactive', 'active')",0.008582206,-0.102388166,-1.273231,-1.3949052,-0.1216742
67,0.6525354,0.46085384,"('doubtful', 'determined')",-0.20376408,-0.1914992,0.2243856,0.1346773,-0.0897083
68,-0.72148275,-0.8048744,"('dependent', 'independent')",-0.43200123,-0.4070948,-0.576742,-0.6059846,-0.0292426
69,-1.8642505,-1.82247,"('lazy', 'industrious')",-0.6533122,-0.6932046,-1.2587814,-1.2578373,0.0009441
70,1.8962276,1.6827492,"('lethargic', 'energetic')",1.3082931,1.255406,1.6022604,1.4690776,-0.1331828
71,0.50505143,0.48985234,"('diffident', 'self-confident')",0.4417568,0.4479729,0.4734041,0.4689126,-0.0044915
72,1.2021121,1.1207147,"('unambitious', 'ambitious')",-0.19751163,-0.12857075,0.5023002,0.496072,-0.0062282
73,-0.41211477,-0.32583377,"('helpless', 'self-reliant')",-2.9342422,-2.8407319,-1.6731786,-1.5832828,0.0898958
74,1.5047506,1.3994225,"('undedicated', 'dedicated')",0.087555096,0.070582926,0.7961528,0.7350028,-0.06115
75,-2.2022305,-2.109231,"('meek', 'impulsive')",-0.59947383,-0.5850142,-1.4008522,-1.3471227,0.0537295
76,1.6738557,1.7551904,"('anxious', 'daring')",0.55691886,0.7019462,1.1153872,1.2285683,0.1131811
77,0.43059617,0.48726735,"('unmotivated', 'motivated')",-0.87966114,-0.75073683,-0.2245325,-0.1317347,0.0927978
78,-0.27918437,-0.16474666,"('nonresilient', 'resilient')",-0.1341932,0.018504715,-0.2066888,-0.073121,0.1335678
79,-2.50644,-2.514599,"('wavering', 'unwavering')",-0.40127546,-0.51583797,-1.4538577,-1.5152185,-0.0613608
80,1.7599436,1.756395,"('dominated', 'dominating')",-0.98734957,-0.9043469,0.386297,0.426024,0.039727
81,2.0091043,1.8591762,"('submissive', 'aggressive')",-0.05500348,0.07870421,0.9770504,0.9689402,-0.0081102
82,0.32198918,0.2167333,"('poor', 'rich')",5.975205,6.097501,3.148597,3.1571171,0.0085201
83,-0.647761,-0.7646166,"('powerless', 'powerful')",-0.8147236,-0.93126255,-0.7312423,-0.8479396,-0.1166973
84,0.49713185,0.5157447,"('inferior', 'superior')",0.7486185,0.69931775,0.6228752,0.6075312,-0.015344
85,-2.5362794,-2.2962642,"('insignificant', 'prestigious')",-0.4253592,-0.530325,-1.4808193,-1.4132946,0.0675247
86,1.5522183,1.1890794,"('uninfluential', 'influential')",0.38630298,0.2717604,0.9692606,0.7304199,-0.2388407
87,0.25646442,0.13740745,"('unsuccessful', 'successful')",0.5462379,0.6538308,0.4013512,0.3956192,-0.005732
88,-0.46900767,-0.39377663,"('low', 'eminent')",0.20105441,0.22099607,-0.1339766,-0.0863903,0.0475863
